Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1997,WDIV,NBC,DETROIT,3,ANALOG,SAVED BY THE BELL - THE NEW CLASS I,CORE,NETWORK,SAT 10:00-10:30 AM,13,0,30,13,16,"""Saved By The Bell-The New Class"" explores social themes through the daily school life of six teenage friends at Bayside High who help each other make the most of growing up in a complicated world. The Bayside kids give teens a useful perspective on many of the tough issues they have to face both in and out of the classroom. Through relatable storylines, this multi-ethnic cast serves as role models as they explore such issues as dealing with the death of a loved one, the right to say ""no"", the meaning of heroism, and teenage alcohol use. Add that to the normal stresses of sustaining friendships, performing well in school, and developing an identity, and the scene at Bayside High is packed with more than the usual challenges of high school life.",99,N/A,N/A,N/A
1997,WDIV,NBC,DETROIT,3,ANALOG,SAVED BY THE BELL - THE NEW CLASS II,CORE,NETWORK,SAT 11:00-11:30 AM,13,0,30,13,16,"""Saved By The Bell-The New Class"" explores social themes through the daily school life of six teenage friends at Bayside High who help each other make the most of growing up in a complicated world. The Bayside kids give teens a useful perspective on many of the tough issues they have to face both in and out of the classroom. Through relatable storylines, this multi-ethnic cast serves as role models as they explore such issues as dealing with the death of a loved one, the right to say ""no"", the meaning of heroism, and teenage alcohol use. Add that to the normal stresses of sustaining friendships, performing well in school, and developing an identity, and the scene at Bayside High is packed with more than the usual challenges of high school life.",99,N/A,N/A,N/A
1997,WDIV,NBC,DETROIT,3,ANALOG,HANG TIME I,CORE,NETWORK,SAT 11:30AM-12:00PM,13,0,30,13,16,"""Hang Time"" follows the Deering Tornados, a boy's basketball team in an Indiana High School that is dealing with the issue of welcoming and integrating a female player into the social and interpersonal fabric of the team. The series follows the starting line-up through its basketball seasons and explores both personal themes of adolescent life, as well as the social themes which relate to sportsmanship, fair play, jealousy, teamwork, cooperation and competition. As the team progresses through each season, the audience will see them develop skills in several areas. These include establishing priorities, managing conflict, developing self-confidence, respecting differences, and reducing bias in behavior towards others. There is an emphasis on interpersonal competence and teamwork which demonstrates to the audience ways to develop positive self-concepts yet also make and maintain effective social relationships.",99,N/A,N/A,N/A
1997,WDIV,NBC,DETROIT,3,ANALOG,HANG TIME II,CORE,NETWORK,SAT 12:00-12:30 PM,12,1,30,13,16,"""Hang Time"" follows the Deering Tornados, a boy's basketball team in an Indiana High School that is dealing with the issue of welcoming and integrating a female player into the social and interpersonal fabric of the team. The series follows the starting line-up through its basketball seasons and explores both personal themes of adolescent life, as well as the social themes which relate to sportsmanship, fair play, jealousy, teamwork, cooperation and competition. As the team progresses through each season, the audience will see them develop skills in several areas. These include establishing priorities, managing conflict, developing self-confidence, respecting differences, and reducing bias in behavior towards others. There is an emphasis on interpersonal competence and teamwork which demonstrates to the audience ways to develop positive self-concepts yet also make and maintain effective social relationships.",N/A,N/A,N/A,N/A
1997,WDIV,NBC,DETROIT,3,ANALOG,NBA INSIDE STUFF,CORE,NETWORK,SAT 12:30-1:00 PM,12,1,30,13,16,"Also included in the TNBC lineup is ""NBA Inside Stuff,"" a half hour news magazine program directed at teens between the ages of 13-16. The program features the pro-social off-court activities of male and female basketball players, coaches, team personnel and teenage athletes. An expert educational consultant works with the producers and writers of the show to make sure that the program segments are based on a curriculum inspired by the U.S. Department of Education's Goals 2000, with particular focus on messages encouraging the following values - school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolution and global awareness. These educational and informational messages are conveyed primarily through real life examples, interviews and commentary by the program's host. Weekly features on players and other individuals help the audience see how these individuls were able to overcome various obstacles in order to achieve their goals.",N/A,N/A,N/A,N/A
1997,WDIV,NBC,DETROIT,3,ANALOG,CITY GUYS,CORE,NETWORK,SAT 10:30-11:00 AM,13,0,30,13,16,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories - intellectual-cognitive and/or social-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by exploring the pressures of living in a big city environment where situations are sometimes so difficult and challenging, kids have to learn sophisticated and responsible decision-making to be safe and stay focused. The series follows the encounters and problem-solving of two young men through an eventful school year at Manhattan High and shows teens how to work with their principal, family and friends to be successful.",99,N/A,N/A,N/A
1997,WDIV,NBC,DETROIT,3,ANALOG,PEER PRESSURE,NON-CORE,SYNDICATED,SAT 6:00-6:30 AM,13,0,30,13,16,"""PEER PRESSURE"" - This is a game show which incorporates social and cultural issues facing today's teens and teaches them how to make the right decisions. The program provides teens a better understanding of the factors that influence the choices that they make and helps them make educated choices that will further their social and emotional development.",99,N/A,N/A,N/A
1997,WDWB,WB,DETROIT,7.5,ANALOG,THE ADVENTURES OF CAPTAIN PLANET,CORE,NETWORK,MON-FRI 7:30AM,66,0,30,2,11,"""THE NEW ADVENTURES OF CAPTAIN PLANET"" - An animated series that emphasize teamwork, environmental responsibility and an appreciation for cultural diversity, and serves as a tool to educate children on environmental problems by offering ways in which they can contribute to the solutions.",99,N/A,N/A,N/A
1997,WDWB,WB,DETROIT,7.5,ANALOG,ALL DOGS GO TO HEAVEN,CORE,SYNDICATED,SUN 11:00 AM,13,0,30,7,12,"""ALL DOGS GO TO HEAVEN"" - Two dogs return to earth from heaven as reluctant guardian angels providing an excellent vehicle for presenting prosocial messages to children. The program aims to help children learn what the characters have learned.",99,N/A,N/A,N/A
1997,WDWB,WB,DETROIT,7.5,ANALOG,BANANAS IN PAJAMAS,CORE,SYNDICATED,MON-FRI 2:00 PM,66,0,30,3,11,"""BANANAS IN PAJAMAS"" - This live action series features mischievous twins who live in a colorful storybook world with their friends, the teddies, and the lovable rogue Rat-in-the-Hat. Together they engage in wondrous adventures that capture the imagination of children. These endearing stories teach young children about social concepts such as sharing, generousity, cooperation, following directions, and creative expression.",99,N/A,N/A,N/A
1997,WDWB,WB,DETROIT,7.5,ANALOG,CHANNEL UMPTEE 3,CORE,NETWORK,SAT - 8:00 AM CHANGED TO FRI- 7:00 AM,10,0,30,2,12,"""CHANNEL UMPTEE 3"" - This program is designed to help children learn about science, technology, mathematics, psychology, geography, history, music, literature and art and to use critical thinking in analyzing the information provided. Dramatic situations, humor and vocabulary are used to make the program enjoyable for children in the target group, older siblings and parents.",99,N/A,N/A,N/A
1997,WDWB,WB,DETROIT,7.5,ANALOG,OSCAR'S ORCHESTRA,CORE,SYNDICATED,SUN 9:30AM,13,0,30,3,12,"""OSCAR'S ORCHESTRA"" - The series is an excellent educational resource because it makes learning about classical music fun and exciting. Children are exposed to all the great composers and their music and an in-depth curriculum has been developed to correspond with each episode.",99,N/A,N/A,N/A
1997,WDWB,WB,DETROIT,7.5,ANALOG,K.E.Y.S. KIDS,CORE,LOCAL,SAT 7:30AM,13,0,30,7,12,K.E.Y.S. KIDS IS A LOCALLY PRODUCED PROGRAM WHICH TITLE MEANS KIDS ENJOY YOURSELVES WITHOUT DRUGS. IT IS DESIGNED TO ENTERTAIN AND EDUCATE YOUNG PEOPLE AND THEIR FAMILIES ABOUT THE IMPORTANCE OF LIVING A HAPPY AND HEALTHY DRUG FREE LIFE.,99,N/A,N/A,N/A
1997,WDWB,WB,DETROIT,7.5,ANALOG,STEVEN SPIELBERG PRESENTS -ANIMANIACS- EDUCATIONAL,CORE,NETWORK,SAT 8:00 AM,5,0,30,2,12,"GENERALLY THE ANIMANIACS ARE THE ZANY KIDS FROM WB WHO ARE ALWAYS FALLING INTO A DISASTER. THIS SEASON A SET OF EDUCATIONAL/INFORMATIONAL PROGRAMS HAVE BEEN DEVELOPED TO SERVE UP FUN, KEEPING THE MAYHEM GOING, BUT ALSO SOLVES PROBLEMS AND GIVES A POSITIVE LESSON AT THE END OF THE EPISODE.",99,N/A,N/A,N/A
1997,WDWB,WB,DETROIT,7.5,ANALOG,K.E.Y.S. KIDS,NON-CORE,LOCAL,SUN 5:30AM,13,0,30,7,12,KIDS ENJOY YOURSELVES WITHOUT DRUGS IS A LOCALLY PRODUCED PROGRAM THAT IS DESIGNED TO ENTERTAIN/EDUCATE YOUNG PEOPLE AND THEIR FAMILIES ABOUT THE IMPORTANCE OF A DRUG FREE LIFE.,99,N/A,N/A,N/A
1997,WJBK,FOX,DETROIT,3,ANALOG,THE ALL NEW CAPTAIN KANGAROO SHOW,CORE,SYNDICATED,SAT 7:30-8:00 AM,13,0,30,2,5,"""THE ALL NEW CAPTAIN KANGAROO"" - The program is built on the underlying premise that the growing intelligence of the young child is unique and fundamentally different from school-aged children. Major goals are to help develop a sense of self-esteem, exhibit a positive attitude toward life, demonstrate cooperation and pro-social behavior.",99,N/A,N/A,N/A
1997,WJBK,FOX,DETROIT,3,ANALOG,JUST IMAGINE,CORE,SYNDICATED,SAT 10:00-10:30 AM,13,0,30,3,9,"""JUST IMAGINE"" - Each episode is designed to reveal to children the world around them and to help kids answer the question, ""What do you want to be when you grow up ?"" The show invites children to dream about their future while reinforcing responsibility and discipline",99,N/A,N/A,N/A
1997,WJBK,FOX,DETROIT,3,ANALOG,WILD ABOUT ANIMALS,CORE,SYNDICATED,SAT 10:30-11:00 AM,13,0,30,2,16,"""WILD ABOUT ANIMALS"" - This program seeks to expose children to the positive influences of animals as part of the planet's delicate ecosystem. It examines the practical use of animals in our society and reports on the dangers of their decline as man enters the 21st century. The show not only teaches children about exotic and unique animals from the wild, but also educates them about animals they see everyday.",99,N/A,N/A,N/A
1997,WJBK,FOX,DETROIT,3,ANALOG,CLICK,CORE,SYNDICATED,SAT 11:00-11:30 AM,13,0,30,13,16,"""CLICK"" - This is a teen oriented educational game show. It teaches teens the importance of team work and incorporates questions from the world of entertainment and sports, as well as questions in math, science, literature, history, and current events.",99,N/A,N/A,N/A
1997,WJBK,FOX,DETROIT,3,ANALOG,POPULAR MECHANICS FOR KIDS,CORE,SYNDICATED,SUN 7:00-7:30 AM,13,0,30,8,12,"""POPULAR MECHANICS FOR KIDS"" - This show takes young viewers on a magic carpet ride to some of the world's most exciting places, where they get a first-hand look and feel of what it takes to build and operate everything they see. The show is designed to satisfy curious young minds with valuable experiences and where kids have fun learning how things work.",99,N/A,N/A,N/A
1997,WJBK,FOX,DETROIT,3,ANALOG,"BILL NYE, THE SCIENCE GUY",CORE,SYNDICATED,SUN 7:30-8:00 AM,13,0,30,6,11,"""BILL NYE THE SCIENCE GUY"" - Science Guy Bill Nye entertains and engages children while teaching fairly sophisticated scientific concepts. Episodes have focused on the difference between human and animal communication, the human brain, mammals, rivers and streams, computers and nutrition. The show includes experiments kids can do at home that reinforce concepts taught on the program.",99,N/A,N/A,N/A
1997,WKBD,UPN,DETROIT,4,ANALOG,LIFE WITH LOUIE,CORE,NETWORK,SAT 11:00 AM,13,0,30,6,10,"""LIFE WITH LOUIE"" - As Louie shares the tales of his childhood years, children can relate to the trials and tribulations of childhood joys and fears. 6 to 11 year olds can particularily share in Louie's experiences growing up, as the stories explore issues and scenarios that are common to growing up, yet might be perplexing to a child. The series offers children a chance to consider what they might do if faced with the same kinds of problems that Louie copes with.",99,N/A,N/A,N/A
1997,WKBD,UPN,DETROIT,4,ANALOG,BOBBY'S WORLD,CORE,NETWORK,MON-THURS 8:30AM & SAT 8:00AM,66,0,30,6,10,"""BOBBY'S WORLD"" - The programs focus on dealing with the challenges of growing up. As children experience the various scenarios that Bobby finds himself in, they learn about family, friends, and values. The stories offer children, particularly the 4-11 year old audience, an opportunity to learn how to cope and understand some of the complexities of the world.",99,N/A,N/A,N/A
1997,WKBD,UPN,DETROIT,4,ANALOG,C-BEAR & JAMAL,CORE,NETWORK,FRI 8:30AM,13,0,30,4,8,"""C-BEAR AND JAMAL"" - This show focuses on the adventures of a young boy in an urban setting. The multicultural cast includes Jamal's sidekick C-Bear, a stuffed bear with special powers used to illustrate various moral lessons appropriate for an audience of 4-11 year olds. Each episode contributes to the educational, psychosocial, and intellectual development of children by incorporating short vignettes that encourage positive family and peer relationships as well as sound moral development.",99,N/A,N/A,N/A
1997,WKBD,UPN,DETROIT,4,ANALOG,ALGO'S FACTORY,CORE,NETWORK,SUN 9:30AM,13,0,30,9,13,"""ALGO'S FACTORY"" - This educational program is designed to instill in children an interest in science, math and technology. Four friends are transported inside a computer to Algo's Factory, a once-thriving production line of miraculous ideas, all about the physical world around us. The Computer-Animated characters get the Factory up and running using their most important tool, their Brain. The show will motivate kids and spark their imaginations.",99,N/A,N/A,N/A
1997,WKBD,UPN,DETROIT,4,ANALOG,LIFE WITH LOUIE,NON-CORE,NETWORK,SAT 8:30AM & THURS 3:00PM,6,0,30,6,10,"""LIFE WITH LOUIE"" - As Louie shares the tales of his childhood years, children can relate to the trials and tribulations of childhood joys and fears. 6 to 11 year olds can particularily share in Louie's experiences growing up, as the stories explore issues and scenarios that are common to growing up, yet might be perplexing to a child. The series offers children a chance to consider what they might do if faced with the same kinds of problems that Louie copes with.",99,N/A,N/A,N/A
1997,WKBD,UPN,DETROIT,4,ANALOG,MR. MEN,NON-CORE,SYNDICATED,MON-FRI 6:00 AM,66,0,30,4,8,"""MR. MEN"" - The program is a creative inspiration from the well known ""Mr. Men"" and ""Little Miss"" series of children's books. Each episode introduces children to a number of educationally positive ideas. Some episodes encourage children to appreciate and respect the differences in all people. In other, episodes, the characters teach children to be sensitive to other people's feelings. The characters also reinforce the concept that children need to manage their own feelings and emotions. Children are taught a number of simple and useful ways to solve everyday problems.",99,N/A,N/A,N/A
1997,WKBD,UPN,DETROIT,4,ANALOG,WHAT'S UP,NON-CORE,LOCAL,"SAT 12/13, 12:30PM",1,0,30,10,14,"Variety of topics including a behind-the-scenes look at kids in a Broadway show, demonstrating the hard work, long hours and determination required. They emphasized the importance of staying in school at the same time. They also talked about violence in movies...perception versus reality.",99,N/A,N/A,N/A
1997,WKBD,UPN,DETROIT,4,ANALOG,STRAIGHT TALK FOR KIDS,NON-CORE,LOCAL,"SAT 12/13, 1:30PM",1,0,30,8,12,"Host Ten O'Clock News anchor Amyre Makupson talked with guests Jaye Wells, rediation therapist, and Frank Couckuyt, suffers from emphysema, about the dangers of smoking. Young studio audience members asked questions and shared family experiences to help people quit the habit.",99,N/A,N/A,N/A
1997,WKBD,UPN,DETROIT,4,ANALOG,KIDS ARE PARAMOUNT- STREET SMARTS,NON-CORE,LOCAL,"SAT 12/20, 7:30PM",1,0,30,10,14,"Hosted by Marcus Paulk of UPN's ""Moesha"", this program educates young people on the dangers of tobacco, alcohol and substance abuse. We examine programs aimed at getting kids to stop smoking and drinking and offer effective ways to say ""no"" when pressured to take drugs.",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,BEAKMAN'S WORLD,CORE,NETWORK,SAT 7:00 AM,13,0,30,6,11,"In this series, the scientist host, Beakman, responds to viewer's questions about a variety of scientific phenomena by performing experiments and demonstrations. The objectives of the program are to increase early school age children's knowledge of selected scientific facts and principles, to stimulate their curiosity about the world around them, and to teach them to understand and use scientific techniques and methods to learn about the world. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,THE NEW GHOSTWRITER MYSTERIES,CORE,NETWORK,SAT 8:00 AM,13,0,30,7,11,"In this series, three young sleuths join forces to solve mysteries. Reading, writing and problem-solving skills all come into play, as the children's other-worldly ally, ""Ghostwriter,"" provides them with written answers to their questions, thereby helping them to solve each mystery. The objective of the program is to provide compelling opportunities for school-age children to read and write, thereby motivating them to enjoy and value these skills. The program also seeks to show children how to use effective reading and writing strategies. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,WHEEL OF FORTUNE 2000,CORE,NETWORK,SAT 8:30AM,13,0,30,7,11,"In this program, children compete to solve word and language puzzles that are based on age-appropriate educational material similar to that found in the traditional school curriculum. The objectives of the program are to demonstrate to viewers techniques of defining a problem and judging information, and to teach them how principles of critical thinking can be applied to solve the puzzles. The program also aims to teach children information and facts about science, mathematics, history, language, the arts music and sports through the program's games and activities. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,THE SPORTS ILLUSTRATED FOR KIDS SHOW,CORE,NETWORK,SAT 11:00 AM,13,0,30,7,11,"In this series, two young hosts go behind the scenes to interview successful athletes and provide information about their lives both on and off the field. The program also provides information about health, fitness and nutrition, and presents the views of children on a variety of issues of public significance. The program seeks to help children understand the level of training, discipline, perseverence and practice it takes to be a successful athlete, so that they can incorporate some level of these traits in their own lives. It also aims to encourage children to participate in physical activities as an individual and/or team member, in both competitive and non-competitive settings, and to teach them the importance of maintaining good health and nutritional practices. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,THE WEIRD AL SHOW,CORE,NETWORK,SAT 11:30AM,13,0,30,7,11,"In this program, the host, Al Yankovic, brings his distinctive personality and humor to bear on various situations and interactions with others, in order to convey to children messages relating to honesty, self-expression, personal responsibility, cooperation, respect for oneself and others, and other issues critical to social development. The program aims to help viewers appreciate the uniqueness of each individual and the strengths inherent in a diverse society, and to foster children's pro-social development. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,FUDGE,CORE,NETWORK,SAT 7:30AM,13,0,30,5,9,"Based on the book series by award-winning author Judy Blume, the program follows its soon-to-be-teen protagonist as he deals with the trials and tribulations into which he is led by his little brother Fudge. The program focuses on issues young children need to understand in order to move successfully toward the next stage of social-emotional development. Its objectives are to help young viewers, through story-telling and program content, to learn about and put into practice some of the basic techniques associated with conflict resolution, and makes them aware of some of the ways to mediate and resolve conflict using prosocial behaviors. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,THE CRAYOLA KIDS ADVENTURES- GULLIVER'S TRAVELS,NON-CORE,NETWORK,"THURS 11/27, 1:30PM",1,0,60,7,11,"This live-action series features adaptations of literary classics, tailored specifically for children age 6 and older. The time-honored stories feature child actors in all roles. The objective of the series is to stimulate interest in reading and in classic literature.",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,IN THE NEWS,NON-CORE,NETWORK,N/A,0,0,1,7,11,"This short form program consists of a series of one-minute vignettes highlighting current events. The objectives of the program are to inform children about important events taking place at local, state, and national levels and around the world, and to stimulate and foster their interest in seeking information about current events through various print and electronic media. The vignettes air on a weekly basis within each of the following core educational and informational programs - Beakman's world, Fudge, The Ghostwriter Mysteries, and The Weird Al Show.",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,THE SPORTS ILLUSTRATED FOR KIDS SHOW,NON-CORE,NETWORK,"THURS 11/27, 12:30PM",1,0,60,7,11,"""THE SPORTS ILLUSTRATED FOR KIDS SHOW"" - In this series two young hosts go behind the scenes to interview successful athletes and provides information about their lives both on and off the field. The program also provides information about health, fitness and nutrition, and presents the views of children on a variety of issues of public significance. The program seeks to help children understand the level of training, discipline, perseverence and practice it takes to be a successful athlete, so that they can incorporate some level of these traits in their own lives. It also aims to encourage children to participate in phyical activities as an individual and/or team member, in both competitive and non-competitive settings, and to teach them the importance of maintaining good health and nutritional practices. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WWJ-TV,CBS,DETROIT,3,ANALOG,SING ME A STORY AT BELLE'S BOOK & MUSIC SHOP,NON-CORE,SYNDICATED,SAT 6:00 AM,13,0,30,2,6,"""SING A STORY WITH BELLE"" - The series is designed to teach young children, through a series of classic stories and discussions, about fundamentals, morals and educational lessons of life. The show adresses issues like overcoming fears, working with others, understanding diversity, dealing with problems, etc. Reading is strongly encouraged throughout the series.",99,N/A,N/A,N/A
1997,WXYZ,ABC,DETROIT,3.5,ANALOG,DISNEY'S 101 DALMATIANS - THE SERIES,CORE,NETWORK,SAT 8:00 AM,13,0,30,7,11,"In the personae of a group of dalmatian puppies and their friend, a resourceful chicken named ""Spot,"" this series addresses many of the key developmental issues of middle childhood. Stories revolve around conflicts over rules, learning to be responsible, attempts to gain peer acceptance, learning from mistakes, desires to help other animals or human characters, problem-solving. The series encourages prosocial values such as empathy, fairness, and cooperative behavior as well as modeling information-gathering and thinking strategies.",99,N/A,N/A,N/A
1997,WXYZ,ABC,DETROIT,3.5,ANALOG,DISNEY'S 1 SATURDAY MORNING,CORE,NETWORK,SAT 8:30AM,13,0,120,8,12,"This series features long-form educational elements -- ""Brand Spanking New! Doug,"" ""Disney's Recess"" and ""Disney's Pepper Ann"" -- and short-form educational elements. This two-hour program block features three half-hour educational series in combination with a variety of short-form educational and entertainment elements which include ""Great Minds...Think For Themselves"" (American History segments), ABC's Schoolhouse Rock"" and fact-based shorts called ""What's Up With That?"". Brand Spanking New! Doug -- Narrated via the spoken journal entries of aspiring writer/cartoonist Doug Funnie, this series uses humor and fantasy in depicting the struggles of a twelve-year-old boy to develop self-confidence and identity, resolve family, peer and school problems and maintain friendships strained by preadolescent physical and emotional change. Series episodes foster values such as honesty, loyalty, fairness and respect for individual differences. By means of its narrative episode structure ""Brand Spanking New! Doug"" also serves to encourage creative writing and artistic expression. (Target Age - 8-12) Disney's Pepper Ann -- ""Pepper Ann"" features a twelve-year-old girl who demonstrates that individuality, self-expression, competence and humor are assets for a pre-teenager. From week to week Pepper, who is growing up in a single-parent family and who attends Middle School, learns that it is O.K. to make mistakes and that it is important to speak out for what one believes. Additionally, the series affirms positive values such as effort/perseverance, taking responsibility, creativity and the value of friendship. (Target Age - 10-12) Disney's Recess -- ""Disney's Recess"" is a collection of animated stories about a group of fourth graders who attend suburban public school. Having been loyal friends for years, these children are an ethnically and gender-diverse group. They provide role models for viewers who may likewise be struggling with problems common to middle childhood such as conflicts with authority figures, school and family rules, desire to be popular, peer pressure, crises of confidence, lack of fairness. A recurrent theme is the issue of dealing with the class bully or ""teacher's pet."" Certain episodes raise thought-provoking questions which parents and children can talk about together, providing a rich source of value-oriented family discussion material. (Target Age - 8-12)",99,N/A,N/A,N/A
1997,WXYZ,ABC,DETROIT,3.5,ANALOG,DISNEY'S JUNGLE CUBS,CORE,NETWORK,SAT 11:30AM,13,0,30,5,8,"The 1997-98 episodes of ""Jungle Cubs"" are specifically designed to be an educational children's series. In this animated series the beloved animals from Rudyard Kipling's ""The Jungle Book"" -- Bagheera, Baloo, Hathi, Kaa, Louie and Shere Khan -- are portrayed as young animals who are growing up in the jungles of India. Series episodes teach and reinforce prosocial values such as cooperative behavior, resolving disagreements, developing empathy, building self-esteem, taking responsibility, overcoming fears, maintaining friendships.",99,N/A,N/A,N/A
