Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2007,KEYE,CBS,"Austin, TX",3,Analog,Care Bears: Adventures in Care-a-Lot,Core,Network,Saturdays 8-8:30AM,13,0,30,5,7,"Care Bears are a group of funny, colorful bears, each with a special way of caring and a belly badge, which unleashes that bear's special caring power. The bears use their caring hearts and their belly badges to help each other and to thwart the evil plots of Grizzle, a bad bear with his own flying lair. Each Care Bears episode is designed to foster children's ""emotional intelligence,"" defined by psychologist Daniel Goleman and other researchers as skill in five areas: knowing one's emotions; managing one's emotions; motivating oneself; recognizing emotions in others; and handling relationships. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Analog,Strawberry Shortcake,Core,Network,Saturdays 8:30-9AM,13,0,30,3,6,"In this series, Strawberry Shortcake, a curious, self-confident leader, narrates stories of her and her friends' adventures in the richly-imagined world of Strawberry Land. Using her many positive qualities, Strawberry helps her friends, who share her values but not necessarily her ability to take a broader view, to see beyond their own self-interest. The themes of the stories are designed to have particular relevance for young viewers, focusing on such issues as friendship, fear, self-confidence, sportsmanship, trust and shyness. The pro-social messages flow naturally from the narrative, as the characters experience concrete (positive and negative) consequences of their actions. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Analog,Cake,Core,Network,Saturdays 9-9:30AM,13,0,30,8,12,"CAKE is a live-action show-within-a-show about a teenage girl by the name of Cake, who, with the help of three friends, produces a cable access show. The series is designed to provide the viewers with two integrated levels of educational and informational experiences. On one level, each episode provides actual instruction regarding specific activities, with hands-on examples related to the design and use of various fabrics, the making of clothes, the crafting of useful home, school, play, and household items, and other forms of creative expression. The other level in the episode provides an opportunity for the viewers to learn about social and emotional themes such as the value of honesty, the importance of personal worth and self-esteem, the meaning of friendship, the value of having a healthy life-style, and other prosocial concepts that are developmentally appropriate for this age-group. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Analog,Horseland,Core,Network,Saturdays 9:30-10AM,13,0,30,9,11,"HORSELAND is an animated series about five girls and two boys who live in spectacular countryside that houses a farm called Horseland. Each of these main characters has a special horse whose personality is similar to its owner's. Horseland and its unique approach of integrating the personality of the main characters and animals serve to reinforce prosocial themes. Horseland is also a ""coming of age"" series in which viewers experience and learn from the social interactions, hopes, dreams, and even fears of this group of culturally diverse adolescents. From this background, the experiences of sharing, caring, compromise, friendship, respect, and competition emerge to provide the young viewers with social and emotional guidelines for better understanding many of the life-lessons they need to learn as they grow and develop. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Analog,Sabrina: The Animated Series,Core,Network,Saturdays 10-10:30AM,4,0,30,7,12,"The animated series, ""Sabrina,"" involves the adventures of a modern, early adolescent girl who is part human and part witch. While Sabrina is not your typical girl - she has magical powers that must be kept secret and also under control - the familial, social, peer-group, and school-related issues she experiences all serve as educational and instructional life-lessons for viewers, as they reflect many of the same learning experiences and teenage challenges faced by children today. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Analog,Trollz,Core,Network,Saturdays 10:30-11AM,4,0,30,8,12,"TROLLZ is an animated series about five teenage girls growing up in a magic and colorful world, who live by the credo B.F.F.I. - Best Friends for Life. The magic in their lives is interwoven into real-world type experiences through which they learn to engage in problem solving, creative thinking, and cooperative strategy skills. The series also provides an opportunity for the five girls to learn how to cope with some of the social and emotional issues of self-esteem relating to physical features and other personal attributes, emerging friendships and peer-group relationships, and other experiences found in Trollzopolis. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Analog,Sushi Pack,Core,Network,Saturdays 10-10:30AM,9,0,30,9,11,"SUSHI PACK is an animated series featuring an unlikely group of superheroes consisting of four small pieces of Sushi, and a tube of mustard. Through an accident involving an irradiation process, these characters are brought to life, and dedicate themselves to fighting crime, injustice, and helping those in need. The themes integrated into the episodes of SUSHI PACK are associated with the teaching of certain positive social behaviors and skills to children. The major educational objectives of the program are to have young viewers learn some important life-lessons related to such traits as loyalty, honesty, and self-confidence, and such behaviors as teamwork problem-solving and cooperation. The program seeks to help children understand that these are every day pro-social attitudes and behaviors that can be modeled and used by them at home and among their friends. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Analog,Dino Squad,Core,Network,Saturdays 10:30-11AM,9,0,30,9,11,"DINO SQUAD is an animated program focusing on a group of five ordinary, but diverse teenagers, who, through an unusual accident, become contaminated with a substance that allows them to morph from humans into various species of dinosaurs. Their science teacher, with full knowledge of their parents and with a few special abilities of her own, becomes their mentor. Her tasks are to help them maneuver through the experiences of the high school years, with its social, emotional, educational, recreational, and teenage angst, and to guide them as they stand up for justice against the forces of evil. Each episode draws on a set of planned educational and informational themes related to specific pro-social concepts, life-lessons, and/or selected groups of facts drawn from a variety of fields of study. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Digital,Care Bears: Adventures in Care-a-Lot,Core,Network,Saturdays 8-8:30AM,13,0,30,5,7,"Care Bears are a group of funny, colorful bears, each with a special way of caring and a belly badge, which unleashes that bear's special caring power. The bears use their caring hearts and their belly badges to help each other and to thwart the evil plots of Grizzle, a bad bear with his own flying lair. Each Care Bears episode is designed to foster children's ""emotional intelligence,"" defined by psychologist Daniel Goleman and other researchers as skill in five areas: knowing one's emotions; managing one's emotions; motivating oneself; recognizing emotions in others; and handling relationships. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Digital,Strawberry Shortcake,Core,Network,Saturdays 8:30-9AM,13,0,30,3,6,"In this series, Strawberry Shortcake, a curious, self-confident leader, narrates stories of her and her friends' adventures in the richly-imagined world of Strawberry Land. Using her many positive qualities, Strawberry helps her friends, who share her values but not necessarily her ability to take a broader view, to see beyond their own self-interest. The themes of the stories are designed to have particular relevance for young viewers, focusing on such issues as friendship, fear, self-confidence, sportsmanship, trust and shyness. The pro-social messages flow naturally from the narrative, as the characters experience concrete (positive and negative) consequences of their actions. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Digital,Cake,Core,Network,Saturdays 9-9:30AM,13,0,30,8,12,"CAKE is a live-action show-within-a-show about a teenage girl by the name of Cake, who, with the help of three friends, produces a cable access show. The series is designed to provide the viewers with two integrated levels of educational and informational experiences. On one level, each episode provides actual instruction regarding specific activities, with hands-on examples related to the design and use of various fabrics, the making of clothes, the crafting of useful home, school, play, and household items, and other forms of creative expression. The other level in the episode provides an opportunity for the viewers to learn about social and emotional themes such as the value of honesty, the importance of personal worth and self-esteem, the meaning of friendship, the value of having a healthy life-style, and other prosocial concepts that are developmentally appropriate for this age-group. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Digital,Horseland,Core,Network,Saturdays 9:30-10AM,13,0,30,9,11,"HORSELAND is an animated series about five girls and two boys who live in spectacular countryside that houses a farm called Horseland. Each of these main characters has a special horse whose personality is similar to its owner's. Horseland and its unique approach of integrating the personality of the main characters and animals serve to reinforce prosocial themes. Horseland is also a ""coming of age"" series in which viewers experience and learn from the social interactions, hopes, dreams, and even fears of this group of culturally diverse adolescents. From this background, the experiences of sharing, caring, compromise, friendship, respect, and competition emerge to provide the young viewers with social and emotional guidelines for better understanding many of the life-lessons they need to learn as they grow and develop. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Digital,Sabrina: The Animated Series,Core,Network,Saturdays 10-10:30AM,4,0,30,7,12,"The animated series, ""Sabrina,"" involves the adventures of a modern, early adolescent girl who is part human and part witch. While Sabrina is not your typical girl - she has magical powers that must be kept secret and also under control - the familial, social, peer-group, and school-related issues she experiences all serve as educational and instructional life-lessons for viewers, as they reflect many of the same learning experiences and teenage challenges faced by children today. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Digital,Trollz,Core,Network,Saturdays 10:30-11AM,4,0,30,8,12,"TROLLZ is an animated series about five teenage girls growing up in a magic and colorful world, who live by the credo B.F.F.I. - Best Friends for Life. The magic in their lives is interwoven into real-world type experiences through which they learn to engage in problem solving, creative thinking, and cooperative strategy skills. The series also provides an opportunity for the five girls to learn how to cope with some of the social and emotional issues of self-esteem relating to physical features and other personal attributes, emerging friendships and peer-group relationships, and other experiences found in Trollzopolis. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Digital,Sushi Pack,Core,Network,Saturdays 10-10:30AM,9,0,30,9,11,"SUSHI PACK is an animated series featuring an unlikely group of superheroes consisting of four small pieces of Sushi, and a tube of mustard. Through an accident involving an irradiation process, these characters are brought to life, and dedicate themselves to fighting crime, injustice, and helping those in need. The themes integrated into the episodes of SUSHI PACK are associated with the teaching of certain positive social behaviors and skills to children. The major educational objectives of the program are to have young viewers learn some important life-lessons related to such traits as loyalty, honesty, and self-confidence, and such behaviors as teamwork problem-solving and cooperation. The program seeks to help children understand that these are every day pro-social attitudes and behaviors that can be modeled and used by them at home and among their friends. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KEYE,CBS,"Austin, TX",3,Digital,Dino Squad,Core,Network,Saturdays 10:30-11AM,9,0,30,9,11,"DINO SQUAD is an animated program focusing on a group of five ordinary, but diverse teenagers, who, through an unusual accident, become contaminated with a substance that allows them to morph from humans into various species of dinosaurs. Their science teacher, with full knowledge of their parents and with a few special abilities of her own, becomes their mentor. Her tasks are to help them maneuver through the experiences of the high school years, with its social, emotional, educational, recreational, and teenage angst, and to guide them as they stand up for justice against the forces of evil. Each episode draws on a set of planned educational and informational themes related to specific pro-social concepts, life-lessons, and/or selected groups of facts drawn from a variety of fields of study. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,KGBS-CA,MTV Tr3s,"Austin, TX",4,Analog,Doug,Core,Syndicated,"Mon, Tues, Wed from 7a-7:30a; 7:30a-8a & Thursday from 7a-7:30a",93,0,30,6,12,"Doug is a young pre-teen who has Walter Mittyish-type fantasies in recounting his daily activities with friends and family. The character is a sensitive, insecure pre-teen whose innocence and trusting nature are the basis for many of the episodes. His cadre of friends represents typical types of pre-teens in order to make each of the episodes resonate with the audience. The show is definitely constructed for the pre-teen audience of 6-12 year olds. The central character is very identifiable to this demographic and provides very cogent examples of typical issues and behaviors. The overall educational value of the show lies in the basic life lessons encouraging youngsters to have self-confidence, be honest and offer assistance when friends and family are in need. Doug offers far more important curricula for this demographic- social learning and personal growth by using his journal to express his feelings, insecurities and thoughts about people, places and relationships. The structure offers the audience a modeling vehicle to pattern ways in which to deal with situations of conflict, confusion and experiencing new things. The journal offers children an opportunity to see the value of expressing one's thoughts in seeking satisfactory resolutions to problems and a means by which to communicate one's private feelings.",99,N/A,N/A,N/A
2007,KGBS-CA,MTV Tr3s,"Austin, TX",4,Analog,Gullah Gullah Island,Core,Syndicated,Friday 7-7:30AM,13,0,30,3,7,"Gullah Gullah Island is a charming show for pre-schoolers. Each of the shows offers a mixture of both curriculum-based and social learning for young children ages 3-7. The shows involve a family on an island called Gullah Gullah. In addition to both a nuclear family and its extended family relationships there is also a fantasy character called Binyah Binyah that offers additional storyline arcs involving pets, responsibility and friendships. Each episode usually consists of an overarching theme accompanied with a series of play songs to reinforce the learning concepts. The shows offer very strong educational messages for young children in terms of social learning, focusing on relationships, responsibilities and learning about the environment.",99,N/A,N/A,N/A
2007,KHPB,Telefutura,"Austin, TX",3.5,Analog,Patrulla de Sapitos,Core,Network,Sunday 7:30-8AM,4,0,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice and respect for others.",99,N/A,N/A,N/A
2007,KHPB,Telefutura,"Austin, TX",3.5,Analog,Plaza Sesamo,Core,Network,"SA & SU, 08:00 AM & 08:30 AM",52,0,30,2,7,"A significant purpose and key educational objective of this half-hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction. A significant purpose and key educational objective of this half-hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction.",99,N/A,N/A,N/A
2007,KHPB,Telefutura,"Austin, TX",3.5,Analog,Reino Animal,Core,Network,Sundays 9-9:30AM & 9:30-10AM,26,0,30,13,16,"This half-hour program educates young viewers on the natural habitat of animals in an educational, yet entertaining way. With narrations and interactive segments, the series builds upon natural science concepts, sparking a sense of curiosity in its viewers. The program discussed concepts like the functions of animals in an ecosystem, the elements of animal classification, and life sciences to help teach children about the natural world, while having fun at the same time.",99,N/A,N/A,N/A
2007,KHPB,Telefutura,"Austin, TX",3.5,Analog,Toonturama Presenta: La Vida Animal,Core,Network,Sundays 7:30-8AM,9,0,30,7,12,"A significant purpose and key educational objective of this program is to present animals, birds, and insects in their natural environments in order to engage the curiosity and developing intelligence of boys and girls. There is a special emphasis on nature, science, the adaptation and survival of species, and the role of species in human planetary welfare. Each episode examines topics of geography, ecology, and the ways in which non-humans, animals, birds, and insects adjust to the complexities of their specific habitats in the various continents and oceans that make up our planet. Using original footage, music, and humor, this series presents information about where animals live, how they build their unique dwellings, the tools they use for foraging, the migrations of animals due to climatic changes, and how they care for and protect their offspring. The main purpose of the series is to educate and inform young children about a variety of species and about how animals and humans are interdependent.",99,N/A,N/A,N/A
2007,KHPF,NBC,"Austin, TX",3,Analog,Postman Pat,Core,Network,Saturdays 9-9:30AM,4,0,30,4,8,"Postman Pat is an animated show, based in England, about a mailman named Pat who drives through the countryside delivering mail with his cat, Jesse. Every day, as he sets out to deliver the mail, Postman Pat encounters a problem faced by his family, his friends, and sometimes, even himself. The showÃ¢â?¬â?¢s social-emotional messages convey how adults and children interact and work together to solve problems in everyday life.",99,N/A,N/A,N/A
2007,KHPF,NBC,"Austin, TX",3,Analog,Jacob Two-Two,Core,Network,Saturdays 9-9:30AM,9,0,30,4,8,"Based on Mordecai Richler's books, Jacob Two-Two is an animated show about the challenges of a little boy, the youngest of five siblings. Jacob is so small for his age he often repeats himself just so he can be heard. His parents are compassionate, but his siblings are not, and Jacob has be to resourceful and inventive in learning how to assert himself, overcome his fears, get along with others, and still enjoy his childhood. He manages to turn even the most inconsequential events into adventures with his friends Buford and Renee. Every adventure teaches him a life lesson, from learning how to be responsible to figuring out how to manage a bully. In addition there are implicit lessons that promote a love for learning and language development usually conveyed through Jacob's father, a full-time writer.",99,N/A,N/A,N/A
2007,KHPF,NBC,"Austin, TX",3,Analog,Dragon,Core,Network,Saturdays 9:30-10AM,13,0,30,4,8,"Inspired by children's everyday life, Dragon is an animated show that is based on the book series by author and illustrator, Dav Pilkey. The show follows a little blue dragon as he faces his daily challenges. Using a simple and direct approach to life, Dragon learns new information and develops new skills primarily through trial and error. Dragon is friendly and helpful, but he tends to see things from a much different perspective and sometimes that leads to trouble. As each story unfolds, we learn to see things in different ways, much like Dragon, and we learn how to problem-solve our way through everyday challenges. Dragon shows us how to take care of a pet, discover new places or how to find the right hobby.",99,N/A,N/A,N/A
2007,KHPF,NBC,"Austin, TX",3,Analog,My Friend Rabbit,Core,Network,Saturdays 10-10:30AM,13,0,30,4,8,"My Friend Rabbit is an animated show with two lead characters, Rabbit and Mouse, who work together to tackle challenges that are characteristic of the childhood experience. With each episode, Rabbit and Mouse, along with other friends, face a unique dilemma that compels them to think creatively about how to approach and solve their problem by trying out different solutions and persisting with new ideas when one fails.",99,N/A,N/A,N/A
2007,KHPF,NBC,"Austin, TX",3,Analog,3-2-1 Penguins,Core,Network,Saturdays 10:30-11AM,13,0,30,4,8,"3-2-1 PENGUINS! and LARRYBOY STORIES draws upon characters from two stories -- using both long- and short-form material involving these characters -- to provide socio-emotional messages to children. 3-2-1 PENGUINS! features two children -Jason and Michelle- whose vacation at their grandmother's cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins. LARRYBOY STORIES is about a young cucumber-janitor named Larry from the Daily Bumble who assumes a superhero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyburg. In doing so, Larry takes us through his adventures where he and his viewers learn core values of honesty, friendship, respect for others, forgiveness, and love for all through socio-emotional messages embedded within the story.",99,N/A,N/A,N/A
2007,KHPF,NBC,"Austin, TX",3,Analog,Veggie Tales,Core,Network,Saturdays 11-11:30AM,13,0,30,4,8,"Veggie Tales is a children's series featuring animated vegetables who teach life lessons through stories. Hosted by Bob the Tomato and Larry the Cucumber, each episode begins by establishing the problem, uses short stories to parallel the situation with a problem and solution, and ends by reiterating the proposed solution and the life lesson learned through the experience. The show communicates social-emotional messages based upon the core values of honesty, kindness, forgiveness, and appreciation for all, using music, unusual characters, and allegorical storylines.",99,N/A,N/A,N/A
2007,KHPF,NBC,"Austin, TX",3,Analog,Jane and the Dragon,Core,Network,Saturdays 11:30-12PM,13,0,30,4,8,"Set in medieval times, Jane and the Dragon is an animated show that hails from Martin Baynton's best selling books about a middle class, 13-year-old girl named Jane. She is raised in the Royal Court as a Knight-in-Training after she demonstrates her courage by leaving the castle to conquer the local dragon. The giant green Dragon, whose sense of humor exceeds his ferocity, instead becomes JaneÃ?Æ?Ã?Â¢Ã?Â¢Ã¢â?¬Å¡Ã?Â¬Ã?Â¢Ã¢â?¬Å¾Ã?Â¢s best friend and a part of the castle community. In each episode, Jane encounters a challenge that tests her problem-solving skills and requires her to demonstrate her strength of character, as a Knight of the King's Guard. Sometimes Jane learns a moral lesson, and other times she uses analytical ability to illustrate how a problem can be made less complicated and consequently solved.",99,N/A,N/A,N/A
2007,KHPF,NBC,"Austin, TX",3,Analog,Jack Hanna,Core,Syndicated,Sundays 5-5:30AM,1,0,30,6,16,"Jack Hanna is a live action television program designed to meet the educational and informational needs of children. In each episode the cameras follow Jack as he spends time with nature's creatures across the continents. Jack talks with people who are knowledgeable about each animal and habitat, teaching as he goes.",99,N/A,N/A,N/A
2007,KHPL,Telefutura,"Austin, TX",3.5,Analog,Patrulla de Sapitos,Core,Network,Sunday 7:30-8AM,4,0,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice and respect for others.",99,N/A,N/A,N/A
