Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2004,KEYE,CBS,"Austin, TX",3,Analog,Lazytown,Core,Network,Saturdays 9-9:30AM,13,0,30,2,11,"This program is anchored by Sportacus, a fit and agile hero, whose ""krytonite"" is sugar, which makes him instantly lethargic. Sportacus and the program's cast of child characters are challenged in each episode with an issue or dilemma, and are opposed in their attempts to complete their mission by Robbie Rotten, who seeks to return Lazytown to its former lazy ways. The program seeks to impart to preschool and early school-aged children the importance of healthy living, and to help them understand the value of developing sound eating and physical exercise habits, while also providing them positive messages about friendship, empathy, self-respect, truthfulness and other age-appropriate life lessons. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KEYE,CBS,"Austin, TX",3,Analog,Miss Spider's Sunny Patch Kids,Core,Network,Saturdays 9:30-10AM,13,0,30,2,5,"This program, based on the series by David Kirk, follows the adventures of Miss Spider's children and their friends, a hodge-podge of bug creatures of all types. Under the warm and attentive guidance of their parents, the spider children learn that showing kindness toward and understanding of others can be an effective tool in solving problems. In addition to their pro-social storylines, the episodes also include lessons in ""backyard biology."" The educational objectives of the program are to help children learn the value of being part of a loving, supportive family, and understand the role of family and friends as they begin to engage in new personal and social experiences beyond the home. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KEYE,CBS,"Austin, TX",3,Analog,Dora the Explorer,Core,Network,Saturdays 10-10:30AM,2,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KEYE,CBS,"Austin, TX",3,Analog,Dora the Explorer,Core,Network,Saturdays 10:30-11AM,13,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KEYE,CBS,"Austin, TX",3,Analog,Little Bill,Core,Network,Saturdays 11-11:30AM,10,3,30,2,11,"This is an animated series based on children's books written by Bill Cosby that examines life through the eyes of a five-year-old boy eager to understand his world. Each episode contains two stories in which Little Bill is faced with a challenge or problem, whether emotional, social or physical, he must solve. The objectives of this series are to encourage children to value themselves and the love and support of their family, friends and community, and to help them develop their social skills and ethical values by dealing with the conflicts in their lives with fairness and creativity. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",3,N/A,N/A,N/A
2004,KEYE,CBS,"Austin, TX",3,Analog,Blue's Clues,Core,Network,Saturdays 11:30-12PM,9,4,30,2,5,"In this series, a young adult host - togeher with Blue, a puppy whose personality and actions mirror those of a preschooler - brings viewers a variety of games, themes and concepts that are based on an age-appropriate educational curriculum. The program follows a narrative format, in which the host elicits contributions from the viewer to answer questions and move the action forward. The program's objectives include encouraging preschoolers to actively explore the world around them, fostering their problem-solving skills and independent reasoning, and creating a foundation of confidence and optimism for future learning. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",4,N/A,N/A,N/A
2004,KEYE,CBS,"Austin, TX",3,Analog,The Backyardigans,Core,Network,Saturdays 10-10:30AM,11,0,30,2,5,"This program centers on three friends preschool friends, who play together after school in a barrier-less backyard behind their adjacent homes. In each episode, the children imagine an adventure, and their yard is transformed into the setting for the action. The programs use both original and well-known songs to reveal emotion, explicate character and advance the stories. The educational objectives of the program are to nuture children's interest in music, dance and imaginative storytelling, and to use these creative arts to foster children's cognitive and emotional development. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2004,KGBS-CA,N/A,"Austin, TX",3,Analog,NASA Connect,Core,Syndicated,Saturdays 9-9:30AM and Sundays 10-10:30AM,14,0,30,12,14,"NASA CONNECT ™ is a series of integrated math, science, and technology programs for students in grades 6–8. Endorsed by the National Council of Teachers of Mathematics (NCTM), NASA CONNECT ™ supports national mathematics, science, and technology standards. NASA CONNECT ™ seeks to establish a ""connection"" between the mathematics, science, and technology concepts taught in the classroom and the mathematics, science, and technology used everyday by NASA researchers. By demonstrating the processes of creativity, critical thinking, and problem-solving skills, NASA CONNECT ™ enhances and enriches mathematics, science, and technology education. Furthermore, the Station broadcasts the NASA Connect programs in Spanish, particularly catering to those children who may be Spanish dependent.",99,N/A,N/A,N/A
2004,KGBS-CA,N/A,"Austin, TX",3,Analog,NASA Science Files,Core,Syndicated,Saturdays 9:30-10:30AM and Sundays9-10AM,14,0,60,8,11,"The NASA SCIence Files™ series is a distance learning initiative designed to integrate and enhance the teaching of mathematics, science, and technology in grades 3-5. Each episode includes hands-on classroom and home activities, virtual field trips, subject-matter experts, and Dr. ""D,"" the tree house detectives' next-door neighbor and mentor. The tree house detectives form an ethnically diverse cast of inquisitive school children who use Problem-Based Learning strategies and scientific inquiry to investigate a variety of issues and problems. Furthermore, the Station broadcasts the NASA SCIence Files in Spanish, particularly catering to the needs of children who may be Spanish-dependent.",99,N/A,N/A,N/A
2004,KGBS-CA,N/A,"Austin, TX",3,Analog,The New World of the Gnomes,Core,Syndicated,Saturdays 9:30-10AM and  Sundays 10-10:30AM,12,0,30,4,10,"This an animated educational children's show in Spanish that teaches children about the world and environment around them in a friendly easy to understand manner using their imagination. In the world of the gnomes, everyone is dedicated to the preservation of the planet and its creatures. The program, in Spanish, teaches children to take care of the environment and the animals.",99,N/A,N/A,N/A
2004,KGBS-CA,N/A,"Austin, TX",3,Analog,A Toda Maquina,Core,Syndicated,Saturdays 9:30-10:30AM and Sundays9-10AM,12,0,60,6,12,"A game show with educational topics for kids. It is very educational with teams from various schools competing in areas of language, mathematics, science and geography. It places special emphasis on the values of learning and education. You could consider it a Spanish-language children’s version of “Jeopardy.”",99,N/A,N/A,N/A
2004,KHPB,Telefutura Network Programming,"Austin, TX",9.96,Analog,"Amy, la Nina de la Mochila Azul",Core,Network,Mon-Fri 5-6PM,44,4,60,7,12,"A significant purpose and key educational objective of this program is to illustrate how determination, friendship, and love can overcome life’s obstacles. Amy, a beautiful baby girl drifts ashore after a storm at sea and is found by captain Matias and his wife Perla. This very loving family raise Amy to become a compassionate and loving girl. Unfortunately, their lives change, when Perla falls into the sea and loses her life during a storm. Distraught by the loss of his wife, Matias refuses to go near the sea, and quits his job as a fisherman. Matias and Amy face many hardships together, but Amy makes the best of the situations that arise and is happy as long as she has her father’s love. With Amy, Matias, and their many friends, viewers learn about the importance of family, friendship, faith, and perseverance.",0,N/A,N/A,N/A
2004,KHPB,Telefutura Network Programming,"Austin, TX",9.96,Analog,El Lagartijo de Ned,Core,Network,Saturdays 7-7:30AM,12,1,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate problem solving and sharing. Ned feeds his pet newt ""Zippo Newt Food"" and turns it into a five hundred-pound monster called Newton, the most mischievous, gluttonous, and empathetic playmate ever. Newton can camouflage himself to avoid detection, and he is Ned's pal for life. But just when Ned needs giant Newton the most, the newt shrinks down to four inches again. Ned's and Newton's adventures with Ned's parents, friends, and the school bully teach young viewers about responsibility, friendship, sharing, and problem-solving.",0,N/A,N/A,N/A
2004,KHPB,Telefutura Network Programming,"Austin, TX",9.96,Analog,Alegreijes Y Rebujos,Core,Network,Mon-Fri 5-6PM,18,0,60,7,12,"A significant purpose and key educational objective of this children's novella is to show the importance of community and perseverance during trial. Sofia, a girl who is faced with a jealous stepmother, an inattentive father and a mean brother, meets Don Darvelio, an eccentric millionaire, and Alfonso, a ""savage"" boy. Together they learn the meaning of true friendship and love. Don Darvelio, who had secluded himself from society by hiding in his haunted mansion, finds the happiness he had always dreamed of when he meets Sofia and Alfonso. He names Sofia and Alfonso ""Happies,"" which to him are people who enjoy life and never lose hope through good and bad times. Sofia, Alfonso and their neighborhood friends come together and employ the values of the ""Happies"" to overcome the evil of the ""Grumpies,"" those who are unloving, materialistic, jealous and selfish. Through their incredible adventures, viewers learn important life lessons about love, friendship, truthfulness, fair competition and happiness.",99,N/A,N/A,N/A
2004,KHPB,Telefutura Network Programming,"Austin, TX",9.96,Analog,Plaza Sesamo,Core,Network,Sat & Sun 7:30-8AM,25,1,30,2,7,"A significant purpose and key educational objective of this hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction.",0,N/A,N/A,N/A
2004,KHPB,Telefutura Network Programming,"Austin, TX",9.96,Analog,Bob El Constructor,Core,Network,Sat & Sun 8-8:30AM,25,1,30,2,7,"A significant purpose and key educational objective of this half-hour program is to illustrate friendship and problem solving. Bob and his gang of building machines, Scoop the digger, Muck the bulldozer, Dizzy the cement mixer, Lofty the Crane and Roley the steamroller, come together as a team to help each other out of trouble and solve problems.",0,N/A,N/A,N/A
2004,KHPB,Telefutura Network Programming,"Austin, TX",9.96,Analog,Los Conejitos Torpes,Core,Network,Saturdays 8:30-9AM,12,1,30,5,10,"A significant purpose and key educational objective of this program is to illustrate the importance of family and working together to overcome mistakes. Throughout the shows, the Dumb Bunny family gets into various problems and adventures, but always manage to work together to solve their problems.",0,N/A,N/A,N/A
2004,KHPB,Telefutura Network Programming,"Austin, TX",9.96,Analog,Cuentos de la Cripta,Core,Network,Saturdays 9-9:30AM,11,2,30,7,12,"In this half-hour show, fanciful characters, such as the Old Witch, the Mummy, the Werewolf, and the Vampire, take children on a journey through the outrageous world of the crypt and introduce a variety of educational subjects and messages.",0,N/A,N/A,N/A
2004,KHPB,Telefutura Network Programming,"Austin, TX",9.96,Analog,Patrulla de Sepitos,Core,Network,Sundays 9-9:30AM,11,2,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring, and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice, and respect for others.",0,N/A,N/A,N/A
2004,KHPB,Telefutura Network Programming,"Austin, TX",9.96,Analog,El Nino Que Vino del Mar,Non-Core,Network,Sundays 6-7AM,13,0,60,7,12,"A significant purpose and key educational objective of this program is to show how love can overcome life's obstacles. Felipin is a happy little boy who is on his way with his mother to meet his estranged father, when they are shipwrecked at sea. Felipin drifts ashore on a lifeboat and is found by a kind young woman named Nisa, who takes care of Felipin when she finds out that his mother is said to be dead. Felipin is distraught by the loss of his mother and has lost the chance to finally meet his father. Along with Nisa and his new found friends, Felipin learns important life lessons about family, love, friendship, truthfulness, and faith.",99,N/A,N/A,N/A
2004,KHPF,NBC,"Austin, TX",3.5,Analog,Eyewitness Kids News,Core,Syndicated,Saturdays 9-9:30AM,13,0,30,13,16,"Eyewitness Kids News is a kid-to-kid newscast, created for and delivered by children. Hosted by a diverse news team made up of young ""journalists"" reporting from a professional news set and from the field on stories of interest and educational value to its own audience. The show emphasizes diversity and experience by developing a cast of engaging and intelligent African-American, Hispanic, Asian and Caucasian male and female child actors who interact with each other-and connect to the viewers.",99,N/A,N/A,N/A
2004,KHPF,NBC,"Austin, TX",3.5,Analog,Tutenstein,Core,Network,Saturdays 9:30-10AM,13,0,30,9,14,"Tutenstein is an animated show featuring the resurrected mummy of an Egyptian boy-king. After the discovery of his tomb, the entire burial chamber with artifacts is brought to a metropolitan museum for a permanent exhibit and scientific research. Tut comes alive shortly after his arrival and connects with Cleo, a teen-age museum intern and her cat Luxor. Each episode teaches the audience about Egyptian history, mythology and belief systems. Because Tut’s resurrection is a secret, Cleo has to draw on her knowledge of Egyptology to understand the mummy and his frame of reference. More importantly, she and Tut use the characters, gods, demons, and articles from the tomb to solve the many problems they encounter when Tut forgets the rules of engagement and ventures out into the world on his own.",99,N/A,N/A,N/A
2004,KHPF,NBC,"Austin, TX",3.5,Analog,Trading Spaces: Boys vs. Girls,Core,Network,Saturdays 10-10:30AM,13,0,30,9,14,"Boys and girls get to show how well they know each other, how effectively they can manage a budget, and how skillfully they can execute a design plan in Trading Spaces: Boys vs. Girls. Each week a boy or girl will be given two days and $5000 dollars to complete a renovation of their partner’s “room.” The space might be a bedroom, a recreation room, or a club house, but the “designer” has to show his or her knowledge of the other person’s preferences, hobbies, and lifestyle to come up with a good design. Then, the challenge of balancing the budget and figuring out the renovation process begins. Participants will learn measurement, spatial reasoning, and principles of aesthetic design as they go through the experience. In the end, they will find out if their knowledge and perception of their partner was on or off base.",99,N/A,N/A,N/A
2004,KHPF,NBC,"Austin, TX",3.5,Analog,Endurance,Core,Network,Saturdays 10:30-11AM,13,0,30,9,14,"Endurance is an engrossing program that shows the target audience, with typical kids ages 12-16, succeeding at several different physical, intellectual and strategic challenges in order to win a fabulous travel prize. The audience will be exposed to historical information about great feats of endurance, from Houdini's escape artistry to Sir Edmund Hillary's ascent of Mount Everest. Each of the 12 competitive challenges is a metaphor for one of these feats of endurance. In addition, there are strategic challenges based on ten character traits that are important for success. Contestants must estimate probabilities and beat the odds. Overall, the competition balances luck or fate against personal effort so that the contestants learn to balance intellect with intuition in developing their winning strategy. Narration and interviews during each episode trace the emotional growth and insights of the contestants, with an emphasis on how the experience of protracted competition and teamwork teaches both social skills and life skills for achieving success with your goals.",99,N/A,N/A,N/A
2004,KHPF,NBC,"Austin, TX",3.5,Analog,Strange Days at Blake Holsey High,Core,Network,Saturdays 11-11:30AM,13,0,30,9,14,"This program focuses on a group of five young teens who are students at a very unusual boarding school. Strange phenomena happen at the school, and our kids are members of a science club that decides, with the help of their professor, to figure it all out. The initiator of many of their investigative processes is the newest student to the school, Josie Trent. In exploring the larger mystery of why the phenomena occur, our kids also deal with issues relating to their socio-emotional messages. The educational goal of the program is to embed scientific content in a narrative story with strong socio-emotional messages. In each episode, one of the main characters models a learning process that relates to their social competence. Each episode also explores science content that relates to resolving an immediate problem or some aspect of the larger mystery. Specific objectives are to expose the audience to content about the physical sciences, such as experiments, the audience is exposed to the scientific method, hypothesis testing and analysis of data. Other objectives are to model the development of group cohesion, teamwork, and social competence within the group and between the group and other significant people in their lives.",99,N/A,N/A,N/A
2004,KHPF,NBC,"Austin, TX",3.5,Analog,Darcy's Wild Life,Core,Network,Saturdays 11:30-12PM,13,0,30,9,14,"This program follows the life of 15-year-old Darcy Fields, the pampered daughter of a top Hollywood movie-star who was plucked out of a life of limousines, movie-premieres and world class restaurants to live a “no frills” life in rural Idaho. Darcy’s initial resentment gives way to optimism as she makes new friends and becomes a part of the community. The overarching educational goal is for the audience to see how the main character, Darcy, is able to make a successful adjustment to a new environment that is the complete antithesis of her old life. Darcy comes to a deeper understanding of herself, the value of relationships, and the insignificance of material things. This occurs as she makes new friends who have totally different perspectives than hers. The viewer will also learn about the care and treatment of a variety of animals that live on farms or in the wild.",99,N/A,N/A,N/A
2004,KHPF,NBC,"Austin, TX",3.5,Analog,Jack Hanna,Core,Syndicated,Saturdays 12-12:30PM,10,3,30,6,16,"Jack Hanna is a live action television program designed to meet the educational and informational needs of children. In each episode the cameras follow Jack as he spends time with nature's creatures across the continents. Jack talks with people who are knowledgeable about each animal and habitat, teaching as he goes.",0,N/A,N/A,N/A
2004,KHPG,Telefutura Network Programming,"Austin, TX",9.96,Analog,"Amy, la Nina de la Mochila Azul",Core,Network,Mon-Fri 5-6PM,44,4,60,7,12,"A significant purpose and key educational objective of this program is to illustrate how determination, friendship, and love can overcome life’s obstacles. Amy, a beautiful baby girl drifts ashore after a storm at sea and is found by captain Matias and his wife Perla. This very loving family raise Amy to become a compassionate and loving girl. Unfortunately, their lives change, when Perla falls into the sea and loses her life during a storm. Distraught by the loss of his wife, Matias refuses to go near the sea, and quits his job as a fisherman. Matias and Amy face many hardships together, but Amy makes the best of the situations that arise and is happy as long as she has her father’s love. With Amy, Matias, and their many friends, viewers learn about the importance of family, friendship, faith, and perseverance.",0,N/A,N/A,N/A
2004,KHPG,Telefutura Network Programming,"Austin, TX",9.96,Analog,El Lagartijo de Ned,Core,Network,Saturdays 7-7:30AM,12,1,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate problem solving and sharing. Ned feeds his pet newt ""Zippo Newt Food"" and turns it into a five hundred-pound monster called Newton, the most mischievous, gluttonous, and empathetic playmate ever. Newton can camouflage himself to avoid detection, and he is Ned's pal for life. But just when Ned needs giant Newton the most, the newt shrinks down to four inches again. Ned's and Newton's adventures with Ned's parents, friends, and the school bully teach young viewers about responsibility, friendship, sharing, and problem-solving.",0,N/A,N/A,N/A
2004,KHPG,Telefutura Network Programming,"Austin, TX",9.96,Analog,Alegreijes Y Rebujos,Core,Network,Mon-Fri 5-6PM,18,0,60,7,12,"A significant purpose and key educational objective of this children's novella is to show the importance of community and perseverance during trial. Sofia, a girl who is faced with a jealous stepmother, an inattentive father and a mean brother, meets Don Darvelio, an eccentric millionaire, and Alfonso, a ""savage"" boy. Together they learn the meaning of true friendship and love. Don Darvelio, who had secluded himself from society by hiding in his haunted mansion, finds the happiness he had always dreamed of when he meets Sofia and Alfonso. He names Sofia and Alfonso ""Happies,"" which to him are people who enjoy life and never lose hope through good and bad times. Sofia, Alfonso and their neighborhood friends come together and employ the values of the ""Happies"" to overcome the evil of the ""Grumpies,"" those who are unloving, materialistic, jealous and selfish. Through their incredible adventures, viewers learn important life lessons about love, friendship, truthfulness, fair competition and happiness.",99,N/A,N/A,N/A
2004,KHPG,Telefutura Network Programming,"Austin, TX",9.96,Analog,Plaza Sesamo,Core,Network,Sat & Sun 7:30-8AM,25,1,30,2,7,"A significant purpose and key educational objective of this hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction.",0,N/A,N/A,N/A
2004,KHPG,Telefutura Network Programming,"Austin, TX",9.96,Analog,Bob El Constructor,Core,Network,Sat & Sun 8-8:30AM,25,1,30,2,7,"A significant purpose and key educational objective of this half-hour program is to illustrate friendship and problem solving. Bob and his gang of building machines, Scoop the digger, Muck the bulldozer, Dizzy the cement mixer, Lofty the Crane and Roley the steamroller, come together as a team to help each other out of trouble and solve problems.",0,N/A,N/A,N/A
2004,KHPG,Telefutura Network Programming,"Austin, TX",9.96,Analog,Los Conejitos Torpes,Core,Network,Saturdays 8:30-9AM,12,1,30,5,10,"A significant purpose and key educational objective of this program is to illustrate the importance of family and working together to overcome mistakes. Throughout the shows, the Dumb Bunny family gets into various problems and adventures, but always manage to work together to solve their problems.",0,N/A,N/A,N/A
2004,KHPG,Telefutura Network Programming,"Austin, TX",9.96,Analog,Cuentos de la Cripta,Core,Network,Saturdays 9-9:30AM,11,2,30,7,12,"In this half-hour show, fanciful characters, such as the Old Witch, the Mummy, the Werewolf, and the Vampire, take children on a journey through the outrageous world of the crypt and introduce a variety of educational subjects and messages.",0,N/A,N/A,N/A
2004,KHPG,Telefutura Network Programming,"Austin, TX",9.96,Analog,Patrulla de Sepitos,Core,Network,Sundays 9-9:30AM,11,2,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring, and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice, and respect for others.",0,N/A,N/A,N/A
2004,KHPG,Telefutura Network Programming,"Austin, TX",9.96,Analog,El Nino Que Vino del Mar,Non-Core,Network,Sundays 6-7AM,13,0,60,7,12,"A significant purpose and key educational objective of this program is to show how love can overcome life's obstacles. Felipin is a happy little boy who is on his way with his mother to meet his estranged father, when they are shipwrecked at sea. Felipin drifts ashore on a lifeboat and is found by a kind young woman named Nisa, who takes care of Felipin when she finds out that his mother is said to be dead. Felipin is distraught by the loss of his mother and has lost the chance to finally meet his father. Along with Nisa and his new found friends, Felipin learns important life lessons about family, love, friendship, truthfulness, and faith.",99,N/A,N/A,N/A
