Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2006,WJBK,FOX,DETROIT,3,ANALOG,BEAKMAN'S WORLD #2,CORE,SYNDICATED,SAT 11:30-12:00 PM,13,0,30,13,16,N/A,99,N/A,N/A,N/A
2006,WJBK,FOX,DETROIT,3,ANALOG,SAFARI TRACKS #2,CORE,SYNDICATED,SAT 12:00-12:30 PM,13,0,30,13,16,"Safari Tracks - is an exciting, entertaining, and advertiser friendly series of half-hur programs focused entirely on African Wildlife. Safari Tracks takes the viewer from the brushlands of the Savanna to the great Okavango, from the greatest game reserves to the most remote beaches of Madagascar and beyond to see everything from rare African birds to creepy crawlers. Safari Tracks will educate young viewers about wildlife conservation and show them how to better support efforts to protect endangered species.",99,N/A,N/A,N/A
2006,WJBK,FOX,DETROIT,3,ANALOG,ANIMAL ATLAS #2,CORE,SYNDICATED,SAT 12:30-1:00 PM,13,0,30,13,16,"""Animal Atlas"" following in the great, classical tradition of National Geographic, ""Animal Atlas"" is a light, fun filled educational program designed to entertain kids and adults of all ages. The show takes viewers on an up close and personal journey into the wild and whacky behavior of animals, observing species of all kinds in the wild and nature preserves all over the world.",99,N/A,N/A,N/A
2006,WKBD,CW50,DETROIT,3,ANALOG,KRYPTO THE SUPERDOG,CORE,SYNDICATED,SAT 7:00-7:30 AM & 7:30-8:00 AM,26,0,30,6,12,"AS THE PLANET KRYPTON IS ABOUT TO BE DESTROYED, SUPERMAN'S FATHER JOR-EL MAKES A SHIP AND PUTS KRYPTO INTO IT, PLANNING TO SEND KRYPTO UP FOR A TEST FLIGHT TO SEE IF THE SHIP IS SAFE ENOUGH FOR INTERSTELLAR TRAVEL. WHILE ABOARD THE SHIP, KRYPTO INADVERTENTLY PRESSES A FEW BUTTONS, CAUSING THE SHIP TO PUT HIM INTO A DEEP SLEEP WHILE THE SHIP HEADS ON TO EARTH. UPON LANDING ON EARTH, KRYPTO FINDS HE'S A FULL GROWN DOG, POSSESSED OF SUPER POWERS SIMILAR TO THOSE OF SUPERMAN. LATER KRYPTO IS ADOPTED BY KEVIN WHITNEY, A GRADE-SCHOOL AGED BOY, WHO SUPERMAN ARRANGES FOR KRYPTO TO STAY WITH. KRYPTO POSES AS AN ORDINARY DOG WHILE LIVING WITH KEVIN'S FAMILY, BUT ADOPTS THE SECRET IDENTITY OF ""SUPERDOG"" FOR HIS SUPERHEROIC DEEDS; KEVIN IS AWARE OF KRYPTO'S DUAL IDENTITY. IN THIS SERIES, THE VARIOUS ANIMALS, INCLUDING KRYPTO ALL ARE CAPABLE OF SPEAKING TO EACH OTHER, BUT NOT TO HUMANS.",99,N/A,N/A,N/A
2006,WKBD,CW50,DETROIT,3,ANALOG,WHADDYADO,CORE,SYNDICATED,SAT 10:00-10:30 AM ,14,0,30,13,16,"THIS SERIES FEATURES A HOST WHO INTRODUCES THREE OR FOUR STORIES EACH WEEK, LESSONS FOR TEENS ABOUT HOW TO REACT WHEN FACING PERILOUS SITUATIONS AND EVERYDAY PROBLEMS, REAL FOOTAGE OR RE-ENACTMENTS OF HOW THE TEENS RESPOND AND EXPERTS WHO GIVE THEIR OPINIONS.",99,N/A,N/A,N/A
2006,WKBD,CW50,DETROIT,3,ANALOG,REAL LIFE 101,CORE,SYNDICATED,SAT 10:30-11:00 AM,14,0,30,13,16,THIS SERIES LOOKS AT REAL PEOPLE DOING REAL JOBS. VIEWERS WILL MEET SUCCESSFUL PEOPLE WHO REALLY ENJOY WHAT THEY DO FOR A LIVING. THEY OPEN THEIR PROFESSIONS FOR VIEWERS TO EXPLORE.,99,N/A,N/A,N/A
2006,WKBD,CW50,DETROIT,3,ANALOG,B IN TUNE,CORE,SYNDICATED,SAT 11:00-11:30 AM,14,0,30,13,16,"THE MUSIC INDUSTRY SPOTLIGHTED IN THIS MAGAZINE SERIES IS GEARED TOWARDS TEENS AND PRE-TEENS, FEATURING INTERVIEWS, PERFORMANCES, AND BEHIND THE SCENES SEGMENTS. B IN TUNE FINDS THE EDUCATIONAL ESSENCE IN THE MUSIC OF TODAY.",99,N/A,N/A,N/A
2006,WKBD,CW50,DETROIT,3,ANALOG,REALLY WILD ANIMALS,CORE,SYNDICATED,SUN 11:30-12:00 PM,14,0,30,13,16,"SPIN, THE ANIMATED ""GLOBE-ON-THE-GO"" TAKES US ON LAUGH-AND-LEARN SAFARIS AROUND THE WORLD. THE SERIES PROVIDES HIGH STYLE, HIGH-ACTION, ADVENTURES THAT EXCITE AND EDUCATE KIDS ABOUT THE PEOPLE, ANIMALS AND LANDSCAPES AROUND THEM. THIS IS A WONDERFUL LOOK AT THE NATURAL WORLD, MADE BY THE WORLD'S FINEST WILDLIFE FILMMAKERS WITH EXCITING MUSIC VIDEOS TO GET THE WHOLE FAMILY HOPPING!",99,N/A,N/A,N/A
2006,WMYD,MY NETWORK TV,DETROIT,4,ANALOG,AWESOME ADVENTURES,CORE,SYNDICATED,MON 7:00-7:30 AM,13,0,30,13,16,"Awesome Adventures is an adventure series designed to educate, inform and entertain children 16 and under, with specific emphasis on those 13-16, about the world around them. Each week the host and 2 teen hosts [different teens each week] travel to destinations around the world that can be both exotic and remote. Each journey is a lesson in the beauty of nature, its creatures and the people who inhabit the land without being ""preachy"" or overly pedantic. The goal of Awesome Adventures is to make learning ""fun!""",99,N/A,N/A,N/A
2006,WMYD,MY NETWORK TV,DETROIT,4,ANALOG,ANIMAL RESCUE,CORE,SYNDICATED,TUES 7:00-7:30 AM,12,0,30,12,16,"Animal Rescue exerts a positive influence on young viewers with stories that are wonderful illustrations of the best of human instincts. The show teaches young people respect and compassion for all living creatures and provides valuable information to young viewers about the animals, their habitats and development, behaviors and also promoting awareness of important environmental issues.",99,N/A,N/A,N/A
2006,WMYD,MY NETWORK TV,DETROIT,4,ANALOG,KID GUIDES,CORE,SYNDICATED,WED 7:00-7:30 AM,13,0,30,13,16,"Kids Guides is an award winning educational and informational series that features two teen hosts who travel to some of the most exciting zoos, museums, aquariums and other family destinations in the world. The hosts tour the locations like typical kids, but they also get to go behind the scenes at locations like most kids can only dream of doing.",99,N/A,N/A,N/A
2006,WMYD,MY NETWORK TV,DETROIT,4,ANALOG,WILD ABOUT ANIMALS,CORE,SYNDICATED,THURS 7:00-7:30 AM,13,0,30,13,16,Wild About Animals is an educational animal magazine series produced for children 13-16 years of age through entertaining and interesting stories about the world's most fascinating animals. Each episode consists of four [4] different stories designed to teach children about both exotic and unique animals as well as to educate them further about animals that they see everyday.,99,N/A,N/A,N/A
2006,WMYD,MY NETWORK TV,DETROIT,4,ANALOG,ULTIMATE CHOICE,CORE,SYNDICATED,FRI 7:00-7:30 AM,13,0,30,13,16,"Eight [8] young adults embark on an ""Ultimate Choice"" Adventure like none other before as they surrender the dizzying pace of their regular lives and discover a whole new world in Ultimate Choice Wild West - an authentic working cattle ranch in the mountains of Mexico, complete with real live cowboys. The cast is stretched to their physical limits with cowboy challenges such as riding, roping, penning and mounted shooting. Plus they are taken to the edge with other adventures off the ranch such as rock climbing, bicycle racing in the mountains, and a concluding event for winners that helps the show soar to new heights! Along the way the UC cast tackles incredibly gripping issues that are in the face of young people daily such as: the pressure to fit in, pornography, drug abuse, eating disorders, date rape, violence, healthy and unhealthy relationships, perseverance, selfishness and deception in the media",99,N/A,N/A,N/A
2006,WMYD,MY NETWORK TV,DETROIT,4,ANALOG,TEEN KIDS NEWS,CORE,SYNDICATED,SAT 7:00-7:30 AM,13,0,30,9,12,"Teen Kids News is a kid-to-kid newscast, created for and delivered by children. The young ""journalists"" range in age from 9-12 years old, and report on stories of interest and educational value to its own audience. The program was designed to provide information and news in a manner that is compelling and highly entertainint to appeal to the audience on its own level. The focus of Teen Kids News is young people and always letting them tell their stories in their own words. The enws anchor team is large, diverse and has great appeal to kids who will identify with, and emulate them. Teen Kids News will insert the clear voice of young people into the adult-dominated media and provide a unique perspective to the news.",99,N/A,N/A,N/A
2006,WMYD,MY NETWORK TV,DETROIT,4,ANALOG,MADE IN HOLLYWOOD TEENS,CORE,SYNDICATED,SAT 7:30-8:30 AM  ,13,0,30,13,16,"Made In Hollywood Teens provides a career introduction and understanding of the Motion Pictures, Television, Home Entertainment and Music fields. The series will explore technical and artistic aspects ""Behind The Screen"" of each project, revealing ""How a motion picture, DVD and music video is actually MADE IN HOLLYWOOD"".",99,N/A,N/A,N/A
2006,WMYD,MY NETWORK TV,DETROIT,4,ANALOG,WINX CLUB,CORE,SYNDICATED,SUN 8:00-8:30 AM,14,0,30,7,11,"The WINX Club follows an ordinary earth girl named Bloom through the development of her magical fairy powers, adventures and confidence. As Bloom nurtures her relationships and magical talents among the smart and hip fairies at the Alfea School, she learns that there is no such thing as ordinary when you believe in yourself and your abilities. The fashionable contemporary and cool WINX club Fairies participate in traditional fairy-tale sequences, including good vs. evil, and the known vs. the unknown, to addresss many of the current-day problems that youngsters face. In each episode, as a conflict arises the fairies pool their unique capabilities to find a solution comprised of the sum total of their special talents. In this way, each fairy's individual contribution is valued and the whole becomes much greater than the sum of its parts. Life scenarios that commonly worry children from feeling vulnerable and powerless to being lost or separated from loved ones, are enacted throughout the series and a variety of practical solutions are presented.",99,N/A,N/A,N/A
2006,WMYD,MY NETWORK TV,DETROIT,4,ANALOG,K.E.Y.S. KIDS,NON-CORE,LOCAL,SUN 5:00-5:30 AM,13,0,30,7,12,"KEYS Kids is a locally produced educational and informational children's show. The letters of the program title stand for KIDS Enjoy Your Selves {KEYS] Without Drugs. The show asks children and their families to look for alternatives to behaviors that can hurt them. Many eqpsodes cxover fitness, self-esteem. the importance of education, financial empowerment, how to, etc. KEYS Kids is designed to entertain and educate children using life-sized puppet characters to teach young people an their families about the importance of living a happy, healthy and drug free life - ever confident in who they are.",99,N/A,N/A,N/A
2006,WPXD,i INDEPENDENT TELEVISION,DETROIT,3,ANALOG,VEGGIE TALES E/I,CORE,NETWORK,FRI 3:00-3:30 PM,13,0,30,3,6,"Veggie Tales is a series of stories narrated by animated vegetables, Bob the Tomato and Larry the Cucumber, that teach life lessons through wit and humor. Each episode contains one or two short animated stories that illustrate important values to children in an entertaining way. Stories are interrupted with silly songs, usually sung by the Larry the Cucumber, that contain wacky lyrics in a catchy tune. Each episode end with Bob and Larry reinforcing the lesson learned through the stories.",99,N/A,N/A,N/A
2006,WPXD,i INDEPENDENT TELEVISION,DETROIT,3,ANALOG,DRAGON E/I,CORE,NETWORK,FRI 3:30-4:00 PM,13,0,30,3,6,"Dragon is a cheerful, lovable, and insatiable curious blue dragon who lives in a colorful little house that welcomes all his friends and anyone else who needs comfort or advice. Everyday Dragon faces a new problem that needs to be solved, and he does it in his unique Dragon-like way. If he can't get it right the first time, he keeps trying until he does.",99,N/A,N/A,N/A
2006,WPXD,i INDEPENDENT TELEVISION,DETROIT,3,ANALOG,3-2-1- PENGUINS AND LARRYBOY E/I,CORE,NETWORK,FRI 4:00-4:30 PM,13,0,30,3,6,"This program draws upon characters from two stories, using both long-and short-form material involving these characters to provide socio-emotional messages to children. 3-2-1 PENGUINS! features two children, Jason and Michelle, whose vacation at their grandmother’s cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins. LARRYBOY STORIES is about a young cucumber-janitor named Larry from the Daily Bumble who assumes a superhero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyburg. In doing so, Larry takes us through his adventures where he and his viewers learn core values of honesty, friendship, respect for others, forgiveness, and love for all through socio-emotional messages embedded with in the story.",99,N/A,N/A,N/A
2006,WPXD,i INDEPENDENT TELEVISION,DETROIT,3,ANALOG,BABAR E/I,CORE,NETWORK,FRI 4:30-5:00 PM,13,0,30,3,6,"Babar is a young elephant who returns to the jungle where he builds the city of Celesteville and is crowned king of the elephants. A dedicated ruler and father, Babar and his family experience many challenges as they journey through life, and they learn to rise above them through strength and optimism.",99,N/A,N/A,N/A
2006,WPXD,i INDEPENDENT TELEVISION,DETROIT,3,ANALOG,JANE & THE DRAGON E/I,CORE,NETWORK,FRI 5:00-5:30 PM,13,0,30,3,6,"Jane And The Dragon is a coming of age story about a middle-class, medieval girl who lives in the Royal Court with her family. As an only child, Jane is raised to be a Lady-in-Waiting but through her determination and a stroke of luck, she ends up being trained as a Knight in the King's Guard instead. Accompanied by her best friend, a giant green Dragon who lives in her backyard, Jane experiences a series of adventures that test her character and her skills as a young knight in a castle full of friends and foes. Each episode in the show takes us through the problems and challenges Jane encounters and the process she goes through to find the solutions for them.",99,N/A,N/A,N/A
2006,WPXD,i INDEPENDENT TELEVISION,DETROIT,3,ANALOG,JACOB TWO-TWO E/I,CORE,NETWORK,FRI 5:30-6:00 PM,13,0,30,3,6,"Jacob Two-Two is a very little boy with a big heart. As the youngest member of a large family, Jacob has to say things twice so he can be heard. He looks up to his siblings, but tends to be ignored or bullied by them when he tries to partake in their activities. Still, there are those who notice him when he inadvertently lands himself in adventures that involve mysterious neighbors, international spies, and villains that come in all shapes and sizes. Often accompanied by his closest pals, Buford and Renee, Jacob Two-Two finds innovative ways to get himself and others out of hot water as he tumbles through a series of exciting adventures with honesty, integrity, and a whole lot of determination.",99,N/A,N/A,N/A
2006,WUDT-CA,UNIVISION PROGRAMMING SERVICE,DETROIT,3,ANALOG,ULTRACHAMOS,CORE,NETWORK,SUN & SAT 8:30-9:00 AM,27,0,30,9,12,"Ultrachamos is an educational, yet entertaining magazine type program for older children. The program teaches about a diverse number of topics. The children on the program conduct interesting experiments and demonstrate many of the basic principles of science. The show also teaches about learning to play a musical instrument and how those instruments work. Other show topics include learning about animals and their environments as well as sports and team work.",99,N/A,N/A,N/A
2006,WUDT-CA,UNIVISION PROGRAMMING SERVICE,DETROIT,3,ANALOG,"AMY, LA NINA DE LA MOCHILA AZUL",CORE,NETWORK,SUN & SAT 9:00-10:00 AM,27,0,60,7,12,"A significant purpose and key educational objective of this program is to illustrate how determination, friendship, and love can overcome life’s obstacles. Amy, a beautiful baby girl drifts ashore after a storm at sea and is found by captain Matias and his wife Perla. This very loving family raise Amy to become a compassionate and loving girl. Unfortunately, their lives change, when Perla falls into the sea and loses her life during a storm. Distraught by the loss of his wife, Matias refuses to go near the sea, and quits his job as a fisherman. Matias and Amy face many hardships together, but Amy makes the best of the situations that arise and is happy as long as she has her father’s love. With Amy, Matias, and their many friends, viewers learn about the importance of family, friendship, faith, and perseverance.",99,N/A,N/A,N/A
2006,WWJ,CBS,DETROIT,3,ANALOG,MADELINE,CORE,NETWORK,SAT 7:00-7:30 AM,13,0,30,6,12,"BASED ON LUDWIG BEMELMAN'S CLASSIC BOOKS, MADELINE STARS A CLEVER LITTLE REDHEADED GIRL WHOSE CAPRICIOUS ANTICS HAVE WON THE HEARTS OF CHILDREN, PARENTS AND EDUCATORS EVERYWHERE.",99,N/A,N/A,N/A
2006,WWJ,CBS,DETROIT,3,ANALOG,SABRINA: THE ANIMATED SERIES,CORE,NETWORK,SAT 7:30-8:00 AM,13,0,30,6,12,"SABRINA SPELLMAN IS A CUTE TWELVE YEAR-OLD WITH A BIG HEART AND AN EVEN BIGGER SECRET: SHE'S HALF MORTAL AND HALF WITCH! THE ONLY PEOPLE WHO KNOW OF HER POWERS ARE HER TEENAGE WITCH AUNTS, HILDA AND ZELDA, THEIR LOVABLE MORTAL UNCLE QUIGLEY, HER BEST FRIEND, CHILOE AND HER MISCHIEVOUS CAT, SALEM, A WARLOCK WHO'S BEEN TURNED INTO A FELINE AS PUNISHMENT BY THE WITCHES COUNCIL. DESPITE HER UNCLE QUIGLEY'S WARNINGS TO NOT USE MAGIC TO SOLVE PROBLEMS, SABRINA OFTEN 'BORROWS' SPELLS FROM THE SPOOKIE JAR AND WREAKS MIDDLE SCHOOL HAVOC WITH HER FRIEND HARVEY. WITH A TOUCH OF MAGIC AND A DASH OF MAYHEM, SABRINA AND HER HILARIOUSLY MISCAST SPELLS ARE SURE TO WIN YOUR HEART.",99,N/A,N/A,N/A
2006,WWJ,CBS,DETROIT,3,ANALOG,TROLLZ,CORE,NETWORK,SAT 8:00-8:30 AM  ,13,0,30,6,12,"A CONTEMPORARY LOOK AT THOSE WILD-HAIRED CREATURES THAT HAVE CAPTIVATED US SINCE THE 50'S, TROLLZ HAS STARED A GROUP OF TEEN FRIENDS THAT LIVE IN A SPECTACULAR WORLD OF OGRES, GNOMES, DRAGONS AND A BIT OF MAGIC-BUT WHO HAVE THE SAME PROBLEMS TO DEAL WITH AS TEENS EVERYWHERE: BOYFRIENDS, PIMPLES, CLOTHES, MONEY, SCHOOL, AND FIGURING OUT WHAT IT MEANS TO GROW UP TROLLISH!",99,N/A,N/A,N/A
2006,WWJ,CBS,DETROIT,3,ANALOG,HORSELAND,CORE,NETWORK,SAT 8:30-9:00 AM  ,13,0,30,6,12,"HORSELAND IS SET IN THE GREATEST STABLE EVER, WHERE KIDS AND THEIR HORSES COMPETE AND HAVE ADVENTURES, AND THE HORSES AND OTHER ANIMALS CAN TALK TO EACH OTHER ABOUT THE HUMANS. EACH EPISODE FEATURES THEMES THAT DEAL WITH ISSUES SUCH AS COMPASSION, HONESTY AND COOPERATION, BOTH HUMAN AND EQUINE.",99,N/A,N/A,N/A
