Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1999,WDWB,WB,DETROIT,5.5,ANALOG,DETENTION,CORE,NETWORK,SAT 10:30-11:00 AM,16,0,30,6,11,"Detention is intended to provide a series of positive character building and pro-social educational experiences geared toward aiding viewers in their own personal, social and inter-development. The mismatched pre-teens make choices inorder to deal with the challenges they face. Viewers will come to see the advantage of clear thinking, taking consequensces of their action[s] into their decision making so that they will stay out of DETENTION!",99,N/A,N/A,N/A
1999,WDWB,WB,DETROIT,5.5,ANALOG,K.E.Y.S. KIDS,NON-CORE,LOCAL,SAT & SUN 5:30-6:00 AM,26,0,30,7,12,"KEYS Kids is a locally produced show. The letters of the program title stand for [K]Kids [E] Enjoy [Y] Your [S] selves without drugs. The show asks children and their families to look for alternatives to behaviors that can hurt them. Many episodes cover fitness, self-esteem, the importance of education, etc. KEYS Kids is designed to entertain and educate using life-sized puppet characters to teach young people and their familiies about the importance of living a happy, healthy and drug free life - confident in who they are.",99,N/A,N/A,N/A
1999,WJBK,FOX,DETROIT,3,ANALOG,WILD AMERICA,CORE,SYNDICATED,SUN 7:00-7:30 AM,13,0,30,13,16,"A nature series focusing exclusively on the natural wildlife heritage of America's backyards, woodlots, fields and ponds, graphically portraying the most dramatic moments of animal behavior--mating, birth and predation.",99,N/A,N/A,N/A
1999,WJBK,FOX,DETROIT,3,ANALOG,PEER PRESSURE 2,CORE,SYNDICATED,SAT 11:00-11:30 AM,12,1,30,13,16,"A game show addressing issues teens face in a hip, irreverent way, providing an exciting opportunity for them vicariously and directly to engage in positive experiences associated with growing up in the '90's.",N/A,N/A,N/A,N/A
1999,WJBK,FOX,DETROIT,3,ANALOG,WILD ABOUT ANIMALS,CORE,SYNDICATED,SAT 7:00-7:30 AM,13,0,30,12,16,"Brings children entertaining and interesting stories about fascinating animals. Each episode comprises 4 or 5 stories, designed to teach children about exotic and unique animals, as well as animals they see every day.",99,N/A,N/A,N/A
1999,WJBK,FOX,DETROIT,3,ANALOG,PEER PRESSURE 1,CORE,SYNDICATED,SAT 10:30-11:00 AM,12,1,30,13,16,A fast-paced game show that provides a positive learning context for the acquisition of knowledge and stimulates interest in intellectual activities and enhances adolescents' capacity to think on their feet.,N/A,N/A,N/A,N/A
1999,WJBK,FOX,DETROIT,3,ANALOG,POPULAR MECHANICS FOR KIDS,CORE,SYNDICATED,SAT 7:30-8:00 AM,13,0,30,8,12,"Takes children to some of the world's most exciting places, where they get a first-hand look and feel of what it takes to build and operate everything they see. The ""How Team's"" boy and girl reporters put on their hard hats and go on site to to work with experts and provide hands'-on demonstrations.",99,N/A,N/A,N/A
1999,WJBK,FOX,DETROIT,3,ANALOG,BILL NYE THE SCIENCE GUY,CORE,SYNDICATED,SAT 10:00-10:30 AM,12,1,30,6,11,"Bill Nye tackles questions such as: Where does rain come from?...Why does the sun rise every 24 hours? making science interesting, challenging and fun.",N/A,N/A,N/A,N/A
1999,WJBK,FOX,DETROIT,3,ANALOG,REAL LIFE 101,NON-CORE,SYNDICATED,SAT 6:30-7:00 AM,12,0,30,13,16,"Hosted by 5 teens; introduces viewers to some of the world's most colorful & challenging careers. Unique format combines travel, interviews and on-the-job experience to create a real-life curriculum. Gives teens career guidance & infor on careers.",99,N/A,N/A,N/A
1999,WJBK,FOX,DETROIT,3,ANALOG,CRITTER GITTERS,NON-CORE,SYNDICATED,SAT 6:00-6:30 AM,12,0,30,9,14,"The team works with authorities to solve animal mysteries, puzzling cases and even international crimes involving animals of every size, shape and species.",99,N/A,N/A,N/A
1999,WKBD,UPN,DETROIT,3,ANALOG,DISNEY'S DOUG,CORE,NETWORK,M-F 3:30-4:00 PM CHANGED TO 3:00-3:30 PM AS OF 10/18/99,66,0,30,9,13,"Animated show featuring 12-year-old Doug, who deals with real kids issues. The show reinforces positive attitudes about the importance of friendship and family and bolsters self-esteem. It teaches viewers effective problem-solving by resolving issues in fun and creative ways. Issues include peer pressure, puppy love, self-doubt, paranoia, jealousy, pride and honesty.",99,N/A,N/A,N/A
1999,WKBD,UPN,DETROIT,3,ANALOG,DISNEY'S DOUG,CORE,NETWORK,SUN 9:30-10:00 AM FROM 10/03-10/31. BEGINNING 11/07-12/26 MOVED TO 9:00-9:30 AM ,13,0,30,9,13,"Animated show featuring 12-year-old Doug, who deals with real kids issues. The show reinforces positive attitudes about the importance of friendship and family and bolsters self-esteem. It teaches viewers effective problem-solving by resolving issues in fun and creative ways. Issues include peer-pressure, puppy love, self-doubt, paranoia, jealousy, pride and honesty.",99,N/A,N/A,N/A
1999,WKBD,UPN,DETROIT,3,ANALOG,THE TEEN FILES: THE TRUTH ABOUT VIOLENCE,NON-CORE,NETWORK,SAT 7:30-9:30 PM,1,0,120,13,16,"This program, hosted by Leeza Gibbons, explores the origins of violence through the eyes of eight real teenagers who were dealing with violence in their lives. Through interactive experiences and emotional encounters with actual victims of violence, the teens were forced to confront their own violent tendencies. After coming face-to-face with the tragic consequences of their actions, the teens were challenged to change their fate and create a message for violence prevention.",99,N/A,N/A,N/A
1999,WKBD,UPN,DETROIT,3,ANALOG,DISNEY'S RECESS,NON-CORE,NETWORK,MON-FRI 3:30-4:00 PM & 4:30-5:00 PM,121,0,30,7,10,"The program features an animated cast of fourth-graders who often prove that some of the most important lessons are learned not at the blackboard but on the blacktop. The kids are taught how to contend with the harsh world out there, how to be a friend and how to stand up for themselves and others. The group's teacher tries to infuse her students with a positive approach to learning.",99,N/A,N/A,N/A
1999,WKBD,UPN,DETROIT,3,ANALOG,DISNEY'S RECESS,NON-CORE,NETWORK,SUN 9:30-10:00 AM & 10:30-11:00 AM,21,0,30,7,10,"The program features an animated cast of fourth-graders who often prove that some of the most important lessons are learned not at the blackboard but on the blacktop. The kids are taught how to contend with the harsh world out there, how to be a friend and how to stand up for themselves and others. The group's teacher tries to infuse her students with a positive approach to learning.",99,N/A,N/A,N/A
1999,WPXD,PAX TV,DETROIT,3,ANALOG,WHERE ON EARTH IS CARMEN SAN DIEGO?,CORE,NETWORK,MON-FRI 8:00-8:30 AM,65,0,30,8,12,"With thrilling adventures and mysterious clues, Where on Earth is Carmen Sandiego? is an exciting animated series which challenges viewers to figure out the thrilling capers. Carmen Sandiego is the world's greatest theif and each episode finds her stealing larger-than-life treasures ranging from the Mona Lisa and the Faberge Eggs to the Space Shuttle and the Statue of Liberty. Each show is filled with real facts that play back through ""Icon Windows"" and ""Hyperpaths"" which appear onscreen, using a variety of multimedia effects to captivate the audience. This non-violent show is rich in both excitement and education as Carmen goes after the most valuable objects in the world while Zak and Ivy, the two young detectives who are our protagonists, join the audience in trying to figure out what she's up to this time and where on earth she is. The audience comes away with knowledge of historically valuable treasures, geography and logistics.",99,N/A,N/A,N/A
1999,WPXD,PAX TV,DETROIT,3,ANALOG,ARCHIE'S WEIRD MYSTERIES,CORE,NETWORK,SAT 8:00-8:30 AM,13,0,30,7,11,"This animated series brings back Archie and the gang to Riverdale. Only this time Archie inadvertently shorts out the high school's science lab's new Hyper Sub-Molecular Quarkinator. This creates a hole in the cosmic fabric of sleepy Riverdale and turns it into a kind of suburban Bermuda Triangle. It becomes a weirdness magnet. Each show is loaded with the fun and goofy antics of pop culture's most enduring and loved comic book characters. The audience learns about teamwork, patience, acceptance of others, humor and more.",99,N/A,N/A,N/A
1999,WPXD,PAX TV,DETROIT,3,ANALOG,ARCHIE'S WEIRD MYSTERIES,CORE,NETWORK,MON-FRI 8:00-8:30 AM,5,1,30,7,11,"This animated series brings back Archie and the gang to Riverdale. Only this time Archie inadvertently shorts out the high school's science lab's new Hyper Sub-Molecular Quarkinator. This creates a hole in the cosmic fabric of sleepy Riverdale and turns it into a kind of suburban Bermuda Triangle. It becomes a weirdness magnet. Each show is loaded with the fun and goofy antics of pop culture's most enduring and loved comic book characters. The audience learns about teamwork, patience, acceptance of others, humor and more.",N/A,N/A,N/A,N/A
1999,WWJ-TV,CBS,DETROIT,3,ANALOG,ANATOLE,CORE,NETWORK,SAT 7:00-7:30 AM,13,0,30,5,9,"From the Caldecott award winning series by Eve Titus, this program follows the escapades of Anatole the mouse, who learns to function in both the worlds of humans and mice by being clever, determined, a hard worker, a dedicated husband and father, and a problem-solver. The objectives of the program are to encourage viewers to identify and select positive alternatives when faced with personal, interpersonal and social dilemmas and to teach children that dedication and personal effort make it possible to be better family members, friends, students, workers and citizens. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,WWJ-TV,CBS,DETROIT,3,ANALOG,BLASTER'S UNIVERSE,CORE,NETWORK,SAT 7:30-8:00 AM,13,0,30,7,11,"Based on the widely-known educational Blaster CD-ROMs, this series, set in the year 2222, centers on the exploits of a Midwestern boy and his best friend, an alien girl, who fight crime and save the universe using only logic and problem-solving strategies. The objectives of the program are to provide viewers an opportunity to observe problem solving strategies and to think through for themselves problems related to general concepts involving math, science, language, history and geography. It also seeks to assist viewers to understand how friendship, teamwork, loyalty, sound reasoning and other personal traits and skills can be helpful in accomplishing goals. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,WWJ-TV,CBS,DETROIT,3,ANALOG,RESCUE HEROES,CORE,NETWORK,SAT 8:00-8:30 AM,13,0,30,7,11,"This series features a daring international team of young male and female emergency-response professionals who do battle with environmental and natural disasters, as well as deal with challenges involving personal situations. The objectives of the program are to introduce viewers to safety techniques and ecological principles, and to demonstrate to viewers how the development of traits such as courage, truthfulness, and hard work can assist them to solve problems. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules",99,N/A,N/A,N/A
1999,WWJ-TV,CBS,DETROIT,3,ANALOG,FLYING RHINO JUNIOR HIGH,CORE,NETWORK,SAT 8:30-9:00 AM,13,0,30,7,11,"In this series, four friends at Rhino Junior High use brains and brawn to deal with problems created by their nemesis Earl P. Sidebottom, who can transpose the school to faraway places and drop students into strange situations. Focusing episodically on the different members of the group, the program addresses a range of personal and social concerns faced by early adolescents, while integrating school curricular material relating to the language and creative arts, science, and history, as well as principles of critical thinking and problem solving. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,WWJ-TV,CBS,DETROIT,3,ANALOG,NEW TALES FROM THE CRYPTKEEPER,CORE,NETWORK,SUN 7:00-7:30 AM,13,1,30,7,11,"In this updated series, each episode focuses on a youthful main character in need of learning an important life lesson. The engagingly ghoulish character of the Cryptkeeper, well known to both elementary school aged and adolescent children, plays a role in helping each of these young characters to learn the value of such traits as perseverence, integrity and honesty and the importance of education and planning. The objectives of the program are to assist children in understanding both the positive and negative consequences that arise from different individual and group behaviors, and to help them gravitate toward choices that will enhance their personal development. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1999,WWJ-TV,CBS,DETROIT,3,ANALOG,MYTHIC WARRIORS: GUARDIANS OF THE LEGEND,CORE,NETWORK,SUN 7:30-8:00 AM,13,1,30,7,11,"Based on the Children's Choice award-winning books by Laura Geringer, this adventure series uses a modernized Mount Olympus to introduce children to the stories of classic Greek myths and legends, related by a storyteller who emphasizes questions of right and wrong, loyalty and ethical conduct. The program teaches positive life-lessons, such as the value of personal determination, courage and compassion, while cultivating an appreciation of reading and the storytelling tradition. The program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,FIELD TRIP,CORE,LOCAL,SAT 7:00-7:30 AM,13,0,30,6,11,"Charlotte ""Charlie"" Weeks is a perky 12-year-old who has discovered the secret to traveling between the Quantum Fields. Mostly due to the bumbling of Pub and Zero, a pair of quantum surfer puppet characters from another dimension, the group is off on one exciting field trip after another. From the NASA laboratories, to ice-cream factories, to wildlife waystations -- each week is a learning adventure.",99,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,LOCAL,SAT 7:30-8:00 AM,13,0,30,13,16,"This weekly series tours outstanding zoos and wildlife areas around the world. It provides educational information about animals, plants and the people of the world and how they fit into the Earth's ecosystem. This program is recommended by the National Education Association.",99,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,DISNEY'S PEPPER ANN,CORE,NETWORK,SAT 8:00-8:30 AM,13,0,30,10,12,"Pepper Ann is the daughter of a single working mother. She loves math and science and someday hopes to make a name for herself in Biology or Medicine. Pepper Ann and her Hazelnut Middle School friends demonstrate individuality, problem-solving, perseverance, responsibility and creativity. While the primary educational focus of the series is building self-esteem -- particularly that of girls -- stories also break down gender and ethnic stereotypes and broaden the definition of family",99,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,DISNEY'S 1 SATURDAY MORNING (FEATURING LONG AND SHORT FORM EDUCATIONAL ELEMENTS),CORE,NETWORK,SAT 8:30-10:30 AM,13,0,120,8,12,"This two hour program block features three half-hour series in combination with various short-form educational elements. The latter include ""Great Minds...Think For Themselves"" (American History segments), ""Who Am I?"" (descriptions of interesting figures in World History), ""What's The Diff?"" (game-type segments that teach visual and analytical skills), ""Let's G!"" (geography and cultural information segments) and ""Flyndiggery Do: Where'd It Go?"" (short segments describing animal behavior. ""Disney's Doug"" -- This series uses humor and fantasy in depicting a twelve-year-old boy's sturggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, episodes promote values such as honesty, loyalty, fairness, and respect for individual differences. They also encourage creative writing and artistic expressions. ""Disney's Pepper Ann"" -- Pepper Ann features a resourceful twelve-year-old girl who is growing up in a single parent family. Pepper Ann discovers the importance of speaking out for one's beliefs as well as the value of learning from one's mistakes. The primary educational focus of the series is self-esteem -- particularly that of girls. ""Disney's Recess"" -- A collection of animated stories about six fourth grade children who attend public school. These children are an ethnically and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or ""teacher's pets."" Series episodes provide a rich source of values-oriented discussion material for parents and children.",99,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,SABRINA'S THE ANIMATE SERIES,CORE,NETWORK,SAT 10:30-11:00 AM,13,0,30,8,11,"Twelve-year-old Sabrina Spellman, who is half witch and half mortal, is being raised in a non-traditional family consisting of her Uncle Quigley and two young aunts. Series episodes explore social and developmental issues such as peer pressure/competition, loyalty and friendship, responsibility, honesty, facing fears, speaking up for one's beliefs, etc. Family issues such as divorce and remarriage and household rules are also addressed.",99,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,ABC'S SCHOOLHOUSE ROCK,NON-CORE,NETWORK,SAT 11:27-11:30 AM,4,0,3,6,11,"This short-form educational program teaches concepts in grammar, math, U.S. history, science and finance by transforming these concepts into popular song, rhyme and amusing visuals. This method of presenting academic concepts has proven to be a powerful instructional tool.",99,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,DISNEY'S DOUG,NON-CORE,NETWORK,SAT 11:00-11:30 AM,1,1,30,8,12,"This program uses humor and fantasy in depicting a twelve-year-old boy's struggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, this program promotes values such as honesty, loyalty, fairness and respect for individual differences. It also encourages creative writing and artistic expression.",N/A,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,DISNEY'S DOUG,NON-CORE,NETWORK,SAT 11:00-11:30 AM ,1,1,30,8,12,"This program uses humor and fantasy in depicting a twelve-year-old boy's struggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, this program promotes values such as honesty, loyalty, fairness and respect for individual differences. It also encourages creative writing and artistic expression.",N/A,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,DISNEY'S DOUG,NON-CORE,NETWORK,SAT 11:00-11:30 AM,1,0,30,8,12,"This program uses humor and fantasy in depicting a twelve-year-old boy's struggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, this program promotes values such as honesty, loyalty, fairness and respect for individual differences. It also encourages creative writing and artistic expression.",99,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,THE NEW ADVENTURES OF WINNIE THE POOH,NON-CORE,NETWORK,SAT 11:30-12:00 PM,14,9,30,3,6,"Based on classic ""Winnie The Pooh"" books by A.A. Milne, ""The New Adventures of Winnie The Pooh"" depicts the everyday lives of Christopher Robin and his companions Pooh, Piglet, Tigger, Eeyore, Owl, and Gopher. Series episodes deliver strong prosocial messages about honesty, relationships, responsibility, persistence, cooperative effort, friendship and caring. Many stories are designed to help younger children distinguish between fantasy and reality and overcome common childhood fears.",9,N/A,N/A,N/A
1999,WXYZ-TV,ABC,DETROIT,4,ANALOG,SQUIGGLEVISION,NON-CORE,NETWORK,SAT 12:30-1:00 PM ,14,11,30,8,12,"""Squigglevision"" offers an entertaining approach to education. In addition to the ""Science Court"" story, each episode includes segments on arithmetic estimation techniques (""See You Later, Estimator"") and vocabulary skills (""The Last World""). The series uses activities at a radio station and in a courtroom as vehicles for teaching scientific concepts and their everyday applications. Characters use critical thinking skills, demonstrating both inductive and deductive reasoning skills. Note: The 12/18 11 AM ET airing is an early recovery of the 01/01/00 12:30 PM ET episode.",12,N/A,N/A,N/A
