Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2007,WCPO,ABC,Cincinnati,2.96,Digital,Ask Gilby!,Core,Syndicated,Sundays/9:30 AM - 10:00 AM ET,13,0,30,2,6,"This children's series explores a wide variety of topics using skits with people and puppets to teach children everyday lessons about topics such as kindness, friendship, good citizenship, etc.",99,N/A,2.96,Y
2007,WCPO,ABC,Cincinnati,2.96,Digital,Ask Gilby!,Core,Syndicated,Sundays/10:00 AM - 10:30 AM ET,13,0,30,2,6,"This children's series explores a wide variety of topics using skits with people and puppets to teach children everyday lessons about topics such as kindness, friendship, good citizenship, etc.",99,N/A,2.96,Y
2007,WCPO,ABC,Cincinnati,2.96,Digital,Ask Gilby!,Core,Syndicated,Sundays/10:30 AM - 11:00 AM ET,13,0,30,2,6,"This children's series explores a wide variety of topics using skits with people and puppets to teach children everyday lessons about topics such as kindness, friendship, good citizenship, etc.",99,N/A,2.96,Y
2007,WKRC-TV,CBS,Cincinnati,3,Analog,CARE BEARS: ADVENTURES IN CARE-A-LOT,Core,Network,"Saturday, 10:00am - 10:30am",13,0,30,5,7,"Care Bears are a group of funny, colorful bears, each with a special way of caring and a belly badge, which unleashes that bear's special caring power. The bears use their caring hearts and their belly badges to help each other and to thwart the evil plots of Grizzle, a bad bear with his own flying lair. Each Care Bears episode is designed to foster children's ""emotional intelligence,"" defined by psychologist Daniel Goleman and other researchers as skill in five areas: knowing one's emotions; managing one's emotions; motivating oneself; recognizing emotions in others; and handling relationships. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Analog,STRAWBERRY SHORTCAKE,Core,Network,"Saturday, 10:30am - 11:00am",13,0,30,3,6,"In this series, Strawberry Shortcake, a curious, self-confident leader, narrates stories of her and her friends' adventures in the richly-imagined world of Strawberry Land. Using her many positive qualities, Strawberry helps her friends, who share her values but not necessarily her ability to take a broader view, to see beyond their own self-interest. The themes of the stories are designed to have particular relevance for young viewers, focusing on such issues as friendship, fear, self-confidence, sportsmanship, trust and shyness. The pro-social messages flow naturally from the narrative, as the characters experience concrete (positive and negative) consequences of their actions. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Analog,CAKE,Core,Network,"Saturday, 11:00am - 11:30am",13,0,30,8,12,"CAKE is a live-action show-within-a-show about a teenage girl by the name of Cake, who, with the help of three friends, produces a cable access show. The series is designed to provide the viewers with two integrated levels of educational and informational experiences. On one level, each episode provides actual instruction regarding specific activities, with hands-on examples related to the design and use of various fabrics, the making of clothes, the crafting of useful home, school, play, and household items, and other forms of creative expression. The other level in the episode provides an opportunity for the viewers to learn about social and emotional themes such as the value of honesty, the importance of personal worth and self-esteem, the meaning of friendship, the value of having a healthy life-style, and other prosocial concepts that are developmentally appropriate for this age-group. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Analog,HORSELAND,Core,Network,"Saturday, 11:30am - 12:00pm",13,0,30,9,11,"HORSELAND is an animated series about five girls and two boys who live in spectacular countryside that houses a farm called Horseland. Each of these main characters has a special horse whose personality is similar to its owner's. Horseland and its unique approach of integrating the personality of the main characters and animals serve to reinforce prosocial themes. Horseland is also a ""coming of age"" series in which viewers experience and learn from the social interactions, hopes, dreams, and even fears of this group of culturally diverse adolescents. From this background, the experiences of sharing, caring, compromise, friendship, respect, and competition emerge to provide the young viewers with social and emotional guidelines for better understanding many of the life-lessons they need to learn as they grow and develop. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Analog,SABRINA: THE ANIMATED SERIES,Core,Network,"Sunday, 7:00am - 7:30am",4,0,30,7,12,"The animated series, ""Sabrina,"" involves the adventures of a modern, early adolescent girl who is part human and part witch. While Sabrina is not your typical girl - she has magical powers that must be kept secret and also under control - the familial, social, peer-group, and school-related issues she experiences all serve as educational and instructional life-lessons for viewers, as they reflect many of the same learning experiences and teenage challenges faced by children today. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Analog,TROLLZ,Core,Network,"Sunday, 7:30am - 8:00am",4,0,30,8,12,"TROLLZ is an animated series about five teenage girls growing up in a magic and colorful world, who live by the credo B.F.F.I. - Best Friends for Life. The magic in their lives is interwoven into real-world type experiences through which they learn to engage in problem solving, creative thinking, and cooperative strategy skills. The series also provides an opportunity for the five girls to learn how to cope with some of the social and emotional issues of self-esteem relating to physical features and other personal attributes, emerging friendships and peer-group relationships, and other experiences found in Trollzopolis. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Analog,SUSHI PACK,Core,Network,"Sunday, 7:00am - 7:30am",8,0,30,9,11,"SUSHI PACK is an animated series featuring an unlikely group of superheroes consisting of four small pieces of Sushi, and a tube of mustard. Through an accident involving an irradiation process, these characters are brought to life, and dedicate themselves to fighting crime, injustice, and helping those in need. The themes integrated into the episodes of SUSHI PACK are associated with the teaching of certain positive social behaviors and skills to children. The major educational objectives of the program are to have young viewers learn some important life-lessons related to such traits as loyalty, honesty, and self-confidence, and such behaviors as teamwork problem-solving and cooperation. The program seeks to help children understand that these are every day pro-social attitudes and behaviors that can be modeled and used by them at home and among their friends. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Analog,DINO SQUAD,Core,Network,"Sunday, 7:30am - 8:00am",8,0,30,9,11,"DINO SQUAD is an animated program focusing on a group of five ordinary, but diverse teenagers, who, through an unusual accident, become contaminated with a substance that allows them to morph from humans into various species of dinosaurs. Their science teacher, with full knowledge of their parents and with a few special abilities of her own, becomes their mentor. Her tasks are to help them maneuver through the experiences of the high school years, with its social, emotional, educational, recreational, and teenage angst, and to guide them as they stand up for justice against the forces of evil. Each episode draws on a set of planned educational and informational themes related to specific pro-social concepts, life-lessons, and/or selected groups of facts drawn from a variety of fields of study. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Digital,Will & Dewitt,Core,Network,"Saturday, 7:00am - 7:30am (Digital Channel 31.2)",13,0,30,3,7,"?Will & Dewitt? uses fantasy, fun, music and rhyme to provide young viewers with an enticing model for learning, growing and being. Targeted to children ages three to seven years old, the viewer is encouraged and taught a variety of useful skills including basic hygiene; tying, buttoning and zipping; using writing implements; fastening auto safety belts; playground safety behaviors and more. Along with Will & Dewitt the children work with the alphabet, language, numbers directions, sequences and colors.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Digital,Magi Nation,Core,Network,"Saturday, 7:30am - 8:00am (Digital Channel 31.2)",13,0,30,7,12,"The target audience for ?Magi Nation? is made up of seven to twelve year old children across a broad spectrum of racial, ethnic and socio-economic categories. Viewers are encouraged to thoughtfully assess situations and logically set responsible goals; develop techniques associated with critical thinking and creative decision making; attain the independence and initiative to act on what is ethically right; and increase their core knowledge base and appreciation of the world around us.",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Digital,Ultimate Choice,Core,Syndicated,"Monday, 7:00am -7:30am (Digital Channel 31.2)",13,0,30,13,16,"Ultimate Choice provides an opportunity for young viewers, ages 13 ? 16, to learn more about themselves and their lives, as well as to develop their own convictions about each of the physical and moral issues through the subjects explored and discussed on this television series. In each of the episodes within this series, eight teens complete an extreme adventure that presents challenges that have lifelong implications. The teens share thoughts that are designed to shape the values that will guide them throughout their lives. Issues discussed include: Drugs; Compromise; Resolving Conflict; Teamwork; Fear; and Self Control. (This program is broadcast on WKRC digital channel 31.2, which is WKRC-TV?s CW affiliated station. The program is rebroadcast Wednesdays at 7:30am. The second broadcast is not used in calculating the number of hours of core programming.)",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Digital,Real Life 101,Core,Syndicated,"Monday, 7:30am - 8:00am",13,0,30,13,16,"Real Life 101 presents real people pursuing real jobs and careers in an educational and informational format designed to help its viewers make important decisions about preparing for the future. The careers and people featured are carefully selected in order to present vivid impressions that can be used by the series? young audience. The series is currently being provided to schools and libraries across the USA by one of the nation?s quality educational distributors and is designed for ages 13-16. (This program is broadcast on WKRC digital channel 31.2, which is WKRC-TV?s CW affiliated station. The program is rebroadcast Fridays at 7:00am. The second broadcast is not used in calculating the number of hours of core programming.)",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Digital,What's Up Que Pasa,Core,Syndicated,"Tuesday, 7:00-7:30am (Digital Channel 31.2)",13,0,30,8,12,"""What's Up! ¿Que Pasa"" is a weekly multi-cultural show that emphasizes what we have in common with other cultures while teaching today's youth, ages 8 ? 12, to appreciate our differences. Every week, the show bilingually presents a new theme, such as cross-cultural understanding, the dangers of drugs and smoking, and reading appreciation, to name a few, through a hip combination of rap and humor. (This program is broadcast on WKRC digital channel 31.2, which is WKRC-TV?s CW affiliated station. The program is rebroadcast Thursdays at 7:30am. The second broadcast is not used in calculating the number of hours of core programming.)",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Digital,Kid Guides,Core,Syndicated,"Tuesday, 7:30am-8:00am (Digital Channel 31.2)",13,0,30,8,12,"Designed for 8-12 year olds, Kid Guides is a series for kids by kids. This award-winning, action packed series takes kids behind the scenes of some of the top zoo, aquariums, museums, and other destinations in the world. Our kid guides learn about the workings of the locations as well as the science behind what it takes to run the places. Specific educational segments also enhance the learning opportunities. Our Book Corner discusses books that are relevant to what we saw at the week's location. Explorer's Corner covers a wide variety of educational topics that fascinate children. (This program is broadcast on WKRC digital channel 31.2, which is WKRC-TV?s CW affiliated station. The program is rebroadcast Thursdays at 7:00am. The second broadcast is not used in calculating the number of hours of core programming.)",99,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Digital,Awesome Adventures,Core,Syndicated,"Wednesday, 7:00am - 7:30am (Digital Channel 31.2)",13,1,30,13,16,"AWESOME ADVENTURES is a half-hour adventure series designed to educate, inform and entertain children 16 and under (specific target audience is 13-16) about the world around them. Our host, as well as two different teens, will travel each week to destinations around the world that can be both exotic and remote. Each journey is a lesson in the beauty of nature, its creatures, and the people who inhabit the land. The shows are not designed to be preachy or overly pedantic, but rather, the goal is to make the learning fun. (This program is broadcast on WKRC digital channel 31.2, which is WKRC-TV?s CW affiliated station. The program is rebroadcast Fridays at 7:30am. The second broadcast is not used in calculating the number of hours of core programming.)",1,N/A,3,Y
2007,WKRC-TV,CBS,Cincinnati,3,Digital,Degrassi: The Next Generation,Non-Core,Syndicated,"Monday - Friday, 2:00pm-2:30pm and 2:30pm-3:00pm (2 - 1/2 hr programs daily on Digital Channel 31.2)",130,0,30,13,16,"Degrassi: TNG follows the families and students of the Degrassi Community School, capturing the highs and lows of the youth experience with honesty and authenticity. The series, rated TV-PG addresses important age?relevant topics in a direct and honest fashion. While adolescents will certainly have some awareness of issues presented, the series provides vivid representations of dilemmas along with solid information about how they can be handled. Many of these problems emerge from within the peer culture as well as occasionally from expectations and conflicts that adults may be experiencing. Resolutions emerge through peer discussions and direct experiences. Viewing these situations in the often entertaining and engrossing format of the series may also yield opportunities for teenagers to express any concerns they may have about their own choices and the consequences portrayed in each episode. (This program meets the FCC criteria for E/I content but is not currently used by the Station in calculating compliance with FCC rules.)",99,N/A,3,Y
2007,WLWT,NBC,Cincinnati,3.5,Analog,Postman Pat,Core,Network,Saturday/11:00am,4,0,30,4,8,"Postman Pat takes place in an English village and mines the social interdependencies of rural life for teaching children about problem solving and getting along with others. Postman Pat, our lead character has a mail route that takes him and his cat, Jesse, throughout the countryside delivering mail and advice to his constellation of neighbors. While Pat may encounter a problem of his own, he also frequently comes to the aid of his friends and family who run into seemingly unfixable dilemmas drawn from everyday life. Within each episode, the characters learn for example, how to get things done on time, fulfill their commitments, work cooperatively as a team, have confidence in their abilities, and be inclusive of others in order to get along. Children will see adults and children living and interacting with other respectfully and thoughtfully in very trusting and kindhearted relationships.",99,N/A,3.5,Y
2007,WLWT,NBC,Cincinnati,3.5,Analog,Jacob Two-Two,Core,Network,Saturday/11:00am,9,0,30,4,8,"Based on Mordecai Richlers books, Jacob Two-Two is an animated show about the challenges of a little boy, the youngest of five siblings. Jacob is so small for his age he often repeats himself just so he can be heard. His parents are compassionate, but his siblings are not, and Jacob has to be resourceful and inventive in learning how to assert himself, overcome his fears, get along with others, and still enjoy his childhood. He manages to turn even the most inconsequential events into adventures with his friends, Buford and Renee. Every adventure teaches him a life lesson, from learning how to be responsible to figuring out how to manage a bully. In addition, there are implicit lessons that promote a love for learning and language development usually conveyed through Jacobs father, a full-time writer.",99,N/A,3.5,Y
2007,WLWT,NBC,Cincinnati,3.5,Analog,Dragon,Core,Network,Saturday/11:30am,13,0,30,4,8,"Inspired by childrens everyday life, Dragon is an animated show that is based on the book series by author and illustrator, Dav Pilkey. The show follows a little blue dragon as he faces his daily challenges. Using a simple and direct approach to life, Dragon learns new information and develops new skills primarily through trial and error. Dragon is friendly and helpful, but he tends to see things from a much different perspective and sometimes that leads to trouble. As each story unfolds, the audience learns to see things in different ways, much like Dragon, and they learn how to problem-solve through everyday challenges. Dragon shows how to take care of a pet, discover new places, or how to find the right hobby.",99,N/A,3.5,Y
2007,WLWT,NBC,Cincinnati,3.5,Analog,My Friend Rabbit,Core,Network,Saturday/12:00pm,13,0,30,4,8,"My Friend Rabbit models constructive problem solving for young children, ages 4-8. In each episode, the story characters find themselves facing a different dilemma that is drawn from a typical childhood experience. Rabbit and Mouse usually lead us through creative problem solving, which involves tenacity and working in teams. The group may figure out how to make the most of a bad situation, invent toys from everyday objects, solve some of nature's riddles, respect their differences, or take care of others who need a little extra help. The characters specialize in converting a challenge into a social activity filled with optimism, creativity and humor. By showing viewers how the characters work together to come up with possible solutions, and persist with new ideas when one solution fail, the series helps children learn to think out of the box and figure out innovative solutions to problems in their everyday lives.",99,N/A,3.5,Y
2007,WLWT,NBC,Cincinnati,3.5,Analog,3-2-1 Penguins! and Larryboy Stories,Core,Network,Saturday/12:30pm,13,0,30,4,8,"3-2-1 Penguins! and Larryboy Stories draws upon characters from two stories and uses both long and short-form material involving these characters to provide socio-emotional messages to children. 3-2-1 Penguins! features two children whose vacation at their grandmothers cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space, to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem, a moral dilemma for one of the siblings that affects his/her relations with the other, and ends after the children have learned an important socio-emotional message through their adventure with the penguins. The show communicates messages on topics such as honesty, being patient with others, and avoiding jealousy. Larryboy Stories is about a young cucumber-janitor named Larry from the Daily Bumble who assumes a superhero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyburg. In doing so, Larry takes us through adventures where he and his viewers learn core values of honesty, friendship, respect for others, forgiveness, and love for all through socio-emotional messages embedded within the story.",99,N/A,3.5,Y
2007,WLWT,NBC,Cincinnati,3.5,Analog,Teen Kids News,Core,Syndicated,Saturday/1:00pm,13,0,30,13,16,"A newscast designed specifically for teenagers, ""Teen Kids News"" includes news, information, and current events delivered in a way to educate and inform young viewers.",99,N/A,3.5,Y
2007,WLWT,NBC,Cincinnati,3.5,Analog,Veggie Tales,Core,Network,Sunday/11:00am,13,0,30,4,8,"VeggieTales is a childrens series featuring animated vegetables who teach life lessons through stories. Hosted by Bob the Tomato and Larry the Cucumber, each episode begins by establishing the problem, uses short stories to parallel the situation with a problem and solution, and ends by reiterating the proposed solution and the life lesson learned through the experience. The show communicates social-emotional messages based upon the core values of honesty, kindness, forgiveness, and appreciation for all, using music, unusual characters, and allegorical storylines.",99,N/A,3.5,Y
2007,WLWT,NBC,Cincinnati,3.5,Analog,Jane & the Dragon,Core,Network,Sunday/11:30am,13,0,30,4,8,"Set in medieval times, Jane and the Dragon is an animated show that hails from Martin Bayntons best selling books about a middle class girl named Jane. She is raised in the Royal Court as a Knight-in-Training after she demonstrates her courage by leaving the castle to conquer the local dragon. The giant green Dragon, whose sense of humor exceeds his ferocity, instead becomes Janes best friend and a part of the castle community. In each episode, Jane encounters a challenge that tests her problem-solving skills and requires her to demonstrate her strength of character as a Knight of the Kings Guard. Sometimes Jane learns a moral lesson, and other times she uses analytical ability to illustrate how a problem can be made less complicated and easily solved.",99,N/A,3.5,Y
2007,WLWT,NBC,Cincinnati,3.5,Digital,Weather Plus U,Core,Network,Saturday/1:00pm 3:00pm 5:00pm,39,0,30,13,16,"Weather Plus U is a program available on our digital multicast NBC Weather Plus channel. It offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like Weather in the News, Weather Plus on Location, Weather Plus Experiments, Weather Plus in the Classroom, and Weather Plus Interacts. Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3.5,Y
2007,WLWT,NBC,Cincinnati,3.5,Digital,Weather Plus U,Core,Network,Sunday/1:00pm 3:00pm 5:00pm,39,0,30,13,16,"Weather Plus U is a program available on our digital multicast NBC Weather Plus channel. It offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like Weather in the News, Weather Plus on Location, Weather Plus Experiments, Weather Plus in the Classroom, and Weather Plus Interacts. Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3.5,Y
