Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2000,WKRC,CBS,Cincinnati,3,Analog,LITTLE BEAR,Core,Network,Saturdays 11:00-11:30AM,13,0,30,2,5,"Based on the famous books written by Else Homelund Minarik and illustrated by Maurice Sendak, this series follows the spirited adventures of its curious, imaginative and inventive character Little Bear and his childhood friends. From the safety of his loving home and family, Little Bear explores his world and learns new things about himself and others, seeking a small measure of independence within a protected environment. The objectives of the program are to encourage preschoolers to be curious, creative and imaginative and to illustrate for them the value of good relationships with parents and friends and of such traits as loyalty, generosity and empathy. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WKRC,CBS,Cincinnati,3,Analog,LITTLE BILL,Core,Network,Saturday 11:30AM - 12:00PM,13,0,30,2,5,"This is an animated series based on children's books written by Bill Cosby that examines life through the eyes of a five-year-old boy eager to understand his world. Each episode contains two stories in which Little Bill is faced with a challenge or problem - whether emotional, social or physical - he must solve. The objectives of this series are to encourage children to value themselves and the love and support of their family, friends and community, and to help them develop their social skills and ethical values by dealing with the conflicts in their lives with fairness and creativity. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WKRC,CBS,Cincinnati,3,Analog,FRANKLIN,Core,Network,Sundays 7:00-7:30AM,14,0,30,2,5,"Based on a series by Paulette Bourgeois and Brenda Clark, this program features the adventures of the turtle Franklin and his friends Bear, Snail, Rabbit and Goose. The objectives of the program are to present to young viewers age-appropriate moral dilemmas addressing issues such as the meaning of right and wrong, the purposes of rules and the consequences of following or not following them, and the values inherent in telling the truth, and to teach viewers important social values such as cooperation and compromise, fairness, responsibility, self-respect and respect for others. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WKRC,CBS,Cincinnati,3,Analog,KIPPER,Core,Network,Sundays 7:30-8:00AM,14,0,30,2,5,"This series, based on the children's books by author/illustrator Mick Inkpen, follows a little dog Kipper and his friends. Fueled by Kipper's active imagination, a simple scenario at the start of each episode leads into a story of fantasy and humor, intended to help viewers explore their feelings and thoughts, as well as use their imagination. The objectives of the program are to assist preschoolers in their personal and social development, encourage them to test their own skills and abilities, and introduce them to concepts of cooperation with and care for others. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WLWT,NBC,Cincinnati,3.62,Analog,HANG TIME,Core,Network,Saturday/11:00am,13,0,30,13,16,"""Hang Time"" follows the Deering Tornadoes, a varsity basketball team in an Indiana High School that includes only one female player. The series follows the starting line-up through its basketball seasons and explores both personal themes of adolescent life, as well as social themes which relate to sportsmanship, fair play, jealousy, teamwork, cooperation and competition. As the team progresses through each season, the audience will see them develop skills in several areas. These include establishing priorities, managing conflict, developing self-confidence, respecting differences, and reducing bias in behavior toward others. There is an emphasis on interpersonal competence and teamwork which demonstrates to the audience ways to develop positive self-concepts while making and maintaining effective social relationships.",99,N/A,N/A,N/A
2000,WLWT,NBC,Cincinnati,3.62,Analog,ONE WORLD,Core,Network,Saturday/11:30am,13,0,30,13,16,"""One World"" focuses on a family of six adopted and foster children who live with Dave and Karen Blake, a high school baseball coach and his wife. Each of the Blake kids has had a rough life; getting into trouble either at school, or with the law, or getting bounced around to different foster families. Life with the Blakes is their chance at a stable future, but each child's background influences their perspective on how to handle family and life challenges. In addition to learning how to manage family relationships, the kids deal with other social and cognitive issues, from providing services to help others, to life planning and educational development. There is an emphasis on understanding multiple perspectives on any problem and giving every person a fair chance to prove their worth to others.",99,N/A,N/A,N/A
2000,WLWT,NBC,Cincinnati,3.62,Analog,CITY GUYS-A,Core,Network,Saturday/12:00pm,12,1,30,13,16,"""City Guys"" originates at a densely populated, multi-ethnic, public high school in the heart of Manhattan. Through its characters the show demonstrates that what we see doesn't begin to tell the story about who people really are and what life is really like. Two young men, who seem to be opposite in all obvious ways (race, economic background, culture, clothes, and music) are thrown into a friendship and working relationship by their wise and acerbic principal. The boys actually have a lot in common as they are both bright, they want to be more than the negative images they sometimes project, and they have never been motivated to really think, reflect, or act beyond the superficial. As they deal with the pressures of big city life, they learn that getting beyond the superficial and seriously dealing with the deeper reality is the critical path to attaining success. Note: Program aired at 9:00am on 10/21/00 due to President's Cup golf. Notice of the rescheduling was provided on air and to local listing guides.",N/A,N/A,N/A,N/A
2000,WLWT,NBC,Cincinnati,3.62,Analog,JUST DEAL,Core,Network,Saturday/12:30pm,10,3,30,13,16,"""Just Deal"" focuses on the development of three teens who are uniquely different from one another yet forge deep bonds of friendship through their shared interests and problems. As these three navigate their way through high school, they deal with all of the important issues of adolescence, modeling their problem-solving and decision-making for the teen audience. The overarching goal of the series is to take the viewer from one level of knowledge to a more informed or higher level of knowledge within each episode. This is achieved through the storylines, where one or more of the three main characters will demonstrate active problem-solving and decision-making related to a specific topic. Each week, embedded in an evolving, continuous process of freindship and values clarification, a character will deal with a specific challenge. Topics will include, for example, racial identity, understanding and accepting loss, facing failure, effective communication, conflict management, personal responsibility, service to others, trust and betrayal, academic achievement, life balance, and tolerance. Note: Program aired 10/7/00 at 9:30am due to Solheim Cup golf. Program aired 10/21/00 at 9:30am due to President's Cup golf. Notice of the reschedulings was provided on air and to local listing guides. Program was preempted on 12/16/00 due to NBC News special report on the appointment of President-elect Bush's cabinet.",N/A,N/A,N/A,N/A
2000,WLWT,NBC,Cincinnati,3.62,Analog,CITY GUYS-B,Core,Network,Sunday/11:00am,12,2,30,13,16,"""City Guys"" originates at a densely populated, multi-ethnic, public high school in the heart of Manhattan. Through its characters the show demonstrates that what we see doesn't begin to tell the story about who people really are and what life is really like. Two young men, who seem to be opposite in all obvious ways (race, economic background, culture, clothes, and music) are thrown into a friendship and working relationship by their wise and acerbic principal. The boys actually have a lot in common as they are both bright, they want to be more than the negative images they sometimes project, and they have never been motivated to really think, reflect, or act beyond the superficial. As they deal with the pressures of big city life, they learn that getting beyond the superficial and seriously dealing with the deeper reality is the critical path to attaining success. Note: Program aired 10/1/00 at 8:00am due to Olympics. Program aired 10/29/00 at 1:00pm due to President's Cup golf on 10/22. Notice of the reschedulings was provided on air and to local listing services.",N/A,N/A,N/A,N/A
2000,WLWT,NBC,Cincinnati,3.62,Analog,NBA INSIDE STUFF,Core,Network,Sunday/11:30am,12,2,30,13,16,"""NBA Inside Stuff"" is a half-hour news magazine program directed at teens between the ages of 13 and 16. The program features the pro-social, off-court activities of male and female basketball players, coaches, team personnel, and teenage athletes. Other features highlight athletic skills, attitude, and knowledge needed for successful athletic competition and participation. Program segments are based on a curriculum inspired by the U.S. Department of Education's Goals 2000, with particular focus on messages encouraging the following values: school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolution, and global awareness. The program's hosts convey these educational and informational messages primarily through real life examples, interviews, and commentary. Weekly features on players and other individuals associated with basketball help the audience see how these individuals were able to overcome various obstacles in order to achieve their goals. Note: Program aired 10/1/00 at 8:30am due to Olympics. Program aired 10/29/00 at 1:30pm due to President's Cup golf on 10/22/00. Notice of the reschedulings was provided on air and to local listing services.",N/A,N/A,N/A,N/A
2000,WLWT,NBC,Cincinnati,3.62,Analog,WILD MOMENTS,Core,Syndicated,Sunday/12:00pm,12,2,30,13,16,"""Wild Moments"" offers viewers an educational, and somtetimes humorous, walk on the wild side. Hosted by Naturalist Jack Hubley and his faithful dog Trusty, the program treks viewers through fields, forests, lakes, and mountains solving the mysteries of animal life and the environment. Through Hubley's humor and unique point-of-view, ""Wild Moments"" is infomative, educational, and humorous, answering such questions as ""what keep a duck warm in winter?"" and ""where can you find a turtle with fangs?"" Note: Program aired 10/1/00 at 9:00am due to Olympics. Program aired 10/29/00 at 2:00pm due to President's Cup golf on 10/22/00. Notice of the reschedulings was provided on air and to local listing services.",N/A,N/A,N/A,N/A
2000,WLWT,NBC,Cincinnati,3.62,Analog,DISNEY'S NEW TRUE LIFE ADVENTURES: EVERGLADES,Non-Core,Syndicated,11/26 at 1:00pm and 12/2 at 1:30pm,2,0,60,6,14,N/A,99,N/A,N/A,N/A
2000,WLWT,NBC,Cincinnati,3.62,Analog,POPULAR MECHANICS FOR KIDS,Non-Core,Syndicated,Sunday/12:30pm,11,3,30,6,14,"Prepared by Lynn O'Brien, Ph.D., educational consultant to the National Association of Broadcasters and President of Specific Diagnostic Studies in Rockville, Maryland. Dr. O'Brien's expertise and experience is in the fields of education and psychology. She is a nationally-recognized author and trainer with programs in 10,000 schools internationally that teaches students how to learn. Kids naturally love learning about the world and finally we have a program that matches the learning styles of kids aged 6-14. Popular Mechanics for Kids engages, stimulates, and stretches kids' curiosity, and special effects provides answers to kids' most frequently asked questions.",N/A,N/A,N/A,N/A
2000,WSTR,The WB,Cincinnati,3.5,Analog,HISTERIA!,Core,Network,Mon-Thurs 7:30am,52,0,30,12,16,"Each episode of Histeria utilizes music to illustrate a specific historical event, such as the signing of the Delaration of Independence of the voyage of the Mayflower to America. Children learn important historical facts through an entertaining half hour of music and laughter.",99,N/A,N/A,N/A
2000,WSTR,The WB,Cincinnati,3.5,Analog,DETENTION,Core,Network,Friday 3:00pm,13,0,30,6,11,"The series follows the antics of eight mismatched pre-teens who are navagating their way through the issues and angst that challenge today's junior high set. Each episode of this animated series encourages children 6 to 11 years of age to develop positive personal qualities and pro-social behaviors. Examples of positive qualities include truthfulness, kindness, initiative, earnestness and compassion. Examples of pro-social behaviors include cooperation, helpfulness, sharing and friendship.",99,N/A,N/A,N/A
2000,WSTR,The WB,Cincinnati,3.5,Analog,GENERATION O!,Core,Network,Friday 4:30pm,13,0,30,7,9,"Each episode seeks to engage and delight young, grade school children (7-9 years) while promoting positive pro-social models of life skills and character development as it portrays how an eight year old ""normal kid/famous rock star"" deals with the kids with day-to-day problems that all children must confront.",99,N/A,N/A,N/A
2000,WSTR,The WB,Cincinnati,3.5,Analog,KIDS N MOTORSPORTS,Core,Syndicated,Saturday 7:30am,13,0,30,9,13,"Show about commitment, dedication, teamwork and fun. THe show's own Motion Man educates the audience and provides explanations on technical advancements, engines, clutches, helmets and safety tips. Program also encourages young racers to take a look at a winning attitude.",99,N/A,N/A,N/A
2000,WXIX-TV,FOX,Cincinnati,4,Analog,SCHOLASTIC'S THE MAGIC SCHOOL BUS,Core,Network,"Saturday, 7-7:30AM",13,0,30,6,9,"A significant purpose of Scholastic's The Magic School Bus is to motivate children's interest in science, introduce science ideas, inspire positive attitudes toward science and model age appropriate science problem solving behaviors. The magically transforming bus, powered by imagination, takes the children and their teacher, Miss Frizzle, on a variety of science adventures.",99,N/A,N/A,N/A
2000,WXIX-TV,FOX,Cincinnati,4,Analog,SCHOLASTIC'S THE MAGIC SCHOOL BUS,Core,Network,"Saturday, 7:30-8AM",13,0,30,6,9,"A significant purpose of Scholastic's The Magic School Bus is to motivate children's interest in science, introduce science ideas, inspire positive attitudes toward science and model age appropriate science problem solving behaviors. The magically transforming bus, powered by imagination, takes the children and their teacher, Miss Frizzle, on a variety of science adventures.",99,N/A,N/A,N/A
2000,WXIX-TV,FOX,Cincinnati,4,Analog,SCHOLASTIC'S THE MAGIC SCHOOL BUS,Core,Network,"Monday, 3:00-3:30PM",13,0,30,6,9,"A significant purpose of Scholastic's Magic School Bus is to motivate children's interest in science, introduce science ideas, inspire positive attitudes towards science and model age appropriate science problem solving behaviors. The magically transforming school bus, powered by imagination, takes the children and their driver, Miss Frizzle, on a variety of science adventures.",99,N/A,N/A,N/A
2000,WXIX-TV,FOX,Cincinnati,4,Analog,SCHOLASTIC'S THE MAGIC SCHOOL BUS,Core,Network,"Sunday, 8:00-8:30AM",13,0,30,6,9,"A significant purpose of Scholastic's The Magic School Bus is to motivate children's interest in science, introduce science ideas, inspire positive attitudes toward science and model age appropriate science problem solving behaviors. The magically transforming bus, powered by imagination, takes the children and their teacher, Miss Frizzle, on a variety of science adventures.",99,N/A,N/A,N/A
2000,WXIX-TV,FOX,Cincinnati,4,Analog,SCHOLASTIC'S THE MAGIC SCHOOL BUS,Core,Network,"Sunday, 8:30-9:00AM",13,0,30,6,9,"A significant purpose of Scholastic's The Magic School Bus is to motivate children's interest in science, introduce science ideas, inspire positive attitudes toward science and model age appropriate science problem solving behaviors. The magically transforming bus, powered by imagination, takes the children and their teacher, Miss Frizzle, on a variety of science adventures.",99,N/A,N/A,N/A
2000,WXIX-TV,FOX,Cincinnati,4,Analog,DID YOU EVER WONDER,Core,Syndicated,"Sunday, 9:00-9:30AM",13,0,30,6,11,"A significant purpose of Did You Ever Wonder? is to provide interesting and meaningful information to grade school age children regarding the How and Why of everyday objects such as toy trains and jellybeans, including the manufacturing process and historical background. (Last telecast for this program will be 12/31/00)",99,N/A,N/A,N/A
2000,WXIX-TV,FOX,Cincinnati,4,Analog,MORE THAN A GAME,Core,Syndicated,"Sunday, 11:00-11:30am",13,0,30,13,16,"Show serves the cognitive and social needs of teens 13-16 years old by teaching them about sportsmanship and self-discipline. It encourages teens to set goals for themselves, both physical and mental, and to work hard to achieve them.",99,N/A,N/A,N/A
2000,WXIX-TV,FOX,Cincinnati,4,Analog,UNDER THE HELMET,Core,Network,"Sunday, 9:30-10:00AM",13,0,30,13,16,"The series uses highly recognizable NFL stars to encourage teens 13-16 to stay away from gangs, drugs, alcohol and violence.",99,N/A,N/A,N/A
