Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of Program,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2001,KABC-TV,ABC-TV,Los Angeles,4,Analog,"BOO! TO YOU, TOO, WINNIE THE POOH",Non-Core,Network,"Tuesday, 10/30/01; 8:30-9:00 PM PT",1,0,30,3,6,"Piglet discovers unexpected courage, resourcefulness and self-esteem when he forces himself to conquer fears of imaginary creatures on Halloween night. His friends also learn that helping someone else---in this case their small friend Piglet--is more satisfying than Halloween revelry or trick-or-treating.",99,N/A,N/A,N/A
2001,KABC-TV,ABC-TV,Los Angeles,4,Analog,A WINNIE THE POOH THANKSGIVING,Non-Core,Network,"Friday, 11/16/01; 8:30-9:00 PM PT",1,0,30,3,6,"Facing disappointment with grace, exercising resourcefulness and creativity, working as a team and comforting a friend are demonstrated in this story. Each of those who gathers around the table for a bounteous but unconventional Thanksgiving feast realizes that Thanksgiving is not about certain foods or decorations but is about family, friends and acknowledging one's blessings.",99,N/A,N/A,N/A
2001,KABC-TV,ABC-TV,Los Angeles,4,Analog,THE AMERICAN ATHLETE,Non-Core,Syndicated,Saturday's 5:30-6:00AM-PT plus misc. times as a second play on Saturday or Sunday when possible.,14,0,30,8,16,The American Athlete is a program designed to excite older children and teenagers into getting unvolved in the world of sports. Interviews with major sports figures and interactivity with host: Byron Allen highlight the program.,99,N/A,N/A,N/A
2001,KAZA,Azteca America,Los Angeles,3,Analog,CHATO Y SUS AMIGOS,Core,Network,Sat/Sun 7A-830A,24,2,90,2,7,"The educational and informational purpose of ""Chato y Sus Amigos"" is, teaching children, using puppets, about values, such as friendship, caring about family and nature. In addition, it strenghtens math skills such as counting, addition, subtraction, multiplication and division, and identification of geometric figures.",2,N/A,N/A,N/A
2001,KCAL,N/A,Los Angeles,3,Analog,JACK HANNA'S ANIMAL ADVENTURE,Core,Syndicated,MONDAY 7:30AM-8:00AM,12,1,30,13,16,Jack Hanna's Animal Adventure is a live-action program. In each episode the camera follows Jack as he spends time with nature's creatures across the continents. Jack talks with people that are knowledgeable about each animal and habitat. He teaches and reveals to children the world around them in a way that presents positive animal role models and pro-social values within an environmentally responsible universe.,1,N/A,N/A,N/A
2001,KCAL,N/A,Los Angeles,3,Analog,WILD MOMENTS,Core,Syndicated,TUESDAY 7:30AM,13,0,30,13,16,"Wild Moments teaches young people about the diversity of animal life in the wild. It fosters curiosity about wild animals, their attributes and habitat while informing about dangers and threats. This program motivates viewers to become involved in wildlife related activities and increases awareness of the importance of conservation of the environment.",99,N/A,N/A,N/A
2001,KCAL,N/A,Los Angeles,3,Analog,CRITTER GITTERS,Core,Syndicated,WED. 7:30AM & SAT. 7AM,26,0,30,9,14,"In this series, a group of neighborhood kids join forces with two veterinarians and an inventive professor to become a search and rescue unit, a detective agency and a police force for animals, while the Critter Gitters solve moral and ethical dilemas that face children in everyday life.",99,N/A,N/A,N/A
2001,KCAL,N/A,Los Angeles,3,Analog,WILD ABOUT ANIMALS,Core,Syndicated,tHURSDAY 7:30AM-8:00AM,13,0,30,13,16,"Wild About Animals is a magazine series to educate and inform children. Host Mariette Hartly brings them interesting and entertaining stories about the world's most fascinating animals. Each episode consists of at least four stories designed to teach children about exotic and unique animals from the wild, as well as to educate them further about animals they see everyday.",99,N/A,N/A,N/A
2001,KCAL,N/A,Los Angeles,3,Analog,AWESOME ADVENTURES,Core,Syndicated,FRIDAY 7:30AM-8:00AM,13,0,30,13,16,"Awesome Adventures is designed to educate, inform and entertain children 16 and under about the world around them. Each journey is a lesson in the beauty of nature, its creatures and the people who inhabit the land. The show is designed to make learning fun.",99,N/A,N/A,N/A
2001,KCBS,CBS,Los Angeles,3,Analog,OSWALD,Core,Network,"SATURDAY, 7-7:30AM & SATURDAY, 9:30-10AM",12,1,30,2,5,"This series follows the adventures of Oswald, an animated octopus, who experiences the world as would a preschool child. Living in the metropolis of Big City, Oswald, curious and intensely interested in how the world works, picks his way through the problems and predicaments he faces by sorting through the varying responses of his friends and coming to his own answer. The objectives of this series are to assist preschool children in adapting to the early developmental challenges of building friendships, learning news physical skills, and beginning to understand their own perspectives, as well as those of others. The program also focuses on teaching life-lessons relating to tolerance, civility, problem-solving and cooperation. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission’s rules.",1,N/A,N/A,N/A
2001,KCBS,CBS,Los Angeles,3,Analog,DORA THE EXPLORER,Core,Network,"SATURDAY, 7:30-8AM",13,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2001,KCBS,CBS,Los Angeles,3,Analog,BLUE'S CLUES,Core,Network,"SATURDAY, 8-8:30AM",12,1,30,2,5,"In this series, a young adult host - together with Blue, a puppy whose personality and actions mirror those of a preschooler - brings viewers a variety of games, themes and concepts that are based on an age-appropriate educational curriculum. The program follows a narrative format, in which the host elicits contributions from the viewer to answer questions and move the action forward. The program's objectives include encouraging preschoolers to actively explore the world around them, fostering their problem-solving skills and independent reasoning, and creating a foundation of confidence and optimism for future learning. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",1,N/A,N/A,N/A
2001,KCBS,CBS,Los Angeles,3,Analog,LITTLE BILL,Core,Network,"SATURDAY, 8:30-9AM",12,1,30,2,5,"This is an animated series based on children's books written by Bill Cosby that examines life through the eyes of a five-year-old boy eager to understand his world. Each episode contains two stories in which Little Bill is faced with a challenge or problem - whether emotional, social or physical - he must solve. The objectives of this series are to encourage children to value themselves and the love and support of their family, friends and community, and to help them develop their social skills and ethical values by dealing with the conflicts in their lives with fairness and creativity. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",1,N/A,N/A,N/A
2001,KCBS,CBS,Los Angeles,3,Analog,FRANKLIN,Core,Network,"SATURDAY, 9-9:30AM",11,2,30,2,5,"Based on a series by Paulette Bourgeois and Brenda Clark, this program features the adventures of the turtle Franklin and his friends Bear, Snail, Rabbit and Goose. The objectives of the program are to present to young viewers age-appropriate moral dilemmas addressing issues such as the meaning of right and wrong, the purposes of rules and the consequences of following or not following them, and the values inherent in telling the truth, and to teach viewers important social values such as cooperation and compromise, fairness, responsibility, self-respect and respect for others. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",2,N/A,N/A,N/A
2001,KCBS,CBS,Los Angeles,3,Analog,BOB THE BUILDER,Core,Network,"SATURDAY, 9:30-10AM & SATURDAY, 7-7:30AM",11,2,30,2,5,"This series presents episodes centered around Bob, a friendly builder, and his talking machines, and follows their adventures as they work on a variety of construction projects. Bob’s machines have minds of their own, and act like a gang of lively children, exhibiting traits to which a young audience will relate. The objective of the program is to provide an opportunity for preschool children to explore and learn about issues such as fears, sharing, shyness, teamwork, self-esteem, and cooperation, which are critical to their early development. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission’s rules.",2,N/A,N/A,N/A
2001,KCOP,UPN,Los Angeles,3.5,Analog,DISNEY'S RECESS,Core,Network,M-F at 7:00A (10/1-12/31) and Sundays at 8:30am (10/7-12/30),79,0,30,2,11,"Disney's Recess is designed to educate and inform children who are between the ages of two and eleven. More specifically, the series teaches children about the fundamentals, morals and educational lessons of life.",99,N/A,N/A,N/A
2001,KCOP,UPN,Los Angeles,3.5,Analog,LIFE WITH LOUIE,Core,Network,Mondays at 2P (10/1-12/24),13,0,30,8,11,"A significant purpose of “Life With Louie” is to educate and inform children between the ages of 8 and 11. The educational and informational objective of the program is to offer children the opportunity to explore issues and scenarios that are common to growing up, yet might be perplexing to children, such as how to cope with family and friends as part of this process. As children view this series, not only are they being entertained, they are learning valuable lessons. The program will contribute to meeting school standards for grades 3 to 6 in the category of Life Skills, in the areas of Thinking and Reasoning; Working with Others: and Self-Regulation. The program is regularly scheduled and airs between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 8 to 11 year olds, at the beginning of each broadcast and in listings provided to publishers of program guides.",99,N/A,N/A,N/A
2001,KDOC,N/A,Los Angeles,5,Analog,NEW ZOO REVUE,Core,Syndicated,M-F 7am LTC: 10/26/01,20,0,30,2,6,"The New Zoo Revue's musical comedy format conveys the concepts of cooperation and guidance for living in today's society. The show deals with important topics such as fear, respect, patience and sharing.",99,N/A,N/A,N/A
2001,KDOC,N/A,Los Angeles,5,Analog,ANIMAL ACTION,Core,Syndicated,Sat. 7am LTC: 10/27/01,4,0,30,6,16,"Animal Action teaches children the importance of the environment and its relationship with wildlife. Topics include profile animals, preservation of species, rehabilitation of orphaned animals and conditions for survival.",99,N/A,N/A,N/A
2001,KDOC,N/A,Los Angeles,5,Analog,SAVED BY THE BELL,Core,Syndicated,M-F 4pm and 4:30pm,132,0,30,14,16,"The characters discover the fun and frustrations of high school life, and each episode is told through the teen's point of view. Common themes among the episodes include peer pressure, self-esteem, tolerance and acceptance.",99,N/A,N/A,N/A
2001,KDOC,N/A,Los Angeles,5,Analog,SOUTHLAND TODAY,Non-Core,Local,Monday-Friday 10am,66,0,30,13,18,"An informational and educational public afairs show which features representatives from local, regional and national groups on issues affecting viewers.",99,N/A,N/A,N/A
2001,KDOC,N/A,Los Angeles,5,Analog,THE PET PLACE,Non-Core,Local,Sat. 7:30am,13,0,30,13,18,A program that aims to educate adults and children alike on the growing population of stray pets and the importance of pet care.,99,N/A,N/A,N/A
2001,KFTR,N/A,Los Angeles,4,Analog,NEW ZOO REVUE,Core,Syndicated,TU 07:00 AM; W 07:30 AM,26,0,30,4,9,"A significant purpose of this award-winning half-hour show is to educate and inform children ages 4-9 about cooperation and how to be caring and constructive citizens through the use of a musical comedy format. The show's awards include endorsements by the NEA and by the National School Boards Association, a Four-Star Rating from the National PTA Review Board and a Certificate of Quality from the California State PTA.",99,N/A,N/A,N/A
2001,KFTR,N/A,Los Angeles,4,Analog,ANIMAL RESCUE,Core,Syndicated,TU 07:30 AM,13,0,30,13,16,"A significant purpose and key educational objective of this half-hour program is to provide animal safety tips that include protecting pets from plant or chemical poisoning, snake bites, extreme heat or cold and tips on disaster preparedness. The program highlights the many people, and the careers they work in, who help to care for their fellow creatures.",99,N/A,N/A,N/A
2001,KFTR,N/A,Los Angeles,4,Analog,VEGETABLE SOUP,Core,Syndicated,TU 08:00 AM,13,0,30,5,12,"A significant purpose of this half-hour show is to educate and inform children ages 5-12 about human relations, language skills and science. The show features guest hosts who introduce studio, puppet and animated segments.",99,N/A,N/A,N/A
2001,KFTR,N/A,Los Angeles,4,Analog,MUSICAL ENCOUNTER,Core,Syndicated,TU 08:30 AM; TU 09:00 AM,26,0,30,6,12,A significant purpose of this half-hour award-winning series is to educate and inform children ages 6-12 about a particular musical instrument or style of music. This show is designed to foster music appreciation in youngsters and was produced at and aired on several PBS stations in the United States.,99,N/A,N/A,N/A
2001,KFTR,N/A,Los Angeles,4,Analog,YOUNG AMERICA OUTDOORS,Core,Syndicated,TU 09:30 AM; W 07:00 AM,26,0,30,13,16,A significant purpose of this half-hour program is to educate and inform children ages 13-16 about the environment and various outdoor activities they can enjoy with family and friends. Guests and experts share their knowledge to help children participate safely in the activities featured on the show.,99,N/A,N/A,N/A
2001,KHIZ,N/A,Los Angeles,3,Analog,ZEBBY'S ZOO,Core,Syndicated,Every Monday at 5 p.m.,15,0,30,3,8,"It teaches, entertains and encourages children to become comfortable with who they are and what they can be tomorrow.",99,N/A,N/A,N/A
2001,KHIZ,N/A,Los Angeles,3,Analog,GERBERT,Core,Syndicated,Every Tuesday at 5 p.m.,15,0,30,3,8,"It teaches, entertains and encourages children to become comfortable with who they are and what they can be tomorrow.",99,N/A,N/A,N/A
2001,KHIZ,N/A,Los Angeles,3,Analog,BLINKY BILL,Core,Syndicated,Every Wednesday at 5 p.m.,15,0,30,3,8,"It teaches, entertains and encourages children to become comfortable with who they are and what they can be tomorrow.",99,N/A,N/A,N/A
2001,KHIZ,N/A,Los Angeles,3,Analog,CHILDREN'S ROOM,Core,Syndicated,Every Thursday at 5 p.m.,15,0,30,3,8,"It teaches, entertains and encourages children to become comfortable with who they are and what they can be tomorrow.",99,N/A,N/A,N/A
2001,KHIZ,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,Every Friday at 5 p.m.,14,0,30,10,15,It uses humor and music to entertain and educate young viewers. It is a career guidence for kids. It sends a positive message to follow your dreams.,99,N/A,N/A,N/A
2001,KHIZ,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,Every Wednesday at 8 p.m.,15,0,30,5,16,It shows respect and compassion for all living creatures. It educates young viewers about the animals and their habitats and behaviors.,99,N/A,N/A,N/A
2001,KHTV,N/A,Los Angeles,2.6,Analog,SUPER BOOK (SPANISH LANGUAGE),Core,Syndicated,"Mon-Fri 3:30pm, Sat 8am and 8:30am",53,0,30,3,6,The content material of this program was specifically created to supplement children's education materials and to provide educational and psychosocial enrichment to children from pre-school through elementary school age. This program meets the definition of core programming because: 1) It is specifically designed to meet the educational and informational needs of children under the age of 16. 2) It airs during core hours. 3) It is regularly scheduled. 4) It is 30 minutes in length.,99,N/A,N/A,N/A
2001,KJLA,N/A,Los Angeles,3,Analog,LIL'IGUANA,Core,Syndicated,Monday @ 4:00 pm,14,0,30,1,8,"Music, stories and imagination are the recipe for fun on the Lil’iguana. An engaging children’s program that combines puppet and live characters. Lil’iguana is not only “kid-friendly” but “parent-friendly” that teach children, through skits, song and dance, important safety messages as how to cross a street or helmets when you ride a bike.",99,N/A,N/A,N/A
2001,KJLA,N/A,Los Angeles,3,Analog,GERBERT,Core,Syndicated,Monday @ 4:30 pm,14,0,30,4,12,"Capturing the innocence of childhood, Gerbert teaches, entertains and encourages children to become comfortable with who they are today and what they can be tomorrow. This thirty-minute series combines live-action with state of the art computer animation for a totally unique blend of children's programming.",99,N/A,N/A,N/A
2001,KJLA,N/A,Los Angeles,3,Analog,CRITTER GITTERS,Core,Syndicated,Tuesday @ 4:00 pm,13,0,30,9,14,"A search and rescue 911 themed animal adventure series with an entertaining twist of investigative and detective “super sleuthing” by a group neighborhood kids, a couple of veterinarians and zany professor. Action and stimulating story lines combined with kids’ natural love and curiosity of animals. This program promotes and teaches teamwork, cooperation, problem solving, knowledge of animals and positive role models.",99,N/A,N/A,N/A
2001,KJLA,N/A,Los Angeles,3,Analog,WILD'S LIFE,Core,Syndicated,Tuesday @4:30 pm,13,0,30,4,12,"A weekly series for children and their parents, which explores the world of wildlife. Christopher Wild is surprised by his ""magic shell"" at the start of each show to find out his Wonder of the wild for the week. In order to solve the riddle, he must visit and learn about a plant, an animal and a fish and discover how they connect.",99,N/A,N/A,N/A
2001,KJLA,N/A,Los Angeles,3,Analog,DID YOU EVER WONDER?,Core,Syndicated,Wednesday @ 4:00 pm,13,0,30,6,12,This nationally acclaimed FCC children's series provides answers to the why’s and how's on a wide verity of topics that are educational and have interest to kids ages six to twelve.,99,N/A,N/A,N/A
2001,KJLA,N/A,Los Angeles,3,Analog,NANA PUDDIN',Core,Syndicated,Wednesday @ 4:30 pm,13,0,30,4,11,"The Nana puddin' series is a new children's program that is colorful, action packed and full of wonderful surprises. Kids and their parents will be laughing along with the studio audience through fast-moving skits, songs and special features. Nana Puddin' features music, video, Games, information spoofs, pretend commercials and fun on-location segments are interwoven with solid message that teach everyone, no matter the age, about positive choices and how to say yes to life.",99,N/A,N/A,N/A
2001,KMEX-TV,Univision Programming Service*,Los Angeles,3.3,Analog,SERAFIN,Core,Network,SA 11:00AM 100601-102701,4,0,60,8,11,"Serafin, an angel, meets Pepe, a very unhappy boy, who lives with his mother, Carmen, his grandfather, Joaquin, and his abusive stepfather, Raúl. Serafin is determined to bring happiness into Pepe’s life and becomes his guardian angel. Pepe’s mother, Carmen, is a hard-working young woman who loves her son dearly and does her best to give him a decent life. Raúl, on the other hand, mistreats Pepe and his mother. Granddad Joaquin is an inventor who creates all sorts of crazy gadgets in his laboratory, in his attempt to improve his family’s financial condition. In spite of all of these problems, Pepe has a fantastic young band of friends and together with Serafin and other animated characters, they will find the positive lessons in life even in the most challenging situations sharing the lessons of friendship, tolerance, good will, love, and basic moral values. Their ultimate test arrives when they encounter the evil Lucio Fernandez and his sidekicks, and only the love, willpower, friendship and caring of Pepe and his young friends, guided by Serafin, can save the day.",99,N/A,N/A,N/A
2001,KMEX-TV,Univision Programming Service*,Los Angeles,3.3,Analog,PLANETA U,Core,Network,SU 08:30AM; SA 08:30AM,26,0,90,6,11,"Planeta U is an hour and a half hour program consisting of the one hour academic Plaza Sesamo program and a half hour program, Mimi and Mr. Bob, which talks to children about morals and social values. Plaza Sesamo: Provides reading readiness training, early mathematics skills, education in health, hygiene and nutrition, and provides encouragement and stimulation for academic success. Produced by CTW specifically for a Spanish-language audience. Mimi and Mr. Bob: Mimi lives with her mother and father in a diverse neighborhood and her interactions with her friends illustrate different themes and lessons. Some of the issues discussed in current episodes include resisting peer pressure, recognizing the consequences of your actions, interacting responsibly with the environment, and the importance of friendship.",99,N/A,N/A,N/A
2001,KNBC,NBC,Los Angeles,3,Analog,CITY GUYS (1),Core,Network,"Saturday, 8:00AM - 8:30AM",13,0,30,13,16,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories - intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by exploring the pressures of living in a big city environment where situations are sometimes so difficult and challenging, kids have to learn sophisticated and responsible decision-making to be safe and stay focused. The series follows the encounters and problem-solving of two young men through an eventful school year at Manhattan High and shows teens how to work with their principal, family and friends to be successful.",99,N/A,N/A,N/A
2001,KNBC,NBC,Los Angeles,3,Analog,ALL ABOUT US,Core,Network,"Saturday, 8:30AM - 9:00AM",13,0,30,13,16,"This series focuses on the development of four teen girls who live and attend high school in Chicago. They come from very different backgrounds, and have different strengths, but share a bond of friendship. Their different talents, perspectives, and family experiences become the platform for illustrating alternative approaches to understanding and solving problems. The overarching goal of the series is to model a learning experience for the audience, where the primarycharacter goes from one state of knowledge to another higher state of knowledge by the end of the episode. Each wek, embedded in the story narrative, a lesson is presented to the audience that relates specifically to teen concerns. Topics include inter-racial understanding, using compromise to avoid negative conflict, effective communication with parents, the hazards of risk-taking, saying ""No"" to peer pressure, and using logic to solve your problems.",99,N/A,N/A,N/A
2001,KNBC,NBC,Los Angeles,3,Analog,JUST DEAL,Core,Network,"Saturday, 9:00AM - 9:30AM",13,0,30,13,16,"This series focuses on the development of three teens who are uniquely different from one another yet forge deep bonds of friendship through their shared interests and problems. As these three navigate their way through high school, they will deal with all the important issues of adolescence, modeling their problem-solving and decision-making for the teen audience. The overarching goal of this series is to take the viewer from one level of knowledge to a more informed or higher level of knowledge within each episode. This is achieved through the storylines, where one or more of the three main characters will demonstrate active problem-solving and decision-making related to a specific topic. Each week, embedded in an evolving, continuous process of friendship and values clarification, a character will deal with a specific challenge. Topics will include, for example, racial identity, understanding and accepting loss, facing failure, effective communication, conflict management, personal responsibility, service to others, trust and betrayal, academic achievement, life balance, and tolerance.",99,N/A,N/A,N/A
2001,KNBC,NBC,Los Angeles,3,Analog,SKATE,Core,Network,"Saturday, 9:30AM - 10:00AM",7,0,30,13,16,"This show focuses on the overarching challenge of teens -- accepting the reality that they must develop a sense of personal responsibility and life purpose even though they will always be tested to embrace a culture of bravado and risk. The main character in this show is academically gifted but he is also trying to become accepted as a radical skater. With his friends, his father, and a variety of other characters who have some impact on his life, our lead shows us how hard it is to be successful in more than one way. The characters come from diverse family situations. Our main character and his father model a trusting and communicative relationship even through very difficult situations. Each week, the story takes the audience from one level of knowledge to another as the main character and his friends learn how to establish priorities, become professional about their work, and develop a good sense of judgment about people and situations.",99,N/A,N/A,N/A
