Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1998,WKRC,CBS,Cincinnati,2.9,Analog,DUMB BUNNIES,core,NETWORK,Saturdays 11:00-11:30AM,11,2,30,5 years,9 years,"Dav Pilkey's book series, published by Scholastic, provides the basis for this program about a family of extremely naive bunnies, who use their idiosyncratic, nontraditional logic to solve problems. The objectives of the program are to introduce children to some principles of and creative approaches to problem-solving by exposing them to divergent ways of thinking, and to help them understand the importance of family relationships built on mutual respect, trust and cooperation and the value of various positive personal and social behaviors. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,WKRC,CBS,Cincinnati,2.9,Analog,FLYING RHINO JUNIOR HIGH,core,NETWORK,Saturday 11:30a - 12:00n,11,2,30,7 years,11 years,"In this series, four friends at Rhino Junior High use brains and brawn to deal with problems created by their nemesis Earl P. Sidebottom, who can transpose the school to faraway places and drop students into strange situations. Focusing episodically on the different members of the group, the program addresses a range of personal and social concerns faced by early adolescents, while integrating school curricular material relating to the language and creative arts, science, and history, as well as principles of critical thinking and problem solving. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,WKRC,CBS,Cincinnati,2.9,Analog,BIRDZ,core,NETWORK,Sundays 7-7:30AM,13,0,30,7 years,11 years,"In this series, children are exposed to a variety of issues facing young teenagers as seen through the eyes of a family of birds, led by the 12-year-old Eddie Storkowitz, an aspiring filmmaker. The program focuses on coming-of-age problems related to self-esteem, peer pressure, interpersonal relationships, social roles, and civility. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WKRC,CBS,Cincinnati,2.9,Analog,TALES OF THE CRYPTKEEPER,core,NETWORK,Sundays 7:30-8AM,5,0,30,7 years,11 years,"This series uses the amusing though engagingly ghoulish character the Cryptkeeper, well known to both elementary school aged and adolescent children, as a storyteller who introduces young viewers to a variety of life lessons. The objectives of the program are to assist children in learning lessons such as the importance of staying in school, the value of telling the truth and being considerate of others, and the need to exercise judgment in choosing friends, and to help viewers understand principles of self-discipline needed to solve problems. The program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WKRC,CBS,Cincinnati,2.9,Analog,MYTHIC WARRIORS: GUARDIANS OF THE LEGEND,core,NETWORK,Sundays 7:30-8:00AM,8,0,30,7 years,11 years,"Based on the Children's Choice award-winning books by Laura Geringer, this adventure series uses a modernized Mount Olympus to introduce children to the stories of classic Greek myths and legends, related by a storyteller who emphasizes questions of right and wrong, loyalty and ethical conduct. The program teaches positive life-lessons, such as the value of personal determination, courage and compassion, while cultivating an appreciation of reading and the storytelling tradition. The program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WKRC,CBS,Cincinnati,2.9,Analog,BURGHLEY: THE LIFE AND TIMES OF A GREAT ENGLISH COUNTRY ESTATE,non core,LOCAL,Fri 12/11/98- 7-7:30PM; Fri 12/25/98 12-12:30PM,2,0,30,0 years,0 years,"Produced by WKRC-TV, this half hour special takes a close look at the decorative arts from the Burghley House in Great Britain (that were on exhibit at the Cincinnati Art Museum). Filmed partially on location in Great Britain, the program introduces viewers to a vast art collection that includes jewelry, furniture, gold and silver. Spanning four centuries, this collection of fine art is considered to be one of the most influential private collections in Britain. The special, though designed for a family audience, educates young viewers on fine art, as well as history.",99,N/A,N/A,N/A
1998,WKRC,CBS,Cincinnati,2.9,Analog,GOLDEN GALAXY AWARDS,non core,LOCAL,Saturday 12/26/98 12:30-1PM,1,0,30,13 years,16 years,"The Cincinnati Youth Collaborative, the Cincinnati Enquirer, and WKRC-TV sponsor this annual event that honors 30 teenagers from the Cincinnati region who shine in academic achievement and community service. This half-hour program highlights the nominees and winners in ten categories: English, Art/Music, Speech/Drama, Foreign Language, General Scholarship, Journalism, Mathematics, Science, Social Science and Vocational/Technical. This special, and the award program itself, is designed to encourage young viewers to strive for academic excellence.",99,N/A,N/A,N/A
1998,WKRC,CBS,Cincinnati,2.9,Analog,SPCA PET-A-THON FOR KIDS,non core,LOCAL,Saturday 10/10/98 11-12Noon,1,0,60,0 years,0 years,"This was a one-hour special broadcast by the local Cincinnati Society for the Prevention of Cruelty to Animals. Children's educational values were paramount in this broadcast, including interviews and demonstrations with veterinarians, animal care specialists from the SPCA and featuring well-known personalities from the community. Children and their parents were educated about pet health care, adopting and caring for pets, animal rescues and other related values such as the importance of spaying and neutering to manage animal populations. Along with educational values, children and their parents are encouraged to adopt SPCA pets and to support the SPCA.",99,N/A,N/A,N/A
1998,WLWT,NBC,Cincinnati,3,Analog,SAVED BY THE BELL: THE NEW CLASS-A,core,NETWORK,Saturdays 11:00 a.m.,11,2,30,13 years,16 years,The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories -- intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved through the daily school life of six teenage friends at Bayside High who help each other make the most of growing up in a complicated world. The Bayside kids give teens a useful perspective on many of the tough issues they have to face both in their peer relationships and in personal decision-making both in and out of the classroom. [Note: Preempted on 12/19 by impeachment hearings.,N/A,N/A,N/A,N/A
1998,WLWT,NBC,Cincinnati,3,Analog,CITY GUYS,core,NETWORK,Saturdays 11:30 a.m.,11,2,30,13 years,16 years,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories -- intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by exploring the pressures of living in a big city environment where situations are sometimes so difficult and challenging, kids have to learn sophisticated and responsible decision-making to be safe and stay focused. The series follows the encounters and problem-solving of two young men through an eventful school year at Manhattan High and shows teens how to work with their principal, family and friends to be successful. [Note: preempted 12/19 by impeachment hearings]",N/A,N/A,N/A,N/A
1998,WLWT,NBC,Cincinnati,3,Analog,HANG TIME-A,core,NETWORK,Saturdays 12:00 noon,11,2,30,13 years,16 years,"The educational objective of his program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories -- intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by showing how a group of teens deals with gender equality, competition, cooperation, and balancing priorities.",N/A,N/A,N/A,N/A
1998,WLWT,NBC,Cincinnati,3,Analog,NBA INSIDE STUFF,core,NETWORK,Saturdays 12:30 p.m.,11,2,30,13 years,16 years,"The educational objective of this program is to introduce the teen audience to the pro-social, off-court activities of basketball players and other individuals, and to individuals who have overcome various obstacles in order to achieve their goals. The program segments are based on a curriculum inspired by the U.S. Department of Education's Goals 2000, with particular focus on messages encouraging the following values: school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolution and global awareness. These educational and informatinal messages are conveyed primarily through real life examples, interviews and commentary by the program's hosts.",N/A,N/A,N/A,N/A
1998,WLWT,NBC,Cincinnati,3,Analog,NICK NEWS,core,SYNDICATED,Sundays 11:00 a.m.,13,0,30,6 years,11 years,Nick News provides a forum for kids to think and ask questions about the world around them; gives kids information and background they need to understand events; illuminates the future potential in current events for kids; gives kids ways of using news as a part of their lives; enables and encourages kids to take a point of view; and helps kids feel good about knowing and wanting to know.,99,N/A,N/A,N/A
1998,WLWT,NBC,Cincinnati,3,Analog,DISNEY PRESENTS BILL NYE THE SCIENCE GUY,core,SYNDICATED,Sundays 11:30 a.m.,13,0,30,6 years,11 years,"This series is designed to teach children in an entertaining way about fairly sophisticated scientific concepts. Subjects discussed during this period were: Music Videos, Germs, Life Cycles, Do-It-Yourself Science, Blood & Circulation, Volcanoes, Chemistry -- Phases of Matter, Pollution, Electricity -- Current, Comets, Fluids, Storms and Erosion.",99,N/A,N/A,N/A
1998,WLWT,NBC,Cincinnati,3,Analog,POPULAR MECHANICS FOR KIDS,core,SYNDICATED,Sundays 12:00 p.m.,13,0,30,6 years,14 years,"Prepared by Lynn O'Brien, Ph.D., educational consultant to the National Association of Broadcasters and President of Specific Diagnostic Studies in Rockville, Maryland. Dr. O'Brien's expertise and experience is in the fields of education and psychology. She is a nationally-recognized author and trainer with programs in 10,000 schools internationally that teaches students how to learn. Kids naturally love learning about the world and finally we have a program that matches the learning styles of kids aged 6-14. Popular Mechanics for Kids engages, stimulates, and stretches kids' curiosity, and special effects provides answers to kids' most frequently asked questions.",99,N/A,N/A,N/A
1998,WLWT,NBC,Cincinnati,3,Analog,ONE WORLD,core,NETWORK,Sundays 12:30 p.m.,13,0,30,13 years,16 years,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories -- intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved through this series by exploring socio-emotional themes of identity, self-worth, social reciprocity, service to others and acceptance of differences. Through the characters in the show, our audience will see examples of different approaches to resolving problems caused by these issues.",99,N/A,N/A,N/A
1998,WSTR-TV,WB,Cincinnati,3.5,Analog,BANANAS IN PAJAMAS,core,SYNDICATED,SA 9:00AM,13,0,30,2 years,6 years,Funfilled adventure designed to delight not only children but adults as well. Teaches children how to develop the cognitive/intellectual or emotional/social needs and responsibility for one's actions and right versus wrong. For example each episode poses a problem which is solved through cooperation and social interaction between fun-loving characters that teaches children to grow intellectually and socially.,99,N/A,N/A,N/A
1998,WSTR-TV,WB,Cincinnati,3.5,Analog,HISTERIA!,core,NETWORK,M-F 3:30PM; SU 10:30AM,78,0,30,6 years,12 years,"Each episode of Histeria utilizes music to illustrate a specific historical event, such as the signing of the Delaration of Independence of the voyage of the Mayflower to America. Children learn important historical facts through an entertaining half hour of music and laughter.",99,N/A,N/A,N/A
1998,WSTR-TV,WB,Cincinnati,3.5,Analog,DISNEY'S DOUG,non core,SYNDICATED,M-F 6:00AM (11/1-12/31/98),43,0,30,2 years,11 years,"Doug is an animated 12 years old boy who shares many of the fears, concerns and thoughts as other children his age. Through this animated program, children 6-11 years old learn the same lessons that Doug learns. Examples of Doug's issues include: learning the responsibilities of pet ownership, the pressure to achieve at all cost, the need to stay in school and learn, looking past your friend's flaws, dealing with the changes of growing up and the uncertainty of being in a new place.",99,N/A,N/A,N/A
1998,WXIX-TV,FOX,Cincinnati,4.89,Analog,BOBBY'S WORLD,core,NETWORK,"Monday - Friday, 2-2:30PM",2,0,30,4 years,11 years,"A significant purpose of Bobby's World is to educate and inform children between the ages of 4 and 11. The educational objective of the program is to explain the complexities of the world to young children, focusing on dealing with the challenges of growing up, and teaches children about the importance of family, friends and values. (Show aired in this time period through 10/2/98 only.)",99,N/A,N/A,N/A
1998,WXIX-TV,FOX,Cincinnati,4.89,Analog,SCHOLASTIC'S MAGIC SCHOOL BUS,core,NETWORK,"Monday - Friday, 2:00-2:30PM",62,2,30,6 years,9 years,"A significant purpose of Scholastic's Magic School Bus is to educate children about science. The magically transforming school bus, powered by imagination, takes the children and their driver, Miss Frizzle, on a variety of science adventures. (Aired in this time period beginning 10/4/98.)",N/A,N/A,N/A,N/A
1998,WXIX-TV,FOX,Cincinnati,4.89,Analog,LIFE WITH LOUIE,core,NETWORK,"Monday & Friday, 2:30-3:00PM",26,0,30,6 years,11 years,"A significant purpose of Life with Louie is to educate and inform children between the ages of 6 and 11. The educational and informational objective of the program is to offer children the opportunity to explore issues and scenarios that are common to growing up, yet might be perplexing to children, such as how to cope with family and friends as part of this process. As children view this series, they are learning valuable life lessons, as well as being entertained.",99,N/A,N/A,N/A
1998,WXIX-TV,FOX,Cincinnati,4.89,Analog,LIONHEARTS,core,SYNDICATED,"Saturday, 7:30-8:00AM",13,0,30,6 years,11 years,"Show serves the cognitive and social needs of children by teaching them a variety of pro-social attitudes and behavior in a family context, such as effective interperseonal skills and problem solving, the value of perserverance, independence, honesty, trust and tolerance, and encouraging children to value themselves and their own opinions.",99,N/A,N/A,N/A
1998,WXIX-TV,FOX,Cincinnati,4.89,Analog,CRITTER GITTERS,core,SYNDICATED,"Sunday, 9:00-9:30AM",13,0,30,9 years,14 years,"Show serves the cognitive and social needs of middle school aged children, by combining investigative and detective skills with information about animals and their habitats. In a 'search and rescue' type adventure, the show teaches team work, problem solving, cooperation, knowledge and respect for animals, and taking responsibility.",99,N/A,N/A,N/A
1998,WXIX-TV,FOX,Cincinnati,4.89,Analog,THINK FAST,core,SYNDICATED,"Sunday, 9:30-10:00AM",13,0,30,13 years,16 years,"Show serves the cognitive needs of teens 13 to 16 because it teaches science and problem solving skills based on the Physics and Technology of NASCAR racing. It uses issues thea flow naturally from NASCAR, such as weight, time and communication, and relates them to a variety of teenage issues.",99,N/A,N/A,N/A
1998,WXIX-TV,FOX,Cincinnati,4.89,Analog,MORE THAN A GAME,non core,SYNDICATED,"Sunday, 1:30-2:00AM",12,1,30,13 years,16 years,"Show serves the cognitive and social needs of teens 13-16 years old by teaching them about sportsmanship and self-discipline. It encourages teens to set goals for themselves, both physical and mental, and to work hard to achieve them. (Began listing as E/I in November 1998.)",1,N/A,N/A,N/A
