Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2005,WBXI-CA,MTV2,Indianapolis,3.34,Analog,IMAGINATION STATION,Core,Syndicated,Saturdays 7 AM,12,1,30,8,12,"Using lessons from his Simon & Schuster book, Drawing in 3-D with Mark Kistler, the new shows teach kids to draw in 3-D and has been seen on as many as 180 Public Television stations over the last 10 years. In these latest shows, Mark welcomes creative guests from the worlds of feature film animation, sculpture, painting, and even a neon artist! Featured are the Master's Gallery from KidsArt, spotlighting fine work by well known artist, and a daily website selected by Mark's Internet Guru, Dennis. ",0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,THE DOOLEY AND PALS SHOW ,Core,Network,Saturday 9/10 AM,12,2,30,2,5,The Dooley and Pals Show educates and informs children between the ages of 2 - 5 by combining music and dance with common life lessons and pro-social skills with practical Bible principles. ,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,KIDS TEN COMMANDMENTS PERMANENTLY REPLACED WITH MCGEE & ME A/O 10/1-05,Core,Network,Saturday 9:30/10:30 AM,0,6,30,9,16,Kids Ten Commandments educates and informs children between the ages of 9 to 16 through animated Bible stories that promote important rules and character building values for everyday lives.,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,MCGEE AND ME PERMANENTLY REPLACED WITH PAHAPPAHOOEY ISLAND A/O 10-1-05,Core,Network,Saturday 10/11 AM,0,6,30,5,12,"McGee and Me educates and informs children between the ages of 5 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God.",0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,THE KNOCK KNOCK CLUB ,Core,Network,Saturday 10:30/11:30,12,2,30,2,7,"The Knock Knock Club educates and informs children ages 2-7 about the world, as well as teaching math, language and basic problem solving skills. ",0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,MR. HENRY'S WILD & WACKY WORLD,Core,Network,Saturday 11 AM/12 PM,12,2,30,4,10,"Mr. Henry's Wild & Wacky World educates and informs children between the ages of 4 to 10 by teaching values like respect, helping others, and obedience through real life lessons based on Bible principles. ",0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,MISS CHARITY'S DINER,Core,Network,Saturday 11:30 AM/12:30 PM,12,2,30,4,7,Miss Charity's Diner educates and informs children between the ages of 4 to 7 on valuable life lessons through examples of the varied and wonderful characteristics of God. ,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,BIBLEMAN ,Core,Network,Saturday 12:00/1:00 PM,12,2,30,5,12,"Bibleman educates and informs children between the ages of 5 to 12 by teaching lessons about morals, family values, integrity, and character through practical Biblical principles.",0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,DAVEY AND GOLIATH ,Core,Network,Saturday 12:30/1:30 PM,12,2,30,3,9,Davey and Goliath educates and informs children between the ages of 3- 9 by teaching imortant life skills based on positive and practical Bible principles. ,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,GREATEST HEROES & LEGENDS OF THE BIBLE,Core,Network,Saturday 1/2 PM,12,2,50,10,16,Greatest Heroes & Legends of the Bible educates and informs youth ages 10 to 16 through animated Bible stories that promote important character building values. ,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,KIDS TEN COMMANDMENTS,Core,Network,Saturday 2:00/3:00 PM,11,3,30,9,16,Kids Ten Commandments educates and informs children between the ages of 9 to 16 through animated Bible stories that promote important rules and character building values for everyday lives. ,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,MCGEE AND ME REPLACES KIDS TEN COMMANDMENTS A/O 10-1-05,Core,Network,Saturday 9:30/10:30 AM,7,1,30,5,12,"McGee and Me educates and informs children between the ages of 5 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God. ",0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,PAHAPPAHOOEY ISLAND REPLACES MCGEE AND ME A/O 10-1-05,Core,Network,Saturday 10/11 AM,8,0,30,3,7,Pahappahooey Island educates and informs children between the ages of 3 to 7 by teaching lessons through Biblical principles to encourage children to become comfortable with who they are today and to believe in who they can become tomorrow.,99,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,FAITHVILLE,Core,Network,Saturday 8/9 AM,13,1,30,4,16,Faithville educates and informs children between the ages of 4-16 about the value of both teamwork and the importance of the individual within the community. ,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,COLBY'S CLUBHOUSE,Core,Network,Saturday 8:30/9:30 AM,13,1,30,6,12,Colby's Clubhouse educates and informs children between the ages of 6 to 12 about how to successfully deal with everyday situations and challenges using the prinicples of the Bible.,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,THE REPPIES ,Core,Network,Saturday 7/8 AM,13,1,30,3,10,The Reppies educates children between the ages of 3 to 10 on valuable life lessons as it explores the decision making process of the important and sometimes difficult choices that children encounter. ,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,JANICE'S ATTIC ,Core,Network,Saturday 7:30/8:30 AM,12,2,30,4,8,"Janice's Attic educates and informs children between the ages of 4-8 about nature, personal health and the value of positive character qualities. ",0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,FLYING HOUSE,Core,Network,Saturday 7 AM,7,2,30,5,10,Flying House educates and informs children ages 5-10 by teaching Bible stories that highlight important character traits such as honesty and courage. ,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,CHERUB WINGS,Core,Network,Saturday 7:30 AM,8,1,30,3,7,Cherub Wings educates and informs children ages 3- 7 by teaching practical living skills with important values through Bible stories and songs that children love. ,0,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,KIDS AGAINST CRIME,Non-Core,Network,Saturday 4:30/5:30 AM,10,4,30,5,12,Kids Against Crime educates and informs children between 5-12 by exploring the real-life crimes committed against and by youth and the penalties for those who commit these crimes.,N/A,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,KIDS LIKE YOU,Non-Core,Network,Saturday 5/6 AM,13,1,30,6,12,Kids Like You educates and informs children between the ages of 6-12 by presenting challenging situations with solutions that develop character. ,N/A,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,CIRCLE SQUARE,Non-Core,Network,Saturday 5:30/6:30 AM,13,1,30,4,12,Circle Square educates and informs children between the ages of 4-12 by presenting biblically based values and morals used for problem solving in everyday situations.,N/A,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,FLYING HOUSE ,Non-Core,Network,Saturday 6 AM,5,0,30,5,10,Flying House educates and informs children ages 5-10 by teaching Bible stories that highlight important character traits such as honesty and courage. ,99,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,CHERUB WINGS ,Non-Core,Network,Saturday 6:30 AM,5,0,30,3,7,Cherub Wings educates and informs children ages 3- 7 by teaching practical living skills with important values through Bible stories and songs that children love. ,99,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,MCGEE AND ME REPLACES KIDS TEN COMMANDMENTS A/O 10-1-05,Non-Core,Network,Saturday 9:30/10:30 AM,5,1,30,5,12,"McGee and Me educates and informs children between the ages of 5 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God. ",N/A,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,Analog,GREATEST HEROES & LEGENDS OF THE BIBLE ,Non-Core,Network,Sunday 3/4 AM,8,5,50,10,16,Greatest Heroes & Legends of the Bible educates and informs youth ages 10-16 through animated Bible stories that promote important character building values. ,N/A,NA,NA,NA
2005,WCLJ-TV,TBN,Indianapolis,8.5,,PAHAPPAHOOEY ISLAND REPLACES MCGEE AND ME A/O 10-1-05,Non-Core,Network,Saturday 10/11 AM,5,1,30,3,7,Pahappahooey Island educates and informs children between the ages of 3 to 7 by teaching lessons through Biblical principles to encourage children to become comfortable with who they are today and to believe in who they can become tomorrow. ,N/A,NA,NA,NA
2005,WHMB,NA,Indianapolis,3.46,Analog,GINA D'S KIDS CLUB,Core,Syndicated,Saturday 7 AM,13,0,30,2,5,"This half-hour weekly show for young children features the main character, Gina D, as a fun loving and positive role model who connects with her 2-5 year old audience with the same familiarity that children associate with their own mother. During the show, children learn skills and concepts in ways that are easily absorbed by a small child's intellect. Gina D's combination of bright colors and shapes, live action and fanciful puppetry will engage children in a world of educational fun. Plus, children are not only educated, but entertained by a cast of whimsical characters which include Simon Wannabe, Mister Pockets, Miss Muffin, Pierre D'Artist, TV Ted and Doggy Brown. This program meets the definition of core programming because it educates and informs young children at their age level. ",99,NA,NA,NA
2005,WHMB,NA,Indianapolis,3.46,Analog,ULTIMATE CHOICE,Core,Syndicated,Saturday 7:30 AM,13,0,30,13,16,"This series follows eight teenagers through carefully orchestrated extreme adventures against the breath-taking background of Lake Tahoe. They face cliff jumping, whitewater rafting, an obstacle course, paintball battles, rope courses and much more as they experience the life challenges and struggles of teens. They live these adventures 24 hours a day, saying goodbye to their normal lives and hello to an experience they will never forget! At the conclusion of each adventure, the teens discuss what they learned about themselves and life, as they develop their own conclusion and convictions about each of the issues the face. This program meets the definition of core programming because children are informed and educated on the strengths and weaknesses of themselves and others and they learn very valuable lessons about life and how they react to various situations around them.",99,NA,NA,NA
2005,WHMB,NA,Indianapolis,3.46,Analog,REAL LIFE 101 ,Core,Syndicated,Saturday 8 AM,13,0,30,13,16,"This half-hour weekly series for teenagers provides entertaining and educational career guidance for young teenagers. In each episode, various careers are showcased on location at their particular job, giving the viewers a very realistic look into the day-to-day workings of their particular job, giving viewers in turn a very realistic look into the day-to-day workings of many different careers. Real life 101 has also established a 3D interactive web site for continuing viewer education. This program meets the definition of core programming because it educates and informs children on the numerous careers available to them, what the job will actually consist of and what they can expect on a day-to-day basis in that particular career.",99,NA,NA,NA
2005,WHMB,NA,Indianapolis,3.46,Analog,WILD AMERICA ,Core,Syndicated,Saturday 8:30 AM,13,0,30,13,16,"Wild America is the first and only wildlife and nature series to focus exclusively on the wild animals and wild lands of North America. Hosted by award-winning wildlife photographer and premier naturalist Marty Stouffer, the series features footage of mammals, birds, reptiles, fish and insects throughout the entire continent. Viewers take a guided journey to witness the vast wonders and infinite diversity of nature first hand. Series highlights include a magnificent menagerie of mice, moose, muskox, marmot, molluse, mink, mockingbird, marten, manatee, and many many more. Wild America is a series families can enjoy together. Parents and children will be delighted as they learn about nature. This program meets the definition of core programming because it educates and informs children how all wild creatures, including man, are inter-connected, through the animals own eyeview, focusing on the reality of life in the wild, including birth, mating, predation and death. ",99,NA,NA,NA
2005,WHMB,NA,Indianapolis,3.46,Analog,EYEWITNESS KID'S NEWS,Core,Syndicated,Saturday 9 AM,13,0,30,13,16,Eyewitness Kids News is a weekly news program that provides information and news to kids in a manner that is compelling as well as highly entertaining. The show features a diverse group of young journalists reporting from a professional news set and also from the field on stories of interest and educational value to kids their own age. This program is unique in television and has great appeal to kids who will want to identify with them and emulate them. Eyewitness Kids News meets the definition of core programming because it educates and informs children on current events and trends for youth through the clear voice of a child. It's specifically designed to appeal to an audience on its own level.,99,NA,NA,NA
2005,WHMB,NA,Indianapolis,3.46,Analog,CRITTER GITTERS,Core,Syndicated,Saturday 9:30 AM,13,0,30,9,14,"This is a half-hour live action television program featuring a group of neighborhood kids who join forces with a couple of veterinarians and an inventive professor. The kids in turn become a search and rescue unit, a detective agency and a police force of sorts for animals. The Critter Gitters team works with authorities to solve animal mysteries, puzzling cases and even international crimes involving animals of every size, shape and species. This program meets the definition of core programming because each show contains educational material and information about science, animals, biology and geography, while the Critter Gitters solve ethical dilemmas that face children in everyday life. ",99,NA,NA,NA
2005,WHMB,NA,Indianapolis,3.46,Analog,THE OUTDOORSMAN,Core,Syndicated,Saturday 4 PM,12,1,30,13,16,"This half-hour weekly series is hosted by Outdoorsman International founder Buck McNeely. An international adventurer, dedicated conservationist and game management proponent, Buck promotes the enjoyment of the great outdoors for kids of all ages, as well as adults! Each program features a blend of world class adventures in domestic and international locations. Environmental and conservation issues are discussed on a regular basis, along with teaching kids and people of all ages about wildlife, hunting, fishing, outdoor ethics and respect for nature along with a celebration of the sporting lifestyle. This program meets the definition of core programming because it educates and informs teenagers on how to enjoy the great outdoors and follow their dreams of travel, adventure and exploration, while motivating and inspiring them to do just that. ",0,NA,NA,NA
2005,WIIH-CA,Univision Programming Service*,Indianapolis,3,Analog,VIVAN LOS NINOS,Core,Network,SU & SA 8:30 AM,27,0,90,8,16,"A significant purpose and key educational objective of this program is to show the value of diversity, friendship, and teamwork. Vivan Los Ninos (“Hooray for the Kids”) has an extensive cast of characters, reflecting a wide variety of socio-economic, racial and religious backgrounds and living in both single and two-parent households. This group of second-graders teach the viewers how they learn to respect each other’s differences and learn from each other through their adventures and stories. ",99,NA,NA,NA
2005,WIPX,i Independent Television,Indianapolis,3,Analog,AMERICA'S MOST TALENTED KIDS E/I,Core,Network,Thursdays 6 PM,13,0,60,13,16,"America's Most Talented Kids is a one-hour program that serves as a way for children ages 13 to 16 to learn and share from one another in a positive, constructive, socially compelling fashion that is also entertaining. Ranging from singers and dancers to comedians and magicians, the young performers partake in an experience that gives them the confidence and know-how to shoot for the stars. ",99,NA,NA,NA
2005,WIPX,i Independent Television,Indianapolis,3,Analog,ANIMAL TAILS E/I,Core,Network,Fridays 6 PM,13,0,60,13,16,"Animal Tails is a one-hour, taped television program with a live-participating audience. This show is designed to meet the eductaional and informational needs of children between th ages of 13 and 16. Each episode follows the host, Mark Curry, as he spends time with people, pets and exotic animals as they recount their real-life adventures. Mark also talks with people knowledgeable about each animal, teaching as he goes. Each episode is designed to reveal to children the world around them in a way that presents positive role models and pro-social values. ",99,NA,NA,NA
2005,WIPX,i Independent Television,Indianapolis,3,Analog,AMERICA'S MOST TALENTED KIDS E/I,Core,Network,Fridays 8 PM,13,0,60,13,16,"America's Most Talented Kids is a one-hour program that serves as a way for children ages 13 to 16 to learn and share from one another in a positive, constructive, socially compelling fashion that is also entertaining. Ranging from singers and dancers to comedians and magicians, the young performers partake in an experience that gives them the confidence and know-how to shoot for the stars. ",99,NA,NA,NA
2005,WISH,CBS,Indianapolis,3,Analog,LAZYTOWN,Core,Network,Saturdays 10-10:30 AM,13,1,30,2,11,"This program is anchored by Sportacus, a fit and agile hero, whose ""krytonite"" is sugar, which makes him instantly lethargic. Sportacus and the program's cast of child characters are challenged in each episode with an issue or dilemma, and are opposed in their attempts to complete their mission by Robbie Rotten, who seeks to return Lazytown to its former lazy ways. The program seeks to impart to preschool and early school-aged children the importance of healthy living, and to help them understand the value of developing sound eating and physical exercise habits, while also providing them positive messages about friendship, empathy, self-respect, truthfulness and other age-appropriate life lessons. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules. ",1,NA,NA,NA
2005,WISH,CBS,Indianapolis,3,Analog,JACK HANNA,Core,Syndicated,Saturdays 9-9:30 AM,14,0,30,12,16,"This is a show where viewers learn about animals up close. There are profiles on animal habitats and food. Features zookeepers from across the country and animal professors around the globe. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules. ",99,NA,NA,NA
2005,WISH,CBS,Indianapolis,3,Analog,WILD ABOUT ANIMALS,Core,Syndicated,Saturdays 9:30-10 AM,14,0,30,13,16,"As the producers of ""Wild About Animals."", it is the objective of Steve Rotfeld Productions to educate and inform children, specifically in the target age group, by bringing them entertaining and interesting stories about the world's most fascinating animals. Each episode will consist of four different stories designed to teach children about both exotic and unique animals, as well as to educate them further about animals they see everyday. ",99,NA,NA,NA
2005,WISH,CBS,Indianapolis,3,Analog,EXPLORATION W/R WIESE,Core,Syndicated,Saturday 11-11:30 AM,12,2,30,13,17,"From the creators of “The Amazing Race”, “Exploration with Richard Wiese” preservers your instinct to explore. Join world explorer Richard Wiese in this half-hour thrill ride that ignites the senses in extreme expeditions captured throughout the world. New technology uncovers hidden secrets of the world, space and beyond as our cameras follow Wiese on land, sea, air and into space.The program has been designed with the significant purpose of serving the educational and informational needs of children and can be cited toward fulfilling the FCC's three hour a week core programming requirement that became effective September 1, 1997.",2,NA,NA,NA
2005,WISH,CBS,Indianapolis,3,Analog,AWESOME ADVENTURES,Core,Syndicated,Saturday 11:30-12 PM,12,2,30,13,16,"Awesome Adventures is designed to educate, inform, and entertain children 16 and under about the world around them. Each journey is a lesson in the beauty of nature, its creatures, and the people who inhabit the land. The shows are not designed to be preachy or overly pedantic, but rather, the goal is to make the learning fun, therefore meeting the educational and informational requirements of the definition of Core Programming as specified in the Commission's rules.",2,NA,NA,NA
2005,WISH,CBS,Indianapolis,3,Analog,GO DIEGO GO,Core,Network,Saturday 10:30-11 AM,13,1,30,2,5,"Go, Diego, Go is an interactive, informational series designed for preschool and early school-age children, in which Diego, a Latino eight year old who loves nature and animals, teams up with viewers to learn scientific facts and develop strategies in order to rescue animals in each episode. In addition to imparting knowledge about animals, their characteristics and habitats, the program also introduces children to Spanish words, which the viewer is asked to then use strategically, and to Latin American music, folktales and traditions. The educational objectives of the program are to provide children imaginative stories, through which they can develop knowledge of and concern for animals, their habitats, our environment, and to introduce them to another language and culture. By actively involving children in the resolution of each challenge, the program also seeks to impart to them the importance of strategic thinking, cooperation and teamwork in problem-solving. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules. ",1,NA,NA,NA
2005,WISH,CBS,Indianapolis,3,Analog,JACK HANNA,Non-Core,Syndicated,Sundays 11:30-12 PM,8,5,30,12,16,"This is a show where viewers learn about animals up close. There are profiles on animal habitats and food. Features zookeepers from across the country and animal professors around the globe. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules. ",N/A,NA,NA,NA
2005,WIWU,N/A,Indianapolis,28,Analog,ANNENBERG/CPB TELEVISION,Core,Network,"M-F 7-9am, M-F 1-2pm, T&R 12-1pm 5-6pm",247,0,60,4,18,"There are primarily three kinds of programs on the Channel: workshops, libraries, and series. Annenberg/CPB workshops bring teachers, educational leaders, and public figures together for professional development in the humanities, math, and science. Annenberg/CPB video libraries allow viewers to watch the learning process in real, unrehearsed classrooms around the country. Annenberg/CPB series in subjects across the curriculum appeal to educators and the general public alike, and offer direct instruction exploring every facet of the world we live in. Among these Annenberg/CPB series you will find some of the most famous educational programs that have ever aired on PBS. ",99,NA,NA,NA
2005,WIWU,N/A,Indianapolis,28,Analog,DISCOVERY JONES,Core,Syndicated,M-F 3:30 PM,70,0,30,8,12,"Kids watch for the excitement as Discovery goes on adventures like hang-gliding at Kitty Hawk, NC and visiting an alligator handler in Louisiana. Each episode offers interesting facts about life and nature. It's a fast-paced and educational half-hour for kids ages 8 to 12. ",99,NA,NA,NA
2005,WIWU,N/A,Indianapolis,28,Analog,THE OUTDOORSMAN BUCK MCNEELY,Core,Syndicated,"Wednesday 6:30 PM, Sat. 12 PM",28,0,30,3,18,"Environmental and conservation issues, teaching kids and people of all ages about wildlife, hunting, fishing, ethics and respect for nature and a celebration of the sporting lifestyle are important aspects of the format.  
",99,NA,NA,NA
2006,WIWU,N/A,Indianapolis,28,Analog,NASA SCI FILES ,Core,Syndicated,"Tuesday 4 PM, Sat. 11 AM",28,0,60,7,10,"The NASA SCI Files is a series of Emmy-award-winning instructional programs emphasizing research and standards-based instruction, Problem-Based Learning, and scientific inquiry. Each program supports the national math, science, and technology standards and has three components that include (1) a 60-minute television broadcast; (2) a companion educator's guide; and (3) an interactive web site that enables students to further explore topics presented in the broadcast ",99,NA,NA,NA
2005,WIWU,N/A,Indianapolis,28,Analog,NASA CONNECT,Core,Syndicated,"Mon 4:30pm, Thur 4pm, Sat 6AM & 4PM",56,0,30,10,12,"NASA CONNECT is a series of Emmy-award-winning, instructional math programs for grades 6 - 8. An educator guide describing a hands-on activity and a web activity are provided with each 30-minute NASA CONNECT program. The hands-on and web activities reinforce and extend the objectives presented in the program and establish a connection between the math, science, and technology concepts taught in the classroom to those same concepts used every day by NASA researchers ",99,NA,NA,NA
