Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2003,WDIV,NBC,DETROIT,3,ANALOG,CROC FILES,CORE,NETWORK,SAT 10:00-10:30 AM (10/4-10/25),4,0,30,9,14,"""Croc Files"" takes the audience on world-wide travels with naturalist, adventurer and story-teller Steve Irwin of the Australian Zoo. In humorous and adventuresome episodes, Steve, with his wife Terri and a small crew, travel to different locales to film a wide variety of animal species. The objectives of this show are to: • Expose the audience to the habitat, behavior patterns and, in most cases, the dangers of most types of non-domesticated animals. • Demonstrate to the audience how to be safe around wild animals, particularly dangerous predators and poisonous snakes. • Inform the audience about the life cycle, eating habits and social behavior of different animals. • Inform the audience about conservation issues and the relationship and importance of different animals to specific ecosystems.",99,N/A,N/A,N/A
2003,WDIV,NBC,DETROIT,3,ANALOG,KENNY THE SHARK,CORE,NETWORK,SAT 10:00-10:30 AM (11/1-12/27),9,0,30,9,14,"When a shark lives among humans, getting along in the world is one tough challenge after another. Kenny the Shark is about tiger shark that has made the transition from sea to land, but it’s very hard trying to adapt new conditions. He lives with Kat, a middle school student, and her family. In the process of watching Kenny deal with this situation we learn real world facts about shark behavior, habits, and biology. We also learn a lot about how to understand multiple perspectives on a problem. In each episode, Kenny and Kat have to solve a problem that requires one of them to be generous, cooperative, hardworking, honest, unselfish or responsible. The situations they face are comedic and action-packed extensions of the incongruous circumstances of Kenny’s life.",99,N/A,N/A,N/A
2003,WDIV,NBC,DETROIT,3,ANALOG,JEFF CORWIN UNLEASHED,CORE,NETWORK,SAT 10:30-11:00 AM (10/4-10/25),4,0,30,9,14,"“Jeff Corwin Unleashed” has one overarching goal; to show the audience the importance of ecological balance and wildlife conservation. Every episode features the naturalist and environmentalist, Jeff Corwin, on his worldwide travels. Jeff is a no frills traveler, interested in documenting and sharing with the audience an abundance of information about animal habitats, zoology, species evolution and ecosystems. In each episode of this show, the viewers will see Jeff go deep into forests, swamps, deserts, mountains, and rivers to find unusual and rare animals from different countries. He always goes right to the original habitat, pointing out historical facts along the way, so our audience not only understands where the animals live, but why and how the animals exist in their particular ecosystem.",99,N/A,N/A,N/A
2003,WDIV,NBC,DETROIT,3,ANALOG,TUTENSTEIN,CORE,NETWORK,SAT 10:30-11:00 AM (11/1-12/27),9,0,30,9,14,"Tut-en-stein is an animated show featuring the resurrected mummy of an Egyptian boy-king. After the discovery of his tomb, the entire burial chamber with artifacts is brought to a metropolitan museum for a permanent exhibit and scientific research. Tut comes alive shortly after his arrival and connects with Cleo, a teen-age museum intern and her cat Luxor. Each episode teaches the audience about Egyptian history, mythology and belief systems. Because Tut’s resurrection is a secret, Cleo has to draw on her knowledge of Egyptology to understand the mummy and his frame of reference. More importantly, she and Tut use the characters, gods, demons, and articles from the tomb to solve the many problems they encounter when Tut forgets the rules of engagement and ventures out into the world on his own.",99,N/A,N/A,N/A
2003,WDIV,NBC,DETROIT,3,ANALOG,TRADING SPACES: BOYS VS GIRLS,CORE,NETWORK,SAT 11:00-11:30 AM (10/4-12/27),13,0,30,9,14,"Boys and girls get to show how well they know each other, how effectively they can manage a budget, and how skillfully they can execute a design plan in ""Trading Spaces: Boys vs. Girls"". Each week a boy or girl will be given two days and $5000 dollars to complete a renovation of their partner’s “room.” The space might be a bedroom, a recreation room, or a club house, but the “designer” has to show his or her knowledge of the other person’s preferences, hobbies, and lifestyle to come up with a good design. Then, the challenge of balancing the budget and figuring out the renovation process begins. Participants will learn measurement, spatial reasoning, and principles of aesthetic design as they go through the experience. In the end, they will find out if their knowledge and perception of their partner was on or off base.",99,N/A,N/A,N/A
2003,WDIV,NBC,DETROIT,3,ANALOG,ENDURANCE,CORE,NETWORK,SAT 11:30-12:00 PM (10/4-12/27),13,0,30,9,14,"""Endurance"" is an engrossing program that shows the target audience succeeding at several different physical, intellectual and strategic challenges. Overall, the competition balances luck or fate against personal effort so that the contestants learn to balance intellect with intuition in developing their winning strategy. Narration and interviews during each episode trace the emotional growth and insights of the contestants, with an emphasis on how the experience of protracted competition and teamwork teaches both social skills and life skills for achieving success with your goals.",99,N/A,N/A,N/A
2003,WDIV,NBC,DETROIT,3,ANALOG,STRANGE DAYS AT BLAKE HOLSEY HIGH,CORE,NETWORK,"SAT 12:00-12:30 PM 10/4-11/8, 11/29-12/27; 7:00-7:30 AM 11/15-11/22",11,2,30,9,14,"""Strange Days At Blake Holsey High"" focuses on a group of five young teens who are students at a very unusual boarding school. Strange phenomena happen at the school, and our kids are members of a science club that decides, with the help of their professor, to figure it all out. The initiator of many of their investigative processes is the newest student to the school, Josie Trent. In exploring the larger mystery of why the phenomena occur, our kids also deal with issues relating to their socio-emotional development. The educational goal of the program is to embed scientific content in a narrative story with strong socio-emotional messages. In each episode, one of the main characters models a learning process that relates to their social competence. Each episode also explores science content that relates to resolving an immediate problem or some aspect of the larger mystery. Specific objectives are to expose the audience to content about the physical sciences, such as black holes, worm holes, vortexes, gravity, electricity, satellite transmissions and radio frequencies. Through the characters’ experiments, the audience is exposed to the scientific method, hypothesis testing and analysis of data. Other objectives are to model the development of group cohesion, teamwork, and social competence within the group and between the group and other significant people in their lives.",2,N/A,N/A,N/A
2003,WDIV,NBC,DETROIT,3,ANALOG,SCOUT'S SAFARI,CORE,NETWORK,"SAT 12:30-1:00 PM 10/4-11/8, 11/29-12/27; 7:30-8:00 AM 11/15-11/22",11,2,30,9,14,"""Scout's Safari"" follows the development of 14-year-old Scout Lauer, whose divorced parents have to quickly move Scout from her father’s home in New York City to her mother’s home on a game reserve in South Africa. The overarching goal of the series is for our main character, Scout, to model a learning process for the audience that charts her socio-emotional growth as she adjusts to a completely new life in South Africa. By the end of each episode, Scout will have moved from one level of knowledge to a higher level of knowledge or insight. Specific objectives are to show how Scout makes a good transition into her blended family with a stepfather and new brother, makes new friends in a completely different system, understands different religious and cultural belief systems, and defines a place for herself where she feels secure and confident about her future. As the first children’s show actually filmed on location in an African animal reserve, “Scout’s Safari” will expose the audience to factually accurate content about threats to the natural environment and preserving animal species in their natural habitats.",2,N/A,N/A,N/A
2003,WDWB,WB,DETROIT,4,ANALOG,ARCHIE'S WEIRD MYSTERIES,CORE,SYNDICATED,WED & THUR 7:00-7:30 AM,27,0,30,8,11,"Archie and the gang negotiate their way through a weird mystery each week. They encounter many of the same problems and issues confronting today's pre-teens: how to get along with others, to buld and maintain self-confidence; what kinds of values and behaviors lead to both self-respect & respect from others. Archie and the gang are engaging characters and easy for viewers to identify with, which means the ""gang"" may also serve as role models. As they deal with such pro-social issues as honesty, perseverance, dependability, diversity, self-reliance, and self-respect, their struggles and what they finally learn provide young viewers with the kinds of ""life lessons"" that studies indicate that both parents and teachers value.",99,N/A,N/A,N/A
2003,WDWB,WB,DETROIT,4,ANALOG,THE LITTLES,CORE,SYNDICATED,FRI & SAT 7:00-7:30 AM,26,0,30,5,8,"In their quest to become productive adults, the Littles and their friend face the same kinds of problems that young children face every day - issues of friendship, jealousy, honesty, prejudice, consideration from others, kindness, responsibility and risk-taking. Each episode focuses on one such issue, presenting it in explicit, concrete terms. Characters with whom children can identify carry out these actions and serve as excellent role models they can identify with, and learn from. A wise experienced teacher who functions as the kind of non-threatenting, non-didactic teacher to whom children respond, guides the Littles through their experiences. He frequently articulates the lesson inherent in the action as he interacts with and advises the children. This program is designed to ensure that children note and understand the embedded pro-social content as they derive deligfht from the action.",99,N/A,N/A,N/A
2003,WDWB,WB,DETROIT,4,ANALOG,SABRINA'S SECRET LIFE,CORE,SYNDICATED,MON & TUES 7:00-7:30 AM,26,0,30,7,12,"Young Sabrina's lessons in how to be a good witch are demanding, but they pale in comparison to what she must learn in order to be a good human: loyalty, honesty, self-efficacy, tolerance, perseverance, independence. Each week Sabrina struggles to understand and master her human side, she serves as a ideal role model for the 7 - 12 year old audience. She is positive, self-reliant, competent and open to new ideas. Sabrina listens, learns and does what is necessary to reinforce the lesson for others. With the help and guidance of her family/friends, both Sabrina and the viewers come to understand what it takes to become a fully functioning, truly good human being. The entertaining story lines mirror the kinds of issues and situations that concern children in middle childhood. The issues are examined in specific, unambiguous terms that young viewers can understand.",99,N/A,N/A,N/A
2003,WDWB,WB,DETROIT,4,ANALOG,WKN WORLDWIDE KIDS NEWS,CORE,SYNDICATED,SAT 7:30-8:00 AM,14,0,30,9,13,"Kids News is a kid-to-kid newscast, created for and delivered by children. The young ""journalists"" range in age from 10 to 12 years old, and report on stories of interest and educational value to its own audience. The program was designed to provide information and news in a manner that is compelling and highly entertaining to appeal to the audience on its own level. The focus of Kids News is young people, always letting them tell their stories in their own words. The news anchor team is large and diverse and has great appeal to kids who will identify and emulate them. Kids News will insert the clear voice of young people into the adult-dominated media and provide a unique perspective to the news.",99,N/A,N/A,N/A
2003,WDWB,WB,DETROIT,4,ANALOG,CUBIX,CORE,SYNDICATED,SUN 8:00-8:30 AM,13,0,30,9,11,"CUBIX is a futuristic animated series that features a diverse group of adolescent characters and their intelligent, ""feeling"" robots. A significant purpose of CUBIX is to inspire and promote pro-social values and altrusitic behaviors such as community partcipation and support, resilience, behavior modeling and reinforcement of age appropriate interspesonal skills, self-confidence, courage and personal responsibility. Each episode promotes a specific competency and it it the intent of the series to motivate children to develop a strong self-concept and the social-emotional literacy skills, now integrated into elementary curricula in most schools.",99,N/A,N/A,N/A
2003,WDWB,WB,DETROIT,4,ANALOG,KEYS KIDS,NON-CORE,LOCAL,SUN 5:30-6:00 AM,13,0,30,7,12,"KEYS Kids is a locally produced show. The letters of the program title stand for [K]Kids [E]Enjoy [Y]Your [S]Selves without drugs. The show asks children and their families to look for alternatives to behaviors that can hurt them. Many programs cover fitness, self-esteem, the importance of education, etc. KEYS Kids is designed to entertain and educate using life-sized puppet characters to teach young prople and their families about the importance of living a happy, healthy and drug free life - confident in who they are.",99,N/A,N/A,N/A
2003,WDWB,WB,DETROIT,4,ANALOG,AMERICAN ATHLETE,NON-CORE,SYNDICATED,FRI 5:30-6:00 AM,13,0,30,12,16,"American Athlete was developed to extend the educational and informational needs of teens through the celebration of athletics. Each week successful sports figures share messages of good sportsmanship, the importance of higher education, goal setting, commitment, hard work, family suppot and family members as role models. The show also touts teamwork and achievement for young people in all that they attempt.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,KINGSLEY'S MEADOW,CORE,SYNDICATED,SAT 8:00-8:30 AM,13,0,30,2,10,"This live action animated variety series educates and informs children of values, virtues and morals through the teaching of bible stories.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,CMJ CLUBZONE,CORE,SYNDICATED,8:30-9:00 AM,13,0,30,7,12,"Through this live action variety program, children discover Jesus as their King and Creator and are educated and informed of amzing facts through nature, archeology and song.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,DISCOVERY JONES,CORE,NETWORK,SAT 9:00-9:30 AM,13,0,30,8,12,"In this live action program, children are informed and educated about different regions, different professions and making important life choices.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,GOSPEL BILL,CORE,NETWORK,SAT 9:30-10:00 AM,13,0,30,6,12,"Through this live action program, children are educated and informed about positive social skills and making important choices based on Biblical principals.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,SWAMP CRITTERS,CORE,NETWORK,SAT 10:00-10:30 AM,13,0,30,3,10,"In this live action series featuring life size puppets and songs, children are informed and educated of the immportance of making good decisions based on moral values.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,THE REPPIES,CORE,NETWORK,SAT 10:30-11:00 AM  ,13,0,30,6,12,"In this live action program featuring life size puppets and songs, children are informed and educated about the decision making process of the important and sometimes difficult choices that children encounter.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,WORSHIP FOR KIDS,CORE,NETWORK,SAT 11:00-11:30 AM,13,0,30,4,8,"In this live action variety series, children are educated and informed of how to apply Christian values to situations in everyday life.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,KIDS LIKE YOU,CORE,SYNDICATED,SAT 11:30-12:00 PM,13,0,30,6,12,"In this live action variety program, children are educated and informed of a positive and energetic approach to behavorial and moral issues.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,AL DENSON,NON-CORE,SYNDICATED,SAT 11:00-11:30 PM,13,0,30,12,18,"Through interviews and musical performances, Al Denson and his guests discuss how to successfully face everyday challenges using Biblical principals.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,CUTTING EDGE VIDEO,NON-CORE,SYNDICATED,SAT 11:30-12:00 AM,13,0,30,13,18,"Through this mix of live action and music videos, teens are taught strong moral values and positive Christian behavior.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,THE ZONE,NON-CORE,SYNDICATED,SUN 12:00-12:30 AM,13,0,30,13,18,"Through this live action program, audience members are challenged to consider addressing important moral choices using Christian values.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,ACTION HOUSE TV,NON-CORE,SYNDICATED,SUN 12:30-1:00 AM,13,0,30,13,18,"Through interviews and music videos, the audience learns how contemporary Christian singers have faced difficult challenges in their lives and relying on Biblical principals, come through them successfully.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,CONTACT 29:18,NON-CORE,SYNDICATED,SUN 1:00-1:30 AM,13,0,30,14,18,"Through interviews and music videos, Christians demonstrate how they have successfully overcome life's challenges using Biblical principals.In this fast paced documentary, teens are encouraged to examine their lives and consider their future.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,STEEL ROOTS,NON-CORE,NETWORK,SUN 1:30-2:00 AM,13,0,30,14,21,"Through interviews and hard driving music set to video of extreme sports, Christian young people share how Biblical principals helped them overcome difficulties in their lives.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,REPLAY,NON-CORE,SYNDICATED,SUN 2:00-2:30 AM,13,0,30,12,18,"Utilizing current popular Christian music videos, the advantages of living the life of Christian values is discussed.",99,N/A,N/A,N/A
2003,WDWO-CA,N/A,DETROIT,4,ANALOG,ACQUIRE THE FIRE,NON-CORE,SYNDICATED,SUN 2:30-3:00 AM,13,0,30,16,21,"Through interviews, music, and drama, young people are challenged to examine their lives by moral principles and encouraged to change those habits, which are morally and physically dangerous",99,N/A,N/A,N/A
2003,WJBK,FOX,DETROIT,3,ANALOG,WILD MOMENTS,CORE,SYNDICATED,SAT 7:00-7:30 AM,13,0,30,13,16,"""Wild Moments"" show naturalist Jack Hubley and his faithful dog, Trusty, will trek through fields, forests, lakes and mountain solving mysteries of animal life and survival in the wild. ""Wild Moments"" will offer viewers the oppurtunity to learn about lfiestyles and habitats of an incredible array of mammals, birds, reptiles fish and insects - from outside their doorstep to the wild country beyond. Children will be made aware of the importance of conservation and its impact on the environment and animal diversity.",99,N/A,N/A,N/A
2003,WJBK,FOX,DETROIT,3,ANALOG,ANIMAL RESCUE,CORE,SYNDICATED,SAT 10:00-10:30 AM,13,0,30,8,16,"""Animal Rescue"" is a weekly half-hour reality series showcasing spectacular rescues of all types of animals. The series focuses on the dedicated people around the world who help sick, injured or abused animals. The program also instructs children on the proper care of animals and provides safety tips on how to care for all kinds of creatures in the animal kingdom. The show is aimed at children and families who want to learn about animal treatment, care and protection.",99,N/A,N/A,N/A
2003,WJBK,FOX,DETROIT,3,ANALOG,AWESOME ADVENTURES,CORE,SYNDICATED,SAT 11:30-12:00 PM,13,0,30,13,16,"""Awesome Adventures"" is designed to educate, inform and entertain children 13 to 16 years of age about the world around them. Each journey is a lesson in the beauty of nature, its creatures, and the people who inhabit the land. The shows are not designed to be ""preachy"" or overly pedantic, but rather the goal is to make the learning fun. The show is hosted by A.T. Montgomery.",99,N/A,N/A,N/A
2003,WJBK,FOX,DETROIT,3,ANALOG,NFL: UNDER THE HELMET,CORE,NETWORK,SAT 12:00-12:30 PM  ,13,0,30,13,16,"""NFL Under the Helmet"" showcases the pro-social on and off the field activities of the NFL's leading players and coaches. Working with the National Association for Sports and Physica Education, the program (1) educates teens about dedication, hard work, teamwork, goal setting and community service, (2) provides examples of responsible social and personal behavior, (3) demonstrates how to deal constructively with the differences among people and (4) teaches the benefits of physical activity and fitness.",99,N/A,N/A,N/A
2003,WJBK,FOX,DETROIT,3,ANALOG,WILD ABOUT ANIMALS,CORE,SYNDICATED,SAT 12:30-1:00 PM  ,13,0,30,8,16,"""Wild About Animals"" is a weekly show designed to educate and inform chilcren by bringing them the most entertaining and interesting stories about the world's most fascinating animals. Each show consisting of at least four (4) or more stories which are designed to teach children about exotic and unique animals from the wild, as well to educate them further about animals they see everyday.",99,N/A,N/A,N/A
2003,WJBK,FOX,DETROIT,3,ANALOG,PET KEEPING WITH MARC MARRONE,CORE,SYNDICATED,SUN 7:00-7:30 AM,12,1,30,13,16,"""Pet Keeping with Marc Marone"" is an engaging program for teens and their families. The knowledgeable content of Host Marc Monroe and his wonderful menagerie of animal friends will also capture the attention of younger children. Information is practical, lively and presented at just the right pace. It is an especially nice touch to see that this un-scripted program part neighborly chat and part animal kingdom offers unique advice and helpful tips on anything from housebreaking a puppy to supplementing a lizard's diet. There is a great amount to learn from animals, particularly the pets that so closely share our lives.",0,N/A,N/A,N/A
2003,WJBK,FOX,DETROIT,3,ANALOG,PET KEEPING WITH MARC MARRONE,NON-CORE,SYNDICATED,"SAT 1:00-1:30 PM 10/14, 10/21, 11/1, 11/8, 11/22",5,0,30,13,16,"""Pet Keeping with Marc Marone"" is an engaging program for teens and their families. The knowledgeable content of Host Marc Monroe and his wonderful menagerie of animal friends will also capture the attention of younger children. Information is practical, lively and presented at just the right pace. It is an especially nice touch to see that this un-scripted program part neighborly chat and part animal kingdom offers unique advice and helpful tips on anything from housebreaking a puppy to supplementing a lizard's diet. There is a great amount to learn from animals, particularly the pets that so closely share our lives.",99,N/A,N/A,N/A
2003,WKBD,UPN,DETROIT,3,ANALOG,ALL DOGS GO TO HEAVEN,CORE,SYNDICATED,MON-FRI 7:30-8:00 AM,66,0,30,7,10,"THIS SERIES ENTERTAINS AND ENGAGES YOUNG GRADE-SCHOOL CHILDREN WHILE PROMOTING POSITIVE PRO-SOCIAL MODELS OF LIFE-SKILLS AND CHARACTER DEVELOPMENT. CHARLIE, A STREET-SMART, WISECRACKING, DOG-OF-ALL-SCAMS CONSTANTLY CONFRONTS SITUATIONS AND DILEMMAS THAT HIGHLIGHT THE KINDS OF SOCIAL AND CHARACTER ISSUES THAT ARE FUNDAMENTAL TO DEVELOPING CHILDREN. THESE INCLUDE SUCH ISSUES AS: HONESTY VERSUS LYING, SELFISHNESS VERSUS SELFLESSNESS, BRAGGING, TAKING THE PERSPECTIVE OF OTHERS, CHEATING, WINNING AT ALL COSTS, RESPECTING OTHER'S INDIVIDUALITY, AND BEING HONEST ABOUT YOUR FEELINGS.",99,N/A,N/A,N/A
2003,WKBD,UPN,DETROIT,3,ANALOG,THE BERENSTAIN BEARS,CORE,SYNDICATED,SAT 8:00-8:30 AM,13,0,30,3,6,"THIS SERIES FOCUSES ON FAMILY AND FRIENDSHIP, MAMA, PAPA, SISTER AND BROTHER BEAR ENCOUNTER A HOST OF PR0BLEMS AND ISSUES IMPORTANT TO MOST YOUNG CHILDREN (AND THEIR PARENTS). THE BERENSTAIN BEARS IS A SERIES THAT CELEBRATES FAMILY, FRIENDSHIP, AND RESPECT FOR OTHERS AND ADDRESSES MANY OF THE QUESTIONS THAT YOUNG CHILDREN HAVE ALWAYS RAISED, AT THE SAME TIME THAT IT ENGAGES AND DELIGHTS YOUNG VIEWERS.",99,N/A,N/A,N/A
2003,WLPC-LP,N/A,DETROIT,7.5,ANALOG,ULTIMATE CHOICE,CORE,SYNDICATED,THURS 4:30-5:00 PM & SAT 1:00-1:30 PM,18,8,30,13,18,"This series follows eight teens through a carefully orchestrated extreme adventure against the breath-taking background of Lake Tahoe , California . They face cliff jumping, whitewater rafting, an ultimate choice obstacle course, the flying trapeze, paintball battles, ultimate rope courses, mountain scooters, hot air ballooning and much more. They live these adventures 24 hours each day, saying goodbye to their normal lives and hello to an experience that they will never forget. At the conclusion of each adventure, the teens discuss what they learned about themselves and life, as they develop their own convictions about each of the physical and moral issues.",8,N/A,N/A,N/A
2003,WLPC-LP,N/A,DETROIT,7.5,ANALOG,ANIMAL ACTION,CORE,NETWORK,MON 4:30-5:00 PM & SAT 7:30-8:00 AM,26,0,30,7,13,Animal Action with Eddie and Greg is uniquely formatted with an Abott and Costello-style show combined with up close and personal animal action. It's topped with answers to the most popular questions about the animals featured.,99,N/A,N/A,N/A
2003,WLPC-LP,N/A,DETROIT,7.5,ANALOG,CMJ CLUBZONE,CORE,NETWORK,SAT 10:00-10:30 AM,4,8,30,7,12,"CMJ ClubZone is a delightful adventure of discovery featuring the Curious Cam-Man along with Artie and The Tree House Kids. Children wil learn amazing facts through nature, archeology, and songs. CMJ ClubZone is a weekly national children's television program, whose purpose is to reinforce faith, postive values, and self-esteem through a relationship with Jesus Christ.",8,N/A,N/A,N/A
2003,WLPC-LP,N/A,DETROIT,7.5,ANALOG,MARY LOU'S FLIP FLOP SHOP,CORE,NETWORK,SAT 9:00-9:30 AM,5,8,30,4,6,"Featuring Olympic champion Mary Lou Retton, this series packed with high-energy fun that focuses on physical fitness, health, nutrition, hygiene, confidence-building and positive thinking.",8,N/A,N/A,N/A
2003,WLPC-LP,N/A,DETROIT,7.5,ANALOG,GERBERT,CORE,NETWORK,SAT 7:00-7:30 AM,13,0,30,2,10,"Gerbert captures the innocence of childhood, encouraging children to become comfortable with who they are today and who they can become tomorrow. Gerbert helps build the character of children by showing children how to make moral choices.",99,N/A,N/A,N/A
2003,WLPC-LP,N/A,DETROIT,7.5,ANALOG,NANA PUDDIN',CORE,NETWORK,SAT 10:30-11:00 AM,13,0,30,4,10,"Award winning ventriloquist Dennis Lee hosts this action-packed half-hour of fast moving skits, songs, ans special guests. Interwoven with the fun are solid messages teaching children how to make the best choices in life.",99,N/A,N/A,N/A
