Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1998,WDWB,WB,DETROIT,3.5,ANALOG,BANANAS IN PAJAMAS,NON-CORE,SYNDICATED,SAT 6:00-6:30 AM,13,0,30,3,11,Mischievous twin bananas dressed in striped pj's live in a colorful storybook world. Each episode is a self-contained adventure story that covers a wide variety of topics that carry a positive and essential message that can be applied to situations in the day to day world of children.,99,N/A,N/A,N/A
1998,WJBK,FOX,DETROIT,3,ANALOG,HOMER'S WORKSHOP,CORE,SYNDICATED,SUN 7:00-7:30 AM,13,0,30,6,11,Children are instructed in building simple projects for themselves while learning the importance of protecting the environment. Increases knowledge about the world; promotes curiosity about the way things work; teaches how to arrive at acceptable solutions; encourages self dependence and a sense of achievement.,99,N/A,N/A,N/A
1998,WJBK,FOX,DETROIT,3,ANALOG,PEER PRESSURE,CORE,SYNDICATED,SAT 10:30-11:00 AM,12,1,30,13,16,"A game show addressing issues teens face in a hip, irreverent way, providing an exciting opportunity for them vicariously and directly to engage in positive experiences associated with growing up in the '90's.",N/A,N/A,N/A,N/A
1998,WJBK,FOX,DETROIT,3,ANALOG,WILD ABOUT ANIMALS,CORE,SYNDICATED,SAT 7:00-7:30 AM,13,0,30,12,16,"Brings children entertaining and interesting stories about fascinating animals. Each episode comprises 4 or 5 stories, designed to teach children about exotic and unique animals, as well as animals they see every day.",99,N/A,N/A,N/A
1998,WJBK,FOX,DETROIT,3,ANALOG,CLICK,CORE,SYNDICATED,SAT 11:00-11:30 AM,12,1,30,13,16,A fast-paced game show that provides a positive learning context for the acquisition of knowledge and stimulates interest in intellectual activities and enhances adolescents' capacity to think on their feet.,N/A,N/A,N/A,N/A
1998,WJBK,FOX,DETROIT,3,ANALOG,POPULAR MECHANICS FOR KIDS,CORE,SYNDICATED,SAT 7:30-8:00 AM,13,0,30,8,12,"Takes children to some of the world's most exciting places, where they get a first-hand look and feel of what it takes to build and operate everything they see. The ""How Team's"" boy and girl reporters put on their hard hats and go on site to to work with experts and provide hands'-on demonstrations.",99,N/A,N/A,N/A
1998,WJBK,FOX,DETROIT,3,ANALOG,BILL NYE THE SCIENCE GUY,CORE,SYNDICATED,SAT 10:00-10:30 AM,12,1,30,6,11,"Bill Nye tackles questions such as: Where does rain come from?...Why does the sun rise every 24 hours? making science interesting, challengign and fun.",N/A,N/A,N/A,N/A
1998,WJBK,FOX,DETROIT,3,ANALOG,REAL LIFE 101,NON-CORE,SYNDICATED,SAT 6:00-6:30 AM,13,0,30,13,16,"Hosted by 5 teens; introduces viewers to some of the world's most colorful & challenging careers. Unique format combines travel, interviews and on-the-job experience to create a real-life curriculum. Gives teens career guidance & infor on careers.",99,N/A,N/A,N/A
1998,WJBK,FOX,DETROIT,3,ANALOG,CRITTER GITTERS,NON-CORE,SYNDICATED,SAT 6:30-7:00 AM  ,13,0,30,8,12,"Boy & girl co-hosts ask questions & do things every child would like to, exploring what animals are really like and what we can do to protect them.",99,N/A,N/A,N/A
1998,WKBD,UPN,DETROIT,3,ANALOG,DISNEY'S DOUG,CORE,SYNDICATED,MON-FRI 3:30-4:00 PM  ,66,0,30,9,13,"Animated show featuring 12-year-old Doug, who deals with real kids issues. The show reinforces positive attitudes about the importance of friendship and family and bolsters self-esteem. It teaches viewers effective problem-solving by resolving issues in fun and creative ways. Issues include peer pressure, puppy love, self-doubt, paranoia, jealousy, pride and honesty.",99,N/A,N/A,N/A
1998,WKBD,UPN,DETROIT,3,ANALOG,ALGO'S FACTORY,CORE,NETWORK,SUN 9:30-10:00 AM,13,0,30,9,13,"This show was produced to instill in kids an interest in science, math and technology. The series host Al, a famous scientist and explorer, and Algo Rhythm, an animated computer chip, teach lessons about such topics as atoms and elements, heat, energy, weather, electricity, water and sound.",99,N/A,N/A,N/A
1998,WKBD,UPN,DETROIT,3,ANALOG,KIDS ARE PARAMOUNT: THE BEST OF KIDS ARE PARAMOUNT,NON-CORE,LOCAL,SAT 5:00-5:30 PM,1,0,30,10,14,"Hosted by UPN's Marcus Paulk, this program looked back at the 18-month campaign. It covered environmental issues including protecting the planet and building a schoolyard habitat. It also covered health issues including fitness and exercise and anti-smoking messages.",99,N/A,N/A,N/A
1998,WKBD,UPN,DETROIT,3,ANALOG,THE TEEN FILES: THE TRUTH ABOUT DRINKING,NON-CORE,NETWORK,SAT 6:00-7:00 PM & SUN 11:00PM-12:00 AM,2,0,60,13,16,"This program, hosted by Leeza Gibbons, focused on real teens whose lives were affected by alcohol abuse. It revealed the grim realities of underage drinking and offered insight on what can be done. It showed negative mental, physical and social health effects of alcohol.",99,N/A,N/A,N/A
1998,WPXD,PAX TV,DETROIT,4,ANALOG,CLOUD NINE- SATURDAY,CORE,NETWORK,SAT 7:00-9:00 AM,13,0,120,5,9,"A trio of live-action teen angels have taken on the task of broadcasting children's programs hoping to inspire and inform children through their own issues which correspond to the many moral lessons depicted through the long-form programs they broadcast. The long-form programs (as further described below) are informational and educational for children ages 5-9. ZAK TALES - Zak is the Mayor of Fun Town. The costumed Zak offers children solutions to the universal problems associated with growing up by drawing examples from classic children's literature and with characters in similar plights, such as Robinson Crusoe, Tom Thumb and Sinbad. Zak and his sidekick, Kilroy, lead their viewers on adventures filled with exciting stories, jokes, sing-alongs and even a little rap poetry. THE SYLVANIAN FAMILIES - This animated series of bears, rabbits, racoons, mice, beavers and foxes who live in the Sylvanian forest show that they have troubles like everyone else: fires, floods and storms. The villain Packbat and his sidekick, Gatorpossum, add to their troubles. The Sylvanian Families band together to solve every problem. Illustrating what a family is all about and allowing the audience to become a part of the family through their adventures. Some themes include pulling togehter, sharing resources and doing the right thing. THE TOOTHBRUSH FAMILY - The animated characters who live in the bathroom explore their environment on exciting adventures. The two brand new toothbrushes, Molly & Max, work with their friends, Flash, Fluoride & Susie Sponge, to become responsible toothbrushes, relating to children on their way to becoming responsible grown-ups. GET ALONG GANG - In Green Meadows, there lives a merry group of animated animal friends, The Get Along Gang, who are always ready to lend a helping hand in their own caring and clever way. They travel through the countryside in the Clubhouse Caboose, sharing adventures and stories presenting themes illustrating respect, trust, teamwork, helping others in need and responsibility. FOR DECEMBER 5, 1998, ONLY, THE ABOVE-LONG FORM PROGRAMMING WAS REPLACED BY THE FOLLOWING: SWISS FAMILY ROBINSON - The classic literary tale comes to life in this complelling live-action series. The show is shot on Fiji in the South Pacific and chronicles the story of the loving, closely-knit Robinson family as they face day-to-day struggles of being shipwrecked on a deserted island, far from home. Whether they are battling pirates, facing personal family tragedy or surviving Mother Nature, the Swiss Family Robinson demonstrates that family unity, honesty and goodness can triumph in the end. INQUIRING MINDS - An engaging magazine-format show designed to investigate many of the questions about everyday life, such as: why is the ocean salty, why chili peppers are hot and why skin itches. Some things not found in everyday life are also discussed, such as: how one can really walk on hot coals. By adding vivid demonstrations, fun sound effects, real photos, contemporary music and some clever graphics, the answers to some of life's most puzzling questions are revealed. It helps children learn how to think things through and how science fits into everyday life. SUPER MARIO BROTHERS - This animated series based on the characters from the Nintendo video game illustrates good versus evil. King Koopa and his daughter Kootie Pie battle to control the world as the Mario Brothers (Mario and Luigi), the Princess and Toad work to save the day. The show demonstrates working together, the bad side of greed and how learning new things will benefit you.",99,N/A,N/A,N/A
1998,WPXD,PAX TV,DETROIT,4,ANALOG,CLOUD NINE- SUNDAY,CORE,NETWORK,SUN 6:00-9:00 AM,13,0,120,6,10,"The trio of live-action angels continue with their task of broadcasting children's programs in hope of inspiring and informing children. We see them behind the scenes in the Cloud 9 studio where they work together to run the station while dealing with their own personal problems and work dilemmas that correspond to the many moral lessons depicted in the programs they broadcast. Each long-form segement serves to highlight and reinforce the educational and moral elements of the series. Overall themes include overcoming fears, being responsible, dealing with jealousy, respecting others, handling anger, learning to trust, resolving conflict, having a good attitude and self-esteem, using teamwork and being cooperative, being prepared, helping others, discouraging cheating and lying and promoting hard work and dedication. The long-form segments are targeted to children 6-10 and descriptions of these segments follow: SWISS FAMILY ROBINSON - The classic literary tale comes to life in this complelling live-action series. The show is shot on Fiji in the South Pacific and chronicles the story of the loving, closely-knit Robinson family as they face day-to-day struggles of being shipwrecked on a deserted island, far from home. Whether they are battling pirates, facing personal family tragedy or surviving Mother Nature, the Swiss Family Robinson demonstrates that family unity, honesty and goodness can triumph in the end. INQUIRING MINDS - An engaging magazine-format show designed to investigate many of the questions about everyday life, such as: why is the ocean salty, why chili peppers are hot and why skin itches. Some things not found in everyday life are also discussed, such as: how one can really walk on hot coals. By adding vivid demonstrations, fun sound effects, real photos, contemporary music and some clever graphics, the answers to some of life's most puzzling questions are revealed. It helps children learn how to think things through and how science fits into everyday life. HURRICANES - The excitement of chapionship soccer comes to life, with all the behind-the-scenes, off-the-field drama and action this animated series can bring. The show features a cast of international soccer players as members of the Hurricanes, who travel to exotic locales around the world. Thanks to an unexpected inheritance, an American teenager, Amanda, becomes the new owner of the team. Set on the island of Hipaniola, the characters include the diverse, international personalities who make up the team, an eccentric coach, his son, the physician and one unruly mascot. The series teaches teamwork, competition, winning and losing, and how to handle the moments of glory and defeat. US SPACE FORCE - The race for knowledge and the fight to defend freedom are at the heart of the courageous adventure of Starcom. Starcom, along with Starbase Command, Airwing and the Astro Marines are the premiere peacekeeping force in the growing planetary commuity. The heroes are a team of the best and brightest, making full use of their ultra-sophisticated vehicles and state-of-the-art technology to confront the sinister Emperor Dark. This animated show of heros, exploration, adventure and excitement set against the backdrop of colonization of the Solar System shows the cooperative efforts to keep the peace. Similarities can be drawn to the growing, changing children's environment",99,N/A,N/A,N/A
1998,WWJ-TV,CBS,DETROIT,3,ANALOG,FRANKLIN,CORE,NETWORK,SAT 7:00-7:30 AM,13,0,30,3,7,"Based on a series by Paulette Bourgeois and Brenda Clark, this program features the adventures of the turtle Franklin and his friends Bear, Snail, Rabbit and Goose. The objectives of the program are to present to young viewers age-appropriate moral dilemmas addressing issues such as the meaning of right and wrong, the purposes of rules and the consequences of following or not following them, and the values inherent in telling the truth, and to teach viewers important social values such as cooperation and compromise, fairness, responsibility, self-respect and respect for others. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WWJ-TV,CBS,DETROIT,3,ANALOG,ANATOLE,CORE,NETWORK,SAT 7:30-8:30 AM,13,0,30,5,9,"From the Caldecott award winning series by Eve Titus, this program follows the escapades of Anatole the mouse, who learns to function in both the worlds of humans and mice by being clever, determined, a hard worker, a dedicated husband and father, and a problem-solver. The objectives of the program are to encourage viewers to identify and select positive alternatives when faced with personal, interpersonal and social dilemmas and to teach children that dedication and personal effort make it possible to be better family members, friends, students, workers and citizens. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WWJ-TV,CBS,DETROIT,3,ANALOG,DUMB BUNNIES,CORE,NETWORK,SAT 8:00-8:30 AM,13,0,30,5,9,"Dav Pilkey's book series, published by Scholastic, provides the basis for this program about a family of extremely naive bunnies, who use their idiosyncratic, nontraditional logic to solve problems. The objectives of the program are to introduce children to some principles of and creative approaches to problem-solving by exposing them to divergent ways of thinking, and to help them understand the importance of family relationships built on mutual respect, trust and cooperation and the value of various positive personal and social behaviors. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WWJ-TV,CBS,DETROIT,3,ANALOG,FLYING RHINO JUNIOR HIGH,CORE,NETWORK,SAT 8:30-9:00 AM,13,0,30,7,11,"In this series, four friends at Rhino Junior High use brains and brawn to deal with problems created by their nemesis Earl P. Sidebottom, who can transpose the school to faraway places and drop students into strange situations. Focusing episodically on the different members of the group, the program addresses a range of personal and social concerns faced by early adolescents, while integrating school curricular material relating to the language and creative arts, science, and history, as well as principles of critical thinking and problem solving. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WWJ-TV,CBS,DETROIT,3,ANALOG,BIRDZ,CORE,NETWORK,SAT 11:00-11:30 AM,13,0,30,7,11,"In this series, children are exposed to a variety of issues facing young teenagers as seen through the eyes of a family of birds, led by the 12-year-old Eddie Storkowitz, an aspiring filmmaker. The program focuses on coming-of-age problems related to self-esteem, peer pressure, interpersonal relationships, social roles, and civility. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WWJ-TV,CBS,DETROIT,3,ANALOG,TALES FROM THE CRYPTKEEPER,CORE,NETWORK,SAT 11:30-12:00 PM,5,0,30,7,11,"This series uses the amusing though engagingly ghoulish character the Cryptkeeper, well known to both elementary school aged and adolescent children, as a storyteller who introduces young viewers to a variety of life lessons. The objectives of the program are to assist children in learning lessons such as the importance of staying in school, the value of telling the truth and being considerate of others, and the need to exercise judgment in choosing friends, and to help viewers understand principles of self-discipline needed to solve personal problems. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WWJ-TV,CBS,DETROIT,3,ANALOG,MYTHIC WARRIORS: GUARDIANS OF THE LEGEND,CORE,NETWORK,SAT 11:30-12:00 PM,8,0,30,7,11,"Based on the Children's Choice award-winning books by Laura Geringer, this adventure series uses a modernized Mount Olympus to introduce children to the stories of classic Greek myths and legends, related by a storyteller who emphasizes questions of right and wrong, loyalty and ethical conduct. The program teaches positive life-lessons, such as the value of personal determination, courage and compassion, while cultivating an appreciation of reading and the storytelling tradition. The program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WXYZ-TV,ABC,DETROIT,3.5,ANALOG,NICK NEWS,CORE,SYNDICATED,SAT 7:00-7:30 AM,13,0,30,6,11,"A live-action news program for chidren, hosted by Linda Ellerbee. The program provides educational information on numerous subjects, positive role models, and a forum for children to think and ask questions about the world around them.",99,N/A,N/A,N/A
1998,WXYZ-TV,ABC,DETROIT,3.5,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,SYNDICATED,SAT 7:30-8:00 AM,13,0,30,7,11,"This weekly series tours outstanding zoos and natural wildlife areas around the world. It provides educational information about animals, plants and people of the world and how they fit into the Earth's ecosystem. This program is recommended by the National Education Association.",99,N/A,N/A,N/A
1998,WXYZ-TV,ABC,DETROIT,3.5,ANALOG,DISNEY'S 1 SATURDAY MORNING,CORE,NETWORK,SAT 8:30-10:30 AM,13,1,120,8,12,"This two-hour program block features three half-hour educational series in combination with several short-form educational elements. The latter includes ""Great Minds...Think For Themselves"" (American history segments) and ""Where's It Go?"" (short segments describing animal behavior). ""Disney's Doug"" -- Narrated via the spoken journal entries of an aspiring writer/cartoonist Doug Funnie, this series uses humor and fantasy in depicting the struggles of a twelve-year-old boy to define identity, develop self-confidence, resolve family and school problems and maintain friendships strained by preadolescent physical and emotional changes. Series episodes promote values such as honesty, loyalty, fairness and respect for individual differences. ""Disney's Pepper Ann"" -- ""Pepper Ann"" features a twelve-year-old girl who is growing up in a single parent family. She demonstrates that individuality, competence and humor are survival skills for any pre-teenager. From week to week she discovers the importance of speaking out for what one believes and the value of learning from one's mistakes. The primary educational focus of the series is self-esteem, particularly that of young girls. Additionally the series teaches perseverance, taking responsibility and thinking creatively. ""Disney's Recess"" -- A collection of animated stories about six fourth graders who attend suburban public school. Loyal friends, these children are an ethnically and gender diverse group. They provide role models for viewers who may be struggling with problems common to middle childhood such as conflicts with authority figures, school and family rules, issues of fairness, desire to be popular, peer pressure and crises of confidence. Series episodes raise thought provoking questions which parents and children can talk about together, providing a rich source of values-oriented family discussion material. (Disney's 1 Saturday was preempted 12/19 due to network special reports on impeachment hearings and special reports on Iraq.)",N/A,N/A,N/A,N/A
1998,WXYZ-TV,ABC,DETROIT,3.5,ANALOG,MORE THAN A GAME,CORE,SYNDICATED,SAT 11:00-11:30 AM,12,5,30,13,16,"A weekly series with focus on positive human interest stories in sports. Featuring positive role-models -- professional, college, semi-professional and interscholastic competitors who are champions in their private lives as well. This series imparts messages about self-discipline, family values and giving back to the community.",N/A,N/A,N/A,N/A
1998,WXYZ-TV,ABC,DETROIT,3.5,ANALOG,101 DALMATIANS,NON-CORE,NETWORK,SAT 11:30-12:00 PM,13,8,30,7,11,"In the personae of a group of Dalmatian puppies and their friend, a resourceful chicken named ""Spot,"" this series addresses many of the key developmental issues of middle childhood. Stories revolve around conflicts over rules, learning to be responsible, attempts to gain peer acceptance, learning from mistakes, desires to help one another and problem-solving. The series encourages prosocial values such as empathy, fairness, and cooperative behavior as well as modeling information-gathering and thinking strategies.",8,N/A,N/A,N/A
1998,WXYZ-TV,ABC,DETROIT,3.5,ANALOG,THE NEW ADVENTURES OF WINNIE THE POOH,NON-CORE,NETWORK,SAT 12:00-12:30 PM,13,9,30,3,6,"Based on the classic ""Winnie The Pooh"" book series by A.A. Milne, ""The New Adventures of Winnie The Pooh"" depicts the everyday lives of Christopher Robin and his animal companions Pooh, Tigger, Eeyore, Owl and Gopher. Series episodes convey strong prosocial messages about honesty, taking responsibility, persistence, cooperative effort, friendship and caring. Episodes are designed to have great educational relevance to young viewers and to help younger children distinguish between fantasy and reality, identify feelings and overcome common childhood fears.",8,N/A,N/A,N/A
1998,WXYZ-TV,ABC,DETROIT,3.5,ANALOG,SQUIGGLEVISION,NON-CORE,NETWORK,SAT 12:30-1:00 PM,13,10,30,8,12,"Primarily designed for children in the middle school grades, ""Squigglevision"" uses activities at a radio station and in the courtroom as springboards for teaching scientific concepts and their everyday applications. Characters use critical thinking to examine and describe phenomena, thereby helping the home viewer to sharpen overservational and sequential thinking skills. Scientific and math estimation concepts are illustrated by means of practical ""demonstrations"" and graphics.",10,N/A,N/A,N/A
1998,WXYZ-TV,ABC,DETROIT,3.5,ANALOG,ABC'S SCHOOLHOUSE ROCK,NON-CORE,NETWORK,SAT 10:57-11:00 AM,13,2,3,6,11,"This short-form educational program teaches concepts in grammar, math, U.S. history, science and finance by transforming these concepts into popular songs, rhymes, and amusing visuals. This method of presenting academic concepts has been proven to be a powerful instructional tool.",N/A,N/A,N/A,N/A
