Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1998,WBPX,PAXTV,"Boston, MA",4,Analog,Cloud Nine- Sundays,Core,Network,Sundays 6-9AM,4,0,180,6,10,"The trio of live-action angels continue with their task of broadcasting children's programs in hope of inspiring and informing children. We see them behind the scenes in the Cloud 9 studio where they work together to run the station while dealing with their own personal problems and work dilemmas that correspond to the many moral lessons depicted in the programs they broadcast. Each long-form segment serves to highlight and reinforce the educational and moral elements of the series. Overall themes include overcoming fears, being responsible, dealing with jealousy, respecting others, handling anger, learning to trust, resolving conflict, having a good attitude and self-esteem, using teamwork and being cooperative, being prepared, helping others, discouraging cheating and lying, and promoting hard work and dedication. The long-form segments are targeted to children 6-10. Descriptions of these segments follow: SWISS FAMILY ROBISON - the classic literary tale comes to life in this compelling live-action series. The show is shot on Fiji in the South Pacific and chronicles the story of the loving, closely-knit Robinson family as they face day-to-day struggles of being shipwrecked on a deserted island, far from home. Whether they are battling pirates, facing personal family tragedy or surving Mother Nature, the Swiss Family Robinson demonstrates that family unity, honesty and goodness can triumph in the end. INQUIRING MINDS - An engaging magazine-format show designed to investigate many of the questions about everyday life, such as: why the ocean is salty, why chili peppers are hot, and why skin itches. Some things not found in everyday life are also discussed, such as: how one can really walk on hot coals. By adding vivid demonstrations, fun sound effects, real photos, contemporary music and some clever graphics, the answers to some of life's most puzzling questions are revealed. It helps children learn how to think things through and how science fits into everyday life. HURRICANES - The excitement of championship soccer comes to life, with all the behind-the-scenes, off-the-field drama and action this animated series can bring. The show features a cast of international soccer players as members of the Hurricanes, who travel to exotic locales around the world. Thanks to an unexpected inheritance, an American teenager, Amanda, becomes the new owner of the team. Set on the island of Hipaniola, the characters include the diverse, international personalities who make up the team, an eccentric coach, his son, the physician and one unruly mascot. The series teaches teamwork, competition, winning and losing, and how to handle moments of glory and defeat. STARCOM - The race for knowledge and the fight to defend freedom are at the heart of the courageous adventure of Starcom. Starcom, along with Starbase Command, Airwing and the Astro Marines are the premier peacekeeping force in the growing planetary community. The heroes are a team of the best and brightest, making full use of their ultra-sophisticated vehicles and state-of-the-art technology to confront the sinister Emperior Dark. This animated show of heroes, exploration, adventure and excitement set against the backdrop of colonization of the Solar System shows the cooperative efforts to keep the peace. Similarities can be drawn to the growing, changing children's environment.",99,N/A,N/A,N/A
1998,WBZ-TV,CBS,"Boston, MA",3,Analog,Franklin,Core,Network,Sundays 7-7:30AM,13,0,30,3,7,"Based on a series by Paulette Bourgeois and Brenda Clark, this program features the adventures of the turtle Franklin and his friends Bear, Snail, Rabbit and Goose. The objectives of the program are to present to young viewers age-appropriate moral dilemmas addressing issues such as the meaning of right and wrong, the purposes of rules and the consequences of following or not following them, and the values inherent in telling the truth, and to teach viewers important social values such as cooperation and compromise, fairness, responsibility, self-respect and respect for others. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WBZ-TV,CBS,"Boston, MA",3,Analog,Anatole,Core,Network,Sundays 7:30-8AM,13,0,30,5,9,"From the Caldecott award winning series by Eve Titus, this program follows the escapades of Anatole the mouse, who learns to function in both the worlds of humans and mice by being clever, determined, a hard worker, a dedicated husband and father, and a problem-solver. The objectives of the program are to encourage viewers to identify and select positive alternatives when faced with personal, interpersonal and social dilemmas and to teach children that dedication and personal effort make it possible to be better family members, friends, students, workers and citizens. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WBZ-TV,CBS,"Boston, MA",3,Analog,Dumb Bunnies,Core,Network,Saturdays 10-10:30AM,12,1,30,5,9,"Dav Pilkey's book series, published by Scholastic, provides the basis for this program about a family of extremely naive bunnies, who use their idiosyncratic, nontraditional logic to solve problems. The objectives of the program are to introduce children to some principles of and creative approaches to problem-solving by exposing them to divergent ways of thinking, and to help them understand the importance of family relationships built on mutual respect, trust and cooperation and the value of various positive personal and social behaviors. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,WBZ-TV,CBS,"Boston, MA",3,Analog,Flying Rhino Junior High,Core,Network,Saturday 10:30-11AM,12,1,30,7,11,"In this series, four friends at Rhino Junior High use brains and brawn to deal with problems created by their nemesis Earl P. Sidebottom, who can transpose the school to faraway places and drop students into strange situations. Focusing episodically on the different members of the group, the program addresses a range of personal and social concerns faced by early adolescents, while integrating school curricular material relating to the language and creative arts, science, and history, as well as principles of critical thinking and problem solving. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,WBZ-TV,CBS,"Boston, MA",3,Analog,Birdz,Core,Network,Saturdays 11-11:30AM,12,1,30,7,11,"In this series, children are exposed to a variety of issues facing young teenagers as seen through the eyes of a family of birds, led by the 12-year-old Eddie Storkowitz, an aspiring filmmaker. The program focuses on coming-of-age problems related to self-esteem, peer pressure, interpersonal relationships, social roles, and civility. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,WBZ-TV,CBS,"Boston, MA",3,Analog,Tales from the Cryptkeeper,Core,Network,Saturdays 11:30-12PM,5,0,30,7,11,"This series uses the amusing though engagingly ghoulish character the Cryptkeeper, well known to both elementary school aged and adolescent children, as a storyteller who introduces young viewers to a variety of life lessons. The objectives of the program are to assist children in learning lessons such as the importance of staying in school, the value of telling the truth and being considerate of others, and the need to exercise judgment in choosing friends, and to help viewers understand principles of self-discipline needed to solve personal problems. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1998,WBZ-TV,CBS,"Boston, MA",3,Analog,Mythic Warriors: Guardians of the Legend,Core,Network,Saturdays 11:30-12PM,7,1,30,7,11,"Based on the Children's Choice award-winning books by Laura Geringer, this adventure series uses a modernized Mount Olympus to introduce children to the stories of classic Greek myths and legends, related by a storyteller who emphasizes questions of right and wrong, loyalty and ethical conduct. The program teaches positive life-lessons, such as the value of personal determination, courage and compassion, while cultivating an appreciation of reading and the storytelling tradition. The program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Popular Mechanics for Kids,Core,Syndicated,Saturdays 7-7:30AM,13,0,30,8,12,"POPULAR MECHANICS FOR KIDS FEATURES TWO YOUNG REPORTERS WHO VISIT SOME OF THE WORLD'S MOST EXCITING PLACES TO GET A ""HANDS-ON"" DEMONSTRATION OF WHAT IT TAKES TO BUILD AND OPERATE EVERYTHING THEY SEE. THE PROGRAM RECEIVED A 1998 PARENTS' CHOICE RECOMMENDATION, A 1998 SILVER APPLE AWARD FROM THE NATIONAL EDUCATIONAL MEDIA NETWORK, AND A ""HIGHLY EDUCATIONAL"" RATING FROM THE ANNENBERG PUBLIC POLICY CENTER.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Jack Hanna's Animal Adventures,Core,Syndicated,Saturdays 7:30-8AM,14,0,30,13,16,"AN INFORMATIVE, HALF-HOUR SERIES THAT TEACHES ABOUT WILD ANIMALS, NATURAL HABITATS, AND THE ENVIRONMENT.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Disney's 101 Dalmatians: The Series,Core,Network,Saturdays 8-8:30,13,0,30,7,11,"In the personae of a group of dalmatian puppies and their friend, a resourceful chicken named ""Spot"", this series addresses many of the key developmental issues of middle childhood. Stories revolve around conflicts over rules, learning to be responsible, attempts to gain peer acceptance, learning from mistakes, desires to help other animals or human characters, problem solving. The series encourages prosocial values such as empathy, fairness and cooperative behavior as well as modeling information gathering and thinking strategies.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Disney's One Saturday Morning,Core,Network,Saturdays 8:30-10:30AM,12,1,120,8,12,"This two-hour program block features 3 long-form educational elements - ""Disney's Doug"", ""Disney's Recess"" and ""Disney's Pepper Ann"" in combination with a variety of short-form educational and entertainment elements which include ""Great Minds...Think for Themselves"" (American history segments), ""ABC's Schoolhouse Rock"" and fact based shorts called ""What's Up With That?"". Disney's Doug - Target Age 8-12 - Narrated via the spoken journal entries of aspiring writer/cartoonist Doug Funnie, this series uses humor and fantasy in depicting the struggles of a 12 year old boy to develop self-confidence and identity, resolve family, peer and school problems and maintain friendships strained by preadolescent physical and emotional change. Series episodes foster values such as honesty, loyalty, fairness and respect for individual differences. By means of its narrative episode structure the program also serves to encourage creative writing and artistic expression. Disney's Pepper Ann - Target Age 10-12 - The program features a 12 year old girl who demonstrates that individuality, self-expression, competence and humor are assets for a pre-teenager. From week to week Pepper, who is growing up in a single parent family and who attends Middle School, learns that it is O.K. to make mistakes and that it is important to speak out for what one believes. Additionally, the series affirms positive values such as effort/perseverance, talking responsibility, creativity and the value of friendship. Disney's Recess - Target Age 8-12 - The program is a collection of animated stories about a group of fourth graders who attend suburban public school. Having been loyal friends for years, these children are an ethnically and gender diverse group. They provide role models for viewers who may likewise be struggling with problems common to middle childhood such as conflicts with authority figures, school and family rules, desire to be popular, peer pressure, crisis of confidence, lack of fairness. A recurrent theme is the issue of dealing with the class bully or""teacher's pet"". Certain episodes raise thought provoking questions which parents and children can talk about together, providing a rich source of values oriented family discussion material.",N/A,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Squigglevision,Core,Network,Saturdays 10:30-11AM,12,1,30,8,12,"The program offers a novel and highly entertaining approach to science education. Primarily designed for children in the middle school grades, the series uses a humorous courtroom setting as a vehicle for teaching broad scientific concepts and their everyday applications. In the courtroon setting, characters present their views in a logical manner, enabling the home viewing audience to develop logical and sequential thinking skills, to examine and describe phenomena, to evaluate hypotheses in light of data obtained andto use both inductive anddeductive reasoning. Key science concepts are illustrated by means of courtroom ""demonstrations"" and graphics.",N/A,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Jabberwocky,Non-Core,Local,Saturdays 5-5:30AM,13,0,30,4,6,A SERIES FOR YOUNG CHILDREN THAT FEATURES A RESIDENT CAST OF PERFORMERS WHO DELIVER A PRO-ACTIVE SOCIAL/MORAL MESSAGE THROUGH SONGS AND SKITS.,99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Facing Depression,Non-Core,Local,10/22 8-8:30PM,1,0,30,12,18,"This half-hour special features a segment focusing on manic depressive illness as well as a segment devoted to identifying depression in children and teens. ""Facing Depression"" is part of the HealthBeat Project campaign. The campaign's goals include: to build community awareness regarding nutrition, health and fitness; provide the community with the knowledge necessary to incorporate and maintain healthy choices in daily living.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Smoke and Mirrors,Non-Core,Local,10/22 8:30-9PM,1,0,30,12,18,"this program examines the lures used by tobacco companies to entice new smokers, particularly teenagers. As part of the HealthBeat Project campaign, the program's goals include: to build community awareness regarding nutrition, health and fitness; provide the community with the knowledge necessary to incorporate and maintain healthy choices in daily living; and to offer specific suggestions and programs to improve the physical well-being and quality of life for people of all ages.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Nick News,Non-Core,Syndicated,Saturdays 6:30-7AM,13,0,30,6,11,"Each week, this series delivers the timely news stories that children need to know to keep up with current events",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Field Trip,Non-Core,Syndicated,Saturdays 6-6:30AM,13,0,30,6,11,"CHARLOTTE, A 12-YEAR OLD INVENTOR AND HER FRIENDS, PUG AND ZERO, TRAVEL IN THEIR ""EXPLORAGYZER"" THROUGH TIME AND SPACE TO ENCOUNTER EDUCATIONAL ADVENTURES.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Secrets of the Animal Kingdom,Non-Core,Syndicated,Saturdays 6:30-7AM,13,0,30,8,12,"Two children act as guides through a wildlife park to meet exotic animals in their own habitats. With hands-on demonstrations, the co-hosts learn about the care and idiosyncrasies of each animal.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,High 5 Salutes Thanksgiving Day Heros,Non-Core,Local,11/26 7:30-8PM,1,0,30,12,18,"The program features the highlights and final scores of Thanksgiving Day high school football matchups/ ""High 5"" a regular news feature throughout the school year, represents a year-long commitment to recognize the outstanding achievements of high school athletes.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Chronicle Country Classic,Non-Core,Local,11/26 8-8:30PM,1,0,30,12,18,"A look back at some of Chronicle's most memorable autumn adventures, including segments featuring culture and destinations of New England. A geographical and historical tour of New England.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Holiday at Pops,Non-Core,Local,11/26 9-11PM,1,0,120,12,18,The program features classic holiday carols set against the majestic backdrop of Boston's Symphony Hall. The program provides a time for families to enjoy together the beauty of the holiday season and traditions. A children's chorus and young soloists energize the appreciation for orchestral and choral music.,99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Return to Glory,Non-Core,Local,12/1 9-10PM,1,0,60,12,18,Program documents the history of one of the first black regiments in the Union Army -- the 54th Massachusetts Infantry. The program tells the story of interracial cooperation that enabled the 54 regiment to overcome the prejudices of their time. The program provides a lesson in local and national history.,99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,City Lights: Boston Celebrates the Season,Non-Core,Local,12/6 6-7PM and 12/17 7-8PM,2,0,60,12,18,City Lights brings to life the sights and sounds of the holiday season in Boston paying homage to Christmas and Hanukkah. Special guests include Captain Kangaroo and Elmo. The program provides an insight to holiday traditions and enjoyment for the whole family.,99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,ABC Kids Movie: Doug's Quailman Marathon,Non-Core,Network,12/13 2-3:30PM,1,0,90,8,12,"Narrated via the spoken journal entries of aspiring writer/cartoonist Doug Funnie, this program uses humor and fantasy in depicting the struggles of a twelve year-old boy to develop self-confidence and identity, resolve family, peer and school problems and maintain friendships strained by preadolescent physical and emotional change. In this program, Doug, in the guise of imaginary superhero ""QuailMan"" attempts to resolve problems. By means of its narrative structure, "" Doug's QuailMan Marathon"" serves to encourage creative writing and artistic expression.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,Last Call,Non-Core,Local,12/22 8:30-9PM,1,0,30,12,18,"A half-hour look at the epidemic of alcohol abuse. The special examines the psychological, social, and biochemical factors that contribute to alcohol abuse and alcoholism in people of all ages. As part of the HealthBeat Project Campaign, the program's goals include building community awareness regarding nutrition, health and fitness; to provide the community with the knowledge necessary to incorporate and maintain health choices in daily living.",99,N/A,N/A,N/A
1998,WCVB,ABC,"Boston, MA",3,Analog,On Thin Ice,Non-Core,Local,12/30 7:30-8PM,1,0,30,12,18,A compelling presentation of real people and real stories about the dangers and consequences of drug and alcohol abuse. The program features stories of young people living with their mistakes resulting from substance abuse.,99,N/A,N/A,N/A
1998,WFXT,FOX,"Boston, MA",5,Analog,Life with Louie,Core,Network,Mon-Fri 7:30-8AM (10/1/98-10/2/98) and M 7:30-8AM (10/5/98-12/28/98 and F 7:30-8AM (10/9/98-12/25/98),27,0,30,6,11,"The educational and informational objective of the program is to offer children the opportunity to explore issues and scenarios that are common to growing up, yet might be perplexing to children, such as how to cope with family and friends as part of this process. As children view this series, not only are they being entertained, they are learning valuable life lessons. The program is regularly scheduled and airs between the hours of 7a-10p. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 6-11 yr olds, in information provided to national publishers of program guides.",99,N/A,N/A,N/A
1998,WFXT,FOX,"Boston, MA",5,Analog,Bobby's World,Core,Network,Fridays 7-7:30AM,1,0,30,4,11,"The educational and informational objective of the program is to explain the complexities of the world for young children, focusing on dealing with the challenges of growing up, and teaching children about the importance of family, friends and values. The program is regularly scheduled and airs between the hours of 7a-10p. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 4-11 yr olds, in information provided to national publishers of program guides.",99,N/A,N/A,N/A
1998,WFXT,FOX,"Boston, MA",5,Analog,The Magic Schoolbus,Core,Network,Mon-Fri 7-7:30AM,64,0,30,6,9,"The educational and informational objectives of the series are to: motivate children's interest in science; introduce science ideas; inspire positive attitudes toward science and education; and model age appropriate science problem solving behavior. Each of the fifty-two half-hour episodes explores a different science topic through an animated journey abroad the magically transformed school bus to destinations such as the center of the earth, inside the human body, to outer space, to remote ecological environments, inside of a molecule, and inside of plant. The program is regularly scheduled and airs between the hours of 7a-10p. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 6-9 yr olds, in information provided to national publishers of program guides.",99,N/A,N/A,N/A
1998,WFXT,FOX,"Boston, MA",5,Analog,Bobby's World,Non-Core,Network,Thursdays 7-7:30AM,1,0,30,4,11,"The educational and informational objective of the program is to explain the complexities of the world for young children, focusing on dealing with the challenges of growing up, and teaching children about the importance of family, friends and values.",99,N/A,N/A,N/A
1998,WHDH,NBC,"Boston, MA",3,Analog,NBA Inside Stuff,Core,Network,Saturdays 11-11:30AM,12,1,30,13,16,"NOTE: The pre-emption listed above on December 19, 1998 was due to breaking news coverage of the debate and House vote to impeach President Clinton. The educational objective of this program is to introduce the teen audience to the pro-social, off-court activities of basketball players and other individuals, and to individuals who have overcome various obstacles in order to achieve their goals. The program segments are based on a curriculum inspired by the U.S. Department of Education's Goals 2000, with particular focus on messages encouraging the following values: school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolutions and global awareness. These educational and informational messages are conveyed primarily through real life examples, interviews and commentary by the program's hosts.",N/A,N/A,N/A,N/A
1998,WHDH,NBC,"Boston, MA",3,Analog,Saved by the Bell: The New Class,Core,Network,Saturdays 11:30-12PM,12,1,30,13,16,"NOTE: The pre-emption listed above on December 19, 1998 was due to breaking news coverage of the debate and House vote to impeach President Clinton. The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories- intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved through this series by exploring social themes through the daily school life of six teenage friends at Bayside High who help each other make the most of growing up in a complicated world. The Bayside Kids give teens a useful perspective on many tough issues they have to face both in peer relationships, and in personal decision-making both in and out of the classroom.",N/A,N/A,N/A,N/A
1998,WHDH,NBC,"Boston, MA",3,Analog,Hang Time I,Core,Network,Saturdays 12-12:30PM,12,1,30,13,16,"NOTE: The pre-emption listed above on December 19, 1998 was due to breaking news coverage of the debate and House vote to impeach President Clinton. The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories- intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by examining how a boy's team accepts a female player, and by exploring themes related to group processes, such as teamwork, reciprocity, cooperation and competition, tolerance and acceptance. As the team and their close friends go through each basketball season, they face new challenges and solve problems through individual effort and mutual support.",N/A,N/A,N/A,N/A
1998,WHDH,NBC,"Boston, MA",3,Analog,City Guys,Core,Network,Saturdays 12:30-1PM,12,2,30,13,16,"NOTE: In addition to the pre-emption listed above, on December 19, 1998 this program was pre-empted in its entirety due to breaking news coverage of the debate and House vote to impeach President Clinton. The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories- intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by exploring the pressures of living in a big city environment where situations are sometimes so difficult and challenging, kids have to learn sophisticated and responsible decision-making to be safe and stay focused. The series follows the encounters and problem-solving of two young men through an eventful school year at Manhattan High and shows teens how to work with their principal, family and friends to be successful.",N/A,N/A,N/A,N/A
1998,WHDH,NBC,"Boston, MA",3,Analog,One World,Core,Network,Saturdays 1-1:30PM,12,3,30,13,16,"NOTE: In addition to the pre-emptions listed above, on December 19, 1998 this program was pre-empted in its entirety due to breaking news coverage of the debate and House vote to impeach President Clinton. The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories -- intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved through this series by exploring socio-emotional themes of identity, self-worth, social reciprocity, service to others and acceptance of differences. Through the characters in the show, our audience will see examples of different approaches to resolving problems caused by these issues.",N/A,N/A,N/A,N/A
1998,WHDH,NBC,"Boston, MA",3,Analog,Hang Time II,Core,Network,Sundays 7-7:30AM,13,0,30,13,16,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories- intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by examining how a boy's team accepts a female player, and by exploring themes related to group processes, such as teamwork, reciprocity, cooperation and competition, tolerance and acceptance. As the team and their close friends go through each basketball season, they face new challenges and solve problems through individual effort and mutual support.",99,N/A,N/A,N/A
1998,WHDH,NBC,"Boston, MA",3,Analog,Did you Ever Wonder,Non-Core,Syndicated,Saturdays 6:30-7:30AM,13,0,30,6,11,"This program is described as a truly one of a kind video trip that places chidlren in all different situations in American factories. They receive an overview of how ""things"" are made such as planes, toy trains, bicycles, washing machines, computers, and automobiles, etc.. The children learn about tools and products that are used on a day-to-day basis. Viewers of this program have referred to it as a ""field trip"".",99,N/A,N/A,N/A
1998,WHSH-TV,N/A,"Boston, MA",3,Analog,Vegetable Soup,Core,Syndicated,Sundays 7-7:30AM,13,1,30,5,12,"This educational half-hour magazine show for children ages 5-12 features guest hosts who introduce studio, puppet and animated segments. Human relations, language skills and science are taught.",N/A,N/A,N/A,N/A
