Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2006,WDSU,NBC,NEW ORLEANS,3.54,ANALOG,VEGGIE TALES,CORE,NETWORK,SAT 10AM,13,0,30,4,8,"This is an award winning 3D animated series that teaches kids values like honesty, kindness and forgiveness in a delightfully wacky way. The series follows the hilarious adventures of Bob the Tomato, Larry the Cucumber and a bushel full of their vegetable friends as they learn important life lessons. Each episode includes infectious ""Silly Songs"", usually sung by Larry the Cucumber, that help reinforce the values-based message.",99,N/A,N/A,N/A
2006,WDSU,NBC,NEW ORLEANS,3.54,ANALOG,DRAGON,CORE,NETWORK,SAT 10:30AM,13,0,30,4,8,"Dragon is based on the books by best-selling children's author Dav Pilkey, and is a stop-motion series for preschoolers about a kindhearted blue dragon named Dragon. Dragon is friendly and helpful, but tends to see things from a much different perspective than most of us--and that is where the fun begins. Set in a colorful world populated by a menagerie of animal pals, the series playfully explores themes that are universally identifiable to children: wanting a friend, being afaid of the dark, and trying new things.",99,N/A,N/A,N/A
2006,WDSU,NBC,NEW ORLEANS,3.54,ANALOG,3-2-1 PENGUINS,CORE,NETWORK,SAT 11AM,13,0,30,4,8,"3-2-1 Penguins! tells the story of two young kids, Jason an Michelle, and four out-of-this-world penguins, as they explore the galaxy--and learn important lessons and values along the way.",99,N/A,N/A,N/A
2006,WDSU,NBC,NEW ORLEANS,3.54,ANALOG,BABAR,CORE,NETWORK,SAT 11:30AM,13,0,30,4,8,"Barbar is a young elephant who returns to the jungle where he builds the city of Celesteville and is crowned king of the elephants. A dedicated ruler and father, Barbar and his family experience many challenges as they journey throught life, and they learn to rise above them through strength and optimism.",99,N/A,N/A,N/A
2006,WDSU,NBC,NEW ORLEANS,3.54,ANALOG,JANE & THE DRAGON,CORE,NETWORK,SAT 12PM,13,0,30,4,8,"Jane & the Dragon is a coming of age story about a middle-class medieval girl who lives in the Royal Court with her family. As an only child, Jane is raised to be a Lady-in-Waiting but through her determination and a stroke of luck, she ends up being trained as a Knight in the King's Guard instead. Acompanied by her best friend, a giant green Dragon who lives in her backyard, Jane experiences a series of adventures that test her character and her skills as a young knight in a castle full of friends and foes. Each episode in the show takes us through the problems and challenges, Jane encounters and the process she goes through to find the solutions for them.",99,N/A,N/A,N/A
2006,WDSU,NBC,NEW ORLEANS,3.54,ANALOG,JACOB TWO-TWO,CORE,NETWORK,SAT 12:30PM,13,0,30,4,8,"Jacob Two-Two is a very little boy with a very big heart. As the youngest member of a large family, Jacob has to say things twice so he can be heard.He looks up to his siblings, but tends to be ignored or bullied by them when he tries to participate in their activities. Still, there are those who notice him when he inadvertently lands himself in adventures that involve mysterious neighbors, international spies, and villains that come in all shapes and sizes. Often accomapanied by his closest pals, Buford and Renee, Jacob Two-Two finds innovative ways to get himself and others out of hot water as he tumbles through a series of exciting adventures with honesty, integrity, and a whole lot of determination.",99,N/A,N/A,N/A
2006,WDSU,NBC,NEW ORLEANS,3.54,ANALOG,TEEN KID NEWS,CORE,SYNDICATED,SUN 11AM,13,1,30,14,16,"Teen Kids News is a dynamic television news program for teens and pre-teens-by teens. The half-hour weekly program provides information and news to students in a way that's educational as well as entertaining. The focus of the program is young people, so all the stories are in their words. This program inserts the clear informed voice of students into the adult-dominated media and provides a unique perspective that is not currently available on network news program. Weekly Reader provides educational content and works with teachers nationwide to download scripts to teach public speaking, reading, and writing skills.",1,N/A,N/A,N/A
2006,WGNO,ABC,NEW ORLEANS,3,ANALOG,THE EMPEROR'S NEW SCHOOL,CORE,NETWORK,SAT 8AM,13,0,30,8,11,"Kuzco, a youth who is heir to the throne of a mythical Andean country, must graduate from Kuzco Academy before he can become Emperor of his land. He lives with a peasant foster family and faces the intellectual, physical and social challenges that all teens face, while also preparing to rule justly and well. Sometimes Kuzco wonders whether being Emperor for the rest of his days will be a pleasure or a trap. Kuzco thwarts attempts by the nefarious Yzma and her henchman, Kronk, to stop him from doing well in school. If Kuzco were to fail at his classwork, Yzma would become Empress. Kuzco struggles to complete his assignments and stay on track. Only if he remains steadfast, studies hard, learns from his mistakes, and can relate to citizens at all levels of society, will he ascend the throne. His best friend Malina, an excellent student, attempts to help Kuzco stay out of trouble and achieve his goals. Series episodes explore issues such as coping with peer pressure, respecting authority, taking responsibility, adhering to family and school rules, accepting differences, building self-esteem and trust.",99,N/A,N/A,N/A
2006,WGNO,ABC,NEW ORLEANS,3,ANALOG,THE REPLACEMENTS,CORE,NETWORK,SAT 8:30AM,13,0,30,8,12,"Riley and Todd, siblings who were raised in an orphanage after the death of their parents, long to be adopted. They find a comic book advertisement for Fleemco, an agency that will provide “Replacement” parents or adults to substitute for certain individuals. Brother and sister decide to send in the $1.98 fee in hopes of obtaining parents to replace their lost ones. They acquire an unorthodox pair of Replacement parents, Dick Daring and Agent K. Dick is a former daredevil stuntman and Agent K is a British super-spy. Neither seems to know much about parenting, although their intentions are good. Agent K’s highly intelligent automobile, C.A.R., her former spy partner, also joins the household. Their attempts to forge a family and adjust to a new school are both touching and comedic. Riley and Todd discover that they can call Fleemco to request replacement of any adult whom they dislike, who is overly strict, or who is merely uninteresting. The temporary Replacements for teachers, neighbors or other community figures never prove to be as exciting or fun as the siblings had hoped, and are often immature and obnoxious. As things go awry, Riley and Todd learn that they need adult leadership, discipline, role models, order and structure. By the end of each story they are eager to return the Replacement and reinstate the original adult. Stories revolve around issues such as cooperating with household/family rules, taking responsibility, fairness, building self-esteem, and trust.",99,N/A,N/A,N/A
2006,WGNO,ABC,NEW ORLEANS,3,ANALOG,THAT'S SO RAVEN,CORE,NETWORK,SAT 9AM,13,0,30,10,13,"Raven Baxter, who has inherited her grandmother’s gift of clairvoyance, is a normal, happy young woman. Nonetheless, Raven sometimes worries that she is a freak because of her clairvoyant abilities. She has a ten-year old brother, Cory. They are typical siblings, with the tension and rivalry that most siblings experience. Raven and Cory's mother is in law school, and their father owns a small restaurant. Raven attends an ethnically diverse San Francisco public high school. She is responsible for the after-school safety and activities of Cory. Her closest friends, Chelsea and Eddie, are fiercely committed to environmental issues and sports, respectively. Raven dreams of a career in fashion design, and the new season's episodes revolve around her internship with an eccentric fashion designer. Raven’s parents and clos friends know about her “visions.” These premonitions often prompt her to intervene before trouble occurs. Sometimes her interventions backfire, and at other times the foreseen events occur, bringing embarrassment or sadness. She learns valuable lessons from her transgressions. “Visions” set up issues that the Core episodes of this series explore, among which are sibling rivalry, popularity, loyalty, self-acceptance, jealousy, dealing with authority, and consequences of lying or cheating.",99,N/A,N/A,N/A
2006,WGNO,ABC,NEW ORLEANS,3,ANALOG,THAT'S SO RAVEN,CORE,NETWORK,SAT 9:30AM,13,0,30,10,13,"Raven Baxter, who has inherited her grandmother’s gift of clairvoyance, is a normal, happy young woman. Nonetheless, Raven sometimes worries that she is a freak because of her clairvoyant abilities. She has a ten-year old brother, Cory. They are typical siblings, with the tension and rivalry that most siblings experience. Raven and Cory's mother is in law school, and their father owns a small restaurant. Raven attends an ethnically diverse San Francisco public high school. She is responsible for the after-school safety and activities of Cory. Her closest friends, Chelsea and Eddie, are fiercely committed to environmental issues and sports, respectively. Raven dreams of a career in fashion design, and the new season's episodes revolve around her internship with an eccentric fashion designer. Raven’s parents and clos friends know about her “visions.” These premonitions often prompt her to intervene before trouble occurs. Sometimes her interventions backfire, and at other times the foreseen events occur, bringing embarrassment or sadness. She learns valuable lessons from her transgressions. “Visions” set up issues that the Core episodes of this series explore, among which are sibling rivalry, popularity, loyalty, self-acceptance, jealousy, dealing with authority, and consequences of lying or cheating.",99,N/A,N/A,N/A
2006,WGNO,ABC,NEW ORLEANS,3,ANALOG,HANNAH MONTANA,CORE,NETWORK,SAT 10AM,13,0,30,10,13,"Thirteen-year-old Mylie Stewart, recently moved from Tennessee to Malibu, CA, leads a double life. By day she attends public high school, along with her older brother Jackson, but by night she is emerging pop star “Hannah Montana”. Except for her family, only her two best friends, Oliver and Lilly, and her bodyguard know about Mylie’s career as a singer, and she strives to maintain privacy, fearing that her new classmates would treat her very differently if they knew of her stage identity. Mylie wears blonde wigs while performing, and manages to escape being recognized. Miley's mother died three years before the story begins, so her dad is now a single parent. He has just begun dating again. Miley misses her mother very much. One of the songs that she writes and performs is about the pain of growing up without her mother. Unlike her brother, Mylie is a dedicated student. At school, her enemies are Amber and Ashley, two girls who constantly bully Miley. Oliver and Lilly are fiercely protective of their friend. Miley has ordinary teenage insecurities, but remains true to herself, despite the allure of concert life, the limos, parties, and glamorous clothes. This is in no small part due to the solid values that her father, Mylie’s manager (Billy Rae Cyrus), has imparted. Tension and sibling rivalry do occur, especially when Jackson feels that his talented sister is getting all the attention. Stories examine social issues such as peer pressure, integrity, family rules, jealousy, friendship, loyalty, and issues related to bereavement.",99,N/A,N/A,N/A
2006,WGNO,ABC,NEW ORLEANS,3,ANALOG,THE SUITE LIFE OF ZACK AND CODY,CORE,NETWORK,SAT 10:30AM,13,0,30,11,13,"Those episodes of “The Suite Life of Zack and Cody” that air on ABC as Core Programming deliver life lessons tailored for the older child and ""tween"" audience. Stories take place in a luxury hotel in Boston, where twelve-year-old identical twins Zack and Cody live with their divorced mom, a lounge singer for the Tipton Hotel. The boys attend a local public middle school. One of the twins is polite and shy and excels in academics, while the other, athletic and extroverted, barely scrapes by in school, due to lack of effort. He often instigates wacky plans for outwitting hotel authorities, caregivers, and their mother. The boy's mother dates and would like to remarry. Their father is a professional rock musician who is on the road much of the year, but stays in touch with his sons. This sets up occasional parental conflicts about discipline and expectations. Parallel stories involve two teenage girls: heiress London Tipton, whose father owns the hotel, and Maddie, a girl who works after school at the hotel snack bar. Unlike London, Maddie attends a parochial girls’ school and comes from a working class Boston family. Series episodes explore sibling rivalry, conflicts with parents, divorce, household and hotel rules, family budget limitations, responsibility, self-esteem, and peer pressure.",99,N/A,N/A,N/A
2006,WHNO,N/A,NEW ORLEANS,8,ANALOG,LITTLE HOUSE ON THE PRARIE,CORE,SYNDICATED,MON-FRI 4PM,64,1,60,8,16,"This program follows the Ingalls as they live life on the prairie. Young people are taught valuable life lessons in each episode involving honesty, values, consequences and much more.",0,N/A,N/A,N/A
2006,WHNO,N/A,NEW ORLEANS,8,ANALOG,EYEWITNESS KIDS NEWS,CORE,SYNDICATED,SAT 9AM,12,1,30,7,12,"A weekly news program that provides information and news to children in a manner that is compelling and entertaining. Appeals to kids on their level through a kid-to-kid newscast featuring stories that are educational, informative and interesting.",0,N/A,N/A,N/A
2006,WHNO,N/A,NEW ORLEANS,8,ANALOG,GINA D'S KID'S CLUB,CORE,SYNDICATED,SAT 8AM,13,0,30,2,5,"During this show, children learn skills and concepts in ways that are easily absorbed by a small child's intellect. Gina D's combination of bright colors and shapes, live action and fanciful puppetr will engage children in a world of educational fun.",99,N/A,N/A,N/A
2006,WHNO,N/A,NEW ORLEANS,8,ANALOG,CRITTER GITTERS,CORE,SYNDICATED,SAT 8:30AM,13,0,30,9,14,"Each episode contains educational information about science, animals, biology and geography as the Critter Gitters solve ethical dilemmas that face children in everyday life.",99,N/A,N/A,N/A
2006,WHNO,N/A,NEW ORLEANS,8,ANALOG,AWESOME ADVENTURES,CORE,SYNDICATED,SAT 9:30AM,12,1,30,13,16,"This show is designed to educate, inform and entertain children throught the world around them. Each journey is a lesson in the beauty of nature, its creatures and the prople who inhabit the land.",0,N/A,N/A,N/A
2006,WHNO,N/A,NEW ORLEANS,8,ANALOG,DANIEL BOONE,CORE,SYNDICATED,SAT 5PM,11,2,60,8,16,"This program follows Daniel Boone as he lives life in the woods. Young people are taught valuable life lessons in each episode involving honesty, values, consequences and much more.",0,N/A,N/A,N/A
2006,WNOL-TV,CW,NEW ORLEANS,4,ANALOG,STRAWBERRY SHORTCAKE,CORE,SYNDICATED,MON 2:30PM,13,0,30,3,6,"Strawberry Shortcake uses the highly popular, much loved characters who populate Strawberry Land to model prosocial beliefs and behaviors to young children. As Strawberry and her many friends explore the richly-imagined world of Strawberry they discover adventure, delight, fantasy, whimsy, humor, excitement, and music. And of course, they also encounter occasional problems. The interaction among Strawberry and her friends as they explore their world and deal with the problems inherent in their adventures offers a natural opportunity to present (as opposed to preach) pro-social beliefs, values, and behaviors. Strawberry Shortcake is a natural leader. She hosts the series and tells the stories. And most important, she is an ideal role model. Strawberry is curious, active, self-confident, and always willing to make her world a better place. She learns from her mistakes. No matter how hard she tumbles, she always picks herself up. Strawberry personifies the belief that hard-work, sacrifice, and caring will usually set things right. And just as important as Strawberry’s many positive qualities, she is surrounded by small circle of friends, most of whom share her values, but not necessarily her ability to take the broader view – to see beyond their own self-interest. As Strawberry helps them broaden their views, young viewers learn a wide array of positive values and actions. The themes underlying the stories that Strawberry Shortcake recounts in each episode are designed to have particular relevance for young viewers. Although they focus on “big” issues such as friendship, fear, self-confidence, sportsmanship, shyness, trust, love, they approach the themes in ways that are relevant to pre-school children. The stories focus on these issues in clear, concrete terms that are easily comprehended by young children. The pro-social messages flow naturally from the narrative. The characters experience concrete consequences for their actions – both good and bad – and the reasons for the consequences are clearly labeled. The stories are told in ways that make the messages clear, but not overbearing.",99,N/A,N/A,N/A
2006,WNOL-TV,CW,NEW ORLEANS,4,ANALOG,LIBERTY'S KIDS,CORE,SYNDICATED,THUR & FRI 2:30PM & SUN 7AM,40,0,30,7,12,"Goal: To teach the history of the American Revolution (the period from 1773 to 1789) in an age-appropriate manner and specifically to assist our target audience of young people in putting historical concepts into a context and perspective that is consistent with their developmental ability to comprehend, integrate and retain the information and ideas. Liberty's Kids is designed to enable viewers to experience, in fresh and exciting ways, the extraordinary period of 1773 to 1789 in American history, as the thirteen colonies, led by a group of courageous and brilliant individuals fought for freedom from Britain and established a new nation. It uses powerful storytelling to address three primary educational goals: 1. To introduce young people to an extensive cast of remarkable historical figures, from Ben Franklin to Phillis Wheatley, and to enable them to understand the incredible sacrifices these individuals made to help found the United States. 2. To guide young people through the entire sequence of amazing events that led to the creation of a new nation, from the homes of ordinary Americans and the meeting halls from Virginia to Massachusetts to the numerous battlefields in the colonies and the royal courts of France and England. 3. To help young people understand the importance of key philosophical, social and political issues at the heart of the American Revolution by setting these issues in actual historical contexts, by having individuals, such as Jefferson and Paine explain these issues and by seeing the impact of these issues on the lives of ordinary citizens. And to always to do so in ways that are age-appropriate for our target audience. While based on historical events, Liberty's Kids touches on issues that are still current in modern America - taxation, freedom of the press, race relations, the role of government, and even the right to bear arms. Liberty's Kids is an exciting adventure in which today's kids can discover the real heroes and events that gave birth to the United States of America.",99,N/A,N/A,N/A
2006,WNOL-TV,CW,NEW ORLEANS,4,ANALOG,THE LITTLES,CORE,SYNDICATED,TUES & WED 2:30PM,26,0,30,5,9,"This series focuses on one particular family of Littles - Grandpa, Mom and Dad, Dinky, and the two youngest: Tom and Lucy. In their quest to become productive adults, the Littles and their friend Henry face the same kinds of problems that young children face every day - issues of friendship, jealousy, honesty, prejudice, consideration for others, kindness, responsibility, risk-taking...and more. Each episode of the Littles focues on one such issue, presenting it in explicit, concrete terms. And young, attractive characters with whom children can identify carry out these actions, they serve as excellent role models for young viewers. Younger and older children, boys and girls, loners and social butterflies...all can find a character with whom to identify and from whom to learn. And last but far from least, the character of Grandpa, a wise, experienced, older Little who clearly loves and cares for the Little kids, functions as the kind of non-threatening, non-didactic teacher to whom children respond. He fequently articulates the lesson inherent in the action as he interacts with and advises the Little children. He is the best kind of teacher. The exciting adventures of the Littles and the suspense generated by their frequent narrow escapes from Dr. Hunter are designed to capture and hold young viewers' attention. The explicitness with which each lesson is articulated and role models with thom children can identify are designed to ensure that children note and understand the embedded pro-social content as they derive delight from the action.",99,N/A,N/A,N/A
2006,WNOL-TV,CW,NEW ORLEANS,4,ANALOG,KRYPTO THE SUPERDOG,CORE,NETWORK,SAT 7& 7:30AM,26,0,30,4,6,"To teach viewers the value and importance of heroism, involving empathy for the plight of others, initiative, independence and courage. To assist viewers to learn to act effectively and judiciously in a range of situations - being prepared for eventualities, setting priorities, employing clear thinking and rational judgment, and taking tasks through to completion. To aid viewers to develop positive personal and prosocial qualities, including self-esteem, perserverance, cooperation and leadership. To spark and broaden viewers' maturing sense of humor in order to aid intellectual development, enhance resilience, and help them to see the fun in new learning.",99,N/A,N/A,N/A
2006,WPXL,i- INDEPENDENT TELEVISION,NEW ORLEANS,3,ANALOG,VEGGIE TALES,CORE,NETWORK,FRI 2PM,13,0,30,3,6,"Veggietales is a series of stories narrated by animated vegetables, Bob the Tomato and Larry the Cucumber, that teach life lessons through wit and humor. Each episode contains one or two short animated stories that illustrate important values to children in an entertaining way. Stories are interrupted with silly songs, usually sung by the Larry the Cucumber, that contain wacky lyrics in a catchy tune. Each episode end with Bob and Larry reinforcing the lesson learned through the stories.",99,N/A,N/A,N/A
2006,WPXL,i- INDEPENDENT TELEVISION,NEW ORLEANS,3,ANALOG,DRAGON,CORE,NETWORK,FRI 2:30PM,13,0,30,3,6,"Dragon is a cheerful, lovable, and insatiable curious blue dragon who lives in a colorful little house that welcomes all his friends and anyone else who needs comfort or advice. Everyday Dragon faces a new problem that needs to be solved, and he does it in his unique Dragon-like way. If he can't get it right the first time, he keeps trying until he does.",99,N/A,N/A,N/A
2006,WPXL,i- INDEPENDENT TELEVISION,NEW ORLEANS,3,ANALOG,3-2-1 PENGUINS AND LARRBOY,CORE,NETWORK,FRI 3PM,13,0,30,3,6,"This program draws upon characters from two stories, using both long-and short-form material involving these characters to provide socio-emotional messages to children. 3-2-1 PENGUINS! features two children, Jason and Michelle, whose vacation at their grandmother’s cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins. LARRYBOY STORIES is about a young cucumber-janitor named Larry from the Daily Bumble who assumes a superhero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyburg. In doing so, Larry takes us through his adventures where he and his viewers learn core values of honesty, friendship, respect for others, forgiveness, and love for all through socio-emotional messages embedded with in the story.",99,N/A,N/A,N/A
2006,WPXL,i- INDEPENDENT TELEVISION,NEW ORLEANS,3,ANALOG,BABAR,CORE,NETWORK,FRI 3:30PM,13,0,30,3,6,"Babar is a young elephant who returns to the jungle where he builds the city of Celesteville and is crowned king of the elephants. A dedicated ruler and father, Babar and his family experience many challenges as they journey through life, and they learn to rise above them through strength and optimism.",99,N/A,N/A,N/A
