Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2003,KGW,NBC,"Portland, OR",3,Analog,Croc Files,Core,Network,Saturdays/4:00pm,4,1,30 minutes,9 years,14 years,"CROC FILES takes the audience on world-wide travels with naturalist, adventurer and story-teller Steve Irwin of the Australian Zoo. In humorous and adventuresome episodes, Steve, with his wife Terri and a small crew, travel to different locales to film a ",1,N/A,N/A,N/A
2003,KGW,NBC,"Portland, OR",3,Analog,Kenny the Shark,Core,Network,Saturdays/4:00pm,9,0,30 minutes,9 years,14 years,"KENNY THE SHARK When a shark lives among humans, getting along in the world is one tough challenge after another. Kenny the Shark is about tiger shark that has made the transition from sea to land, but it’s very hard trying to adapt new conditions. He liv",99,N/A,N/A,N/A
2003,KGW,NBC,"Portland, OR",3,Analog,Jeff Corwin Unleashed,Core,Network,Saturdays/4:30pm,4,1,30 minutes,9 years,14 years,"JEFF CORWIN UNLEASHED “Jeff Corwin Unleashed” has one overarching goal; to show the audience the importance of ecological balance and wildlife conservation. Every episode features the naturalist and environmentalist, Jeff Corwin, on his worldwide travels.",1,N/A,N/A,N/A
2003,KGW,NBC,"Portland, OR",3,Analog,Tutenstein,Core,Network,Saturdays/4:30pm,9,0,30 minutes,9 years,14 years,"TUTENSTEIN Tut-en-stein is an animated show featuring the resurrected mummy of an Egyptian boy-king. After the discovery of his tomb, the entire burial chamber with artifacts is brought to a metropolitan museum for a permanent exhibit and scientific resea",99,N/A,N/A,N/A
2003,KGW,NBC,"Portland, OR",3,Analog,Trading Spaces: Boys vs. Girls,Core,Network,Sundays/4:30pm,13,1,30 minutes,9 years,14 years,"TRADING SPACES: BOYS VS. GIRLS Boys and girls get to show how well they know each other, how effectively they can manage a budget, and how skillfully they can execute a design plan in Trading Spaces: Boys vs. Girls. Each week a boy or girl will be given t",1,N/A,N/A,N/A
2003,KGW,NBC,"Portland, OR",3,Analog,Jack Hanna's Animal Adventures,Non-Core,Syndicated,Saturday/11:00am (Dec 13),1,12,30 minutes,13 years,16 years,"Jack Hanna spends time with nature's creatures across the continents and talks with people who are knowledgeable about each animal and habitat, teaching as he goes. Each episode of the series is designed to reveal to children the world around them in a wa",N/A,N/A,N/A,N/A
2003,KKEI-CA,Univision Programming Service,"Portland, OR",3,Analog,Amigos Por Siempre,Core,Network,"Saturdays & Sundays/8:30am (Oct 4 - 19, 2003)",6,0,90 minutes,8 years,14 years,"Amigos por Siempre follows the adventures of students and teachers at the Vidal Institute, including Ana, an intelligent and talented ten year-old, and Salvador, an energetic teacher with progressive and novel ideas on education. The adventures of Ana, Sa",99,N/A,N/A,N/A
2003,KKEI-CA,Univision Programming Service,"Portland, OR",3,Analog,Aventuras en el Tiempo,Core,Network,"Saturdays & Sundays/8:30am (Oct 25 - Dec 28, 2003)",19,1,90 minutes,8 years,12 years,Aventuras en el Tiempo is an entertaining and educational science-fiction telenovela specially created for pre-teens. The story takes place during an emotional and adventure-filled summer where five very clever children take trips in time to very distant ,1,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Cherub Wings,Core,Network,Saturdays/7:00am,11,1,30 minutes,3 years,7 years,Cherub Wings informs and educates children ages three to seven by teaching practical living skills with important values through Bible stories and songs that children love.,0,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,The Reppies,Core,Network,Saturdays/7:30am,12,0,30 minutes,6 years,12 years,The Reppies educates and informs children between the ages of six and twelve on the valuable life lessons as it explores the decision making process of the important and sometimes difficult choices that children encounter.,99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Colby's Clubhouse,Core,Network,Saturdays/8:00am,12,0,30 minutes,6 years,12 years,Colby's Clubhouse educates and informs children between the ages of six to twelve about how to successfully deal with everyday situations and challenges using the principles of the Bible.,99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,The Knock Knock Show,Core,Network,Saturdays/8:30am,12,0,30 minutes,2 years,7 years,"The Knock Knock Show educates and informs children between the ages of two and seven about the world, as well as teaching math, language and basic problem solving skills.",99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Faithville,Core,Network,Saturdays/9:00am,12,0,30 minutes,4 years,9 years,Faithville educates and informs children between the ages of four and nine about the value of team work and the importance of the individual within the community.,99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Davey and Goliath,Core,Network,Saturdays/9:30am,12,0,30 minutes,3 years,9 years,Davey and Goliath educates and informs children between the ages of three and nine by teaching important life skills based on positive and practical Bible principles.,99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,The Reppies,Core,Network,Saturdays/10:00am,12,0,30 minutes,6 years,12 years,The Reppies educates children between the ages of six and twelve on valuable life lessons as it explores the decision making process of the important and sometimes difficult choices that children encounter.,99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,W.W.J.D.,Core,Network,Saturdays/10:30am,12,0,30 minutes,11 years,16 years,"WWJD educates and informs youth ages eleven to sixteen as teens discuss how to successfully deal with the issues they face today such as drugs, dating and peer pressure",99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Greatest Heroes of the Bible,Core,Network,Saturdays/11:00am,12,0,60 minutes,10 years,16 years,Greatest Heroes and Legends of the Bible educates and informs youth ages ten to sixteen through animated Bible stories that promote important character building values.,99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Kids Like You,Non-Core,Network,Saturdays/3:00am,11,1,30 minutes,6 years,12 years,Kids Like You educates and informs children between the ages of six and twelve by presenting challenging situations with solutions that develop character.,N/A,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Circle Square,Non-Core,Network,Saturdays/3:30am,12,0,30 minutes,4 years,12 years,Circle Square educates and informs children between the ages of four and twelve by presenting Biblically based values and morals used for problem solving in every day situations.,99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Flying House,Non-Core,Network,Saturdays/4:00am,12,0,30 minutes,5 years,10 years,"Flying House educates and informs children between the ages of five and ten by teaching Bible Stories that highlight the important character traits children will need in life such as courage, loyalty and responsibility",99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Superbook,Non-Core,Network,Saturdays/4:30am,12,0,30 minutes,5 years,10 years,"Superbook educates and informs children between the ages of five and ten by teaching Bible stories that highlight the important character traits children will need in life such as courage, loyalty and responsibility.",99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Joy Junction,Non-Core,Network,Saturdays/5:00am,12,0,30 minutes,8 years,12 years,Joy Junction educates and informs children between the ages of eight and twelve by teaching Bible history and the development of social and moral values.,99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Gospel Bill,Non-Core,Network,Saturdays/5:30am,12,0,30 minutes,5 years,12 years,Gospel Bill educates and informs children between the ages of five and twelve by teaching positive social skills and self awareness based on Biblical principles.,99,N/A,N/A,N/A
2003,KNMT,Trinity Broadcasting Network,"Portland, OR",4.95,Analog,Faithville,Non-Core,Network,Saturdays/6:00am,12,0,30 minutes,4 years,9 years,Faithville educates and informs children between the ages of four and nine about the value of team work and the importance of the individual within the community.,99,N/A,N/A,N/A
2003,KOIN-TV,CBS,"Portland, OR",3,Analog,The Wild Thornberrys,Core,Network,Saturdays/7:00am,13,0,30 minutes,6 years,11 years,"This program follows the travels of Eliza Thornberry, whose parents produce nature documentaries and wander the globe in search of exotic places, plants and animals. Eliza has the ability to talk to animals, and her special gift allows her to see and unde",99,N/A,N/A,N/A
2003,KOIN-TV,CBS,"Portland, OR",3,Analog,Hey Arnold!,Core,Network,Saturdays/7:30sm,13,0,30 minutes,6 years,11 years,"This series revolves around the adventures of nine-year-old Arnold, who lives in his grandparents' boarding house, where he must interact with a group of eccentric boarders, as well as with his friends and other neighborhood children. Arnold uses his crea",99,N/A,N/A,N/A
2003,KOIN-TV,CBS,"Portland, OR",3,Analog,Chalkzone,Core,Network,Saturdays/8:00am,13,0,30 minutes,2 years,11 years,"Chalkzone is a series about the adventures of Rudy Tabootie, a 10 year old boy who discovers an imaginary world beyond the chalkboard where everything that has ever been drawn in chalk, and then erased, reappears and remains forever. In the Chalkzone, Rud",99,N/A,N/A,N/A
2003,KOIN-TV,CBS,"Portland, OR",3,Analog,Little Bill,Core,Network,Saturdays/8:30am,13,0,30 minutes,2 years,11 years,This is an animated series based on children's books written by Bill Cosby that examines life through the eyes of a five-year-old boy eager to understand his world. Each episode contains two stories in which Little Bill is faced with a challenge or proble,99,N/A,N/A,N/A
2003,KOIN-TV,CBS,"Portland, OR",3,Analog,Dora the Explorer,Core,Network,Saturdays/9:00am,12,1,30 minutes,2 years,5 years,In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game fo,1,N/A,N/A,N/A
2003,KOIN-TV,CBS,"Portland, OR",3,Analog,Blue's Clues,Core,Network,Saturdays/9:30am,11,2,30 minutes,2 years,5 years,"In this series, a young adult host - togeher with Blue, a puppy whose personality and actions mirror those of a preschooler - brings viewers a variety of games, themes and concepts that are based on an age-appropriate educational curriculum. The program f",2,N/A,N/A,N/A
2003,KORK-CA,Home Shopping Network,"Portland, OR",3,Analog,Jr. Motorsports,Core,Network,Sundays/7:00am,13,0,30 minutes,6 years,60 years,"Jr. Motorsports is designed to bring kids and parents together for a little motorsports action. The program is filed with action, interviews, insights, and some of the hottest racing you will ever see. The real talent of the show is the young emcees that ",99,N/A,N/A,N/A
2003,KORK-CA,Home Shopping Network,"Portland, OR",3,Analog,Imagineland,Core,Network,Sundays/9:30am,13,0,30 minutes,3 years,12 years,"ImagineLand is a magical world with a cast of irresistible characters that children of all nationalities and ages will fall in love with. The show is set in a countryside some children can only dream about. The sun shines, the air is clean and the values ",99,N/A,N/A,N/A
2003,KORK-CA,Home Shopping Network,"Portland, OR",3,Analog,Flutemaster,Core,Network,Sundays/8:00am,13,0,30 minutes,8 years,13 years,"Flutemaster is a spectacular animated fantasy adventure program. Through this program, children are introduced to ancient, magical, and mythical creatures such as pterodactyls, sea serpents, phoenixes, and sea horses.",99,N/A,N/A,N/A
2003,KORK-CA,Home Shopping Network,"Portland, OR",3,Analog,Jack Hanna's Animal Adventures,Core,Network,Sundays/7:30am,13,0,30 minutes,13 years,16 years,"Jack Hanna's Animal Adventures is a half-hour live action program hosted by one of America's most beloved naturalists and adventurers. In each episode, Hanna takes millions of family viewers on exciting journeys to learn about animals and the places they ",99,N/A,N/A,N/A
2003,KORK-CA,Home Shopping Network,"Portland, OR",3,Analog,Birdz,Core,Network,Sundays/8:30am,13,0,30 minutes,11 years,16 years,"The program Birdz follows the adventures of Justin Hoffman, a typical teenage bird, as he encounters and copes with problems common to teenagers.",99,N/A,N/A,N/A
2003,KORK-CA,Home Shopping Network,"Portland, OR",3,Analog,Zebby's Zoo,Core,Network,Sundays/9:00am,13,0,30 minutes,2 years,7 years,"Zebby’s Zoo is a popular children’s program that using live action, animation, puppets, and song and dance routines to introduce young children to spelling, math, fitness, health, good values and safety in the home and in the neighborhood.",99,N/A,N/A,N/A
2003,KORS-LP,America's Store,"Portland, OR",3,Analog,Jr. Motorsports,Core,Network,Sundays/7:00am,13,0,30 minutes,6 years,60 years,"Jr. Motorsports is designed to bring kids and parents together for a little motorsports action. The program is filed with action, interviews, insights, and some of the hottest racing you will ever see. The real talent of the show is the young emcees that ",99,N/A,N/A,N/A
2003,KORS-LP,America's Store,"Portland, OR",3,Analog,Imagineland,Core,Network,Sundays/9:30am,13,0,30 minutes,3 years,12 years,"ImagineLand is a magical world with a cast of irresistible characters that children of all nationalities and ages will fall in love with. The show is set in a countryside some children can only dream about. The sun shines, the air is clean and the values ",99,N/A,N/A,N/A
2003,KORS-LP,America's Store,"Portland, OR",3,Analog,Flutemaster,Core,Network,Sundays/8:00am,13,0,30 minutes,8 years,13 years,"Flutemaster is a spectacular animated fantasy adventure program. Through this program, children are introduced to ancient, magical, and mythical creatures such as pterodactyls, sea serpents, phoenixes, and sea horses.",99,N/A,N/A,N/A
2003,KORS-LP,America's Store,"Portland, OR",3,Analog,Jack Hanna's Animal Adventures,Core,Network,Sundays/7:30am,13,0,30 minutes,13 years,16 years,"Jack Hanna's Animal Adventures is a half-hour live action program hosted by one of America's most beloved naturalists and adventurers. In each episode, Hanna takes millions of family viewers on exciting journeys to learn about animals and the places they ",99,N/A,N/A,N/A
2003,KORS-LP,America's Store,"Portland, OR",3,Analog,Birdz,Core,Network,Sundays/8:30am,13,0,30 minutes,11 years,16 years,"The program Birdz follows the adventures of Justin Hoffman, a typical teenage bird, as he encounters and copes with problems common to teenagers.",99,N/A,N/A,N/A
2003,KORS-LP,America's Store,"Portland, OR",3,Analog,Zebby's Zoo,Core,Network,Sundays/9:00am,13,0,30 minutes,2 years,7 years,"Zebby’s Zoo is a popular children’s program that using live action, animation, puppets, and song and dance routines to introduce young children to spelling, math, fitness, health, good values and safety in the home and in the neighborhood.",99,N/A,N/A,N/A
2003,KORX-CA,Univision Programming Service,"Portland, OR",3,Analog,Amigos Por Siempre,Core,Network,"Saturdays & Sundays/8:30am (Oct 4 - 19, 2003)",6,0,90 minutes,8 years,14 years,"Amigos por Siempre follows the adventures of students and teachers at the Vidal Institute, including Ana, an intelligent and talented ten year-old, and Salvador, an energetic teacher with progressive and novel ideas on education. The adventures of Ana, Sa",99,N/A,N/A,N/A
2003,KORX-CA,Univision Programming Service,"Portland, OR",3,Analog,Aventuras en el Tiempo,Core,Network,"Saturdays & Sundays/8:30am (Oct 25 - Dec 28, 2003)",19,1,90 minutes,8 years,12 years,Aventuras en el Tiempo is an entertaining and educational science-fiction telenovela specially created for pre-teens. The story takes place during an emotional and adventure-filled summer where five very clever children take trips in time to very distant ,1,N/A,N/A,N/A
2003,KORY-CA,America's Store,"Portland, OR",3,Analog,Jr. Motorsports,Core,Network,Sundays/7:00am,13,0,30 minutes,6 years,60 years,"Jr. Motorsports is designed to bring kids and parents together for a little motorsports action. The program is filed with action, interviews, insights, and some of the hottest racing you will ever see. The real talent of the show is the young emcees that ",99,N/A,N/A,N/A
2003,KORY-CA,America's Store,"Portland, OR",3,Analog,Imagineland,Core,Network,Sundays/9:30am,13,0,30 minutes,3 years,12 years,"ImagineLand is a magical world with a cast of irresistible characters that children of all nationalities and ages will fall in love with. The show is set in a countryside some children can only dream about. The sun shines, the air is clean and the values ",99,N/A,N/A,N/A
2003,KORY-CA,America's Store,"Portland, OR",3,Analog,Flutemaster,Core,Network,Sundays/8:00am,13,0,30 minutes,8 years,13 years,"Flutemaster is a spectacular animated fantasy adventure program. Through this program, children are introduced to ancient, magical, and mythical creatures such as pterodactyls, sea serpents, phoenixes, and sea horses.",99,N/A,N/A,N/A
2003,KORY-CA,America's Store,"Portland, OR",3,Analog,Jack Hanna's Animal Adventures,Core,Network,Sundays/7:30am,13,0,30 minutes,13 years,16 years,"Jack Hanna's Animal Adventures is a half-hour live action program hosted by one of America's most beloved naturalists and adventurers. In each episode, Hanna takes millions of family viewers on exciting journeys to learn about animals and the places they ",99,N/A,N/A,N/A
2003,KORY-CA,America's Store,"Portland, OR",3,Analog,Birdz,Core,Network,Sundays/8:30am,13,0,30 minutes,11 years,16 years,"The program Birdz follows the adventures of Justin Hoffman, a typical teenage bird, as he encounters and copes with problems common to teenagers.",99,N/A,N/A,N/A
2003,KORY-CA,America's Store,"Portland, OR",3,Analog,Zebby's Zoo,Core,Network,Sundays/9:00am,13,0,30 minutes,2 years,7 years,"Zebby’s Zoo is a popular children’s program that using live action, animation, puppets, and song and dance routines to introduce young children to spelling, math, fitness, health, good values and safety in the home and in the neighborhood.",99,N/A,N/A,N/A
2003,KOXI-CA,America's Store,"Portland, OR",3,Analog,Jr. Motorsports,Core,Network,Sundays/7:00am,13,0,30 minutes,6 years,60 years,"Jr. Motorsports is designed to bring kids and parents together for a little motorsports action. The program is filed with action, interviews, insights, and some of the hottest racing you will ever see. The real talent of the show is the young emcees that ",99,N/A,N/A,N/A
2003,KOXI-CA,America's Store,"Portland, OR",3,Analog,Imagineland,Core,Network,Sundays/9:30am,13,0,30 minutes,3 years,12 years,"ImagineLand is a magical world with a cast of irresistible characters that children of all nationalities and ages will fall in love with. The show is set in a countryside some children can only dream about. The sun shines, the air is clean and the values ",99,N/A,N/A,N/A
2003,KOXI-CA,America's Store,"Portland, OR",3,Analog,Flutemaster,Core,Network,Sundays/8:00am,13,0,30 minutes,8 years,13 years,"Flutemaster is a spectacular animated fantasy adventure program. Through this program, children are introduced to ancient, magical, and mythical creatures such as pterodactyls, sea serpents, phoenixes, and sea horses.",99,N/A,N/A,N/A
2003,KOXI-CA,America's Store,"Portland, OR",3,Analog,Jack Hanna's Animal Adventures,Core,Network,Sundays/7:30am,13,0,30 minutes,13 years,16 years,"Jack Hanna's Animal Adventures is a half-hour live action program hosted by one of America's most beloved naturalists and adventurers. In each episode, Hanna takes millions of family viewers on exciting journeys to learn about animals and the places they ",99,N/A,N/A,N/A
2003,KOXI-CA,America's Store,"Portland, OR",3,Analog,Birdz,Core,Network,Sundays/8:30am,13,0,30 minutes,11 years,16 years,"The program Birdz follows the adventures of Justin Hoffman, a typical teenage bird, as he encounters and copes with problems common to teenagers.",99,N/A,N/A,N/A
2003,KOXI-CA,America's Store,"Portland, OR",3,Analog,Zebby's Zoo,Core,Network,Sundays/9:00am,13,0,30 minutes,2 years,7 years,"Zebby’s Zoo is a popular children’s program that using live action, animation, puppets, and song and dance routines to introduce young children to spelling, math, fitness, health, good values and safety in the home and in the neighborhood.",99,N/A,N/A,N/A
2003,KOXO-CA,Telefutura Programming Service,"Portland, OR",9.65,Analog,Vivan Los Ninos,Core,Network,"Mon - Fri/6:00pm (Oct 1 - Nov 7, 2003)",27,1,60 minutes,7 years,12 years,This children’s novella about a teacher and her students focuses on the many issues facing school-aged children. It appeals to the cognitive interests of elementary school children by presenting these issues in the school setting to which viewers of this ,0,N/A,N/A,N/A
2003,KOXO-CA,Telefutura Programming Service,"Portland, OR",9.65,Analog,"De Pocas, Pocas Pulgas",Core,Network,"Mon - Fri/6:00pm (Nov 10 - Dec 30, 2003)",35,3,60 minutes,8 years,14 years,"This children’s novella about Danilo, a twelve-year-old boy, and his friends focuses on several issues that affect our society today. Danilo is a kind and clever boy who was abandoned by his mother and has been left behind with Tomas, his dog, as his only",0,N/A,N/A,N/A
2003,KOXO-CA,Telefutura Programming Service,"Portland, OR",9.65,Analog,Plaza Sesamo,Core,Network,Saturday & Sundays/7:00am,26,0,60 minutes,2 years,5 years,"A significant purpose and key educational objective of this hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated ",99,N/A,N/A,N/A
2003,KOXO-CA,Telefutura Programming Service,"Portland, OR",9.65,Analog,Marcelino Pan y Vino,Core,Network,Saturday & Sundays/8:00am,26,0,30 minutes,2 years,7 years,"This half-hour program about a little boy who is abandoned one night at the door of a Franciscan monastery shows how love and friendship can overcome life's obstacles. Marcelino Pan y Vino lives a happy fulfilling life with twelve monks, his gypsy friends",99,N/A,N/A,N/A
2003,KOXO-CA,Telefutura Programming Service,"Portland, OR",9.65,Analog,Bob el Constructor,Core,Network,Saturdays & Sundays/8:30am,26,0,30 minutes,2 years,7 years,"A significant purpose and key educational objective of this half-hour program is to illustrate friendship and problem solving. Bob and his gang of building machines, Scoop the Digger, Muck the Bulldozer, Dizzy the Cement Mixer, Lofty the Crane, and Roley ",99,N/A,N/A,N/A
2003,KOXO-CA,Telefutura Programming Service,"Portland, OR",9.65,Analog,Patrullas de Sapitos,Core,Network,Saturdays & Sundays/10:00am,23,3,30 minutes,7 years,11 years,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost a",0,N/A,N/A,N/A
2003,KPDX,UPN,"Portland, OR",3.5,Analog,Cubix,Core,Network,Saturdays/7:00am,13,0,30 minutes,9 years,11 years,"Cubix is a futuristic animated series that features a diverse group of adolescent characters and their intelligent, ""feeling"" robot. A significant purpose of Cubix is to inspire and promote pro-social values and altruistic behaviors such as community part",99,N/A,N/A,N/A
2003,KPDX,UPN,"Portland, OR",3.5,Analog,Pet Keeping,Core,Syndicated,Sundays/9:00am,13,0,30 minutes,13 years,16 years,"Show host Matt Morrone guides viewers through the fun and frenetic world of pets. With unique advice and helpful hints on anything, from supplementing a lizard's diet with peach baby food or housebreaking a puppy, this modern-day Dr. Doolittle presents a ",99,N/A,N/A,N/A
2003,KPDX,UPN,"Portland, OR",3.5,Analog,Eyewitness Kids News,Core,Syndicated,Sundays/9:30am,13,0,30 minutes,13 years,16 years,The mission of Eyewitness Kids News is to produce a weekly news program that will provide information and news to kids in a manner that is compelling as well as highly entertaining. It is designed to appeal to the audience on its own level. The focus of t,99,N/A,N/A,N/A
2003,KPDX,UPN,"Portland, OR",3.5,Analog,Critters Gitters - A,Core,Syndicated,Sundays/10:00am,13,0,30 minutes,12 years,16 years,Critter Gitters is a half hour live action television program designed to meet the educational and informational needs of children. In this series a group of neighborhood kids join forces with a couple of veterinarians and an inventive professor to become,99,N/A,N/A,N/A
2003,KPDX,UPN,"Portland, OR",3.5,Analog,Critters Gitters - B,Core,Syndicated,Sundays/10:30am,13,0,30 minutes,12 years,16 years,Critter Gitters is a half hour live action television program designed to meet the educational and informational needs of children. In this series a group of neighborhood kids join forces with a couple of veterinarians and an inventive professor to become,99,N/A,N/A,N/A
2003,KPDX,UPN,"Portland, OR",3.5,Analog,Anyplace Wild,Core,Syndicated,Sundays/11:00am,13,0,30 minutes,8 years,15 years,This program is a family-oriented outdoor adventure series targeted to reach children 8-15 years of age. The series explores the world's natural locations and historical/scientific contexts. Identifiable hosts travel on 3-5 day journeys with local experts,99,N/A,N/A,N/A
2003,KPDX,UPN,"Portland, OR",3.5,Analog,Wild Moments,Core,Syndicated,Sundays/11:30am,13,0,30 minutes,13 years,16 years,"""Wild Moments"" is an educational program which primary objectives are to familiarize viewers with information about the attributes and habitats of different wild animal species, to help viewers become more informed regarding approaches to wild animals whi",99,N/A,N/A,N/A
2003,KPOU,Univision  ,"Portland, OR",3,Analog,Amigos Por Siempre,Core,Network,Saturdays/7:30am (Oct 4 - Dec 18),11,0,90 minutes,8 years,16 years,"A touching story about life, death, family, friendship, children's right, respecting elders, teachers, love for education/school and good versus evil.",99,N/A,N/A,N/A
