Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1997,KNVA,WB,"Austin, TX",5.5,Analog,Down at the Zoo (Spanish Language Version),Core,Syndicated,Sundays 11-11:30AM,13,0,30,4,10,"Down at the Zoo is designed to serve the educational and informational needs of children with a non-violent and entertaining cast of puppets enlightening youngsters about their own everyday problems. The cast includes a physically challenged character, a veterinarian, a nutritionist, a computer whiz and many other interesting characters that captivate the attention of children.",99,N/A,N/A,N/A
1997,KNVA,WB,"Austin, TX",5.5,Analog,The Adventures of Captain Planet,Core,Network,Mon-Fri 8:30-9AM,65,0,30,2,11,"A winner of a Parent's Choice Award and an Environmental media Award, this is the first animated program solely dedicated to education kids about environmental issues. The series follows the Adventures of Captain Planet and the Planeteers. The spirit of the Earth has empowered five young people from different continents with special powers that together summon superhero Captain Planet to help thwart eco-villians",99,N/A,N/A,N/A
1997,KNVA,WB,"Austin, TX",5.5,Analog,Umptee - 3 TV,Core,Network,Saturdays 8-8:30AM,13,0,30,8,13,"Umptee - 3 TV is based on the premise that the world is a magical place. The series will focus on the hilarious denizens of pirate television station Channel Umptee - 3 and each episode will be an exciting escapade exploring a multitude of subjects or themes ranging from science and geograhpy to values and attitudes, exploring all aspects of life.",99,N/A,N/A,N/A
1997,KTBC,FOX,"Austin, TX",3,Analog,Just Imagine,Core,Syndicated,Saturdays 8-8:30AM,13,0,30,3,9,JUST IMAGINE IS A HALF-HOUR LIVE ACTION TELEVISION PROGRAM DESIGNED TO MEET THE EDUCATIONAL AND INFORMATIONAL NEEDS OF YOUNG CHILDREN.,99,N/A,N/A,N/A
1997,KTBC,FOX,"Austin, TX",3,Analog,The All New Captain Kangeroo,Core,Syndicated,Saturdays 8:30-9AM,13,0,30,2,5,THE ALL NEW CAPTIAIN KANGAROO IS BUILT ON THE UNDERLYING PREMISE THAT THE GROWING INTELLIGENCE OF THE YOUNG CHILD IS UNIQUE AND FUNDAMENTALLY DIFFERENT FROM SCHOOL-AGED CHILDREN. THE MAJOR TASKS FOR THE PRESCHOOL CHILD ARE TO MAKE SENSE OF THE WORLD BY MASTERING THEIR PLACE IN BOTH THE SOCIAL/EMOTIONAL ENVIRONMENT AND THE PHYSICAL ENVIRONMENT; AND TO DEVELOPE A RICH USE OF LANGUAGE.,99,N/A,N/A,N/A
1997,KTBC,FOX,"Austin, TX",3,Analog,Oscar's Orchestra,Core,Syndicated,Saturdays 7:30-8AM AND 9-9:30AM,13,0,30,6,11,"OSCAR'S ORCHESTRA PRESENTS A MAGICAL WORLD, WHERE INSTRUMENTS COME TO LIFE TO KEEP MUSIC ALIVE.",99,N/A,N/A,N/A
1997,KTBC,FOX,"Austin, TX",3,Analog,Popular Mechanics for Kids,Core,Syndicated,Saturdays 9:30-10AM,13,0,30,8,12,"POPULAR MECHANICS FOR KIDS IS A LIVE ACTION SHOW WHICH EXPLORES THE LIMITS OF SCIENCE, TECHNOLOGY AND IMAGINATION.",99,N/A,N/A,N/A
1997,KTBC,FOX,"Austin, TX",3,Analog,Jack Hanna's Animal Adventures,Core,Syndicated,Saturdays 10-10:30AM,13,0,30,13,16,JACK HANNA'S ANIMALS ADVENTURE IS A HALF-HOUR LIVE ACTION TELEVISION PROGRAM DESIGNED TO MEET THE EDUCATION AND INFORMATION NEEDS OF CHILDREN.,99,N/A,N/A,N/A
1997,KTBC,FOX,"Austin, TX",3,Analog,Nick News,Core,Syndicated,Saturdays 9-9:30AM and 10:30-11AM,13,0,30,6,11,"NICK NEWS IS A NEWS MAGAZINE INFORMATIONAL SERIES THAT WAS DESIGNED TO PROVIDE A FORUM FOR KIDS TO THINK AND ASK QUESTIONS ABOUT THE WORLD AROUND THEM, TO GIVE KIDS INFORMATION AND BACKGROUND THEY NEED TO UNDERSTAND EVENTS, TO ILLUMINATE THE FUTURE POTENTIAL IN CURRENT EVENTS FOR KIDS.",99,N/A,N/A,N/A
1997,KVUE,ABC,"Austin, TX",4.12,Analog,Disney's 101 Dalmations,Core,Network,Saturdays 7-7:30AM,13,0,30,7,11,"""DISNEY'S 101 DALMATIANS - THE SERIES"" - In the personae of a group of dalmatian puppies and their friend, a resourceful chicken named ""Spot,"" this series addresses many of the key developmental issues of middle childhood. Stories revolve around conflicts over rules, learning to be responsible, attempts to gain peer acceptance, learning from mistakes, desires to help other animals or human characters, problem-solving. The series encourages prosocial values such as empathy, fairness, and cooperative behavior as well as modeling information-gathering and thinking strategies.",99,N/A,N/A,N/A
1997,KVUE,ABC,"Austin, TX",4.12,Analog,Disney's One Saturday Morning,Core,Network,Saturdays 7:30-9:30AM,13,0,120,8,12,"""DISNEY'S 1 SATURDAY MORNING"" - This series features long-form educational elements -- ""Brand Spanking New! Doug,"" ""Disney's Recess"" and ""Disney's Pepper Ann"" -- and short-form educational elements. This two-hour program block features three half-hour educational series in combination with a variety of short-form educational and entertainment elements which include ""Great Minds...Think For Themselves"" (American History segments), ABC's Schoolhouse Rock"" and fact-based shorts called ""What's Up With That?"". Brand Spanking New! Doug -- Narrated via the spoken journal entries of aspiring writer/cartoonist Doug Funnie, this series uses humor and fantasy in depicting the struggles of a twelve-year-old boy to develop self-confidence and identity, resolve family, peer and school problems and maintain friendships strained by preadolescent physical and emotional change. Series episodes foster values such as honesty, loyalty, fairness and respect for individual differences. By means of its narrative episode structure ""Brand Spanking New! Doug"" also serves to encourage creative writing and artistic expression. (Target Age - 8-12) Disney's Pepper Ann -- ""Pepper Ann"" features a twelve-year-old girl who demonstrates that individuality, self-expression, competence and humor are assets for a pre-teenager. From week to week Pepper, who is growing up in a single-parent family and who attends Middle School, learns that it is O.K. to make mistakes and that it is important to speak out for what one believes. Additionally, the series affirms positive values such as effort/perseverance, taking responsibility, creativity and the value of friendship. (Target Age - 10-12) Disney's Recess -- ""Disney's Recess"" is a collection of animated stories about a group of fourth graders who attend suburban public school. Having been loyal friends for years, these children are an ethnically and gender-diverse group. They provide role models for viewers who may likewise be struggling with problems common to middle childhood such as conflicts with authority figures, school and family rules, desire to be popular, peer pressure, crises of confidence, lack of fairness. A recurrent theme is the issue of dealing with the class bully or ""teacher's pet."" Certain episodes raise thought-provoking questions which parents and children can talk about together, providing a rich source of value-oriented family discussion material. (Target Age - 8-12)",99,N/A,N/A,N/A
1997,KVUE,ABC,"Austin, TX",4.12,Analog,Mark's Wired World,Core,Syndicated,Saturdays 10:30-11AM,13,0,30,12,17,"""MARK'S WIRED WORLD"" - The program informs and educates kids in subjects relative to computers, such as how computer animation works, and teaches them values such as responsibility by instructing them in how to care for their computer pets.",99,N/A,N/A,N/A
1997,KVUE,ABC,"Austin, TX",4.12,Analog,Winnie the Pooh,Core,Network,Saturdays 11-11:30AM,13,3,30,3,6,"""THE NEW ADVENTURES OF WINNIE THE POOH"" - Based on the classic ""Winnie The Pooh"" book series by author A.A. Milne, ""The New Adventures of Winnie The Pooh"" depicts the everyday lives of Christopher Robin and his animal companions Pooh, Piglet, Rabbit, Tigger, Eeyore, Owl and Gopher. Series episodes convey strong prosocial messages about honesty, taking responsibility, persistence, cooperative effort, friendship and caring. Episodes are designed to have great educational relevance to younger viewers and to help younger children distinguish between fantasy and reality, identify feelings and overcome common childhood fears.",3,N/A,N/A,N/A
1997,KVUE,ABC,"Austin, TX",4.12,Analog,Science Court,Core,Network,Saturdays 11:30-12PM,13,3,30,8,12,"""SCIENCE COURT"" - The program offers a novel and highly entertaining approach to science education. Primarily designed for children in the middle school grades, the series uses a humorous courtroom setting as a vehicle for teaching broad scientific concepts and their everyday applications. In the courtroom setting characters present their views in a logical manner, enabling the home viewing audience to develop logical and sequential thinking skills, to examine and discribe phenomena, to evaluate hypotheses in light of data obtained and to use both inductive and deductive reasoning. Key science concepts are illustrated by means of courtroom ""demonstrations"" and graphics.",3,N/A,N/A,N/A
1997,KVUE,ABC,"Austin, TX",4.12,Analog,ABC Kids Movie Matinee - The Secret Garden,Core,Network,Sunday (10/19) 3-4:30PM,1,0,90,7,11,"""THE SECRET GARDEN"" - Based on the novel ""The Secret Garden"" by Frances Hodgson Burnett, this animated special recounts the story of Mary Lennox, a child orphaned in a late 1800's smallpox epidemic in India. The child was brought to England to live with her uncle. This program serves children's social/emotional needs. Via original music and a compelling storyline, this special teaches children that one can overcome physical illness, low self-esteem and the trauma of bereavement. Additionally, it sends a message to children that damaged parent/child relationships can be repaired.",99,N/A,N/A,N/A
1997,KVUE,ABC,"Austin, TX",4.12,Analog,Disney's Jungle Cubs,Non-Core,Network,Saturdays 6:30-7AM,13,0,30,5,8,"""DISNEY'S JUNGLE CUBS"" - The 1997-98 episodes of ""Jungle Cubs"" are specifically designed to be an educational children's series. In this animated series the beloved animals from Rudyard Kipling's ""The Jungle Book"" -- Bagheera, Baloo, Hathi, Kaa, Louie and Shere Khan -- are portrayed as young animals who are growing up in the jungles of India. Series episodes teach and reinforce prosocial values such as cooperative behavior, resolving disagreements, developing empathy, building self-esteem, taking responsibility, overcoming fears, maintaining friendships.",99,N/A,N/A,N/A
1997,KXAM,NBC,"Austin, TX",3.5,Analog,Hang Time I,Core,Network,Saturdays 10-10:30AM,13,0,30,6,14,"""Hang Time"" follows the Deering Tornados, a boy's basketball team in an Indiana High School that is dealing with the issue of welcoming and integrating a female player into the social and interpersonal fabric of the team. The series follows the starting line-up through its basketball seasons and explores both personal themes of adolescent life, as well as the social themes which relate to sportsmanship, fair play, jealousy, teamwork, cooperation and competition. As the team progresses through each season, the audience will see them develop skills in several areas. These include establishing priorities, managing conflict, developing self-confidence, respecting differences, and reducing bias in behavior towards others. There is an emphasis on interpersonal competence and teamwork which demonstrates to the audience ways to develop positive self-concepts yet also make and maintain effective social relationships.",99,N/A,N/A,N/A
1997,KXAM,NBC,"Austin, TX",3.5,Analog,Bill Nye the Science Guy,Core,Syndicated,Saturdays 9-9:30AM,13,0,30,6,14,"""BILL NYE THE SCIENCE GUY"" - Science Guy Bill Nye entertains and engages children while teaching fairly sophisticated scientific concepts. Episodes have focused on the difference between human and animal communication, the human brain, mammals, rivers and streams, computers and nutrition. The show includes experiments kids can do at home that reinforce concepts taught on the program.",99,N/A,N/A,N/A
1997,KXAM,NBC,"Austin, TX",3.5,Analog,NBA Inside Stuff,Core,Network,Saturdays 11-11:30AM,13,0,30,13,16,"Also included in the TNBC lineup is ""NBA Inside Stuff,"" a half hour news magazine program directed at teens between the ages of 13-16. The program features the pro-social off-court activities of male and female basketball players, coaches, team personnel and teenage athletes. An expert educational consultant works with the producers and writers of the show to make sure that the program segments are based on a curriculum inspired by the U.S. Department of Education's Goals 2000, with particular focus on messages encouraging the following values - school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolution and global awareness. These educational and informational messages are conveyed primarily through real life examples, interviews and commentary by the program's host. Weekly features on players and other individuals help the audience see how these individuls were able to overcome various obstacles in order to achieve their goals.",99,N/A,N/A,N/A
1997,KXAM,NBC,"Austin, TX",3.5,Analog,Click,Core,Syndicated,Saturdays 9:30-10AM,12,1,30,6,14,"""CLICK"" - This is a teen oriented educational game show. It teaches teens the importance of team work and incorporates questions from the world of entertainment and sports, as well as questions in math, science, literature, history, and current events.",1,N/A,N/A,N/A
1997,KXAM,NBC,"Austin, TX",3.5,Analog,Peer Pressure,Core,Syndicated,Saturdays 10:30-11AM,13,0,30,13,16,"""PEER PRESSURE"" - This is a game show which incorporates social and cultural issues facing today's teens and teaches them how to make the right decisions. The program provides teens a better understanding of the factors that influence the choices that they make and helps them make educated choices that will further their social and emotional development.",99,N/A,N/A,N/A
1997,KXAM,NBC,"Austin, TX",3.5,Analog,Disney's Sing Me a Story,Core,Syndicated,Sundays 7-7:30AM,13,0,30,2,6,"""DISNEY'S SING A STORY WITH BELLE"" - The series is designed to teach young children, through a series of classic stories and discussions, about fundamentals, morals and educational lessons of life. The show adresses issues like overcoming fears, working with others, understanding diversity, dealing with problems, etc. Reading is strongly encouraged throughout the series.",99,N/A,N/A,N/A
1997,KXAM,NBC,"Austin, TX",3.5,Analog,Field Trip,Core,Syndicated,Sundays 7:30-8AM,13,0,30,6,14,"""FIELD TRIP"" - This program takes a look at history, art, music and science from a different angle ""up close and personal"". Children go on exciting, fun-filled real life adventures. ""Field Trip"" encourages independent exploration with suggested reading and resources for other information.",99,N/A,N/A,N/A
1997,KXAM,NBC,"Austin, TX",3.5,Analog,The More You Know,Non-Core,Network,N/A,82,0,0,6,16,"The vignettes include positive messages about staying in school, teacher appreciation, teacher tributes, staying off drugs, teen pregnancy, peer pressure, teen encouragement and violence prevention.",99,N/A,N/A,N/A
1997,KXAN,NBC,"Austin, TX",3.5,Analog,Hang Time,Core,Network,Saturdays 10-10:30AM,13,0,30,6,14,"""Hang Time"" follows the Deering Tornados, a boy's basketball team in an Indiana High School that is dealing with the issue of welcoming and integrating a female player into the social and interpersonal fabric of the team. The series follows the starting line-up through its basketball seasons and explores both personal themes of adolescent life, as well as the social themes which relate to sportsmanship, fair play, jealousy, teamwork, cooperation and competition. As the team progresses through each season, the audience will see them develop skills in several areas. These include establishing priorities, managing conflict, developing self-confidence, respecting differences, and reducing bias in behavior towards others. There is an emphasis on interpersonal competence and teamwork which demonstrates to the audience ways to develop positive self-concepts yet also make and maintain effective social relationships.",99,N/A,N/A,N/A
1997,KXAN,NBC,"Austin, TX",3.5,Analog,Bill Nye the Science Guy,Core,Syndicated,Saturdays 9-9:30AM,13,0,30,6,14,"""BILL NYE THE SCIENCE GUY"" - Science Guy Bill Nye entertains and engages children while teaching fairly sophisticated scientific concepts. Episodes have focused on the difference between human and animal communication, the human brain, mammals, rivers and streams, computers and nutrition. The show includes experiments kids can do at home that reinforce concepts taught on the program.",99,N/A,N/A,N/A
1997,KXAN,NBC,"Austin, TX",3.5,Analog,NBA Inside Stuff,Core,Network,Saturdays 11-11:30AM,13,0,30,13,16,"Also included in the TNBC lineup is ""NBA Inside Stuff,"" a half hour news magazine program directed at teens between the ages of 13-16. The program features the pro-social off-court activities of male and female basketball players, coaches, team personnel and teenage athletes. An expert educational consultant works with the producers and writers of the show to make sure that the program segments are based on a curriculum inspired by the U.S. Department of Education's Goals 2000, with particular focus on messages encouraging the following values - school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolution and global awareness. These educational and informational messages are conveyed primarily through real life examples, interviews and commentary by the program's host. Weekly features on players and other individuals help the audience see how these individuls were able to overcome various obstacles in order to achieve their goals.",99,N/A,N/A,N/A
1997,KXAN,NBC,"Austin, TX",3.5,Analog,Click,Core,Syndicated,Saturdays 9:30-10AM,12,1,30,6,14,"""CLICK"" - This is a teen oriented educational game show. It teaches teens the importance of team work and incorporates questions from the world of entertainment and sports, as well as questions in math, science, literature, history, and current events.",1,N/A,N/A,N/A
1997,KXAN,NBC,"Austin, TX",3.5,Analog,Peer Pressure,Core,Syndicated,Saturdays 10:30-11AM,13,0,30,13,16,"""PEER PRESSURE"" - This is a game show which incorporates social and cultural issues facing today's teens and teaches them how to make the right decisions. The program provides teens a better understanding of the factors that influence the choices that they make and helps them make educated choices that will further their social and emotional development.",99,N/A,N/A,N/A
1997,KXAN,NBC,"Austin, TX",3.5,Analog,Disney's Sing Me a Story,Core,Syndicated,Sundays 7-7:30AM,13,0,30,2,6,"""DISNEY'S SING A STORY WITH BELLE"" - The series is designed to teach young children, through a series of classic stories and discussions, about fundamentals, morals and educational lessons of life. The show adresses issues like overcoming fears, working with others, understanding diversity, dealing with problems, etc. Reading is strongly encouraged throughout the series.",99,N/A,N/A,N/A
1997,KXAN,NBC,"Austin, TX",3.5,Analog,Field Trip,Core,Syndicated,Sundays 7:30-8AM,13,0,30,6,14,"""FIELD TRIP"" - This program takes a look at history, art, music and science from a different angle ""up close and personal"". Children go on exciting, fun-filled real life adventures. ""Field Trip"" encourages independent exploration with suggested reading and resources for other information.",99,N/A,N/A,N/A
1997,KXAN,NBC,"Austin, TX",3.5,Analog,The More You Know,Non-Core,Network,N/A,82,0,0,6,16,"The vignettes include positive messages about staying in school, teacher appreciation, teacher tributes, staying off drugs, teen pregnancy, peer pressure, teen encouragement and violence prevention.",99,N/A,N/A,N/A
