Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2000,WDWO-LP,N/A,DETROIT,6,ANALOG,FAST FORWARD,NON-CORE,SYNDICATED,"SAT 4:00 AM & SUN 1:30 AM, 4:00 AM",20,0,30,12,16,Educates and informs youth using music videos and rotating hosts to discuss right and wrong concerning moral issues.,99,N/A,N/A,N/A
2000,WDWO-LP,N/A,DETROIT,6,ANALOG,ACQUIRE THE FIRE,NON-CORE,SYNDICATED,SAT 11:30 PM,11,0,30,12,16,"Educates and informs youth by teaching relevant issues and help think through problems to find positive answers through music, drama and group discussion.",99,N/A,N/A,N/A
2000,WJBK,FOX,DETROIT,3,ANALOG,REAL LIFE 101,CORE,SYNDICATED,SAT 7:00 AM,13,0,30,13,16,"Hosted by 5 teens, introduces viewers to some of the world's most colorful and challenging careers. Unique format combines travel, interviews and on-the-job experience. Gives teens career guidance and career information.",99,N/A,N/A,N/A
2000,WJBK,FOX,DETROIT,3,ANALOG,POPULAR MECHANICS FOR KIDS,CORE,SYNDICATED,SAT 7:30 AM,13,0,30,6,14,"Engages, stimulates and stretches kids' curiosity about how things work. Fascinating subjects involving tunnels, roller coasters and special effects provide answers to kids' most frequently asked questions. Exposes children's minds to new experiences and exciting worlds and allows them to have fun while learning.",99,N/A,N/A,N/A
2000,WJBK,FOX,DETROIT,3,ANALOG,WILD MOMENTS,CORE,SYNDICATED,SAT 10:00 AM,13,0,30,13,16,"Host Naturalist Jack Hubley and his faithful dog Trusty trek through fields, forests, lakes and mountains solving mysteries of animal life and survival in the wild. Children learn about mammals, birds, reptiles, fish and insects, plus the importance of conservation and its impact on the environment and animal diversity.",99,N/A,N/A,N/A
2000,WJBK,FOX,DETROIT,3,ANALOG,WILD ABOUT ANIMALS,CORE,SYNDICATED,SAT 10:30 AM,13,0,30,13,16,"Brings kids the most entertaining and interesting stories about the world's most fascinating animals. Each episode comprises at least 4 stories that are designed to teach children about exotic & unique animals from the wild, as well as animals they see every day.",99,N/A,N/A,N/A
2000,WJBK,FOX,DETROIT,3,ANALOG,WILD AMERICA,CORE,SYNDICATED,SAT 11:30 AM,11,2,30,13,16,"The only nature series to focus exclusively on the natural wildlife heritage of America's backyards, woodlots, fields and ponds. Includes graphic portrayals of the most dramatic moments of animal behavior.",N/A,N/A,N/A,N/A
2000,WJBK,FOX,DETROIT,3,ANALOG,UNDER THE HELMET,CORE,NETWORK,SAT 11:00 AM,1,0,30,13,16,"Youth-oriented football program designed to educate teens about dedication, teamwork, goal-setting and community service. Demonstrates how to deal with differences among people and teaches about the benefits of physical fitness and activity.",99,N/A,N/A,N/A
2000,WJBK,FOX,DETROIT,3,ANALOG,LIFE INTO THE WILD,CORE,SYNDICATED,SUN 7:00 AM,14,0,30,13,16,"Creates awareness & understanding about animals and their interaction about their environment, focusing on the importance of protecting endangered species, the impact of humans interacting with the environment and the need to protect the natural environment.",99,N/A,N/A,N/A
2000,WKBD,UPN,DETROIT,3,ANALOG,DISNEY'S RECESS,CORE,NETWORK,MON-FRI 4:00 PM,65,0,30,7,10,"The program features an animated cast of fourth-graders who often prove that some of the most important lessons are learned not on the blackboard but on the blacktop. The kids are taught how to contend with the harsh world out there, how to be a friend and how to stand up for themselves and others. The cast's teacher tries to infuse her students with a positive approach to learning.",99,N/A,N/A,N/A
2000,WKBD,UPN,DETROIT,3,ANALOG,DISNEY'S RECESS,CORE,NETWORK,SUN 10:00 AM,13,0,30,7,10,"The program features an animated cast of fourth-graders who often prove that some of the most important lessons are learned not on the blackboard but on the blacktop. The kids are taught how to contend with the harsh world out there, how to be a friend and how to stand up for themselves and others. The cast's teacher tries to infuse her students with a positive approach to learning.",99,N/A,N/A,N/A
2000,WPXD,PAX TV,DETROIT,3,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,NETWORK,MON-FRI 1:00 PM & 1:30 PM,30,0,30,13,16,"Jack Hanna's Animal Adventures is a live-action program designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode follows Jack Hanna as he spends time with animals from all continents. Jack interviews people knowledgeable about each animal and their habitat. Children will learn about ecology, respnosibility for the environment and sharing the planet with the animals.",99,N/A,N/A,N/A
2000,WPXD,PAX TV,DETROIT,3,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,NETWORK,MON-THURS 1:00 PM,24,0,30,13,16,"Jack Hanna's Animal Adventures is a live-action program designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode follows Jack Hanna as he spends time with animals from all continents. Jack interviews people knowledgeable about each animal and their habitat. Children will learn about ecology, respnosibility for the environment and sharing the planet with the animals.",99,N/A,N/A,N/A
2000,WPXD,PAX TV,DETROIT,3,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,NETWORK,FRI 1:00 PM & 1:30 PM,20,0,30,13,16,"Jack Hanna's Animal Adventures is a live-action program designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode follows Jack Hanna as he spends time with animals from all continents. Jack interviews people knowledgeable about each animal and their habitat. Children will learn about ecology, respnosibility for the environment and sharing the planet with the animals.",99,N/A,N/A,N/A
2000,WPXD,PAX TV,DETROIT,3,ANALOG,JACK HANNA'S ANIMAL ADVENTURES,CORE,NETWORK,MON-THURS 1:30 PM,16,0,30,13,16,"Jack Hanna's Animal Adventures is a live-action program designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode follows Jack Hanna as he spends time with animals from all continents. Jack interviews people knowledgeable about each animal and their habitat. Children will learn about ecology, respnosibility for the environment and sharing the planet with the animals.",99,N/A,N/A,N/A
2000,WWJ-TV,CBS,DETROIT,3,ANALOG,BLUE'S CLUES,CORE,NETWORK,SAT 7:00 AM 7:30 AM ,13,0,30,2,5,"In this series, a young adult host - together with Blue, a puppy whose personality and actions mirror those of a preschooler - brings viewers a variety of games, themes and concepts that are based on an age-appropriate educational curriculum. The program follows a narrative format, in which the host elicits contributions from the viewer to answer questions and move the action forward. The program's objectives include encouraging preschoolers to actively explore the world around them, fostering their problem-solving skills and independent reasoning, and creating a foundation of confidence and optimism for future learning. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WWJ-TV,CBS,DETROIT,3,ANALOG,DORA THE EXPLORER,CORE,NETWORK,SAT 7:30-8:00 AM,13,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WWJ-TV,CBS,DETROIT,3,ANALOG,LITTLE BEAR,CORE,NETWORK,SAT 8:00-8:30 AM,13,0,30,2,5,"Based on the famous books written by Else Homelund Minarik and illustrated by Maurice Sendak, this series follows the spirited adventures of its curious, imaginative and inventive character Little Bear and his childhood friends. From the safety of his loving home and family, Little Bear explores his world and learns new things about himself and others, seeking a small measure of independence within a protected environment. The objectives of the program are to encourage preschoolers to be curious, creative and imaginative and to illustrate for them the value of good relationships with parents and friends and of such traits as loyalty, generosity and empathy. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WWJ-TV,CBS,DETROIT,3,ANALOG,LITTLE BILL,CORE,NETWORK,SAT 8:30-9:00 AM,13,0,30,2,5,"This is an animated series based on children's books written by Bill Cosby that examines life through the eyes of a five-year-old boy eager to understand his world. Each episode contains two stories in which Little Bill is faced with a challenge or problem - whether emotional, social or physical - he must solve. The objectives of this series are to encourage children to value themselves and the love and support of their family, friends and community, and to help them develop their social skills and ethical values by dealing with the conflicts in their lives with fairness and creativity. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WWJ-TV,CBS,DETROIT,3,ANALOG,FRANKLIN,CORE,NETWORK,SUN 7:00-7:30 AM,14,0,30,2,5,"Based on a series by Paulette Bourgeois and Brenda Clark, this program features the adventures of the turtle Franklin and his friends Bear, Snail, Rabbit and Goose. The objectives of the program are to present to young viewers age-appropriate moral dilemmas addressing issues such as the meaning of right and wrong, the purposes of rules and the consequences of following or not following them, and the values inherent in telling the truth, and to teach viewers important social values such as cooperation and compromise, fairness, responsibility, self-respect and respect for others. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WWJ-TV,CBS,DETROIT,3,ANALOG,KIPPER,CORE,NETWORK,SUN 7:30-8:00 AM,14,0,30,2,5,"This series, based on the children's books by author/illustrator Mick Inkpen, follows a little dog Kipper and his friends. Fueled by Kipper's active imagination, a simple scenario at the start of each episode leads into a story of fantasy and humor, intended to help viewers explore their feelings and thoughts, as well as use their imagination. The objectives of the program are to assist preschoolers in their personal and social development, encourage them to test their own skills and abilities, and introduce them to concepts of cooperation with and care for others. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,"SABRINA, THE ANIMATED SERIES",CORE,NETWORK,SAT/11:30AM (through 10/7) SAT/8:00AM (as of 10/14),13,1,30,8,12,"Twelve-year-old Sabrina Spellman, who is half witch and half mortal, is being raised in a non-traditional family consisting of her Uncle Quigley and two young aunts. Series episodes explore social and developmental issues such as peer pressure/competition, loyalty and friendship, responsibility, honesty, facing fears, speaking up for one's beliefs, etc. Family issues such as divorce and remarriage and household rules are also addressed.",N/A,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,DISNEY'S ONE SATURDAY MORNING (FEATURING LONG AND SHORT-FORM EDUCATIONAL ELEMENTS),CORE,NETWORK,SAT 8:30AM (THROUGH 12/2),9,0,120,8,12,"Disney's One Saturday Morning (Featuring Long and Short-Form Educational Elements) This two-hour program block features three half-hour educational series in combination with various short-form educational elements. The latter include ""Find Out Why"" (physical science shorts produced in association with the National Science Foundation), ""Great Minds...Think For Themselves"" (American history segments voiced by Robin Williams), ""What's My Name?"" (facts about interesting figures in world history), ""What's the Diff?"" (game segments that teach visual discrimination and analytical skills), ""Let's Go!"" (geography and cultural information segments) and ""Flyndiggery Do: Where'd It Go?"" (short segments describing animal behavior). ""Disney's Recess"" is a collection of animated stories about six fourth-grade children who attend public school. These children are an ethnically and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or ""teacher's pets."" Series episodes provide opportunities for parent/child discussions about values. ""Disney's The Weekenders"" introduces four twelve-year-olds who have been friends since kindergarten. They attend middle school in southern California and spend time together on weekends. Their family circumstances are diverse: Tino is the only son of a single mother; Carver is the middle child in an affluent African-American family; Tish comes from an Eastern European immigrant family and Lor is the only girl among fourteen sports-minded brothers. Stories explore topics such as parent/child relations, sibling rivalry, acculturation, competition vs. compromise, responsibility, honesty, peer acceptance and loyalty. ""Disney's Teacher's Pet"" Via a magical transformation, nine-year-old Leonard Helperman's dog ""Spot"" discovers that he is able to talk and walk upright. He seizes the opportunity to fulfill a lifelong ambition: to go to school. Dressed in some of Leonard's clothes, Spot becomes ""Scott Leadready,"" reveling in the challenge of learning fourth-grade spelling, math and history. The fourth-grade teacher, Mrs. Helperman, is Leonard's mother. She is also a single parent. This series is built around the privilege of being able to attend school and value of education. Stories teach honesty, cooperation, peer team work, problem-solving, respect for rules--particularly in the school setting--and empathy. ""Spot/Scott's"" extraordinarily wide vocabulary introduces children to new vocabulary and its meaning in context.",99,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,DISNEY'S DOUG,CORE,NETWORK,SAT/8AM (through 10/7/00) SAT/11:00AM(as of 10/14/00),13,7,30,8,12,"This series uses humor and fantasy in depicting a twelve-year-old boy's struggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, episodes promote values such as honesty, loyalty, fairness and respect for individual differences. These stories also encourage creative writing and artistic expression.",N/A,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,DISNEY'S PEPPER ANN,CORE,NETWORK,SAT/11:00AM (through 10/7/00) SAT/11:30AM  (as of 10/14/00),13,9,30,10,12,"Pepper Ann is the daughter of a single working mother. She loves math and science and hopes to some day make a name for herself in biology or medicine. Pepper Ann and her Hazelnut Middle School friends demonstrate individuality, problem solving, perseverance, responsibility and creativity. While the primary educational focus of the series is building self-esteem--particularly that of girls--stories also break down gender and ethnic stereotypes and broaden the definition of ""family.""",N/A,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,THE NEW ADVENTURES OF WINNIE THE POOH,CORE,NETWORK,SAT 12PM,13,6,30,3,6,"Based on the classic ""Winnie the Pooh"" books by author A.A. Milne, ""The New Adventures of Winnie the Pooh"" depicts the everyday lives of Christopher Robin and his companions Pooh, Piglet, Rabbit, Tigger, Eeyore, Owl and Gopher. Series episodes deliver strong messages about honesty, responsibility, persistence, cooperative effort, friendship and caring. Many stories are designed to help young children distinguish between fantasy and reality and overcome common childhood fears.",N/A,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,DISNEY'S RECESS,CORE,NETWORK,SAT 10:30AM THROUGH 10/7,1,1,30,8,12,"""Disney's Recess"" is a collection of animated stories about six fourth-grade children who attend public school. These children are an ethnically and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or ""teacher's pets."" Series episodes provide opportunities for parent/child discussions about values.",N/A,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,DISNEY'S THE WEEKENDERS,CORE,NETWORK,SAT 8:30AM AS OF 12/9,4,0,30,8,12,"This series introduces four twelve-year-olds that have been friends since kindergarten. They attend middle school in southern California and spend time together on weekends. Their family circumstances are diverse: Tino is the only son of a single mother; Carver is the middle child in an affluent African-American family; Tish comes from an Eastern European immigrant family and Lor is the only girl among fourteen sports-minded brothers. Stories explore topics such as parent/child relations, sibling rivalry, acculturation, competition vs. compromise, responsibility, honesty, peer acceptance and loyalty.",99,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,DISNEY'S RECESS,CORE,NETWORK,SAT 9AM AS OF 12/9,4,0,30,8,12,"""Disney's Recess"" is a collection of animated stories about six fourth-grade children who attend public school. These children are an ethnically and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or ""teacher's pets."" Series episodes provide opportunities for parent/child discussions about values.",99,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,DISNEY'S RECESS,CORE,NETWORK,SAT 9:30AM AS OF 12/9,4,0,30,8,12,"""Disney's Recess"" is a collection of animated stories about six fourth-grade children who attend public school. These children are an ethnically and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or ""teacher's pets."" Series episodes provide opportunities for parent/child discussions about values.",99,N/A,N/A,N/A
2000,WXYZ,ABC,DETROIT,4.5,ANALOG,DISNEY'S TEACHER'S PET,CORE,NETWORK,SAT 10AM AS OF 12/9,4,0,30,8,12,"Via a magical transformation, nine-year-old Leonard Helperman's dog ""Spot"" discovers that he is able to talk and walk upright. He seizes the opportunity to fulfill a lifelong ambition: to go to school. Dressed in some of Leonard's clothes, Spot becomes ""Scott Leadready,"" reveling in the challenge of learning fourth-grade spelling, math and history. The fourth-grade teacher, Mrs. Helperman, is Leonard's mother. She is also a single parent. This series is built around the privilege of being able to attend school and the value of education. Stories teach honesty, cooperation, peer teamwork, problem solving, respect for rules--particularly in the school setting--and empathy. Spot/Scott's extraordinarily wide vocabulary introduces children to new vocabulary and its meaning in context.",99,N/A,N/A,N/A
