Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2007,WADL-TV,N/A,DETROIT,4,DIGITAL,DOG TALES,CORE,SYNDICATED,SAT AT 2 PM,13,0,30,10,16,"Dog Tales showcases dogs and dog lovers of all types, providing valuable information about canine health, training, grooming and overall dog care.",99,N/A,4,Y
2007,WADL-TV,N/A,DETROIT,4,DIGITAL,JACK HANNA'S INTO THE WILD,CORE,SYNDICATED,SAT AT 2:30 PM,13,0,30,13,16,"This series is based around Jack traveling the world with his friends and family, taking the viewer to his favortie destinations and introducing them to new and amazing creatures each week. Throughout Jack's travels he raises awareness of different cultures, geography and spectacular animals and animal facts, while teaching children the importance of stewardship of our environment through his documented donations to conservation efforts worldwide.",99,N/A,4,Y
2007,WADL-TV,N/A,DETROIT,4,DIGITAL,FLYING HOUSE,NON-CORE,SYNDICATED,SAT AT 5 & 5:30 AM,26,0,30,6,16,"THIS ANIMATED PROGRAM FOCUSES ON BIBLE STORIES, MAINLY PARABLES OF JESUS, AND ITS OBJECT IS TO ASSIST CHILDREN AND TEENAGERS IN LEARNING ABOUT THE BIBLE.",99,N/A,4,Y
2007,WADL-TV,N/A,DETROIT,4,DIGITAL,LET'S GET REAL,NON-CORE,SYNDICATED,SAT AT 2 PM,13,0,30,11,16,"THIS PROGRAM, HOSTED BY MINISTER IRISHA HILLIARD-LEWIS, IS DIRECTED AT TEENS FROM AGE 11 TO 16 AND DEALS WITH DAY-TO-DAY SITUATIONS FACED BY TODAY'S TEENAGERS WITH THE GOAL OF HELPING THEM TO CONFRONT THESE ISSUES IN A POSITIVE AND HEALTHY WAY. THE PROGRAM ALSO FEATURES SEGMENTS BY POPULAR HIP-HOP ARTISTS WHICH ARE APPROPRIATE FOR TEENAGERS.",99,N/A,4,Y
2007,WDIV,NBC,DETROIT,3,ANALOG,POSTMAN PAT,CORE,NETWORK,SAT AT 10-10:30AM,4,0,30,4,8,"""Postman Pat"" takes place in an English village and mines the social interdependencies of rural life for teaching children about problem solving and getting along with others. Postman Pat, our lead character has a mail route that takes him and his cat, Jesse, throughout the countryside delivering mail and advice to his constellation of neighbors. While Pat may encounter a problem of his own, he also frequently comes to the aid of his friends and family who run into seemingly unfixable dilemmas drawn from everyday life. Within each episode, the characters learn for example, how to get things done on time, fulfill their commitments, work cooperatively as a team, have confidence in their abilities, and be inclusive of others in order to get along. Children will see adults and children living and interacting with other respectfully and thoughtfully in very trusting and kindhearted relationships.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,ANALOG,JACOB TWO-TWO,CORE,NETWORK,SAT 10-10:30AM,9,0,30,4,8,"Based on Mordecai Richler's books, ""Jacob Two-Two"" is an animated show about the challenges of a little boy, the youngest of five siblings. Jacob is so small for his age he often repeats himself just so he can be heard. His parents are compassionate, but his siblings are not, and Jacob has be to resourceful and inventive in learning how to assert himself, overcome his fears, get along with others, and still enjoy his childhood. He manages to turn even the most inconsequential events into adventures with his friends Buford and Renee. Every adventure teaches him a life lesson, from learning how to be responsible to figuring out how to manage a bully. In addition there are implicit lessons that promote a love for learning and language development usually conveyed through Jacob's father, a full-time writer.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,ANALOG,DRAGON,CORE,NETWORK,SAT 10:30-11AM,13,0,30,4,8,"Inspired by children's everyday life, ""Dragon"" is an animated show that is based on the book series by author and illustrator, Dav Pilkey. The show follows a little blue dragon as he faces his daily challenges. Using a simple and direct approach to life, Dragon learns new information and develops new skills primarily through trial and error. Dragon is friendly and helpful, but he tends to see things from a much different perspective and sometimes that leads to trouble. As each story unfolds, we learn to see things in different ways, much like Dragon, and we learn how to problem-solve our way through everyday challenges. Dragon shows us how to take care of a pet, discover new places or how to find the right hobby.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,ANALOG,MY FRIEND RABBIT,CORE,NETWORK,SAT 11-11:30AM,13,0,30,4,8,"My Friend Rabbit"" models constructive problem solving for young children, ages 4-8. In each episode, the story characters find themselves facing a different dilemma that is drawn from a typical childhood experience. Rabbit and Mouse usually lead us through creative problem solving, which involves tenacity and working in teams. The group may figure out how to make the most of a bad situation, invent toys from everyday objects, solve some of natureÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢s riddles, respect their differences, or take care of others who need a little extra help. The characters specialize in converting a challenge into a social activity filled with optimism, creativity and humor. By showing viewers how the characters work together to come up with possible solutions, and persist with new ideas when one solution fail, the series helps children learn to ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã¢â‚¬Å“think out of the boxÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€šÃ‚Â",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,ANALOG,3-2-1 PENGUINS,CORE,NETWORK,SAT 11:30-12PM,13,0,30,4,8,"features two children, Jason and Michelle, whose vacation at their grandmother's cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins. The show communicates social-emotional messages based upon the core values of honesty, kindness, forgiveness, and appreciation for all, using music, unusual characters, and allegorical storylines.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,ANALOG,VEGGIE TALES,CORE,NETWORK,SAT 12-12:30PM,13,0,30,4,8,"a children's series featuring animated vegetables who teach life lessons through stories. Hosted by Bob the Tomato and Larry the Cucumber, each episode begins by establishing the problem, uses short stories to parallel the situation with a problem and solution, and ends by reiterating the proposed solution and the life lesson learned through the experience. The show communicates social-emotional messages based upon the core values of honesty, kindness, forgiveness, and appreciation for all, using music, unusual characters, and allegorical storylines.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,ANALOG,JANE & THE DRAGON,CORE,NETWORK,SAT 12:30-1PM,13,0,30,4,8,"et in medieval times, ""Jane and the Dragon"" is an animated show that hails from Martin Baynton's best selling books about a middle class, 13-year-old girl named Jane. She is raised in the Royal Court as a Knight-in-Training after she demonstrates her courage by leaving the castle to conquer the local dragon. The giant green Dragon, whose sense of humor exceeds his ferocity, instead becomes Jane's best friend and a part of the castle community. In each episode, Jane encounters a challenge that tests her problem-solving skills and requires her to demonstrate her strength of character, as a Knight of the King's Guard. Sometimes Jane learns a moral lesson, and other times she uses analytical ability to illustrate how a problem can be made less complicated and consequently solved.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,DIGITAL,WEATHER PLUS U,CORE,NETWORK,SAT. 1-1:30PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast NBC Weather Plus channel. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News,"" ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts"". Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,DIGITAL,WEATHER PLUS U,CORE,NETWORK,SAT 3-3:30PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast NBC Weather Plus channel. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News,"" ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts"". Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,DIGITAL,WEATHER PLUS U,CORE,NETWORK,SAT 5-5:30PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast NBC Weather Plus channel. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News,"" ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts"". Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,DIGITAL,WEATHER PLUS U,CORE,NETWORK,SUN. 1-1:30PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast NBC Weather Plus channel. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News,"" ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts"". Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,DIGITAL,WEATHER PLUS U,CORE,NETWORK,SUN. 3-3:30PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast NBC Weather Plus channel. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News,"" ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts"". Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,WDIV,NBC,DETROIT,3,DIGITAL,WEATHER PLUS U,CORE,NETWORK,SUN. 5-5:30PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast NBC Weather Plus channel. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News,"" ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts"". Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,WDWO,N/A,DETROIT,6.5,ANALOG,KICKS CLUB,CORE,NETWORK,SAT. 7 AM,13,0,30,6,12,"IN THIS LIVE ACTION VARIETY PROGRAM, CHILDREN ARE EDUCATED AND INFORMED OF A POSITIVE ENERGETIC APPROACH TO BEHAVIORAL AND MORAL ISSUES.",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,KID'S CENTER,CORE,SYNDICATED,SAT. 7:30 AM,2,0,30,7,12,"USING HUMOR AS A VEHICLE, THE CHARACTERS OF KID CENTER ILLUSTRATE PRACTICAL MORAL LESSONS DESIGNED TO HELP CHILDREN AND FAMILIES UNDERSTAND AND APPLY THE BIBLICAL PRINCIPLES AND MORALS TO THEIR OWN LIVES.",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,ADVENTURES IN ODYSSEY,CORE,SYNDICATED,SAT. 7:30 PM,11,0,30,8,12,"THE ADEVENURES IN ODYSSEY SERIES CENTERS AROUND THE GRANDFATHERLY INVENTORY, JOHN AVERY WHITTAKER, OWNER OF AN ICE CREAM SHOP FOR CHILDREN. IT IS AN ANIMATED HALF-HOUR PROGRAM THAT TEACHES PRINICPAL FAMILY LESSONS THROUGH THE PROMOTION OF SOUND CHRISTIAN MORALS",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,CMJ CLUB ZONE,CORE,SYNDICATED,SAT 8 AM,13,0,30,6,12,"IN THIS LIVE ACTION VARIETY PROGRAM, CHILDREN ARE EDUCATED AND INFORMED OF A POSITIVE AND ENERGETIC APPROACH TO BEHAVORIAL AND MORAL ISSUES AND WHOSE PURPOSE IS TO REINFORCE FAITH, POSITIVE VALUES AND SELF-ESTEEM.",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,EARL THE EMU,CORE,SYNDICATED,SAT 8:30 AM,13,0,30,2,5,"THROUGH THIS LIVE ACTION SERIES, CHILDREN ARE TAUGHT VALUES, VIRTUES AND MORALS THROUGH SONGS AND SKITS",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,MISS CHARITY'S DINER,CORE,SYNDICATED,SAT 9 AM,13,1,30,4,10,"IN THIS LIVE ACTION PROGRAM FEATURING MISS CHARITY'S DINER, CHILDREN ARE INFORMED AND EDUCATED ABOUT THE DESCION MAKING PROCESS OF THE IMPORTANT AND SOMETIMES DIFFICULT CHOICES THAT CHILDREN ENCOUNTER. THE CREATIVE USE OF SONGS AND PUPPETS HELP TO REINFORCE FSAITH, POSITIVE VALUES AND SELF ESTEEM.",0,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,MARALEE DAWN,CORE,SYNDICATED,SAT 9:30 AM,13,0,30,4,9,In this live action program featuring puppets & songsm children are informed & educated about the decision making process of the sometimes difficult choices that children encounter.,99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,WORSHIP FOR KIDS,CORE,SYNDICATED,SAT AT 10 AM,13,0,30,2,7,Children are taught a positive and energetic approach to praise & worship.,99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,NANNA'S COTTAGE,CORE,SYNDICATED,SAT AT 10:30 AM,12,1,30,6,12,"World traveler and archaeologist Abigale ""Nanna"" Macaroon dispenses love and knowledge to her grandchildren and their friends about the world, and the importance of character, faith and positive values in Nanna""s cottage.",0,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,EARL THE EMU,CORE,SYNDICATED,SAT AT 10:30 AM,1,0,30,2,5,"THROUGH THIS LIVE ACTION SERIES, CHILDREN ARE TAUGHT VALUES, VIRTUES AND MORALS THROUGH SONGS AND SKITS",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,KICKS CLUB,CORE,SYNDICATED,SAT 11 AM,13,0,30,6,12,"IN THIS LIVE ACTION VARIETY PROGRAM, CHILDREN ARE EDUCATED AND INFORMED OF A POSITIVE ENERGETIC APPROACH TO BEHAVIORAL AND MORAL ISSUES.",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,KIDS CENTER,CORE,SYNDICATED,SAT 11:30 PM,13,0,30,7,12,"USING HUMOR AS A VEHICLE, THE CHARACTERS OF KID CENTER ILLUSTRATE PRACTICAL MORAL LESSONS DESIGNED TO HELP CHILDREN AND FAMILIES UNDERSTAND AND APPLY THE BIBLICAL PRINCIPLES AND MORALS TO THEIR OWN LIVES.",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,KIDS LIKE YOU ,CORE,SYNDICATED,SAT 12 PM,13,0,30,6,12,"IN THIS LIVE ACTION VARIETY PROGRAM, CHILDREN ARE EDUCATED AND INFORMED OF A PSOITVE AND ENERGETIC APPROACH TO BEHAVIORAL AND MORAL ISSUES.",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,BIBLEMAN,CORE,SYNDICATED,SAT 1 PM,11,2,30,5,12,BIBLEMAN'S SPECTACULAR BATTLES AGAINST THE FLAMBOYANT VILLIANS OF DARKNESS INTRODUCE CHILDREN TO THE BIBLE AND THE POWER OF GOD'S WORD.,0,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,CMJ CLUB ZONE,CORE,SYNDICATED,SAT 1 PM,2,0,30,2,5,"IN THIS LIVE ACTION VARIETY PROGRAM, CHILDREN ARE EDUCATED AND INFORMED OF A POSITIVE AND ENERGETIC APPROACH TO BEHAVIORAL AND MORAL ISSUES AND WHOSE PURPOSE IS TO REINFORCE FAITH, POSITIVE VALUES AND SELF-ESTEEM.",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,ADVENTURES IN ODYSSEY,CORE,SYNDICATED,SAT 1:30 PM,11,0,30,8,12,"THE ADVENTURES IN ODYSSEY SERIES CENTERS AROUND THE GRANDFATHERLY INVENTORY, JOHN AVERY WHITTAKER, OWNER OF AN ICE CREAM SHOP FOR CHILDREN. IT IS AN ANIMATED HALF-HOUR PROGRAM THAT TEACHES PRINICPAL FAMILY LESSONS THROUGH THE PROMOTION OF SOUND CHRISTIAN ",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,DAVEY & GOLIATH,NON-CORE,SYNDICATED,SAT 6:30 AM,13,0,30,2,12,"Stop-motion animated series educates and informs children via uplifting, moral and spiritual lessons designed to affirm a child's faith in God.",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,DAVEY & GOLIATH,NON-CORE,SYNDICATED,SAT 9: AM,1,0,30,2,12,"Stop-motion animated series educates and informs children via uplifting, moral and spiritual lessons designed to affirm a child's faith in God.",99,N/A,N/A,N/A
2007,WDWO,N/A,DETROIT,6.5,ANALOG,DAVEY & GOLIATH,NON-CORE,SYNDICATED,SAT 12:30 PM,13,0,30,2,12,"Stop-motion animated series educates and informs children via uplifting, moral and spiritual lessons designed to affirm a child's faith in God.",99,N/A,N/A,N/A
2007,WJBK,FOX,DETROIT,3,ANALOG,SAFARI TRACKS #1,CORE,SYNDICATED,SAT 10 AM,12,1,30,13,16,"Safari Tracks - is an exciting, entertaining, and advertiser friendy series of half-hour programs focused entirely on African Wildlife. Safari Tracks takes the viewer from the brushlands of the Savanna to the great Okavango, from the greatest game reserves to the most remote beaches of Madagascar and beyond to see everything from rare African birds to creepy crawlers. Safari Tracks will educate young viewers about wildlife conservation and show them how to better support efforts to protect endangered species.",1,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,ANALOG,ANIMAL ATLAS #1,CORE,SYNDICATED,SAT 10:30 AM,12,1,30,8,16,"a light, fun filled educational designed to entertain kids and adults of all ages. The show takes viewers on an up close and personal journey into the wild and whacky behavior of animals, observing species of all kinds in wild and nature preserves all over the world.",1,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,ANALOG,BEAKMAN'S WORLD,CORE,SYNDICATED,SAT 11 AM,13,0,30,13,16,"Beakman's World - is a half-hour educational informational live-action series...brings a funny, visual and friendly approach to science and learning.",99,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,ANALOG,BEAKMAN'S WORLD #2,CORE,SYNDICATED,SAT 11:30 AM,13,0,30,13,16,"Beakman's World - is a half-hour educational informational live-action series...brings a funny, visual and friendly approach to science and learning.",99,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,ANALOG,SAFARI TRACKS #2,CORE,SYNDICATED,SAT AT 12 PM,13,0,30,13,16,"Safari Tracks - is an exciting, entertaining, and advertiser friendly series of half-hour programs focused entirely on African Wildlife. Safari Tracks takes the viewer from the brushlands of the Savanna to the great Okavango, from the greatest game reserves to the most remote beaches of Madagascar and beyond to see everything from rare African birds to creepy crawlers. Safari Tracks will educate young viewers about wildlife conservation and show them how to better support efforts to protect endangered species.",99,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,ANALOG,ANIMAL ATLAS #2,CORE,SYNDICATED,SAT 12:30 PM,13,0,30,8,16,"light, fun filled educational designed to entertain kids and adults of all ages. The show takes viewers on an up close and personal journey into the wild and whacky behavior of animals, observing species of all kinds in wild and nature preserves all over the world.",99,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,DIGITAL,SAFARI TRACKS #2,CORE,SYNDICATED,SAT 10 AM,12,1,30,13,16,"Safari Tracks - is an exciting, entertaining, and advertiser friendy series of half-hour programs focused entirely on African Wildlife. Safari Tracks takes the viewer from the brushlands of the Savanna to the great Okavango, from the greatest game reserves to the most remote beaches of Madagascar and beyond to see everything from rare African birds to creepy crawlers. Safari Tracks will educate young viewers about wildlife conservation and show them how to better support efforts to protect endangered species.",1,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,DIGITAL,ANIMAL ATLAS #1 ,CORE,SYNDICATED,SAT 10:30 AM,13,1,30,8,16,"Animal Atlas - is a light, fun filled educational designed to entertain kids and adults of all ages. The show takes viewers on an up close and personal journey into the wild and whacky behavior of animals, observing species of all kinds in wild and nature preserves all over the world.",1,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,DIGITAL,BEAKMAN'S WORLD #1,CORE,SYNDICATED,SAT 11 AM,13,0,30,13,16,"Beakman's World - is a half-hour educational informational live-action series..brings a funny, visual and friendly approach to science and learning.",99,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,DIGITAL,BEAKMAN'S WORLD #2,CORE,SYNDICATED,SAT 11:30 AM,13,0,30,13,16,"Beakman's World - is a half-hour educational informational live-action series..brings a funny, visual and friendly approach to science and learning.",99,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,DIGITAL,SAFARI TRACKS #2,CORE,SYNDICATED,SAT 12 PM,13,0,30,13,16,"Safari Tracks - is an exciting, entertaining, and advertiser friendy series of half-hour programs focused entirely on African Wildlife. Safari Tracks takes the viewer from the brushlands of the Savanna to the great Okavango, from the greatest game reserves to the most remote beaches of Madagascar and beyond to see everything from rare African birds to creepy crawlers. Safari Tracks will educate young viewers about wildlife conservation and show them how to better support efforts to protect endangered species.",99,N/A,3,Y
2007,WJBK,FOX,DETROIT,3,DIGITAL,ANIMAL ATLAS #2,CORE,SYNDICATED,SAT AT 12:30 PM,13,0,30,8,16,"Animal Atlas - is a light, fun filled educational designed to entertain kids and adults of all ages. The show takes viewers on an up close and personal journey into the wild and whacky behavior of animals, observing species of all kinds in wild and nature preserves all over the world.",99,N/A,3,Y
2007,WKBD,CW50,DETROIT,3,ANALOG,WILL & DEWITT,CORE,NETWORK,SAT 7 AM,13,0,30,5,10,"A series steeped in self-discovery and personal accomplishment. ""Will & DeWitt"" proves that sometimes the smallest victories are the greatest. Will is an everyday little kid with an endless thirst for big kid adventure, but he needs direction. Enter DeWitt, his talking frog and personal ""life coach"". DeWitt's a frog and then some - a green ball of shape-shifting optimism to guide Will toward his destiny of discovering that all things are possible. Where there's Will, DeWitt is the way. ""Will & DeWitt"" is produced by Cookie Jar Entertainment. The series is rated TV-Y (E/I).",99,N/A,3,N
2007,WKBD,CW50,DETROIT,3,ANALOG,MAGI-NATION,CORE,NETWORK,SAT. 7:30 AM,13,0,30,10,16,"Magi-Nation follows the adventures of teenager Tony Jones, whose world is forever changed when he is mystically transported into a beautiful world far beyond imagination that was created a millennium ago by a powerful race known as the Magi. Here Tony meets Edyn and Strag, two young Magi heroes in training, who help him discover his vast new magical environment. However, all is not perfect in Tony's new world as the Moolands of Magi-Nation are threatened by the evil Shadow Magi. It's up to this young trio and their vast collection of Dream Creatures to thwart the evildoers' plans and protect their world. The series is rated TV-Y (E/I)",99,N/A,3,N
