Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1998,KABC-TV,ABC,Los Angeles,3.5,Analog,JACK HANNA'S ANIMAL ADVENTURES,Non-Core,Syndicated,"Saturdays, various time periods - Oct. 3 - Dec. 26, 1998",13,0,30,13,16,"This program features Jack Hanna's worldly adventures to the remote jungles , rain forests, sea coasts and parks where kids meet new friends and learn about the importance of animals to our ecological system.",99,N/A,N/A,N/A
1998,KABC-TV,ABC,Los Angeles,3.5,Analog,WILD ABOUT ANIMALS,Non-Core,Syndicated,"Saturdays - 6:30-7:00 AM PT - Oct. 3 - Dec. 26, 1998",6,7,30,7,16,"This program explores the mysteries of wild and domestic animals, introducting kids to animals of all kinds where they get to learn all about their instincts, behaviours and natural habitats. Also the show regularly offers pet tips.",1,N/A,N/A,N/A
1998,KABC-TV,ABC,Los Angeles,3.5,Analog,NICK NEWS,Non-Core,Syndicated,"Sundays - 5:00-5:30 AM PT - Oct. 4 - Dec. 27, 1998",8,5,30,6,11,"This program introduces kids to topical newsworthy events and information, and features a variety of stories and people which expose kids to learn more about the world they live in.",5,N/A,N/A,N/A
1998,KABC-TV,ABC,Los Angeles,3.5,Analog,AWESOME ADVENTURES,Non-Core,Syndicated,"Saturdays - 5:00-5:30am - Oct. 3 - Dec. 26, 1998",12,1,30,7,16,"This program entertains and teaches kids about the histories and cultures of the places they visit. It's about kids traveling the world and experiencing the excitement of ""Awesome Adventures"".",N/A,N/A,N/A,N/A
1998,KABC-TV,ABC,Los Angeles,3.5,Analog,DISNEY PRESENTS: BILL NYE THE SCIENCE GUY,Non-Core,Syndicated,"Saturdays - 5:30-6:00am - Oct. 3 - Dec. 26, 1998",12,1,30,6,11,"This program educates and informs kids in a fun and entertaining way, about fairly sophisticated scientific concepts such as buoyancy, gravity, physiology, and magnetism.",N/A,N/A,N/A,N/A
1998,KCAL,N/A,Los Angeles,3,Analog,DISNEY'S DOUG,Core,Syndicated,Monday-Friday 7:30 A.M.,66,0,30,2,11,"""Disney's Doug"" is designed to educate and inform children who are between the ages of two and eleven years old. More specifically, the series teaches children about the fundamentals, morals and educational lessons of life.",99,N/A,N/A,N/A
1998,KCAL,N/A,Los Angeles,3,Analog,POPULAR MECHANICS FOR KIDS,Core,Syndicated,Tuesday 8:30 A.M.,13,0,30,8,16,"""Popular Mechanics for Kids"" gives young viewers a first hand look at how things are built and operate. The ""How Team"" reporters go to work sites where experts provide hands-on demonstrations on how different things work.",99,N/A,N/A,N/A
1998,KCAL,N/A,Los Angeles,3,Analog,FIELD TRIP,Core,Syndicated,Wednesday 8:30 A.M.,13,0,30,6,12,"This program takes a look at history, art, music and science from a different angle-""up close and personal."" Children go on exciting, fun-filled real life adventures. ""Field Trip"" encourages independent exploration with suggested reading and resources for other information.",99,N/A,N/A,N/A
1998,KCAL,N/A,Los Angeles,3,Analog,CLICK,Core,Syndicated,Thursday 8:30 A.M.,14,0,30,13,16,"""Click"" is a teen-aged oriented educational game show. It teaches teens the importance of team work and incorporates questions from the world of entertainment and sports, as well as questions in math and science, literature, history and about current culture.",99,N/A,N/A,N/A
1998,KCAL,N/A,Los Angeles,3,Analog,PEER PRESSURE,Core,Syndicated,Friday 8:30 A.M.,13,0,30,13,16,This is a game show which incorporates social and cultural issues facing today's youth and teaches them how to make proper decisions. The program provides teens with a better understanding of the factors that influence the choices that they make. It also helps them to make educated choices that will further their social and emotional development.,99,N/A,N/A,N/A
1998,KCAL,N/A,Los Angeles,3,Analog,MR. MEN,Core,Syndicated,Monday-Friday 4:00 P.M.,66,0,30,3,8,"""Mr. Men"" contains three cartoons that cleverly introduce children to a host of educationally positive ideas. It encourages children to recognize and appreciate the differences in each other, to solve problems through reasoned cooperation, to be sensitive, respect others' feelings, and a host of other important thoughts and ideas.",99,N/A,N/A,N/A
1998,KCAL,N/A,Los Angeles,3,Analog,BANANAS IN PAJAMAS,Core,Syndicated,Saturday 7:00 A.M.,13,0,30,3,10,"The Bananas, affectionately called B1 and B2, are mischievous twins who live in a brightly colored story book world with their friends, the Teddies, and a loveable rogue, Rat-In-A-Hat. They all live on Cuddles Avenue which is not just their home, but the setting for fun, games , and lots of playing tricks on one another. Each show is comprised of four segments which teach children through the interactions of the characters.",99,N/A,N/A,N/A
1998,KCAL,N/A,Los Angeles,3,Analog,NASCAR :THINK FAST,Core,Syndicated,Saturday 7:30 A.M.,13,0,30,13,16,"Capitalizing on the color, excitement and appeal of NASCAR racing, ""Think Fast"" attracts a teenage audience through use of rapid, upbeat and highly entertaining presentations of a variety of teenage issues.",99,N/A,N/A,N/A
1998,KCBS-TV,CBS,Los Angeles,3,Analog,FRANKLIN,Core,Network,"SATURDAY, 7-7:30AM",12,1,30,3,7,"Based on a series by Paulette Bourgeois and Brenda Clark, this program features the adventures of the turtle Franklin and his friends Bear, Snail, Rabbit and Goose. The objectives of the program are to present to young viewers age-appropriate moral dilemmas addressing issues such as the meaning of right and wrong, the purposes of rules and the consequences of following or not following them, and the values inherent in telling the truth, and to teach viewers important social values such as cooperation and compromise, fairness, responsibility, self-respect and respect for others. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,KCBS-TV,CBS,Los Angeles,3,Analog,ANATOLE,Core,Network,"SATURDAY, 7:30-8AM",12,1,30,5,9,"From the Caldecott award winning series by Eve Titus, this program follows the escapades of Anatole the mouse, who learns to function in both the worlds of humans and mice by being clever, determined, a hard worker, a dedicated husband and father, and a problem-solver. The objectives of the program are to encourage viewers to identify and select positive alternatives when faced with personal, interpersonal and social dilemmas and to teach children that dedication and personal effort make it possible to be better family members, friends, students, workers and citizens. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,KCBS-TV,CBS,Los Angeles,3,Analog,DUMB BUNNIES,Core,Network,"SATURDAY, 8-8:30AM",12,1,30,5,9,"Dav Pilkey's book series, published by Scholastic, provides the basis for this program about a family of extremely naive bunnies, who use their idiosyncratic, nontraditional logic to solve problems. The objectives of the program are to introduce children to some principles of and creative approaches to problem-solving by exposing them to divergent ways of thinking, and to help them understand the importance of family relationships built on mutual respect, trust and cooperation and the value of various positive personal and social behaviors. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,KCBS-TV,CBS,Los Angeles,3,Analog,FLYING RHINO JUNIOR HIGH,Core,Network,"SATURDAY, 8:30-9AM",12,1,30,7,11,"In this series, four friends at Rhino Junior High use brains and brawn to deal with problems created by their nemesis Earl P. Sidebottom, who can transpose the school to faraway places and drop students into strange situations. Focusing episodically on the different members of the group, the program addresses a range of personal and social concerns faced by early adolescents, while integrating school curricular material relating to the language and creative arts, science, and history, as well as principles of critical thinking and problem solving. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,KCBS-TV,CBS,Los Angeles,3,Analog,BIRDZ,Core,Network,"SATURDAY, 9-9:30AM",13,4,30,7,11,"In this series, children are exposed to a variety of issues facing young teenagers as seen through the eyes of a family of birds, led by the 12-year-old Eddie Storkowitz, an aspiring filmmaker. The program focuses on coming-of-age problems related to self-esteem, peer pressure, interpersonal relationships, social roles, and civility. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,KCBS-TV,CBS,Los Angeles,3,Analog,TALES FROM THE CRYPTKEEPER,Core,Network,"SATURDAY, 9:30-10:00AM",5,1,30,7,11,"This series uses the amusing though engagingly ghoulish character the Cryptkeeper, well known to both elementary school aged and adolescent children, as a storyteller who introduces young viewers to a variety of life lessons. The objectives of the program are to assist children in learning lessons such as the importance of staying in school, the value of telling the truth and being considerate of others, and the need to exercise judgment in choosing friends, and to help viewers understand principles of self-discipline needed to solve personal problems. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,KCBS-TV,CBS,Los Angeles,3,Analog,MYTHIC WARRIORS: GUARDIANS OF THE LEGEND,Core,Network,"SATURDAY, 9:30-10AM",8,4,30,7,11,"Based on the Children's Choice award-winning books by Laura Geringer, this adventure series uses a modernized Mount Olympus to introduce children to the stories of classic Greek myths and legends, related by a storyteller who emphasizes questions of right and wrong, loyalty and ethical conduct. The program teaches positive life-lessons, such as the value of personal determination, courage and compassion, while cultivating an appreciation of reading and the storytelling tradition. The program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",N/A,N/A,N/A,N/A
1998,KCOP,UPN,Los Angeles,3,Analog,ALGO'S FACTORY,Core,Network,Sunday 7:00 AM,13,0,30,8,14,"""Algo's FACTory"" is targeted to children ages eight to fourteen. This unique educational programming concept consists of experiments and tricks, mixed with animation and humor, and developed around a central theme in each episode. The kids will perform most of the experiments under Al's (the adult character in the show)supervision, with a little help from the Bytes (a series of computer animated 'helpers'). All activities are designed to illustrate, demonstrate and teach the How's, What's and Why's. The show emphasizes that the mind is like a FACTory: to run at peak performance, you have to work it.",99,N/A,N/A,N/A
1998,KCOP,UPN,Los Angeles,3,Analog,BLOOPY'S BUDDIES,Core,Syndicated,Monday-Friday 8:30AM,65,0,30,2,5,"""Bloopy's Buddies"" is a half-hour live action program designed to meet the educational and informational needs of children. In each episode Bloopy and his ethnically diverse cast of friends move, sing, and learn about a variety of issues regarding safety, healthy living, nutrition, creativity and music. The program's unique format features frequent movement sessions where Bloopy encourages the audience directly at home to get on their feet and join in. With both specific instruction and spontaneous action, these movement sessions inspire greater body awareness skills and the fun of fitness. Comedian Jonathan Winters offers a grandfatherly presence with important lessons on being polite, using your imagination, enjoying art, and more. ""Bloopy's Buddies"" has earned the approval of several prestigious advocacy groups including The Annenberg Public Policy Center, The American Academy of Pediatrics, and a Parents' Choice Gold Award.",99,N/A,N/A,N/A
1998,KDOC,N/A,Los Angeles,3.5,Analog,THE FROOZLES,Core,Local,M-W-TH-F 10 am Sat. 7:30 am,72,0,30,2,6,"Froozles is entertaining, enlightening and educational, which expands the cognitive and intellectual powers of the children and demonstrates how to use these principles for the well being of their emotional and social life.",99,N/A,N/A,N/A
1998,KDOC,N/A,Los Angeles,3.5,Analog,HOMER'S WORKSHOP,Core,Syndicated,Saturdays 8-8:30 a.m.,13,0,30,6,12,"Children use cognitive reasoning to measure, design and build various crafts, while emotional and social lessons are learned in the artistry of the objects.",99,N/A,N/A,N/A
1998,KDOC,N/A,Los Angeles,3.5,Analog,NEW ZOO REVUE,Core,Syndicated,Tuesdays 10 am FTC: 11/17/98,7,0,30,2,6,"The New Zoo Revue's musical comedy format conveys the concepts of cooperation and guidance for living in today's society. The show deals with important topics such as fear, respect, patience and sharing.",99,N/A,N/A,N/A
1998,KDOC,N/A,Los Angeles,3.5,Analog,SOUTHLAND TODAY,Non-Core,Local,Mon-Fri 11-11:30 a.m.,65,2,30,12,18,"An informational and educational public affairs show which features representatives from local, regional and national groups on issues affecting viewers.",N/A,N/A,N/A,N/A
1998,KDOC,N/A,Los Angeles,3.5,Analog,THE PET PLACE,Non-Core,Local,Sat. 7 am,13,0,30,6,18,A program that aims to educate adults and children alike on the growing population of stray pets and the importance of pet care.,99,N/A,N/A,N/A
1998,KDOC,N/A,Los Angeles,3.5,Analog,QUEST FOR EXCELLENCE,Non-Core,Local,Weds. 8:30 pm,13,0,30,10,18,"A locally produced show that takes viewers into the world of public education. Each program showcases teachers, parents, business people and others who are working to promote learning in California schools.",99,N/A,N/A,N/A
1998,KDOC,N/A,Los Angeles,3.5,Analog,RED BOOTS FOR CHRISTMAS,Non-Core,Syndicated,12/24/98 3 pm 12/25/98 8 pm,2,0,30,2,12,Children learn the true meaning of Christmas in this animated tale that stresses the gift of giving.,99,N/A,N/A,N/A
1998,KDOC,N/A,Los Angeles,3.5,Analog,THE PUZZLE CLUB CHRISTMAS MYSTERY,Non-Core,Syndicated,12/24/98 3:30 pm 12/25/98 8:30 pm,2,0,30,2,12,Children learn problem solving and social issues involving family and the holidays in this animated special.,99,N/A,N/A,N/A
1998,KHIZ,N/A,Los Angeles,5,Analog,GERBERT,Core,Syndicated,"Monday-Friday, 3:00 p.m.",20,0,30,3,8,"It teaches, entertains, and encourages children to become comfortable with who they are today and what they can be tomorrow.",99,N/A,N/A,N/A
1998,KHIZ,N/A,Los Angeles,5,Analog,THE CHILDRENS ROOMM,Core,Syndicated,"Monday-Friday, 4:00 p.m.",25,0,30,3,8,Entertaining childrens stories with an educational and informative twist.,99,N/A,N/A,N/A
1998,KHIZ,N/A,Los Angeles,5,Analog,NEW ZOO REVUE,Core,Syndicated,"Monday-Friday, 4:30 p.m.",25,0,30,3,10,To bring an understanding of good and bad in life and to guide children through situations they will encounter in life.,99,N/A,N/A,N/A
1998,KHIZ,N/A,Los Angeles,5,Analog,JACK HOUSTON,Core,Syndicated,"Monday-Friday, 3:30 p.m.",15,0,30,3,8,"Magical World in which it brings a singer story teller, Jack Houston, he brings to life a cast of characters on a farm, the air is clean, sunshine, values are pure, music and learning are parts of each show.",99,N/A,N/A,N/A
1998,KHIZ,N/A,Los Angeles,5,Analog,BE ALERT BERT,Core,Syndicated,"Thursday-Friday, 3:30 p.m.",25,0,30,3,8,"It combines a variety of characters, songs, stories, animation and live action into an exciting half hour, captures childrens attention and imagination.",99,N/A,N/A,N/A
1998,KHIZ,N/A,Los Angeles,5,Analog,POCKET DRAGON ADVENTURES,Core,Syndicated,"Monday-Friday, 3:00 p.m.",40,0,30,4,7,"Two segments per show, each one tells an entire story, designed with a clear separation of entertainment, educational and informative.",99,N/A,N/A,N/A
1998,KHIZ,N/A,Los Angeles,5,Analog,THINK FAST NASCAR,Core,Syndicated,"Saturday, 3:00 p.m.",13,0,30,13,16,"A creative interesting, attractive and educational package, capitalizes on color, excitement and appeal. Each episode deals with different every day things of life.",99,N/A,N/A,N/A
1998,KJLA,N/A,Los Angeles,3,Analog,ELECTRIC PLAYGROUND,Core,Syndicated,Saturday 7pm 10/03/98 through 11/21/98,8,4,30,13,16,"Electric Playground is an educational show that focuses on the world of computers, computer software, computer games and the Internet. It attempts to teach children more about computers and how they are forever changing the world as we know it.",N/A,N/A,N/A,N/A
1998,KJLA,N/A,Los Angeles,3,Analog,LA ISLA DE JORDAN,Core,Syndicated,"Saturdays 3pm 10/03/98 through 12/05/98, monday 8am 11/16/98 through 12/28/98",17,4,30,4,11,"La Isla De Jordan is a non-violent, educational, half-hour television series featuring an endearing cast of zany puppet characters. The series is presented with a dialogue spoken in accent-neutral Spanish. La Isla de Jordan is designed to educate monolingual Spanish speaking and bilingual Spanish speaking children. La Isla de Jordan revolves around several characters who live and play at the Animal Trackers Zoo. By focusing on specific ""real life"" themes, the series strives to develop the ""Emotional IQ"" of children as they learn to solve problems through the experiences of the characters. In addition, they learn about animals and the environment.",N/A,N/A,N/A,N/A
1998,KJLA,N/A,Los Angeles,3,Analog,CRITTER GITTERS,Core,Syndicated,"Saturday 6:30am, Monday 7am",27,3,30,9,14,"A Search & Rescue 911 themed animal adventure series with an entertainimg twist of investigative and detective ""super sleuthing"" by a group neighborhood kids, a couple of veterinarians and a zany professor. Action and stimulating story lines combined with kids' natural love and curiosity of animals. This program promotes and teaches team work, cooperation, problem solving, knowledge of animals and positive role models.",N/A,N/A,N/A,N/A
1998,KJLA,N/A,Los Angeles,3,Analog,BOOKMICE,Core,Syndicated,"Tuesdays & Thursdays 7am 9/30/98 through10/23/98,11/04,11/05,11/06,11/13",13,0,30,4,8,"Bookmice, Norbert, Zazi, and Leon are three fun-loving mice who secretly live behind the walls of the neighborhood public library. The mice have befriended Lee-a lonely boy who just moved into the area, Kate-the teenaged library assistant, and Alyshe and Jason-two neighborhood children. The friends, assisted by Mr. Flower, The Wizard of Wonder, and Exit the Cat, hear stories, sing songs, and watch animated films that teach children about values, constructive behavior and problem solving. The mice help the humans solve problems and encourage young viewers to explore their neighborhood library, and the world of books and reading. Bookmice is an award-winning show that has received a Gold Award at the Cairo International Film Festival fro Children and a Silver Award at the International Fils and Video Festival in New York.",99,N/A,N/A,N/A
1998,KJLA,N/A,Los Angeles,3,Analog,HOMER'S WORKSHOP,Core,Syndicated,Saturday 6:30pm,13,5,30,6,12,"Homer's Workshop is an FCC Kid-Friendly TV Show targeted at children viewers ages 6-12 years of age. The show is intended to show kids ""how-to"" build simple projects by hand using woodworking as the method and is similar in concept to ""This Old House."" The goals of the show are to teach life skills to kids as well as how to plan ahead, and how to learn by doing.",N/A,N/A,N/A,N/A
1998,KJLA,N/A,Los Angeles,3,Analog,BARNYARD PLACE,Core,Syndicated,Monday 7:30am,9,2,30,3,7,Barnyard Place relates to the lives of 3-7 year olds and it integrates the viewers in such a way that the information is the key to solving some sort of problem that one of the Barnyard place characters is having. Every show has a factual and/or emotional lesson to teach.,N/A,N/A,N/A,N/A
1998,KMEX-TV,Univision Programming Service*,Los Angeles,3,Analog,PLAZA SESAMO,Core,Network,SASU 08:00 AM; SASU 08:30 AM,52,0,30,2,5,"Provides reading readiness training, early mathematics skills, education in health, hygiene and nutrition, and provides encouragement and stimulation for academic success. Produced by CTW specifically for a Spanish-language audience.",99,N/A,N/A,N/A
1998,KMEX-TV,Univision Programming Service*,Los Angeles,3,Analog,TIGRITOS T.V.,Core,Network,SA 09:20 AM; SU 09:00 AM,26,0,30,6,11,"Tigritos T.V. is comprised of a combination of live-action and animated educational segments which are designed to teach and inform children about literature, music, and science. Tigritos T.V. also teaches children the importance of family relationships. The educational portion of Tigritos T.V. on Saturday is bookended by two segments of non-core material which is used to attract young viewers to the core educational material.",99,N/A,N/A,N/A
1998,KNBC,NBC,Los Angeles,3,Analog,SAVED BY THE BELL: THE NEW CLASS (1),Core,Network,SA 8:00 - 8:30AM,12,1,30,13,16,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories - intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved through this series by exploring social themes through the daily school life of six teenage friends at Bayside High who help each other make the most of growing up in a complicated world. The Bayside kids give teens a useful perspective on many of the tough issues they have to face both in their peer relationships, and in personal decision-making both in and out of the classroom.",N/A,N/A,N/A,N/A
