Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2007,KATU,ABC,"PORTLAND, OR",3,ANALOG,THAT'S SO RAVEN,CORE,NETWORK,SAT 10:30AM,11,4,30,10,13,"Raven Baxter, who has inherited her grandmother's gift of clairvoyance, is a normal, happy young woman. Nonetheless, Raven sometimes worries that she is a freak because of her clairvoyant abilities. She has a ten-year old brother, Cory. They are typical siblings, with the tension and rivalry that most siblings experience. Raven and Cory's mother is in law school, and their father owns a small restaurant. Raven attends an ethnically diverse San Francisco public high school. She is responsible for the after-school safety and activities of Cory. Her closest friends, Chelsea and Eddie, are fiercely committed to environmental issues and sports, respectively. Raven dreams of a career in fashion design, and the new season's episodes revolve around her internship with an eccentric fashion designer. Raven's parents and close friends know about her ""visions"". These premonitions often prompt her to intervene before trouble occurs. Sometimes her interventions backfire, and at other times the foreseen events occur, bringing embarrassment or sadness. She learns valuable lessons from her transgressions. ""Visions"" set up issues that the Core episodes of this series explore, among which are sibling rivalry, popularity, loyalty, self-acceptance, jealousy, dealing with authority, and consequences of lying or cheating.",4,N/A,3,Y
2007,KATU,ABC,"PORTLAND, OR",3,ANALOG,HANNAH MONTANA,CORE,NETWORK,SAT 11AM,9,4,30,10,13,"Thirteen-year-old Miley Stewart, recently moved from Tennessee to Malibu, CA, leads a double life. By day she attends public high school, along with her older brother Jackson, but by night she is emerging pop star ""Hannah Montana"". Except for her family, only her two best friends, Oliver and Lilly, and her bodyguard know about Miley's career as a singer, and she strives to maintain privacy, fearing that her new classmates would treat her very differently if they knew of her stage identity. Miley wears blonde wigs while performing, and manages to escape being recognized. Miley's mother died three years before the story begins, so her dad is now a single parent. He has just begun dating again. Miley misses her mother very much. One of the songs that she writes and performs is about the pain of growing up without her mother. Unlike her brother, Miley is a dedicated student. At school, her enemies are Amber and Ashley, two girls who constantly bully Miley. Oliver and Lilly are fiercely protective of their friend. Miley has ordinary teenage insecurities, but remains true to herself, despite the allure of concert life, the limos, parties, and glamorous clothes. This is in no small part due to the solid values that her father, Miley's manager (Billy Rae Cyrus), has imparted. Tension and sibling rivalry do occur, especially when Jackson feels that his talented sister is getting all the attention. Stories examine social issues such as peer pressure, integrity, family rules, jealousy, friendship, loyalty, and issues related to bereavement. The October 27, 2007, November 17, 2007 and December 1, 2007 episodes were preempted for live network sports coverage of college football. The November 24, 2007 episode was preempted for live network sports coverage of PGA Tour golf.",4,N/A,3,Y
2007,KATU,ABC,"PORTLAND, OR",3,ANALOG,THE SUITE LIFE OF ZACK AND CODY,CORE,NETWORK,SAT 11:30AM,9,4,30,11,13,"Those episodes of ""The Suite Life of Zack and Cody"" that air on ABC as Core Programming deliver life lessons tailored for the older child and ""tween"" audience. Stories take place in a luxury hotel in Boston, where twelve-year-old identical twins Zack and Cody live with their divorced mom, a lounge singer for the Tipton Hotel. The boys attend a local public middle school. One of the twins is polite and shy and excels in academics, while the other, athletic and extroverted, barely scrapes by in school, due to lack of effort. He often instigates wacky plans for outwitting hotel authorities, caregivers, and their mother. The boy's mother dates and would like to remarry. Their father is a professional rock musician who is on the road much of the year, but stays in touch with his sons. This sets up occasional parental conflicts about discipline and expectations. Parallel stories involve two teenage girls: heiress London Tipton, whose father owns the hotel, and Maddie, a girl who works after school at the hotel snack bar. Unlike London, Maddie attends a parochial girls' school and comes from a working class Boston family. Series episodes explore sibling rivalry, conflicts with parents, divorce, household and hotel rules, family budget limitations, responsibility, self-esteem, and peer pressure. The October 27, 2007, November 17, 2007 and December 1, 2007 episodes were preempted for live network sports coverage of college football. The November 24, 2007 episode was preempted for live network sports coverage of PGA Tour golf.",4,N/A,3,Y
2007,KATU,ABC,"PORTLAND, OR",3,ANALOG,WINNIE THE POOH & CHIRSTMAS TOO,NON-CORE,NETWORK,TUE 8:32PM,1,0,30,2,10,"Christopher Robin and the Hundred Acre Woods gang have written a letter to Santa. Carried by the wind, the letter is en route to the North Pole when Piglet and Winnie the Pooh realize that Pooh forgot to request a present. They intercept the letter in order to add PoohÃ¢â?¬â?¢s request. Some members of the group become greedy and add additional presents to the list. Pooh posts the new letter, but it blows back inside his front door. By the time he discovers the letter it is too late for it to arrive before Christmas Eve. In desperation, Pooh and Piglet dress up as Santa and a reindeer and bring home-made gifts to the others. The improvised gifts fall apart and there is disappointment. Pooh vows to hand-deliver the letter to Santa, even if it means that he will not be home until after Christmas. PoohÃ¢â?¬â?¢s friends immediately regret having allowed him to leave for the North Pole. Fortunately, Pooh returns at that point, apologizing for failing to deliver the letter to Santa in time for the holiday. His friends assure him that his presence is all they need to make Christmas a happy one. Their selflessness is rewarded: Santa leaves each his longed-for gift on Christmas morning. In this story the Hundred Acres Wood gang learns a valuable lesson about holiday perspective. Each comes to realize that happiness is derived from giving, not receiving, and that Ã¢â?¬Å?Being with friends is the nicest gift of all.Ã¢â?¬Â",99,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,ANALOG,MY FRIEND RABBIT,CORE,NETWORK,SAT 9AM,13,0,30,4,8,"MY FRIEND RABBIT models constructive problem-solving for young children, ages 4-8. In each episode, the story characters find themselves facing a different dilemma that is drawn from a typical childhood experience. Rabbit and Mouse usually lead us through creative problem-solving, which involves tenacity and working in teams. The group may figure out how to make the most of a bad situation, invent toys from everyday objects, solve some of natureÃ¢â?¬â?¢s riddles, respect their differences, or take care of others who need a little extra help. The characters specialize in converting a challenge into a social activity filled with optimism, creativity and humor. The series helps children learn to Ã¢â?¬Å?think out of the boxÃ¢â?¬Â",99,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,ANALOG,3-2-1 PENGUINS,CORE,NETWORK,SAT 9:30AM,13,0,30,4,8,"3-2-1 PENGUINS! draws upon characters from two stories and uses both long and short form material involving these characters to provide social-emotional messages to children. The show features two children, Jason and Michelle, whose vacation at their grandmotherÃ¢â?¬â?¢s cottage ends up being more adventure than they expect when their toy spaceship with four toy Penguins comes to life. The children are sucked into the spaceship, where they meet the now live Penguins and journey through space to solve an inter-galactic disaster threatening the Penguins and their friends. Each story begins with a problem and ends after the children have learned an important social-emotional message through their adventure with the Penguins.",99,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,ANALOG,VEGGIE TALES,CORE,NETWORK,SAT 10AM,13,0,30,4,8,"VEGGIETALES, narrated by animated veggies, Bob the Tomato and Larry the Cucumber, teaches life lessons through wit and humor. Each episode contains one or two short animated stories that illustrate core values to children in an entertaining way. Stories are interrupted with silly songs, usually sung by Larry the Cucumber, that contain whacky lyrics in a catchy tune. Each episode ends with Bob and Larry reinforcing the lesson learned through the stories.",99,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,ANALOG,JANE AND THE DRAGON,CORE,NETWORK,SAT 10:30AM,11,2,30,4,8,"JANE AND THE DRAGON is a coming-of-age story about a middle class, medieval girl who lives in the Royal Court with her family. As an only child, Jane is raised to be a Lady-in-Waiting but through her determination and a stroke of luck, she ends up being trained as a Knight in the KingÃ¢â?¬â?¢s Guard. Accompanied by her best friend, a giant green Dragon that lives in her backyard, Jane experiences a series of adventures that test her character and her skills as a young knight in a castle full of friends and foes. Each episode in the show takes us through the problems and challenges Jane encounters and the process she goes through to find the solutions for them.",2,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,ANALOG,POSTMAN PAT,CORE,NETWORK,SAT 4PM,2,2,30,4,8,"POSTMAN PAT takes place in an English village and mines the social interdependencies of rural life to teach children about problem-solving and getting along with others. Postman Pat, our lead character, has a mail route that takes him and his cat, Jesse, throughout the countryside delivering mail and advice to his constellation of neighbors. While Pat may encounter a problem of his own, he also frequently comes to the aid of his friends and family who run into seemingly unfixable dilemmas drawn from everyday life. Within each episode, the characters learn, for example, how to get things done on time, fulfill their commitments, work cooperatively as a team, have confidence in their abilities, and be inclusive of others in order to get along. Children will see adults and children living and interacting with others respectfully and thoughtfully in very trusting and kindhearted relationships.",2,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,ANALOG,JACOB TWO TWO,CORE,NETWORK,SAT 4PM,8,1,30,4,8,"JACOB TWO-TWO is a very little boy with a very big heart. As the youngest member of a large family, Jacob has to say things twice so he can be heard. He looks up to his siblings, but tends to be ignored or bullied by them when he tries to be a part of their activities. However, he does get noticed when he inadvertently lands himself in adventures that involve mysterious neighbors, international spies, and villains that come in all shapes and sizes. Often accompanied by his closest pals, Buford and Renee, Jacob Two-Two finds innovative ways to get in and out of hot water as he tumbles through a series of exciting adventures with honesty, integrity and a whole lot of determination.",1,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,ANALOG,DRAGON,CORE,NETWORK,SAT 4:30PM,11,2,30,4,8,"DRAGON is a cheerful, lovable and curious blue dragon who lives in a colorful little house where all his friends and anyone else who needs comfort or advice are welcome. Every day, Dragon faces a new situation that needs to be solved, and he does it in his unique Dragon-like way. If he canÃ¢â?¬â?¢t get it right the first time, he keeps trying until he does. With each story, we find a new way to learn simple life skills through Dragon and his friends, Cat, Ostrich, Beaver, Alligator, and Mail Mouse.",2,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,DIGITAL,WEATHER PLUS U (DIGITAL MULTICAST ONLY),CORE,NETWORK,SAT 10AM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast ""NBC Weather Plus"" channel, offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News, ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts."" Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,DIGITAL,WEATHER PLUS U (DIGITAL MULTICAST ONLY),CORE,NETWORK,SAT 12PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast ""NBC Weather Plus"" channel, offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News, ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts."" Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,DIGITAL,WEATHER PLUS U (DIGITAL MULTICAST ONLY),CORE,NETWORK,SAT 2PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast ""NBC Weather Plus"" channel, offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News, ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts."" Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,DIGITAL,WEATHER PLUS U (DIGITAL MULTICAST ONLY),CORE,NETWORK,SUN 10AM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast ""NBC Weather Plus"" channel, offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News, ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts."" Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,DIGITAL,WEATHER PLUS U (DIGITAL MULTICAST ONLY),CORE,NETWORK,SUN 12PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast ""NBC Weather Plus"" channel, offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News, ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts."" Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,KGW,NBC,"PORTLAND, OR",3,DIGITAL,WEATHER PLUS U (DIGITAL MULTICAST ONLY),CORE,NETWORK,SUN 2PM,13,0,30,13,16,"Weather Plus U., a program available on the Station's digital multicast ""NBC Weather Plus"" channel, offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like ""Weather in the News, ""Weather Plus on Location,"" ""Weather Plus Experiments,"" ""Weather Plus in the Classroom"" and ""Weather Plus Interacts."" Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,3,Y
2007,KKEI-CA,TELEMUNDO,"PORTLAND, OR",3,ANALOG,POSTMAN PAT,CORE,NETWORK,SAT 8AM,4,0,30,4,8,"Postman Pat is an animated show, based in England, about a mailman named Pat who drives through the countryside delivering mail with his cat, Jesse. Every day, as he sets out to deliver the mail, Postman Pat encounters a problem faced by his family, his friends, and sometimes, even himself. The show's socio-emotional messages convey how adults and children interact and work together to solve problems in everyday life.",99,N/A,N/A,N/A
2007,KKEI-CA,TELEMUNDO,"PORTLAND, OR",3,ANALOG,JACOB TWO TWO,CORE,NETWORK,SAT 8AM,9,0,30,4,8,"JACOB TWO-TWO is a very little boy with a very big heart. As the youngest member of a large family, Jacob has to say things twice so he can be heard. He looks up to his siblings, but tends to be ignored or bullied by them when he tries to partake in their activities. Still, there are those who notice him when he inadvertently lands himself in adventures that involve mysterious neighbors, international spies, and villains that come in all shapes and sizes. Often accompanied by his closest pals, Buford and Renee, Jacob Two-Two finds innovative ways to get himself and others out of hot water as he tumbles through a series of exciting adventures with honesty, integrity and a whole lot of determination.",99,N/A,N/A,N/A
2007,KKEI-CA,TELEMUNDO,"PORTLAND, OR",3,ANALOG,DRAGON,CORE,NETWORK,SAT 8:30AM,13,0,30,4,8,"DRAGON is a cheerful, lovable and insatiably curious blue dragon who lives in a colorful little house that welcomes all his friends and anyone else who needs comfort or advice. Every day Dragon faces a new situation that needs to be solved, and he does it in his unique Dragon-like way. If he can't get it right the first time, he keeps trying until he does. With each story, we find a new way to learn simple life skills through Dragon and his friends, Cat, Ostrich, Beaver, Alligator and Mail Mouse.",99,N/A,N/A,N/A
2007,KKEI-CA,TELEMUNDO,"PORTLAND, OR",3,ANALOG,MY FRIEND RABBIT,CORE,NETWORK,SAT 9AM,13,0,30,4,8,"My Friend Rabbit is an animated show with two lead characters, Rabbit and Mouse, who work together to tackle challenges that are characteristic of the childhood experience. With each episode, Rabbit and Mouse, along with other friends, face a unique dilemma that compels them to think creatively about how to approach and solve their problem by trying out different solutions and persisting with new ideas when one fails.",99,N/A,N/A,N/A
2007,KKEI-CA,TELEMUNDO,"PORTLAND, OR",3,ANALOG,3-2-1 PENGUINS,CORE,NETWORK,SUN 8AM,13,0,30,4,8,"3-2-1 PENGUINS! features two children -- Jason and Michelle -- whose vacation at their grandmother's cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins.",99,N/A,N/A,N/A
2007,KKEI-CA,TELEMUNDO,"PORTLAND, OR",3,ANALOG,VEGGIE TALES,CORE,NETWORK,SUN 8:30AM,13,0,30,4,8,"VEGGIE TALES is a series of stories narrated by animated vegetables, Bob the Tomato and Larry the Cucumber, that teach life lessons through wit and humor. Each episode contains one or two short animated stories that illustrate core values to children in an entertaining way. Stories are interrupted with silly songs, usually sung by Larry the Cucumber, that contain whacky lyrics in a catchy tune. Each episode ends with Bob and Larry reinforcing the lesson learned through the stories. Larry Boy Stories is about a young cucumber-janitor named Larry from the Daily Bumble, who assumes a super hero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyberg.",99,N/A,N/A,N/A
2007,KKEI-CA,TELEMUNDO,"PORTLAND, OR",3,ANALOG,JANE AND THE DRAGON,CORE,NETWORK,SUN 9AM,13,0,30,4,8,"JANE AND THE DRAGON is a coming of age story about a middle-class, medieval girl who lives in the Royal Court with her family. As an only child, Jane is raised to be a Lady-in-Waiting but through her determination and a stroke of luck, she ends up being trained as a Knight in the King's Guard. Accompanied by her best friend, a giant green Dragon who lives in her backyard, Jane experiences a series of adventures that test her character and her skills as a young knight in a castle full of friends and foes. Each episode in the show takes us through the problems and challenges Jane encounters and the process she goes through to find the solutions for them.",99,N/A,N/A,N/A
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,THE DOOLEY AND PALS SHOW,CORE,NETWORK,SAT 7AM,11,2,30,2,5,The Dooley and Pals Show educates and informs children between the ages of 2-5 by combining music and dance with common life lessons and pro-social skills with practical Bible principles.,0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,NANNA'S COTTAGE,CORE,NETWORK,SAT 7:30AM,11,1,30,4,9,"Nanna's Cottage educates and informs children, ages 4 to 9, as Nanna imparts a fun, gentle learning experience while teaching by example, social skills and kindness, allowing her young charges to overcome problems and obstacles they encounter.",0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,MY BED BUGS,CORE,NETWORK,SAT 8AM,11,2,30,1,8,"My Bed Bugs - educates and informs children ages 1-8 by teaching basic ethical values for living in today's multicultural and diverse society with engaging characters, stories and music and immerses children in real life situations supporting language arts development, respect for individuality, and appreciation for music and visual arts.",0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,GOD ROCKS!,CORE,NETWORK,SAT 8:30AM,12,1,30,4,10,God Rocks! educates and informs children between the ages of 4 to 10 about important life lessons from the Bible in a fun way through animation and music.,0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,FUN FOOD ADVENTURES,CORE,NETWORK,SAT 9AM,2,0,30,5,16,"Fun Food Adventures educates and informs kids ages 5 - 16 by teaching them Biblical and moral principles through following the adventures of Nathan Godsey as he explores subjects related to gourmet food, travel, culture, and business around the world.",99,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,FRIENDS & HEROES,CORE,NETWORK,SAT 9:30AM,11,2,30,6,10,Friends and Heroes educates and informs children ages 6 to 10 through historically-researched animated adventure and Bible stories that promote the importance of good character and morality.,99,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,BIBLEMAN,CORE,NETWORK,SAT 10AM,11,2,30,5,12,"Bibleman educates and informs children between the ages of 5 to 12 by teaching lessons about morals, family values, integrity, and character through practical Biblical principles.",0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,DAVEY & GOLIATH,CORE,NETWORK,SAT 10:30AM,12,1,30,3,9,Davey and Goliath educates and informs children between the ages of 3 - 9 by teaching important life skills based on positive and practical Bible principles.,0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,GINA D'S KIDS CLUB,CORE,NETWORK,SAT 11AM,12,1,30,2,6,"Gina D's Kids Club educates and informs children between the ages of 2 - 6 by teaching social, math and reading skills in a fun loving and positive way.",0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,MCGEE & ME,CORE,NETWORK,SAT 11:30AM,12,1,30,5,12,"McGee & Me educates and informs children between the ages of 5 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God.",0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,NEST FAMILY ANIMATED STORIES FROM THE BIBLE,CORE,NETWORK,SAT 12PM,11,2,30,3,12,"Nest Family Animated Stories from the Bible educates and informs children ages 3-12 by teaching them essential spiritual values and character traits through captivating, animated Bible stories and music.",0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,RETRO NEWS: A BLAST FROM THE PAST,CORE,NETWORK,SAT 12:30PM,11,2,30,9,12,Retro News: A Blast from the Past educates and informs children between the ages of 9-12 as they learn history through a virtual news room where teen journalists bring significant and interesting historic events to life.,0,N/A,6.5,Y
2007,KNMT,TBN,"PORTLAND, OR",6.5,ANALOG,JACOB'S LADDER,CORE,NETWORK,SAT 1PM,11,2,30,10,15,Jacob's Ladder educates and informs children between the ages of 10 to 15 by teaching character and faith building lessons through action-packed adventures about the lives of Biblical characters.,0,N/A,6.5,Y
