Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2005,KEYE,CBS,"Austin, TX",3,Analog,Little Bill,Core,Network,Saturdays 11-11:30AM,10,4,30,2,11,"This is an animated series based on children's books written by Bill Cosby that examines life through the eyes of a five-year-old boy eager to understand his world. Each episode contains two stories in which Little Bill is faced with a challenge or problem, whether emotional, social or physical, he must solve. The objectives of this series are to encourage children to value themselves and the love and support of their family, friends and community, and to help them develop their social skills and ethical values by dealing with the conflicts in their lives with fairness and creativity. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",4,N/A,N/A,N/A
2005,KEYE,CBS,"Austin, TX",3,Analog,Blue's Clues,Core,Network,Saturdays 11:30-12PM,10,4,30,2,5,"In this series, a young adult host - together with Blue, a puppy whose personality and actions mirror those of a preschooler - brings viewers a variety of games, themes and concepts that are based on an age-appropriate educational curriculum. The program follows a narrative format, in which the host elicits contributions from the viewer to answer questions and move the action forward. The program's objectives include encouraging preschoolers to actively explore the world around them, fostering their problem-solving skills and independent reasoning, and creating a foundation of confidence and optimism for future learning. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",4,N/A,N/A,N/A
2005,KGBS-CA,N/A,"Austin, TX",3,Analog,El Planeta de Remi,Core,Syndicated,Sat & Sun 9-9:30AM,27,0,30,3,7,"“El Planeta de Remi” revolves around a fun clown named Remi, through his educational songs,and teaching of words, colors and objects he makes learning fun. This program is produced by Puerto Rico Public Television. The show is in Spanish and is targeted to Spanish-speaking children.",99,N/A,N/A,N/A
2005,KGBS-CA,N/A,"Austin, TX",3,Analog,Kolitas,Core,Syndicated,Sat & Sun 9:30-10:30AM,27,0,60,2,8,"Kolitas, produced in Mexico, is the premier Spanish-language children’s program. The Kolitas are animated animal characters who mix entertainment with education.Developed by a child psychologist, the Kolitas characters themselves act as an introduction to the animal kingdom. Each character is gentle and fun. Each episode involves the audience in team contests, songs and mini adventures. The show focuses on enriching the imagination of children, and educating them in an atmosphere of merriment and song. Additionally, the show develops both cognitive skills such as memory, matching and puzzles and gross motor functions such as relay races and throwing. A subtle message is one of appreciation of nature and the equality of all living things.",99,N/A,N/A,N/A
2005,KHPB,Telefutura Programming Service,"Austin, TX",3.77,Analog,El Nino Que Vino el Mar,Core,Network,Sat & Sun 7-8AM,2,0,60,7,12,"A significant purpose and key educational objective of this program is to show how love can overcome life's obstacles. Felipin is a happy little boy who is on his way with his mother to meet his estranged father, when they are shipwrecked at sea. Felipin drifts ashore on a lifeboat and is found by a kind young woman named Nisa, who takes care of Felipin when she finds out that his mother is said to be dead. Felipin is distraught by the loss of his mother and has lost the chance to finally meet his father. Along with Nisa and his new found friends, Felipin learns important life lessons about family, love, friendship, truthfulness, and faith.",99,N/A,N/A,N/A
2005,KHPB,Telefutura Programming Service,"Austin, TX",3.77,Analog,Marcelino Pan Y Vino,Core,Network,Sundays 8:30AM,13,0,30,2,7,"This half-hour program about a little boy who is abandoned one night at the door of a Franciscan monastery shows how love and friendship can overcome life’s obstacles. Marcelino Pan y Vino lives a happy fulfilling life with twelve monks, his gypsy friends and forest animals. His curiosity about life and his parents leads him and his friends into many adventures that teach children the importance of individuality, imagination, dreams and love.",99,N/A,N/A,N/A
2005,KHPB,Telefutura Programming Service,"Austin, TX",3.77,Analog,Plaza Sesamo,Core,Network,Sat & Sun 9-9:30AM,27,0,30,2,7,"A significant purpose and key educational objective of this hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction.",99,N/A,N/A,N/A
2005,KHPB,Telefutura Programming Service,"Austin, TX",3.77,Analog,Patrulla de Sapitos,Core,Network,Saturdays 8 & 8:30AM  28,28,0,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice and respect for others.",99,N/A,N/A,N/A
2005,KHPB,Telefutura Programming Service,"Austin, TX",3.77,Analog,Reino Animal,Core,Network,Sat & Sun 10:30AM,26,0,30,13,16,"This half-hour program educates young viewers on the natural habitat of animals in an educational, yet entertaining way. With narrations and interactive segments, the series builds upon natural science concepts, sparking a sense of curiosity in its viewers. The program discussed concepts like the functions of animals in an ecosystem, the elements of animal classification, and life sciences to help teach children about the natural world, while having fun at the same time.",99,N/A,N/A,N/A
2005,KHPF,NBC,"Austin, TX",3.4,Analog,Eyewitness Kids News,Core,Syndicated,Saturdays 9-9:30AM,14,0,30,13,16,"Eyewitness Kids News is a kid-to-kid newscast, created for and delivered by children. Hosted by a diverse news team made up of young ""journalists"" reporting from a professional news set and from the field on stories of interest and educational value to its own audience. The show emphasizes diversity and experience by developing a cast of engaging and intelligent African-American, Hispanic, Asian and Caucasian male and female child actors who interact with each other-and connect to the viewers.",99,N/A,N/A,N/A
2005,KHPF,NBC,"Austin, TX",3.4,Analog,Time Warp Trio,Core,Network,Saturdays 9:30-10AM ,14,0,30,9,14,"“Time Warp Trio” is an animated show about the adventures of three young boys, Sam, Fred and Joe, who are transported back and forth in time through a magic book presented to Joe by his magician uncle. With each adventure, the trio is given a chance to learn important details about the history of people, places and events through time.",99,N/A,N/A,N/A
2005,KHPF,NBC,"Austin, TX",3.4,Analog,Trading Spaces: Boys vs. Girls,Core,Network,Saturdays 10:30-11AM,14,0,30,9,14,"Boys and girls get to show how well they know each other, how effectively they can manage a budget, and how skillfully they can execute a design plan in Trading Spaces: Boys vs. Girls. Each week a boy or girl will be given two days and $5000 dollars to complete a renovation of their partner’s “room.” The space might be a bedroom, a recreation room, or a club house, but the “designer” has to show his or her knowledge of the other person’s preferences, hobbies, and lifestyle to come up with a good design. Then, the challenge of balancing the budget and figuring out the renovation process begins. Participants will learn measurement, spatial reasoning, and principles of aesthetic design as they go through the experience. In the end, they will find out if their knowledge and perception of their partner was on or off base.",99,N/A,N/A,N/A
2005,KHPF,NBC,"Austin, TX",3.4,Analog,Darcy's Wild Life,Core,Network,Saturdays 10:30-11AM,14,0,30,9,14,"This program follows the life of 15-year-old Darcy Fields, the pampered daughter of a top Hollywood movie-star who was plucked out of a life of limousines, movie-premieres and world class restaurants to live a “no frills” life in rural Idaho. Darcy’s initial resentment gives way to optimism as she makes new friends and becomes a part of the community. The overarching educational goal is for the audience to see how the main character, Darcy, is able to make a successful adjustment to a new environment that is the complete antithesis of her old life. Darcy comes to a deeper understanding of herself, the value of relationships, and the insignificance of material things. This occurs as she makes new friends who have totally different perspectives than hers. The viewer will also learn about the care and treatment of a variety of animals that live on farms or in the wild.",99,N/A,N/A,N/A
2005,KHPF,NBC,"Austin, TX",3.4,Analog,Flight 29 Down,Core,Network,Saturdays 11-11:30AM,14,0,30,9,14,"FLIGHT 29 DOWN is the name of the small, chartered plane that carries a group of 11 across the South Pacific for an eco-camping class trip to a desert island in Micronesia. Before they can join the rest of their class at the destination, 29 DWN malfunctions and the pilot/camp counselor has to make an emergency crash landing on a remote island somewhere in the South Pacific. With nothing but their camping gear, a limited supply of resources, and each other, the group tries to come to grips with the situation that challenges them with intelligence and instinct. As they confront the false perceptions they have of themselves and one another, the group realizes that they must learn how to live and work together in order to survive. The show carries a powerful social-emotional message that draws upon the complexities of human behavior and social relationships, in which adolescents struggle to define themselves and their roles in a social group, while learning how to work together to deal with the harsh reality that faces them.",99,N/A,N/A,N/A
2005,KHPF,NBC,"Austin, TX",3.4,Analog,Endurance,Core,Network,Saturdays 11:30-12PM,14,0,30,9,14,"Endurance is an engrossing program that shows the target audience, with typical kids ages 12-16, succeeding at several different physical, intellectual and strategic challenges in order to win a fabulous travel prize. The audience will be exposed to historical information about great feats of endurance, from Houdini's escape artistry to Sir Edmund Hillary's ascent of Mount Everest. Each of the 12 competitive challenges is a metaphor for one of these feats of endurance. In addition, there are strategic challenges based on ten character traits that are important for success. Contestants must estimate probabilities and beat the odds. Overall, the competition balances luck or fate against personal effort so that the contestants learn to balance intellect with intuition in developing their winning strategy. Narration and interviews during each episode trace the emotional growth and insights of the contestants, with an emphasis on how the experience of protracted competition and teamwork teaches both social skills and life skills for achieving success with your goals.",99,N/A,N/A,N/A
2005,KHPF,NBC,"Austin, TX",3.4,Analog,Jack Hanna,Core,Syndicated,Saturdays 12-12:30PM,9,4,30,6,16,"Jack Hanna is a live action television program designed to meet the educational and informational needs of children. In each episode the cameras follow Jack as he spends time with nature's creatures across the continents. Jack talks with people who are knowledgeable about each animal and habitat, teaching as he goes.",0,N/A,N/A,N/A
2005,KHPF,NBC,"Austin, TX",3.4,Analog,Eyewitness Kids News,Core,Syndicated,Saturday 12-12:30PM,1,0,30,13,16,"Eyewitness Kids News is a kid-to-kid newscast, created for and delivered by children. Hosted by a diverse news team made up of young ""journalists"" reporting from a professional news set and from the field on stories of interest and educational value to its own audience. The show emphasizes diversity and experience by developing a cast of engaging and intelligent African-American, Hispanic, Asian and Caucasian male and female child actors who interact with each other-and connect to the viewers.",99,N/A,N/A,N/A
2005,KHPG,Telefutura Programming Service,"Austin, TX",3.77,Analog,El Nino Que Vino del Mar,Core,Network,Sat & Sun 7-8AM,2,0,60,7,12,"A significant purpose and key educational objective of this program is to show how love can overcome life's obstacles. Felipin is a happy little boy who is on his way with his mother to meet his estranged father, when they are shipwrecked at sea. Felipin drifts ashore on a lifeboat and is found by a kind young woman named Nisa, who takes care of Felipin when she finds out that his mother is said to be dead. Felipin is distraught by the loss of his mother and has lost the chance to finally meet his father. Along with Nisa and his new found friends, Felipin learns important life lessons about family, love, friendship, truthfulness, and faith.",99,N/A,N/A,N/A
2005,KHPG,Telefutura Programming Service,"Austin, TX",3.77,Analog,Marcelino Pan y Vino,Core,Network,Sun 8:30-9AM,13,0,30,2,7,"This half-hour program about a little boy who is abandoned one night at the door of a Franciscan monastery shows how love and friendship can overcome life’s obstacles. Marcelino Pan y Vino lives a happy fulfilling life with twelve monks, his gypsy friends and forest animals. His curiosity about life and his parents leads him and his friends into many adventures that teach children the importance of individuality, imagination, dreams and love.",99,N/A,N/A,N/A
2005,KHPG,Telefutura Programming Service,"Austin, TX",3.77,Analog,Plaza Sesamo,Core,Network,Sat & Sun 9-9:30AM,27,0,30,2,7,"A significant purpose and key educational objective of this hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction.",99,N/A,N/A,N/A
2005,KHPG,Telefutura Programming Service,"Austin, TX",3.77,Analog,Patrulla de Sapitos,Core,Network,Sat 8-8:30 & 8:30-9AM,28,0,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice and respect for others.",99,N/A,N/A,N/A
2005,KHPG,Telefutura Programming Service,"Austin, TX",3.77,Analog,Reino Animal,Core,Network,Sat & Sun 10:30-11AM,26,0,30,13,16,"This half-hour program educates young viewers on the natural habitat of animals in an educational, yet entertaining way. With narrations and interactive segments, the series builds upon natural science concepts, sparking a sense of curiosity in its viewers. The program discussed concepts like the functions of animals in an ecosystem, the elements of animal classification, and life sciences to help teach children about the natural world, while having fun at the same time.",99,N/A,N/A,N/A
2005,KHPL,Telefutura Programming Service,"Austin, TX",3.77,Analog,El Nino Que Vino el Mar,Core,Network,Sat & Sun 7-8AM,2,0,60,7,12,"A significant purpose and key educational objective of this program is to show how love can overcome life's obstacles. Felipin is a happy little boy who is on his way with his mother to meet his estranged father, when they are shipwrecked at sea. Felipin drifts ashore on a lifeboat and is found by a kind young woman named Nisa, who takes care of Felipin when she finds out that his mother is said to be dead. Felipin is distraught by the loss of his mother and has lost the chance to finally meet his father. Along with Nisa and his new found friends, Felipin learns important life lessons about family, love, friendship, truthfulness, and faith.",99,N/A,N/A,N/A
2005,KHPL,Telefutura Programming Service,"Austin, TX",3.77,Analog,Marcelino Pan Y Vino,Core,Network,Sundays 8:30AM,13,0,30,2,7,"This half-hour program about a little boy who is abandoned one night at the door of a Franciscan monastery shows how love and friendship can overcome life’s obstacles. Marcelino Pan y Vino lives a happy fulfilling life with twelve monks, his gypsy friends and forest animals. His curiosity about life and his parents leads him and his friends into many adventures that teach children the importance of individuality, imagination, dreams and love.",99,N/A,N/A,N/A
2005,KHPL,Telefutura Programming Service,"Austin, TX",3.77,Analog,Plaza Sesamo,Core,Network,Sat & Sun 9-9:30AM,27,0,30,2,7,"A significant purpose and key educational objective of this hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction.",99,N/A,N/A,N/A
2005,KHPL,Telefutura Programming Service,"Austin, TX",3.77,Analog,Patrulla de Sapitos,Core,Network,Saturdays 8 & 8:30AM  28,28,0,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice and respect for others.",99,N/A,N/A,N/A
2005,KHPL,Telefutura Programming Service,"Austin, TX",3.77,Analog,Reino Animal,Core,Network,Sat & Sun 10:30AM,26,0,30,13,16,"This half-hour program educates young viewers on the natural habitat of animals in an educational, yet entertaining way. With narrations and interactive segments, the series builds upon natural science concepts, sparking a sense of curiosity in its viewers. The program discussed concepts like the functions of animals in an ecosystem, the elements of animal classification, and life sciences to help teach children about the natural world, while having fun at the same time.",99,N/A,N/A,N/A
2005,KHPM,Telefutura Programming Service,"Austin, TX",3.77,Analog,El Nino Que Vino el Mar,Core,Network,Sat & Sun 7-8AM,2,0,60,7,12,"A significant purpose and key educational objective of this program is to show how love can overcome life's obstacles. Felipin is a happy little boy who is on his way with his mother to meet his estranged father, when they are shipwrecked at sea. Felipin drifts ashore on a lifeboat and is found by a kind young woman named Nisa, who takes care of Felipin when she finds out that his mother is said to be dead. Felipin is distraught by the loss of his mother and has lost the chance to finally meet his father. Along with Nisa and his new found friends, Felipin learns important life lessons about family, love, friendship, truthfulness, and faith.",99,N/A,N/A,N/A
2005,KHPM,Telefutura Programming Service,"Austin, TX",3.77,Analog,Marcelino Pan Y Vino,Core,Network,Sundays 8:30AM,13,0,30,2,7,"This half-hour program about a little boy who is abandoned one night at the door of a Franciscan monastery shows how love and friendship can overcome life’s obstacles. Marcelino Pan y Vino lives a happy fulfilling life with twelve monks, his gypsy friends and forest animals. His curiosity about life and his parents leads him and his friends into many adventures that teach children the importance of individuality, imagination, dreams and love.",99,N/A,N/A,N/A
2005,KHPM,Telefutura Programming Service,"Austin, TX",3.77,Analog,Plaza Sesamo,Core,Network,Sat & Sun 9-9:30AM,27,0,30,2,7,"A significant purpose and key educational objective of this hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction.",99,N/A,N/A,N/A
2005,KHPM,Telefutura Programming Service,"Austin, TX",3.77,Analog,Patrulla de Sapitos,Core,Network,Saturdays 8 & 8:30AM  28,28,0,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice and respect for others.",99,N/A,N/A,N/A
2005,KHPM,Telefutura Programming Service,"Austin, TX",3.77,Analog,Reino Animal,Core,Network,Sat & Sun 10:30AM,26,0,30,13,16,"This half-hour program educates young viewers on the natural habitat of animals in an educational, yet entertaining way. With narrations and interactive segments, the series builds upon natural science concepts, sparking a sense of curiosity in its viewers. The program discussed concepts like the functions of animals in an ecosystem, the elements of animal classification, and life sciences to help teach children about the natural world, while having fun at the same time.",99,N/A,N/A,N/A
2005,KHPX,Telefutura Programming Service,"Austin, TX",3.77,Analog,El Nino Que Vino el Mar,Core,Network,Sat & Sun 7-8AM,2,0,60,7,12,"A significant purpose and key educational objective of this program is to show how love can overcome life's obstacles. Felipin is a happy little boy who is on his way with his mother to meet his estranged father, when they are shipwrecked at sea. Felipin drifts ashore on a lifeboat and is found by a kind young woman named Nisa, who takes care of Felipin when she finds out that his mother is said to be dead. Felipin is distraught by the loss of his mother and has lost the chance to finally meet his father. Along with Nisa and his new found friends, Felipin learns important life lessons about family, love, friendship, truthfulness, and faith.",99,N/A,N/A,N/A
2005,KHPX,Telefutura Programming Service,"Austin, TX",3.77,Analog,Marcelino Pan Y Vino,Core,Network,Sundays 8:30AM,13,0,30,2,7,"This half-hour program about a little boy who is abandoned one night at the door of a Franciscan monastery shows how love and friendship can overcome life’s obstacles. Marcelino Pan y Vino lives a happy fulfilling life with twelve monks, his gypsy friends and forest animals. His curiosity about life and his parents leads him and his friends into many adventures that teach children the importance of individuality, imagination, dreams and love.",99,N/A,N/A,N/A
2005,KHPX,Telefutura Programming Service,"Austin, TX",3.77,Analog,Plaza Sesamo,Core,Network,Sat & Sun 9-9:30AM,27,0,30,2,7,"A significant purpose and key educational objective of this hour program is to teach young children the importance of different cultures and traditions. Children will easily identify with the main characters: Abelardo, Contreras, and Lola. These animated personalities will help children develop a better understanding of the world around them through their stories. Throughout the shows, these characters not only reinforce and expose the Spanish language to native and non-native Spanish speakers, but also teach children valuable lessons that include problem solving, gender equity, symbolic representation, and social interaction.",99,N/A,N/A,N/A
2005,KHPX,Telefutura Programming Service,"Austin, TX",3.77,Analog,Patrulla de Sapitos,Core,Network,Saturdays 8 & 8:30AM  28,28,0,30,7,12,"A significant purpose and key educational objective of this half-hour program is to illustrate the importance of discovering oneself and friendship. Eight toadlets who miss the migration to Toad Hollow, a peaceful and protected haven for toads, are lost and stranded in an unknown world, where they have to survive and confront their problems as a team. Through their amazing quest, the toad patrol teach young children many lessons about friendship, trust, caring and sharing, empathy, caution, determination, self-esteem, responsibility, selflessness, sacrifice and respect for others.",99,N/A,N/A,N/A
2005,KHPX,Telefutura Programming Service,"Austin, TX",3.77,Analog,Reino Animal,Core,Network,Sat & Sun 10:30AM,26,0,30,13,16,"This half-hour program educates young viewers on the natural habitat of animals in an educational, yet entertaining way. With narrations and interactive segments, the series builds upon natural science concepts, sparking a sense of curiosity in its viewers. The program discussed concepts like the functions of animals in an ecosystem, the elements of animal classification, and life sciences to help teach children about the natural world, while having fun at the same time.",99,N/A,N/A,N/A
2005,KHPZ,Telefutura Programming Service,"Austin, TX",3.77,Analog,El Nino Que Vino el Mar,Core,Network,Sat & Sun 7-8AM,2,0,60,7,12,"A significant purpose and key educational objective of this program is to show how love can overcome life's obstacles. Felipin is a happy little boy who is on his way with his mother to meet his estranged father, when they are shipwrecked at sea. Felipin drifts ashore on a lifeboat and is found by a kind young woman named Nisa, who takes care of Felipin when she finds out that his mother is said to be dead. Felipin is distraught by the loss of his mother and has lost the chance to finally meet his father. Along with Nisa and his new found friends, Felipin learns important life lessons about family, love, friendship, truthfulness, and faith.",99,N/A,N/A,N/A
2005,KHPZ,Telefutura Programming Service,"Austin, TX",3.77,Analog,Marcelino Pan Y Vino,Core,Network,Sundays 8:30AM,13,0,30,2,7,"This half-hour program about a little boy who is abandoned one night at the door of a Franciscan monastery shows how love and friendship can overcome life’s obstacles. Marcelino Pan y Vino lives a happy fulfilling life with twelve monks, his gypsy friends and forest animals. His curiosity about life and his parents leads him and his friends into many adventures that teach children the importance of individuality, imagination, dreams and love.",99,N/A,N/A,N/A
